task_type,m1_1,m2_1,m3_1,m4_1
T1,0.018,0.18,0.249,0.303
T3,0.538,5.319,8.339,9.274
T4,0.53,5.634,7.982,9.311
T2,0.449,5.47,7.563,9.374
T1,0.015,0.168,0.231,0.314
T2,0.524,4.903,6.731,8.421
T2,0.451,5.125,6.871,9.015
T4,0.561,5.75,7.51,9.261
T2,0.452,5.167,7.146,8.692
T1,0.015,0.186,0.25,0.318
T2,0.518,5.421,7.057,8.785
T2,0.51,5.223,7.567,9.155
T3,0.541,5.56,8.41,10.502
T4,0.539,5.485,8.091,9.975
T3,0.555,5.201,8.369,9.944
T2,0.523,4.785,7.074,9.072
T2,0.501,5.396,6.881,8.114
T2,0.451,5.397,7.013,9.174
T2,0.452,5.458,6.779,8.487
T3,0.565,5.874,7.662,8.943
T4,0.513,6.271,8.068,10.506
T3,0.515,5.513,7.502,9.937
T1,0.017,0.174,0.26,0.304
T4,0.597,5.699,8.012,10.504
T2,0.448,5.232,7.568,8.329
T1,0.017,0.182,0.222,0.28
T3,0.499,5.902,7.636,9.133
T3,0.552,5.443,7.369,10.158
T3,0.571,5.857,7.38,9.492
T2,0.446,5.386,7.414,8.801
T2,0.486,5.525,6.828,8.361
T1,0.018,0.16,0.225,0.319
T4,0.589,5.971,7.827,10.463
T3,0.512,5.78,7.52,9.927
T1,0.018,0.178,0.222,0.278
T3,0.555,5.351,7.413,9.481
T1,0.016,0.164,0.251,0.291
T2,0.498,5.108,7.171,9.404
T1,0.017,0.167,0.248,0.297
T1,0.017,0.18,0.229,0.295
T1,0.016,0.162,0.251,0.317
T1,0.016,0.171,0.257,0.312
T2,0.47,4.809,7.304,8.922
T2,0.471,5.434,6.547,8.505
T4,0.564,6.058,7.484,10.507
T1,0.017,0.162,0.221,0.316
T3,0.561,5.634,7.804,9.398
T2,0.518,5.411,7.527,8.729
T1,0.016,0.17,0.242,0.275
T3,0.538,5.472,7.922,8.85
T1,0.017,0.183,0.228,0.304
T1,0.018,0.188,0.245,0.306
T3,0.575,5.483,7.923,9.596
T4,0.571,5.83,8.396,10.816
T4,0.506,6.167,7.558,10.058
T4,0.546,5.701,7.384,9.41
T2,0.484,5.531,7.415,8.536
T2,0.475,5.251,7.517,8.211
T4,0.597,5.563,8.614,9.383
T3,0.545,5.535,7.793,10.401
T3,0.502,5.361,7.6,9.838
T4,0.596,5.406,8.371,9.91
T1,0.017,0.18,0.25,0.282
T2,0.492,4.694,7.589,8.921
T2,0.494,4.831,7.224,9.554
T3,0.572,5.714,7.123,10.502
T2,0.449,5.547,7.26,8.297
T2,0.497,4.691,7.617,8.73
T3,0.505,5.574,8.213,10.395
T4,0.573,5.989,7.525,10.828
T4,0.581,6.214,8.111,9.651
T2,0.495,5.117,7.052,9.35
T2,0.475,5.537,6.83,8.769
T2,0.494,4.746,7.24,9.441
T3,0.569,6.011,8.115,10.457
T4,0.587,5.499,8.618,9.872
T1,0.017,0.172,0.237,0.284
T3,0.524,5.913,8.365,9.331
T4,0.581,5.536,7.319,10.717
T3,0.576,6.073,7.188,10.181
T3,0.568,6.056,7.571,10.152
T1,0.016,0.182,0.245,0.315
T2,0.503,4.955,6.727,8.68
T4,0.582,6.171,8.079,9.325
T1,0.016,0.177,0.22,0.321
T3,0.499,5.581,7.074,10.048
T2,0.459,5.257,6.487,8.505
T2,0.513,4.914,7.439,8.801
T3,0.532,5.808,7.707,10.52
T1,0.015,0.177,0.226,0.301
T4,0.528,5.953,8.263,9.527
T3,0.502,5.19,7.145,10.306
T2,0.49,5.43,7.626,9.342
T4,0.563,5.672,7.42,10.378
T2,0.488,5.219,6.847,8.347
T4,0.541,6.316,7.979,10.785
T1,0.017,0.16,0.26,0.303
T4,0.529,5.929,8.27,10.48
T1,0.017,0.172,0.25,0.28
T2,0.488,5.471,7.582,8.497
T4,0.551,5.507,8.042,9.916
T1,0.016,0.183,0.25,0.297
T2,0.517,4.711,6.831,9.155
T3,0.56,6.108,7.289,9.491
T4,0.574,5.823,8.477,9.305
T1,0.015,0.176,0.232,0.288
T4,0.534,5.763,7.966,10.603
T2,0.509,5.13,6.502,8.113
T2,0.508,5.221,7.435,8.275
T4,0.534,5.323,7.841,10.261
T1,0.017,0.161,0.255,0.326
T4,0.585,5.659,7.697,10.247
T1,0.018,0.174,0.244,0.303
T1,0.017,0.181,0.255,0.309
T2,0.527,5.324,6.578,8.191
T3,0.563,5.666,7.425,8.99
T1,0.017,0.171,0.259,0.315
T4,0.593,5.789,7.968,10.313
T2,0.454,5.216,6.868,9.497
T4,0.576,5.772,7.885,9.45
T2,0.523,5.455,7.571,8.198
T4,0.549,5.439,8.422,10.109
T1,0.017,0.177,0.238,0.282
T1,0.016,0.165,0.249,0.31
T2,0.49,5.467,6.875,8.126
T2,0.52,4.932,7.164,9.385
T2,0.48,5.207,7.512,8.46
T3,0.546,5.31,8.2,9.315
T1,0.018,0.165,0.227,0.319
T2,0.476,5.268,7.114,9.328
T1,0.017,0.161,0.232,0.311
T2,0.447,5.404,7.374,9.447
T3,0.548,5.248,7.995,9.118
T2,0.49,5.494,6.855,9.299
T1,0.018,0.16,0.223,0.292
T3,0.554,5.636,7.931,9.386
T4,0.592,5.821,8.1,9.652
T2,0.509,5.037,6.82,8.626
T4,0.596,5.532,8.178,10.534
T3,0.499,5.355,7.568,10.487
T2,0.478,5.548,6.912,8.953
T2,0.503,5.226,7.575,9.483
T3,0.502,5.895,8.302,10.421
T1,0.018,0.179,0.238,0.321
T4,0.52,5.491,8.174,10.19
T3,0.545,5.775,8.219,10.453
T1,0.015,0.179,0.223,0.3
T2,0.449,5.102,6.523,8.812
T3,0.508,5.787,7.425,10.024
T4,0.535,5.888,7.491,10.732
T2,0.51,4.724,6.839,9.454
T4,0.532,5.432,8.677,9.913
T3,0.488,5.532,7.253,10.287
T4,0.549,6.063,7.593,10.177
T4,0.564,5.367,7.769,9.993
T4,0.54,5.763,8.111,10.051
T1,0.017,0.184,0.247,0.281
T1,0.016,0.167,0.221,0.319
T3,0.528,5.974,7.158,9.567
T2,0.493,4.984,7.147,8.405
T1,0.017,0.17,0.247,0.29
T4,0.521,6.204,8.049,9.823
T1,0.018,0.172,0.23,0.289
T4,0.559,5.948,7.59,10.662
T1,0.016,0.184,0.259,0.298
T1,0.015,0.172,0.232,0.288
T2,0.489,4.972,6.75,8.176
T1,0.016,0.179,0.255,0.294
T3,0.496,6.026,7.952,10.418
T1,0.017,0.167,0.251,0.318
T2,0.493,4.865,6.526,9.129
T2,0.477,5.14,6.44,8.307
T2,0.448,5.175,6.618,9.188
T4,0.535,6.245,8.518,9.49
T2,0.521,5.022,7.451,9.471
T1,0.017,0.183,0.257,0.299
T2,0.451,4.877,6.456,9.534
T4,0.597,5.795,7.839,10.861
T3,0.514,6.05,7.142,9.153
T4,0.595,5.872,8.647,10.108
T4,0.59,5.337,7.518,10.24
T1,0.016,0.169,0.219,0.289
T4,0.505,6.174,7.335,9.528
T3,0.505,5.244,8.184,9.062
T3,0.534,5.612,8.275,10.492
T3,0.499,6.004,7.905,9.194
T4,0.557,5.584,7.467,10.492
T1,0.018,0.181,0.231,0.323
T3,0.504,5.168,7.559,8.865
T4,0.538,5.33,7.946,9.814
T3,0.541,6.013,7.541,9.156
T3,0.535,5.82,8.293,9.443
T1,0.016,0.169,0.23,0.299
T3,0.5,5.298,8.111,9.994
T3,0.516,5.329,8.403,9.753
T4,0.563,6.082,7.456,9.232
T3,0.499,5.689,7.859,9.448
T1,0.018,0.175,0.226,0.28
T1,0.016,0.167,0.26,0.279
T1,0.016,0.183,0.255,0.297
T3,0.577,5.776,7.562,9.516
T3,0.551,5.331,8.311,8.871
T4,0.51,5.831,8.033,9.328
T4,0.587,6.023,7.392,9.609
T4,0.536,6.242,8.183,10.711
T1,0.016,0.18,0.24,0.307
T1,0.015,0.187,0.235,0.315
T1,0.016,0.18,0.248,0.305
T3,0.499,5.266,8.381,8.881
T3,0.515,6.03,8.159,8.863
T4,0.543,5.838,8.017,9.2
T3,0.527,5.43,7.721,10.115
T3,0.569,5.383,8.286,8.89
T1,0.015,0.164,0.256,0.282
T4,0.51,6.054,7.332,10.049
T3,0.573,5.917,8.196,10.342
T4,0.504,6.046,7.315,9.464
T1,0.016,0.164,0.233,0.299
T1,0.017,0.163,0.246,0.277
T4,0.511,5.489,8.381,10.745
T1,0.017,0.186,0.226,0.307
T4,0.55,5.348,8.224,9.87
T1,0.018,0.171,0.253,0.299
T1,0.017,0.17,0.235,0.275
T1,0.017,0.172,0.23,0.287
T1,0.015,0.161,0.245,0.277
T4,0.505,5.956,8.51,10.06
T1,0.017,0.182,0.222,0.301
T4,0.544,5.768,8.313,9.6
T1,0.018,0.168,0.231,0.313
T4,0.556,5.328,7.581,9.262
T1,0.017,0.18,0.242,0.299
T4,0.537,6.15,8.538,9.868
T1,0.017,0.17,0.225,0.309
T4,0.589,5.906,8.541,10.134
T1,0.017,0.161,0.231,0.306
T4,0.529,6.156,8.662,9.178
T1,0.017,0.172,0.225,0.312
T1,0.016,0.162,0.235,0.29
T1,0.017,0.187,0.23,0.301
T4,0.574,6.025,8.069,9.472
T4,0.593,5.711,7.565,9.655
