task_type,m1_1,m2_1,m3_1,m4_1
T2,3.602,11.729,70.3,69.161
T4,6.468,22.247,153.937,160.461
T4,6.594,22.433,156.953,137.778
T4,6.982,21.929,153.611,148.692
T4,6.99,23.59,137.265,155.813
T2,3.191,10.973,72.957,72.667
T3,4.95,14.446,97.975,106.385
T1,2.136,7.306,49.081,53.234
T3,4.811,14.95,101.122,96.696
T2,3.228,10.342,66.303,66.754
T2,3.4,10.105,66.738,68.289
T4,7.285,21.167,154.073,158.115
T3,5.109,15.882,106.416,107.268
T3,4.916,15.707,99.125,97.359
T2,3.446,10.539,73.014,66.227
T2,3.673,11.201,73.315,67.103
T3,4.922,15.507,111.509,108.341
T3,5.248,16.633,111.421,107.178
T3,5.16,16.93,106.5,106.327
T4,6.716,21.867,155.83,156.006
T3,4.516,16.962,96.464,98.105
T3,4.632,16.49,94.767,107.045
T4,6.524,21.301,161.676,146.011
T2,3.232,10.916,67.694,73.186
T3,4.769,15.474,108.414,108.431
T3,5.128,14.961,107.134,110.689
T1,2.29,6.89,49.374,46.835
T4,7.599,23.095,154.391,160.708
T1,2.173,6.976,50.105,49.225
T4,7.461,23.012,141.174,154.127
T4,7.088,21.117,138.988,162.659
T3,4.489,14.324,99.015,100.107
T4,7.52,23.281,141.339,162.014
T3,4.809,16.367,110.508,105.086
T2,3.672,10.949,66.631,70.472
T3,4.947,16.557,108.03,103.518
T3,4.485,15.858,107.278,100.95
T2,3.513,11.698,73.847,75.3
T2,3.413,11.839,71.445,70.59
T3,4.785,16.445,111.908,110.401
T1,2.424,7.796,50.679,52.366
T2,3.511,11.827,68.366,69.982
T2,3.307,11.668,73.256,65.866
T2,3.299,10.929,67.407,76.616
T3,4.843,15.432,94.737,108.785
T4,7.167,20.828,146.702,143.246
T1,2.441,7.717,51.121,53.43
T1,2.311,8.126,51.985,45.952
T2,3.628,11.409,70.565,68.567
T3,4.774,16.161,110.607,109.205
T2,3.185,10.767,72.704,73.617
T4,6.711,23.36,137.315,153.62
T2,3.365,11.047,66.26,72.868
T1,2.168,7.743,50.065,52.226
T3,4.771,15.83,96.291,111.221
T1,2.384,7.365,53.276,51.531
T1,2.195,6.858,46.886,51.835
T2,3.244,11.466,71.58,66.756
T1,2.151,7.973,48.602,46.108
T1,2.475,7.205,50.021,45.662
T1,2.173,6.919,48.664,51.398
T4,7.46,21.232,139.456,151.944
T4,6.501,23.108,149.057,137.612
T1,2.416,6.868,51.861,47.235
T4,7.641,23.826,141.454,142.812
T1,2.273,7.364,49.876,50.158
T1,2.261,7.588,51.016,52.062
T1,2.258,7.055,48.783,53.25
T4,7.02,23.689,142.343,151.802
T2,3.565,10.038,73.106,75.58
T1,2.291,6.867,53.028,53.608
T1,2.465,7.115,45.165,49.445
T3,5.078,14.362,109.477,108.554
T1,2.277,7.581,52.825,49.525
T2,3.258,11.338,73.82,74.905
T1,2.198,7.209,45.668,49.945
T1,2.178,7.934,47.347,52.695
T4,6.504,22.782,161.662,162.024
T4,7.481,21.742,155.634,148.289
T3,4.808,16.34,109.172,94.82
T2,3.142,10.484,65.932,75.94
T1,2.492,6.998,52.099,50.961
T1,2.191,7.248,47.731,50.279
T2,3.379,11.79,69.039,68.264
T4,6.851,21.137,142.048,151.69
T3,4.917,15.215,101.856,101.957
T3,4.746,16.685,111.933,101.867
T2,3.441,11.067,72.373,76.436
T1,2.173,7.355,45.084,51.875
T2,3.491,10.361,70.132,74.118
T3,4.481,15.831,96.114,96.178
T2,3.195,10.199,73.706,72.885
T2,3.616,10.276,70.713,68.311
T3,4.533,14.659,102.565,96.67
T2,3.225,10.242,71.004,69.426
T4,7.287,20.92,141.915,138.75
T4,7.168,21.793,139.42,159.471
T4,6.667,21.442,141.454,159.42
T4,7.164,22.26,150.546,137.421
T3,4.444,15.163,110.263,109.333
T3,4.759,14.873,94.584,105.033
T3,4.733,14.649,108.2,105.076
T3,4.799,16.963,94.248,104.319
T2,3.185,10.62,77.734,75.52
T4,6.538,23.183,154.111,149.554
T3,4.82,16.298,107.131,100.308
T3,4.812,14.349,102.204,98.092
T2,3.661,10.732,66.195,72.802
T1,2.226,7.594,52.736,49.924
T4,6.61,23.123,149.994,149.898
T3,5.228,16.828,109.461,102.045
T2,3.299,10.286,69.938,67.119
T1,2.498,7.514,50.95,46.215
T3,4.542,16.217,111.514,107.585
T3,4.764,15.781,96.035,103.218
T1,2.516,7.923,51.444,45.129
T4,6.882,24.504,146.168,137.074
T2,3.434,11.437,71.29,74.918
T4,7.152,21.232,154.37,147.078
T4,7.467,22.719,139.431,156.763
T3,4.804,15.07,105.909,97.494
T2,3.119,10.233,78.121,73.377
T1,2.174,6.959,50.13,45.339
T2,3.379,10.869,69.746,72.738
T4,7.085,24.452,149.92,137.972
T3,4.606,15.061,98.996,97.923
T3,5.142,16.612,101.344,105.077
T4,7.065,24.666,144.909,139.514
T3,5.173,16.478,109.301,109.948
T4,6.883,21.223,148.321,160.276
T2,3.375,11.144,74.83,69.367
T4,7.241,21.488,157.933,162.512
T3,4.749,16.16,98.658,110.333
T2,3.358,11.052,70.397,73.286
T3,5.223,16.365,110.55,111.377
T4,7.474,24.411,145.115,154.777
T3,4.861,15.907,98.937,101.578
T4,7.126,23.004,160.896,147.435
T3,5.243,15.554,110.393,95.331
T3,4.951,15.626,97.497,107.917
T3,5.242,14.698,95.344,111.739
T4,6.635,21.321,149.973,149.541
T4,7.265,23.173,158.997,160.273
T2,3.24,11.666,72.598,77.126
T1,2.411,7.61,50.974,51.439
T3,4.661,14.732,98.36,101.051
T2,3.098,10.661,77.418,69.347
T2,3.192,10.726,71.177,71.647
T4,6.921,23.563,140.648,161.78
T4,6.46,23.69,155.749,152.258
T1,2.519,8.022,46.997,53.497
T1,2.283,7.787,49.937,46.575
T2,3.566,10.864,75.965,67.707
T3,5.003,14.463,105.076,100.942
T3,4.509,15.163,104.887,98.365
T1,2.292,7.126,51.237,52.465
T3,4.753,15.943,104.199,102.652
T1,2.453,7.334,53.344,53.254
T1,2.369,7.602,48.233,52.786
T2,3.388,10.447,66.565,75.538
T2,3.631,9.987,76.71,68.107
T3,4.538,14.639,110.878,95.822
T3,4.639,15.314,109.864,99.569
T2,3.423,11.84,67.158,71.769
T3,4.802,16.629,102.414,108.108
T4,7.22,21.973,142.911,144.631
T1,2.17,7.592,47.709,49.802
T3,4.539,15.722,101.05,106.131
T2,3.186,10.198,77.733,66.662
T2,3.35,10.781,68.46,69.936
T3,5.237,16.131,109.437,108.273
T4,7.335,23.005,162.485,151.235
T1,2.424,8.132,49.027,51.84
T2,3.413,10.159,73.203,68.477
T2,3.343,10.772,73.267,72.492
T1,2.386,6.946,50.41,52.1
T2,3.163,10.822,77.671,76.44
T4,7.641,24.113,148.846,150.183
T2,3.116,10.019,74.637,74.768
T3,4.714,15.338,103.975,109.471
T2,3.122,11.598,65.901,67.609
T1,2.388,7.648,50.297,52.042
T3,4.996,14.413,103.17,102.233
T2,3.669,10.14,74.854,68.333
T1,2.393,7.097,47.333,47.584
T4,7.404,24.726,154.522,142.788
T4,6.785,22.085,143.407,152.023
T1,2.332,7.769,49.708,50.984
T4,7.507,24.469,162.61,145.469
T1,2.143,6.888,53.208,47.832
T2,3.614,10.892,66.422,67.319
T4,6.733,22.0,148.759,146.109
T1,2.505,7.707,51.163,49.833
T3,4.887,14.808,111.12,98.796
T4,6.78,22.085,149.774,139.664
T2,3.13,11.696,77.401,76.699
T1,2.124,7.23,47.505,51.493
T2,3.653,10.484,68.891,68.9
T2,3.148,10.958,70.326,73.76
T4,7.181,22.539,140.903,138.91
T2,3.156,11.048,73.142,71.117
T1,2.138,7.969,51.403,52.169
T2,3.614,11.591,72.231,71.881
T2,3.561,11.167,77.449,74.906
T3,4.918,15.476,112.062,111.868
T4,6.888,21.499,151.816,149.63
T3,5.042,14.478,111.515,105.925
T2,3.65,10.23,72.396,74.23
T2,3.497,11.537,70.424,66.39
T2,3.15,11.54,71.777,75.058
T2,3.153,11.671,69.382,69.438
T3,5.132,16.352,102.091,95.261
T4,6.556,24.579,151.378,157.584
T3,4.681,15.347,99.961,105.855
T1,2.358,7.476,53.495,50.006
T4,7.634,22.337,150.338,157.567
T2,3.126,11.186,77.456,68.152
T1,2.412,7.811,45.687,45.994
T3,4.535,16.429,101.745,97.286
T3,5.014,15.151,98.196,108.206
T3,5.191,16.304,98.332,101.118
T2,3.115,11.516,75.883,72.011
T2,3.392,11.812,69.88,68.406
T1,2.483,6.88,46.141,52.426
T4,7.539,23.405,146.853,156.943
T3,4.651,16.09,100.2,105.747
T1,2.464,7.633,45.695,45.727
T3,5.045,14.896,98.772,100.996
T1,2.281,7.043,51.472,47.875
T2,3.474,10.922,73.397,76.941
T1,2.431,7.164,50.938,48.827
T1,2.432,7.708,46.957,48.491
T1,2.199,6.937,51.578,52.105
T1,2.196,7.335,52.82,51.202
T2,3.278,10.283,74.75,73.002
T2,3.284,11.619,67.005,69.588
T4,7.218,23.746,140.429,157.612
T1,2.378,6.939,45.375,51.952
T3,5.097,15.683,103.988,100.108
T2,3.616,11.569,77.038,71.424
T1,2.237,7.291,49.658,45.098
T3,4.884,15.231,105.556,94.278
T1,2.405,7.862,46.894,49.935
T1,2.481,8.083,50.351,50.3
T3,5.222,15.263,105.568,102.223
T4,7.3,22.852,157.531,162.246
T4,6.467,24.172,141.816,150.874
T4,6.982,22.345,138.551,141.146
T2,3.375,11.825,75.889,69.841
T2,3.316,11.228,76.934,67.183
T4,7.639,21.807,161.631,140.741
T3,4.95,15.408,103.836,110.801
T3,4.558,14.923,101.276,104.803
T4,7.628,21.189,157.062,148.651
T1,2.37,7.706,51.246,46.37
T2,3.431,10.035,77.669,72.988
T2,3.447,10.328,73.941,78.174
T3,5.199,15.905,94.907,111.868
T2,3.133,11.86,74.306,67.89
T2,3.466,10.03,77.954,71.427
T3,4.585,15.517,109.434,110.729
T4,7.327,23.474,141.199,162.425
T4,7.426,24.356,152.184,144.771
T2,3.454,10.94,72.175,76.505
T2,3.317,11.839,69.904,71.747
T2,3.443,10.148,74.103,77.247
T3,5.171,16.732,108.13,111.391
T4,7.508,21.553,161.692,148.074
T1,2.37,7.364,48.684,46.601
T3,4.762,16.461,111.462,99.393
T4,7.429,21.699,137.337,160.761
T3,5.23,16.906,95.776,108.457
T3,5.159,16.857,100.885,108.141
T1,2.23,7.793,50.35,51.709
T2,3.509,10.593,68.853,71.02
T4,7.445,24.187,151.58,139.878
T1,2.22,7.575,45.272,52.759
T3,4.529,15.536,94.265,107.037
T2,3.204,11.239,66.396,69.589
T2,3.58,10.507,76.136,72.01
T3,4.83,16.168,102.7,112.059
T1,2.124,7.596,46.51,49.393
T4,6.748,23.334,155.047,142.902
T3,4.563,14.448,95.211,109.787
T2,3.419,11.61,78.05,76.435
T4,7.198,22.233,139.22,155.669
T2,3.407,11.158,70.078,68.299
T4,6.923,24.756,149.709,161.782
T1,2.433,6.885,53.444,49.735
T4,6.768,23.239,155.172,157.203
T1,2.437,7.359,51.284,46.013
T2,3.403,11.697,77.597,69.521
T4,7.048,21.587,150.891,148.744
T1,2.212,7.858,51.405,48.717
T2,3.606,10.072,69.917,74.905
T3,5.083,17.003,97.127,101.101
T4,7.346,22.826,159.046,139.57
T1,2.155,7.54,47.703,47.239
T4,6.835,22.588,149.476,159.045
T2,3.553,10.969,66.545,66.381
T2,3.543,11.163,76.091,67.704
T4,6.832,20.863,147.124,153.91
T1,2.314,6.918,52.429,53.466
T4,7.488,22.18,144.417,153.704
T1,2.463,7.459,50.047,49.737
T1,2.325,7.778,52.293,50.669
T2,3.673,11.382,67.325,67.015
T3,5.11,15.773,98.937,95.768
T1,2.348,7.331,53.286,51.663
T4,7.588,22.692,149.511,154.698
T2,3.17,11.152,70.29,77.701
T4,7.37,22.625,147.944,141.75
T2,3.652,11.664,77.492,67.077
T4,7.019,21.32,158.023,151.636
T1,2.378,7.61,48.912,46.24
T1,2.269,7.092,51.14,50.947
T2,3.421,11.69,70.369,66.487
T2,3.626,10.546,73.326,76.789
T2,3.347,11.133,76.887,69.218
T3,4.955,14.78,109.262,99.223
T1,2.468,7.065,46.648,52.405
T2,3.321,11.264,72.808,76.321
T1,2.424,6.928,47.661,51.051
T2,3.118,11.555,75.47,77.294
T3,4.976,14.61,106.529,97.125
T2,3.422,11.747,70.154,76.088
T1,2.493,6.854,45.703,48.022
T3,5.034,15.688,105.682,99.979
T4,7.57,22.815,151.988,144.773
T2,3.55,10.769,69.804,70.58
T4,7.621,21.684,153.443,158.006
T3,4.532,14.906,100.846,111.712
T2,3.337,11.863,70.744,73.255
T2,3.51,11.174,77.523,77.588
T3,4.557,16.408,110.63,111.008
T1,2.482,7.661,48.851,52.755
T4,6.652,21.525,153.363,152.846
T3,4.952,16.076,109.516,111.348
T1,2.142,7.676,45.843,49.3
T2,3.133,10.909,66.765,72.099
T3,4.611,16.109,98.935,106.778
T4,6.847,23.08,140.553,160.975
T2,3.559,10.1,69.997,77.356
T4,6.811,21.29,162.817,148.692
T3,4.433,15.4,96.643,109.578
T4,7.025,23.765,142.46,152.659
T4,7.213,21.039,145.777,149.902
T4,6.909,22.59,152.186,150.762
T1,2.309,7.891,50.685,46.21
T1,2.22,7.168,45.453,52.312
T3,4.799,16.628,95.382,101.917
T2,3.437,10.656,73.144,68.768
T1,2.339,7.291,50.804,47.608
T4,6.667,24.319,151.028,147.347
T1,2.515,7.386,47.201,47.424
T4,7.145,23.316,142.419,159.936
T1,2.271,7.905,53.289,48.894
T1,2.145,7.369,47.57,47.241
T2,3.411,10.63,69.087,66.897
T1,2.24,7.692,52.283,48.256
T3,4.505,16.773,105.958,110.972
T1,2.406,7.147,51.486,52.248
T2,3.44,10.402,66.796,74.689
T2,3.325,10.99,65.907,67.964
T2,3.125,11.065,67.732,75.178
T4,6.843,24.477,159.817,142.351
T2,3.635,10.738,76.261,77.492
T1,2.379,7.853,52.759,49.081
T2,3.147,10.427,66.078,78.007
T4,7.64,22.713,147.09,162.916
T3,4.671,16.841,95.166,97.506
T4,7.615,23.016,162.247,151.619
T4,7.547,20.919,141.053,153.605
T1,2.265,7.257,45.08,47.43
T4,6.464,24.199,137.631,142.917
T3,4.583,14.599,109.056,96.529
T3,4.854,15.622,110.265,111.761
T3,4.535,16.712,105.328,97.936
T4,7.122,21.888,140.104,157.381
T1,2.472,7.752,47.427,53.079
T3,4.581,14.385,100.723,94.432
T4,6.877,20.893,149.1,147.205
T3,4.913,16.737,100.479,97.539
T3,4.858,16.201,110.501,100.593
T1,2.242,7.257,47.228,49.086
T3,4.544,14.749,108.08,106.465
T3,4.689,14.835,111.972,103.898
T4,7.199,23.839,139.897,138.473
T3,4.529,15.837,104.717,100.644
T1,2.466,7.502,46.316,45.951
T1,2.226,7.172,53.341,45.801
T1,2.3,7.835,52.401,48.837
T3,5.24,16.08,100.76,101.366
T3,5.008,14.84,110.746,94.5
T4,6.52,22.854,150.723,139.926
T4,7.511,23.61,138.688,144.134
T4,6.856,24.468,153.543,160.659
T1,2.277,7.707,49.35,50.359
T1,2.143,8.032,48.346,51.786
T1,2.269,7.705,51.008,50.122
T3,4.529,14.659,111.677,94.608
T3,4.677,16.784,108.716,94.417
T4,6.95,22.884,150.433,137.993
T3,4.783,15.116,102.886,107.755
T3,5.166,14.986,110.41,94.7
T1,2.163,7.028,52.489,46.386
T4,6.528,23.73,137.574,150.742
T3,5.209,16.471,109.207,110.17
T4,6.445,23.7,137.245,141.967
T1,2.215,7.042,47.946,49.148
T1,2.383,7.005,50.54,45.486
T4,6.534,21.516,157.249,161.177
T1,2.401,7.99,46.495,50.418
T4,7.037,20.963,154.313,148.049
T1,2.472,7.323,52.057,49.094
T1,2.394,7.306,48.33,45.145
T1,2.344,7.397,47.302,47.168
T1,2.155,6.921,50.285,45.553
T4,6.456,23.348,159.672,150.894
T1,2.436,7.827,45.522,49.391
T4,6.964,22.608,155.969,143.994
T1,2.445,7.227,47.438,51.458
T4,7.106,20.882,142.236,138.936
T1,2.442,7.723,49.603,49.134
T4,6.874,24.106,160.205,148.019
T1,2.319,7.278,46.298,50.688
T4,7.536,23.151,160.247,152.014
T1,2.437,6.89,47.377,50.243
T4,6.77,24.131,162.52,137.676
T1,2.335,7.384,46.302,51.203
T1,2.246,6.933,48.185,47.709
T1,2.42,8.033,47.226,49.371
T4,7.344,23.616,151.4,142.086
T4,7.588,22.386,141.94,144.828
