task_type,m1_1,m2_1,m3_1,m4_1
T1,2.397,6.341,23.358,25.824
T2,3.188,9.541,32.091,29.929
T1,2.349,7.371,24.213,22.97
T1,2.703,6.662,24.92,22.748
T1,2.373,6.398,24.244,25.606
T4,5.451,13.135,46.485,50.648
T4,4.75,14.296,49.686,45.871
T1,2.638,6.35,25.837,23.532
T4,5.583,14.74,47.151,47.604
T1,2.482,6.809,24.847,24.988
T1,2.469,7.016,25.416,25.937
T1,2.466,6.523,24.303,26.529
T4,5.129,14.655,47.448,50.601
T2,3.504,8.352,32.776,33.885
T1,2.502,6.35,26.418,26.707
T1,2.691,6.578,22.5,24.633
T3,4.386,10.504,43.14,42.776
T1,2.486,7.01,26.317,24.673
T2,3.201,9.435,33.096,33.582
T1,2.4,6.665,22.751,24.882
T1,2.378,7.336,23.588,26.252
T4,4.752,14.094,53.887,54.008
T4,5.466,13.451,51.878,49.43
T3,4.153,11.95,43.019,37.364
T2,3.088,8.723,29.559,34.046
T1,2.721,6.471,25.955,25.388
T1,2.392,6.701,23.779,25.048
T2,3.321,9.81,30.952,30.605
T4,5.006,13.076,47.349,50.563
T3,4.247,11.128,40.137,40.176
T3,4.099,12.202,44.107,40.141
T2,3.381,9.209,32.447,34.269
T1,2.373,6.8,22.46,25.844
T2,3.431,8.621,31.442,33.229
T3,3.87,11.578,37.874,37.899
T2,3.14,8.487,33.044,32.676
T2,3.554,8.551,31.703,30.626
T3,3.916,10.721,40.416,38.093
T2,3.17,8.522,31.833,31.126
T4,5.324,12.942,47.305,46.25
T4,5.237,13.482,46.473,53.157
T4,4.871,13.265,47.151,53.14
T4,5.234,13.771,50.182,45.807
T3,3.838,11.089,43.45,43.083
T3,4.11,10.877,37.271,41.388
T3,4.088,10.713,42.636,41.405
T3,4.145,12.406,37.139,41.107
T2,3.13,8.837,34.85,33.858
T4,4.777,14.342,51.37,49.851
T3,4.163,11.919,42.215,39.527
T3,4.156,10.494,40.274,38.653
T2,3.598,8.93,29.677,32.639
T1,2.431,7.022,26.272,24.872
T4,4.83,14.305,49.998,49.966
T3,4.516,12.307,43.133,40.211
T2,3.242,8.559,31.355,30.091
T1,2.727,6.947,25.383,23.024
T3,3.923,11.86,43.942,42.394
T3,4.115,11.541,37.843,40.673
T1,2.747,7.325,25.629,22.483
T4,5.029,15.159,48.723,45.691
T2,3.374,9.517,31.961,33.588
T4,5.226,13.135,51.457,49.026
T4,5.456,14.055,46.477,52.254
T3,4.149,11.021,41.733,38.418
T2,3.065,8.514,35.024,32.897
T1,2.374,6.434,24.974,22.587
T2,3.321,9.044,31.269,32.61
T4,5.177,15.127,49.973,45.991
T3,3.979,11.015,39.009,38.587
T3,4.441,12.149,39.935,41.406
T4,5.162,15.26,48.303,46.505
T3,4.468,12.051,43.07,43.325
T4,5.029,13.129,49.44,53.425
T2,3.316,9.272,33.548,31.099
T4,5.291,13.293,52.644,54.171
T3,4.102,11.818,38.876,43.477
T2,3.3,9.197,31.561,32.856
T3,4.511,11.968,43.562,43.888
T4,5.461,15.102,48.372,51.592
T3,4.198,11.633,38.986,40.027
T4,5.207,14.231,53.632,49.145
T3,4.528,11.375,43.5,37.565
T3,4.277,11.428,38.419,42.525
T3,4.528,10.749,37.571,44.031
T4,4.848,13.19,49.991,49.847
T4,5.308,14.336,52.999,53.424
T2,3.184,9.707,32.548,34.578
T1,2.632,7.036,25.395,25.627
T3,4.026,10.774,38.759,39.82
T2,3.045,8.871,34.709,31.09
T2,3.136,8.925,31.911,32.121
T4,5.057,14.578,46.883,53.927
T4,4.72,14.656,51.916,50.753
T1,2.751,7.417,23.414,26.652
T1,2.493,7.2,24.878,23.203
T2,3.504,9.04,34.057,30.355
T3,4.321,10.577,41.405,39.776
T3,3.895,11.09,41.331,38.761
T1,2.503,6.588,25.526,26.138
T3,4.105,11.66,41.06,40.45
T1,2.678,6.781,26.575,26.531
T1,2.587,7.029,24.029,26.297
T2,3.329,8.693,29.843,33.866
T2,3.568,8.31,34.391,30.534
T3,3.919,10.706,43.692,37.759
T3,4.007,11.199,43.292,39.235
T2,3.364,9.852,30.109,32.176
T3,4.148,12.161,40.357,42.6
T4,5.275,13.594,47.637,48.21
T1,2.37,7.019,23.768,24.811
T3,3.921,11.498,39.819,41.821
T2,3.131,8.486,34.85,29.887
T2,3.292,8.971,30.692,31.354
T3,4.523,11.797,43.124,42.665
T4,5.359,14.232,54.162,50.412
T1,2.647,7.519,24.425,25.826
T2,3.354,8.453,32.819,30.7
T2,3.286,8.963,32.848,32.5
T1,2.606,6.422,25.114,25.956
T2,3.108,9.005,34.822,34.27
T4,5.583,14.917,49.615,50.061
T2,3.063,8.337,33.462,33.521
T3,4.072,11.217,40.972,43.137
T2,3.068,9.651,29.545,30.311
T1,2.607,7.071,25.057,25.927
T3,4.315,10.541,40.654,40.285
T2,3.606,8.437,33.559,30.636
T1,2.613,6.562,23.581,23.706
T4,5.41,15.297,51.507,47.596
T4,4.958,13.663,47.802,50.674
T1,2.547,7.183,24.764,25.4
T4,5.485,15.138,54.203,48.49
T1,2.34,6.369,26.508,23.829
T2,3.552,9.063,29.779,30.181
T4,4.92,13.61,49.586,48.703
T1,2.736,7.125,25.489,24.826
T3,4.222,10.829,43.787,38.931
T4,4.954,13.663,49.925,46.555
T2,3.076,9.732,34.701,34.387
T1,2.32,6.685,23.666,25.653
T2,3.59,8.723,30.886,30.89
T2,3.094,9.118,31.529,33.069
T4,5.247,13.944,46.968,46.303
T2,3.101,9.193,32.792,31.884
T1,2.335,7.369,25.608,25.99
T2,3.552,9.644,32.383,32.226
T2,3.5,9.292,34.723,33.583
T3,4.248,11.318,44.158,44.082
T4,5.033,13.3,50.605,49.877
T3,4.355,10.588,43.943,41.74
T2,3.587,8.513,32.457,33.28
T2,3.436,9.6,31.573,29.764
T2,3.095,9.603,32.18,33.651
T2,3.099,9.711,31.106,31.131
T3,4.433,11.959,40.229,37.538
T4,4.79,15.206,50.459,52.528
T3,4.044,11.224,39.39,41.712
T1,2.575,6.913,26.651,24.913
T4,5.578,13.819,50.113,52.522
T2,3.072,9.308,34.726,30.554
T1,2.634,7.222,22.761,22.914
T3,3.917,12.015,40.093,38.336
T3,4.331,11.081,38.694,42.639
T3,4.484,11.923,38.748,39.846
T2,3.061,9.582,34.02,32.285
T2,3.334,9.829,31.329,30.668
T1,2.712,6.361,22.987,26.118
T4,5.508,14.479,48.951,52.314
T3,4.018,11.767,39.484,41.67
T1,2.691,7.058,22.765,22.781
T3,4.358,10.894,38.921,39.798
T1,2.491,6.512,25.643,23.851
T2,3.414,9.088,32.906,34.495
T1,2.654,6.624,25.377,24.325
T1,2.656,7.127,23.394,24.158
T1,2.402,6.414,25.696,25.958
T1,2.397,6.782,26.315,25.508
T2,3.221,8.556,33.512,32.729
T2,3.227,9.668,30.04,31.198
T4,5.274,14.691,46.81,52.537
T1,2.597,6.416,22.605,25.882
T3,4.403,11.469,40.977,39.448
T2,3.554,9.626,34.538,32.022
T1,2.443,6.741,24.739,22.467
T3,4.219,11.139,41.594,37.15
T1,2.626,7.269,23.362,24.877
T1,2.709,7.473,25.084,25.059
T3,4.511,11.162,41.599,40.281
T4,5.334,14.137,52.51,54.082
T4,4.725,14.954,47.272,50.291
T4,5.101,13.824,46.184,47.049
T2,3.317,9.84,34.023,31.312
T2,3.259,9.342,34.492,30.12
T4,5.581,13.491,53.877,46.914
T3,4.276,11.268,40.917,43.661
T3,3.937,10.914,39.908,41.298
T4,5.574,13.108,52.354,49.55
T1,2.588,7.125,25.53,23.101
T2,3.372,8.35,34.821,32.723
T2,3.388,8.594,33.15,35.048
T3,4.491,11.632,37.398,44.082
T2,3.079,9.868,33.314,30.437
T2,3.406,8.346,34.949,32.023
T3,3.96,11.348,43.123,43.633
T4,5.354,14.522,47.066,54.142
T4,5.425,15.068,50.728,48.257
T2,3.394,9.103,32.358,34.3
T2,3.26,9.851,31.34,32.166
T2,3.384,8.444,33.222,34.632
T3,4.467,12.237,42.609,43.894
T4,5.486,13.334,53.897,49.358
T1,2.588,6.809,24.254,23.216
T3,4.113,12.038,43.922,39.166
T4,5.428,13.424,45.779,53.587
T3,4.518,12.364,37.741,42.738
T3,4.456,12.328,39.754,42.613
T1,2.435,7.205,25.084,25.761
T2,3.448,8.815,30.869,31.84
T4,5.439,14.964,50.527,46.626
T1,2.424,7.004,22.554,26.284
T3,3.912,11.362,37.145,42.178
T2,3.148,9.352,29.767,31.199
T2,3.518,8.743,34.134,32.284
T3,4.172,11.824,40.469,44.157
T1,2.319,7.024,23.171,24.607
T4,4.93,14.436,51.682,47.634
T3,3.942,10.566,37.518,43.262
T2,3.36,9.661,34.992,34.268
T4,5.259,13.754,46.407,51.89
T2,3.348,9.284,31.418,30.62
T4,5.058,15.315,49.903,53.927
T1,2.656,6.366,26.625,24.777
T4,4.945,14.377,51.724,52.401
T1,2.661,6.804,25.549,22.923
T2,3.344,9.733,34.789,31.168
T4,5.15,13.355,50.297,49.581
T1,2.416,7.265,25.609,24.27
T2,3.544,8.381,31.346,33.582
T3,4.391,12.435,38.273,39.839
T4,5.367,14.122,53.015,46.523
T1,2.353,6.972,23.765,23.534
T4,4.994,13.974,49.825,53.015
T2,3.492,9.127,29.834,29.761
T2,3.481,9.288,34.114,30.354
T4,4.992,12.907,49.041,51.303
T1,2.527,6.397,26.12,26.636
T4,5.471,13.722,48.139,51.235
T1,2.69,6.897,24.933,24.778
T1,2.539,7.191,26.052,25.243
T2,3.61,9.471,30.184,30.045
T3,4.414,11.536,38.986,37.737
T1,2.564,6.778,26.547,25.738
T4,5.544,14.038,49.837,51.566
T2,3.116,9.279,31.513,34.836
T4,5.385,13.997,49.315,47.25
T2,3.589,9.706,34.742,30.073
T4,5.128,13.189,52.674,50.545
T1,2.597,7.037,24.367,23.036
T1,2.478,6.558,25.477,25.381
T2,3.362,9.727,31.548,29.808
T2,3.564,8.775,32.874,34.427
T2,3.29,9.263,34.471,31.033
T3,4.28,10.809,43.055,39.099
T1,2.695,6.533,23.239,26.107
T2,3.264,9.372,32.642,34.217
T1,2.647,6.406,23.744,25.433
T2,3.065,9.615,33.835,34.653
T3,4.298,10.685,41.978,38.272
T2,3.363,9.774,31.452,34.112
T1,2.722,6.337,22.769,23.924
T3,4.348,11.474,41.644,39.397
T4,5.531,14.115,50.663,48.258
T2,3.489,8.961,31.295,31.643
T4,5.568,13.415,51.148,52.669
T3,3.914,10.902,39.739,44.02
T2,3.279,9.871,31.717,32.842
T2,3.449,9.298,34.756,34.785
T3,3.937,12.0,43.594,43.743
T1,2.711,7.083,24.337,26.282
T4,4.861,13.316,51.121,50.949
T3,4.277,11.757,43.155,43.877
T1,2.34,7.097,22.838,24.561
T2,3.079,9.077,29.933,32.324
T3,3.983,11.781,38.985,42.076
T4,5.003,14.278,46.851,53.658
T2,3.497,8.404,31.382,34.681
T4,4.976,13.171,54.272,49.564
T3,3.829,11.263,38.082,43.179
T4,5.133,14.702,47.487,50.886
T4,5.27,13.016,48.592,49.967
T4,5.048,13.975,50.729,50.254
T1,2.521,7.296,25.251,23.021
T1,2.424,6.628,22.644,26.061
T3,4.145,12.161,37.585,40.161
T2,3.377,8.867,32.793,30.831
T1,2.555,6.741,25.31,23.718
T4,4.871,15.045,50.343,49.116
T1,2.747,6.829,23.515,23.626
T4,5.221,14.424,47.473,53.312
T1,2.48,7.309,26.548,24.358
T1,2.343,6.813,23.699,23.535
T2,3.352,8.845,30.974,29.992
T1,2.446,7.113,26.047,24.04
T3,3.891,12.267,41.753,43.729
T1,2.627,6.608,25.65,26.029
T2,3.38,8.655,29.946,33.485
T2,3.267,9.144,29.548,30.47
T2,3.071,9.207,30.366,33.704
T4,5.0,15.143,53.272,47.45
T2,3.572,8.935,34.19,34.742
T1,2.598,7.261,26.284,24.452
T2,3.093,8.676,29.625,34.973
T4,5.582,14.051,49.03,54.305
T3,4.034,12.316,37.5,38.422
T4,5.564,14.239,54.082,50.54
T4,5.514,12.941,47.018,51.202
T1,2.473,6.71,22.458,23.629
T4,4.723,14.971,45.877,47.639
T3,3.958,10.676,42.974,38.037
T3,4.192,11.425,43.45,44.04
T3,3.917,12.222,41.505,38.592
T4,5.204,13.541,46.701,52.46
T1,2.7,7.168,23.627,26.443
T3,3.957,10.52,39.69,37.211
T4,5.025,12.925,49.7,49.068
T3,4.243,12.241,39.594,38.435
T3,4.196,11.848,43.543,39.639
T1,2.448,6.71,23.528,24.454
T3,3.925,10.786,42.589,41.953
T3,4.05,10.849,44.123,40.941
T4,5.26,14.748,46.632,46.158
T3,3.912,11.582,41.264,39.659
T1,2.693,6.936,23.074,22.892
T1,2.43,6.631,26.574,22.818
T1,2.512,7.244,26.106,24.33
T3,4.526,11.76,39.705,39.943
T3,4.326,10.853,43.64,37.238
T4,4.764,14.139,50.241,46.642
T4,5.488,14.606,46.229,48.045
T4,5.01,15.137,51.181,53.553
T1,2.487,7.126,24.586,25.088
T1,2.34,7.427,24.085,25.799
T1,2.478,7.124,25.411,24.97
T3,3.912,10.721,44.006,37.28
T3,4.04,12.275,42.84,37.205
T4,5.078,14.157,50.144,45.998
T3,4.131,11.055,40.542,42.461
T3,4.463,10.96,43.507,37.317
T1,2.362,6.498,26.149,23.109
T4,4.77,14.681,45.858,50.247
T3,4.499,12.046,43.033,43.413
T4,4.709,14.662,45.748,47.322
T1,2.419,6.511,23.886,24.485
T1,2.602,6.477,25.178,22.661
T4,4.774,13.311,52.416,53.726
T1,2.622,7.387,23.163,25.118
T4,5.142,12.969,51.438,49.35
T1,2.7,6.771,25.934,24.458
T1,2.615,6.755,24.077,22.491
T1,2.559,6.84,23.565,23.499
T1,2.354,6.399,25.052,22.694
T4,4.717,14.444,53.224,50.298
T1,2.66,7.237,22.679,24.606
T4,5.088,13.987,51.99,47.998
T1,2.67,6.682,23.633,25.636
T4,5.192,12.919,47.412,46.312
T1,2.667,7.141,24.712,24.478
T4,5.022,14.913,53.402,49.34
T1,2.533,6.729,23.065,25.252
T4,5.506,14.322,53.416,50.671
T1,2.661,6.37,23.603,25.03
T4,4.946,14.929,54.173,45.892
T1,2.55,6.828,23.067,25.509
T1,2.452,6.411,24.005,23.768
T1,2.642,7.427,23.527,24.596
T4,5.366,14.61,50.467,47.362
T4,5.544,13.849,47.313,48.276
