task_type,m1_1,m2_1,m3_1,m4_1
T2,0.901,4.892,31.5,43.23
T2,0.929,4.922,28.961,44.664
T4,3.23,17.345,91.799,161.78
T4,3.015,17.439,101.656,152.258
T1,0.042,0.211,1.098,1.914
T1,0.038,0.205,1.166,1.667
T2,1.037,4.985,30.909,42.209
T3,1.543,7.034,45.313,66.694
T3,1.39,7.375,45.232,64.992
T1,0.038,0.188,1.197,1.877
T3,1.465,7.754,44.935,67.824
T1,0.041,0.193,1.246,1.905
T1,0.04,0.2,1.126,1.889
T2,0.986,4.794,27.084,47.09
T2,1.056,4.583,31.212,42.458
T3,1.399,7.12,47.815,63.311
T3,1.431,7.448,47.378,65.787
T2,0.996,5.433,27.326,44.741
T3,1.481,8.088,44.166,71.429
T4,3.37,16.175,93.276,144.631
T1,0.036,0.2,1.114,1.782
T3,1.4,7.647,43.577,70.123
T2,0.927,4.68,31.628,41.557
T2,0.975,4.947,27.855,43.598
T3,1.615,7.845,47.194,71.538
T4,3.423,16.934,106.052,151.235
T1,0.04,0.214,1.145,1.855
T2,0.993,4.662,29.785,42.688
T2,0.973,4.943,29.811,45.191
T1,0.04,0.183,1.177,1.864
T2,0.92,4.966,31.603,47.652
T4,3.566,17.75,97.15,150.183
T2,0.907,4.598,30.368,46.61
T3,1.454,7.46,44.839,72.329
T2,0.908,5.322,26.814,42.147
T1,0.04,0.201,1.175,1.862
T3,1.541,7.01,44.491,67.547
T2,1.068,4.653,30.457,42.598
T1,0.04,0.187,1.105,1.703
T4,3.456,18.201,100.855,142.788
T4,3.167,16.257,93.6,152.023
T1,0.039,0.205,1.161,1.824
T4,3.504,18.012,106.134,145.469
T1,0.036,0.181,1.243,1.711
T2,1.051,4.998,27.026,41.966
T4,3.142,16.195,97.093,146.109
T1,0.042,0.203,1.195,1.783
T3,1.507,7.202,47.92,65.276
T4,3.164,16.257,97.756,139.664
T2,0.911,5.367,31.493,47.814
T1,0.035,0.19,1.109,1.842
T2,1.063,4.811,28.031,42.952
T2,0.916,5.028,28.614,45.981
T4,3.351,16.591,91.966,138.91
T2,0.918,5.07,29.76,44.334
T1,0.036,0.21,1.2,1.867
T2,1.052,5.319,29.39,44.811
T2,1.036,5.125,31.513,46.696
T3,1.516,7.527,48.326,73.913
T4,3.215,15.826,99.089,149.63
T3,1.555,7.041,48.09,69.987
T2,1.062,4.695,29.457,46.275
T2,1.017,5.294,28.654,41.387
T2,0.916,5.296,29.205,46.791
T2,0.917,5.355,28.23,43.287
T3,1.582,7.953,44.026,62.941
T4,3.06,18.093,98.803,157.584
T3,1.443,7.464,43.108,69.941
T1,0.039,0.197,1.249,1.789
T4,3.563,16.443,98.124,157.567
T2,0.91,5.133,31.515,42.485
T1,0.04,0.206,1.067,1.646
T3,1.398,7.991,43.877,64.279
T3,1.546,7.369,42.347,71.494
T3,1.601,7.929,42.405,66.811
T2,0.906,5.285,30.875,44.892
T2,0.987,5.421,28.433,42.644
T1,0.041,0.181,1.078,1.876
T4,3.518,17.229,95.849,156.943
T3,1.434,7.825,43.211,69.869
T1,0.041,0.201,1.067,1.636
T3,1.556,7.245,42.595,66.73
T1,0.038,0.185,1.202,1.713
T2,1.011,5.012,29.864,47.964
T1,0.041,0.189,1.19,1.747
T1,0.041,0.203,1.097,1.735
T1,0.037,0.183,1.205,1.864
T1,0.037,0.193,1.234,1.832
T2,0.954,4.719,30.414,45.509
T2,0.955,5.332,27.263,43.381
T4,3.369,17.48,91.656,157.612
T1,0.04,0.183,1.06,1.859
T3,1.572,7.627,44.844,66.143
T2,1.052,5.309,31.346,44.526
T1,0.037,0.192,1.16,1.614
T3,1.506,7.408,45.52,62.291
T1,0.04,0.207,1.095,1.787
T1,0.041,0.213,1.176,1.8
T3,1.61,7.423,45.525,67.541
T4,3.407,16.822,102.819,162.246
T4,3.018,17.794,92.562,150.874
T4,3.258,16.449,90.431,141.146
T2,0.982,5.426,30.878,43.539
T2,0.965,5.152,31.303,41.882
T4,3.565,16.052,105.495,140.741
T3,1.526,7.494,44.779,73.209
T3,1.406,7.258,43.675,69.245
T4,3.56,15.597,102.512,148.651
T1,0.04,0.203,1.197,1.659
T2,0.998,4.605,31.602,45.5
T2,1.003,4.74,30.085,48.733
T3,1.603,7.736,40.928,73.914
T2,0.911,5.442,30.234,42.322
T2,1.008,4.603,31.718,44.527
T3,1.414,7.547,47.193,73.161
T4,3.42,17.28,92.159,162.425
T4,3.465,17.929,99.328,144.771
T2,1.005,5.02,29.367,47.693
T2,0.965,5.433,28.443,44.727
T2,1.002,4.657,30.151,48.156
T3,1.595,8.138,46.63,73.599
T4,3.504,15.866,105.535,148.074
T1,0.04,0.194,1.137,1.667
T3,1.468,8.006,48.067,65.671
T4,3.467,15.973,89.638,160.761
T3,1.613,8.222,41.303,71.66
T3,1.591,8.199,43.506,71.451
T1,0.037,0.205,1.176,1.85
T2,1.021,4.861,28.015,44.273
T4,3.474,17.805,98.934,139.878
T1,0.037,0.199,1.057,1.888
T3,1.396,7.556,40.651,70.722
T2,0.932,5.157,27.015,43.382
T2,1.042,4.822,30.978,44.891
T3,1.489,7.863,44.289,74.039
T1,0.035,0.2,1.086,1.767
T4,3.149,17.177,101.197,142.902
T3,1.407,7.027,41.059,72.539
T2,0.995,5.328,31.757,47.649
T4,3.359,16.366,90.867,155.669
T2,0.991,5.12,28.513,42.577
T4,3.231,18.223,97.713,161.782
T1,0.041,0.181,1.248,1.78
T4,3.158,17.107,101.279,157.203
T1,0.041,0.194,1.198,1.646
T2,0.99,5.368,31.573,43.339
T4,3.289,15.89,98.485,148.744
T1,0.037,0.207,1.201,1.743
T2,1.049,4.622,28.448,46.695
T3,1.567,8.269,41.885,66.8
T4,3.428,16.803,103.807,139.57
T1,0.036,0.199,1.114,1.69
T4,3.19,16.627,97.561,159.045
T2,1.034,5.034,27.076,41.382
T2,1.031,5.122,30.96,42.206
T4,3.188,15.358,96.026,153.91
T1,0.039,0.182,1.224,1.913
T4,3.494,16.327,94.259,153.704
T1,0.041,0.196,1.169,1.78
T1,0.039,0.205,1.221,1.813
T2,1.069,5.223,27.393,41.777
T3,1.576,7.672,42.666,63.276
T1,0.039,0.193,1.244,1.849
T4,3.541,16.704,97.584,154.698
T2,0.922,5.117,28.6,48.438
T4,3.439,16.655,96.562,141.75
T2,1.063,5.353,31.53,41.816
T4,3.276,15.694,103.14,151.636
T1,0.04,0.2,1.142,1.655
T1,0.038,0.187,1.194,1.823
T2,0.995,5.364,28.632,41.448
T2,1.055,4.839,29.835,47.87
T2,0.974,5.109,31.284,43.15
T3,1.528,7.188,47.119,65.558
T1,0.041,0.186,1.089,1.875
T2,0.966,5.169,29.624,47.578
T1,0.04,0.182,1.113,1.827
T2,0.907,5.303,30.707,48.185
T3,1.534,7.106,45.94,64.172
T2,0.996,5.39,28.545,47.433
T1,0.042,0.18,1.067,1.718
T3,1.552,7.63,45.575,66.058
T4,3.533,16.795,99.201,144.773
T2,1.033,4.942,28.402,43.999
T4,3.556,15.962,100.15,158.006
T3,1.397,7.25,43.489,73.81
T2,0.971,5.444,28.785,45.667
T2,1.021,5.128,31.543,48.368
T3,1.405,7.98,47.709,73.345
T1,0.041,0.202,1.141,1.888
T4,3.105,15.845,100.098,152.846
T3,1.527,7.819,47.228,73.57
T1,0.036,0.202,1.071,1.764
T2,0.912,5.006,27.166,44.946
T3,1.422,7.835,42.665,70.551
T4,3.195,16.99,91.737,160.975
T2,1.035,4.635,28.48,48.223
T4,3.179,15.672,106.268,148.692
T3,1.367,7.49,41.677,72.4
T4,3.279,17.494,92.982,152.659
T4,3.366,15.487,95.147,149.902
T4,3.225,16.629,99.33,150.762
T1,0.039,0.208,1.184,1.653
T1,0.037,0.189,1.062,1.872
T3,1.48,8.087,41.133,67.339
T2,1.0,4.89,29.761,42.87
T1,0.039,0.192,1.186,1.703
T4,3.112,17.902,98.574,147.347
T1,0.042,0.194,1.102,1.697
T4,3.335,17.163,92.955,159.936
T1,0.038,0.208,1.245,1.749
T1,0.036,0.194,1.111,1.69
T2,0.992,4.878,28.11,41.703
T1,0.037,0.203,1.221,1.727
T3,1.389,8.158,45.694,73.322
T1,0.04,0.188,1.202,1.869
T2,1.001,4.773,27.178,46.561
T2,0.967,5.043,26.816,42.369
T2,0.909,5.077,27.559,46.865
T4,3.193,18.018,104.311,142.351
T2,1.058,4.927,31.029,48.308
T1,0.04,0.207,1.232,1.756
T2,0.916,4.785,26.886,48.629
T4,3.566,16.719,96.004,162.916
T3,1.44,8.191,41.04,64.424
T4,3.554,16.942,105.896,151.619
T4,3.522,15.399,92.063,153.605
T1,0.038,0.191,1.053,1.697
T4,3.017,17.813,89.83,142.917
T3,1.413,7.1,47.03,63.779
T3,1.497,7.598,47.551,73.843
T3,1.398,8.128,45.422,64.708
T4,3.324,16.112,91.444,157.381
T1,0.041,0.204,1.108,1.899
T3,1.413,6.996,43.436,62.393
T4,3.209,15.379,97.316,147.205
T3,1.515,8.14,43.331,64.446
T3,1.498,7.88,47.653,66.464
T1,0.037,0.191,1.103,1.756
T3,1.401,7.173,46.609,70.344
T3,1.446,7.215,48.287,68.648
T4,3.36,17.549,91.309,138.473
T3,1.396,7.702,45.158,66.498
T1,0.041,0.198,1.082,1.644
T1,0.037,0.189,1.246,1.639
T1,0.038,0.206,1.224,1.747
T3,1.616,7.821,43.452,66.974
T3,1.544,7.217,47.759,62.438
T4,3.043,16.823,98.375,139.926
T4,3.505,17.38,90.52,144.134
T4,3.2,18.011,100.216,160.659
T1,0.038,0.203,1.153,1.802
T1,0.036,0.212,1.129,1.853
T1,0.038,0.203,1.191,1.793
T3,1.397,7.13,48.16,62.509
T3,1.442,8.163,46.883,62.383
T4,3.243,16.845,98.186,137.993
T3,1.475,7.352,44.369,71.196
T3,1.593,7.289,47.614,62.57
T1,0.036,0.185,1.226,1.66
T4,3.047,17.468,89.793,150.742
T3,1.606,8.011,47.095,72.792
T4,3.008,17.446,89.578,141.967
T1,0.037,0.185,1.12,1.759
T1,0.04,0.184,1.18,1.628
T4,3.05,15.838,102.634,161.177
T1,0.04,0.21,1.086,1.804
T4,3.284,15.431,100.718,148.049
T1,0.041,0.193,1.216,1.757
T1,0.04,0.192,1.129,1.615
T1,0.039,0.195,1.105,1.688
T1,0.036,0.182,1.174,1.63
T4,3.013,17.187,104.216,150.894
T1,0.041,0.206,1.063,1.767
T4,3.25,16.642,101.799,143.994
T1,0.041,0.19,1.108,1.841
T4,3.316,15.372,92.836,138.936
T1,0.041,0.203,1.158,1.758
T4,3.208,17.745,104.564,148.019
T1,0.039,0.192,1.081,1.814
T4,3.517,17.042,104.591,152.014
T1,0.041,0.181,1.106,1.798
T4,3.159,17.763,106.075,137.676
T1,0.039,0.194,1.081,1.832
T1,0.037,0.183,1.125,1.707
T1,0.04,0.212,1.103,1.767
T4,3.427,17.384,98.817,142.086
T4,3.541,16.479,92.642,144.828
