task_type,m1_1,m2_1,m3_1,m4_1
T3,0.508,2.684,15.529,22.799
T3,0.461,2.571,15.421,22.233
T2,0.341,1.789,10.016,15.647
T2,0.331,1.811,9.69,14.668
T3,0.492,2.666,16.087,24.315
T1,0.013,0.068,0.395,0.625
T2,0.341,1.809,9.272,14.542
T2,0.321,1.785,9.936,13.687
T2,0.32,1.672,9.142,15.921
T3,0.498,2.502,13.618,23.959
T4,1.115,5.11,31.917,47.749
T1,0.014,0.068,0.398,0.637
T1,0.013,0.071,0.405,0.548
T2,0.352,1.745,9.571,14.248
T3,0.491,2.62,15.9,24.051
T2,0.309,1.647,9.861,15.298
T4,1.044,5.732,29.875,51.207
T2,0.326,1.69,8.987,15.142
T1,0.012,0.068,0.39,0.623
T3,0.49,2.566,13.842,24.495
T1,0.013,0.065,0.415,0.615
T1,0.012,0.06,0.365,0.618
T2,0.315,1.754,9.708,13.872
T1,0.012,0.07,0.378,0.55
T1,0.014,0.063,0.389,0.545
T1,0.012,0.061,0.379,0.613
T4,1.16,5.21,30.34,50.648
T4,1.011,5.67,32.429,45.871
T1,0.013,0.06,0.404,0.563
T4,1.189,5.846,30.775,47.604
T1,0.013,0.065,0.388,0.598
T1,0.013,0.067,0.397,0.621
T1,0.013,0.062,0.38,0.635
T4,1.092,5.813,30.968,50.601
T2,0.346,1.535,9.915,15.705
T1,0.013,0.06,0.413,0.639
T1,0.014,0.062,0.352,0.59
T3,0.522,2.328,15.737,23.908
T1,0.013,0.067,0.411,0.591
T2,0.316,1.734,10.012,15.565
T1,0.012,0.063,0.356,0.596
T1,0.012,0.07,0.369,0.628
T4,1.012,5.59,35.172,54.008
T4,1.164,5.335,33.86,49.43
T3,0.494,2.649,15.693,20.883
T2,0.305,1.604,8.942,15.78
T1,0.014,0.061,0.406,0.608
T1,0.012,0.064,0.372,0.6
T2,0.328,1.803,9.364,14.185
T4,1.066,5.186,30.904,50.563
T3,0.505,2.467,14.642,22.455
T3,0.488,2.705,16.09,22.435
T2,0.334,1.693,9.816,15.883
T1,0.012,0.065,0.351,0.619
T2,0.339,1.585,9.512,15.402
T3,0.461,2.566,13.816,21.182
T2,0.31,1.56,9.997,15.145
T2,0.351,1.572,9.591,14.195
T3,0.466,2.376,14.744,21.291
T2,0.313,1.567,9.63,14.427
T4,1.134,5.133,30.875,46.25
T4,1.115,5.347,30.333,53.157
T4,1.037,5.261,30.775,53.14
T4,1.114,5.462,32.753,45.807
T3,0.457,2.458,15.85,24.079
T3,0.489,2.411,13.596,23.132
T3,0.487,2.375,15.554,23.142
T3,0.493,2.75,13.548,22.975
T2,0.309,1.624,10.543,15.693
T4,1.017,5.689,33.529,49.851
T3,0.495,2.642,15.4,22.092
T3,0.495,2.326,14.692,21.604
T2,0.355,1.642,8.978,15.128
T1,0.012,0.067,0.411,0.595
T4,1.028,5.674,32.633,49.966
T3,0.537,2.728,15.735,22.474
T2,0.32,1.573,9.486,13.947
T1,0.014,0.066,0.397,0.551
T3,0.467,2.629,16.03,23.694
T3,0.49,2.558,13.805,22.733
T1,0.014,0.07,0.4,0.538
T4,1.071,6.013,31.801,45.691
T2,0.333,1.75,9.669,15.568
T4,1.113,5.21,33.585,49.026
T4,1.162,5.575,30.335,52.254
T3,0.494,2.443,15.224,21.472
T2,0.302,1.565,10.595,15.248
T1,0.012,0.061,0.39,0.541
T2,0.328,1.663,9.46,15.115
T4,1.102,6.0,32.617,45.991
T3,0.473,2.442,14.23,21.566
T3,0.528,2.693,14.568,23.142
T4,1.099,6.052,31.527,46.505
T3,0.532,2.671,15.712,24.215
T4,1.071,5.207,32.269,53.425
T2,0.327,1.705,10.149,14.414
T4,1.126,5.272,34.36,54.171
T3,0.488,2.62,14.182,24.3
T2,0.326,1.691,9.548,15.229
T3,0.537,2.653,15.891,24.53
T4,1.163,5.99,31.572,51.592
T3,0.5,2.579,14.222,22.372
T4,1.109,5.644,35.005,49.145
T3,0.539,2.522,15.869,20.996
T3,0.509,2.533,14.015,23.768
T3,0.539,2.383,13.706,24.609
T4,1.032,5.232,32.629,49.847
T4,1.13,5.686,34.592,53.424
T2,0.314,1.784,9.846,16.027
T1,0.013,0.067,0.397,0.613
T3,0.479,2.388,14.139,22.256
T2,0.3,1.631,10.5,14.41
T2,0.31,1.641,9.654,14.888
T4,1.077,5.782,30.6,53.927
T4,1.005,5.813,33.885,50.753
T1,0.014,0.07,0.366,0.638
T1,0.013,0.068,0.389,0.555
T2,0.346,1.662,10.303,14.07
T3,0.514,2.345,15.104,22.231
T3,0.463,2.458,15.077,21.664
T1,0.013,0.063,0.399,0.626
T3,0.488,2.585,14.978,22.608
T1,0.014,0.064,0.415,0.635
T1,0.013,0.067,0.375,0.63
T2,0.329,1.598,9.028,15.697
T2,0.352,1.528,10.404,14.153
T3,0.466,2.373,15.938,21.104
T3,0.477,2.483,15.793,21.929
T2,0.332,1.811,9.109,14.914
T3,0.494,2.696,14.722,23.81
T4,1.123,5.392,31.092,48.21
T1,0.012,0.067,0.371,0.594
T3,0.467,2.549,14.526,23.374
T2,0.309,1.56,10.543,13.852
T2,0.325,1.649,9.285,14.533
T3,0.538,2.615,15.731,23.846
T4,1.141,5.645,35.351,50.412
T1,0.013,0.071,0.382,0.618
T2,0.331,1.554,9.928,14.229
T2,0.324,1.648,9.937,15.064
T1,0.013,0.061,0.392,0.621
T2,0.307,1.655,10.534,15.884
T4,1.189,5.917,32.383,50.061
T2,0.302,1.533,10.123,15.537
T3,0.485,2.487,14.946,24.11
T2,0.303,1.774,8.938,14.049
T1,0.013,0.067,0.392,0.621
T3,0.514,2.337,14.83,22.516
T2,0.356,1.551,10.152,14.199
T1,0.013,0.062,0.368,0.568
T4,1.152,6.067,33.618,47.596
T4,1.056,5.419,31.2,50.674
T1,0.013,0.068,0.387,0.608
T4,1.168,6.004,35.378,48.49
T1,0.012,0.06,0.414,0.57
T2,0.351,1.666,9.009,13.989
T4,1.047,5.398,32.364,48.703
T1,0.014,0.068,0.398,0.594
T3,0.502,2.401,15.973,21.759
T4,1.055,5.419,32.585,46.555
T2,0.304,1.789,10.498,15.938
T1,0.012,0.063,0.37,0.614
T2,0.354,1.604,9.344,14.317
T2,0.305,1.676,9.538,15.327
T4,1.117,5.53,30.655,46.303
T2,0.306,1.69,9.92,14.778
T1,0.012,0.07,0.4,0.622
T2,0.351,1.773,9.797,14.937
T2,0.345,1.708,10.504,15.565
T3,0.505,2.509,16.109,24.638
T4,1.072,5.275,33.03,49.877
T3,0.518,2.347,16.03,23.329
T2,0.354,1.565,9.819,15.425
T2,0.339,1.765,9.552,13.796
T2,0.305,1.765,9.735,15.597
T2,0.306,1.785,9.41,14.429
T3,0.527,2.651,14.675,20.98
T4,1.02,6.031,32.934,52.528
T3,0.481,2.488,14.369,23.314
T1,0.013,0.066,0.416,0.596
T4,1.188,5.481,32.708,52.522
T2,0.303,1.711,10.505,14.162
T1,0.013,0.069,0.356,0.549
T3,0.466,2.663,14.626,21.426
T3,0.515,2.456,14.116,23.831
T3,0.534,2.643,14.135,22.27
T2,0.302,1.762,10.292,14.964
T2,0.329,1.807,9.478,14.215
T1,0.014,0.06,0.359,0.625
T4,1.173,5.743,31.95,52.314
T3,0.478,2.608,14.404,23.29
T1,0.014,0.067,0.356,0.545
T3,0.519,2.415,14.198,22.243
T1,0.013,0.062,0.401,0.571
T2,0.337,1.671,9.955,15.988
T1,0.014,0.063,0.397,0.582
T1,0.014,0.068,0.366,0.578
T1,0.012,0.061,0.402,0.621
T1,0.012,0.064,0.411,0.611
T2,0.318,1.573,10.138,15.17
T2,0.318,1.777,9.088,14.46
T4,1.123,5.827,30.552,52.537
T1,0.013,0.061,0.353,0.62
T3,0.524,2.542,14.948,22.048
T2,0.351,1.77,10.449,14.842
T1,0.012,0.064,0.387,0.538
T3,0.502,2.469,15.173,20.764
T1,0.013,0.069,0.365,0.596
T1,0.014,0.071,0.392,0.6
T3,0.537,2.474,15.175,22.514
T4,1.136,5.607,34.273,54.082
T4,1.006,5.931,30.854,50.291
T4,1.086,5.483,30.144,47.049
T2,0.327,1.809,10.293,14.513
T2,0.322,1.717,10.434,13.961
T4,1.188,5.351,35.165,46.914
T3,0.509,2.498,14.926,24.403
T3,0.469,2.419,14.558,23.082
T4,1.187,5.199,34.171,49.55
T1,0.013,0.068,0.399,0.553
T2,0.333,1.535,10.534,15.167
T2,0.334,1.58,10.028,16.244
T3,0.534,2.579,13.643,24.638
T2,0.304,1.814,10.078,14.107
T2,0.336,1.534,10.573,14.842
T3,0.471,2.516,15.731,24.387
T4,1.14,5.76,30.72,54.142
T4,1.155,5.976,33.109,48.257
T2,0.335,1.673,9.789,15.898
T2,0.322,1.811,9.481,14.909
T2,0.334,1.552,10.05,16.052
T3,0.532,2.713,15.543,24.533
T4,1.168,5.289,35.178,49.358
T1,0.013,0.065,0.379,0.556
T3,0.489,2.669,16.022,21.89
T4,1.156,5.324,29.879,53.587
T3,0.538,2.741,13.768,23.887
T3,0.53,2.733,14.502,23.817
T1,0.012,0.068,0.392,0.617
T2,0.34,1.62,9.338,14.758
T4,1.158,5.935,32.978,46.626
T1,0.012,0.066,0.352,0.629
T3,0.465,2.519,13.55,23.574
T2,0.311,1.719,9.005,14.461
T2,0.347,1.607,10.326,14.964
T3,0.496,2.621,14.763,24.68
T1,0.012,0.067,0.362,0.589
T4,1.05,5.726,33.732,47.634
T3,0.469,2.342,13.686,24.179
T2,0.332,1.776,10.586,15.883
T4,1.12,5.455,30.289,51.89
T2,0.33,1.707,9.504,14.192
T4,1.077,6.074,32.571,53.927
T1,0.014,0.06,0.416,0.593
T4,1.053,5.702,33.76,52.401
T1,0.014,0.065,0.399,0.549
T2,0.33,1.789,10.524,14.446
T4,1.096,5.297,32.828,49.581
T1,0.012,0.069,0.4,0.581
T2,0.35,1.541,9.483,15.565
T3,0.522,2.756,13.962,22.267
T4,1.143,5.601,34.602,46.523
T1,0.012,0.066,0.371,0.563
T4,1.063,5.542,32.52,53.015
T2,0.345,1.678,9.025,13.794
T2,0.344,1.708,10.32,14.069
T4,1.063,5.119,32.009,51.303
T1,0.013,0.061,0.408,0.638
T4,1.165,5.442,31.42,51.235
T1,0.014,0.065,0.39,0.593
T1,0.013,0.068,0.407,0.604
T2,0.356,1.741,9.131,13.926
T3,0.525,2.557,14.222,21.092
T1,0.013,0.064,0.415,0.616
T4,1.18,5.568,32.528,51.566
T2,0.307,1.706,9.533,16.146
T4,1.146,5.552,32.187,47.25
T2,0.354,1.784,10.51,13.939
T4,1.092,5.231,34.38,50.545
T1,0.013,0.067,0.381,0.551
T1,0.013,0.062,0.398,0.608
T2,0.332,1.788,9.544,13.816
T2,0.352,1.613,9.945,15.957
T2,0.325,1.703,10.428,14.383
T3,0.509,2.396,15.706,21.853
T1,0.014,0.062,0.363,0.625
T2,0.322,1.723,9.875,15.859
T1,0.013,0.061,0.371,0.609
T2,0.302,1.768,10.236,16.062
T3,0.511,2.369,15.313,21.391
T2,0.332,1.797,9.515,15.811
T1,0.014,0.06,0.356,0.573
T3,0.517,2.543,15.192,22.019
T4,1.178,5.598,33.067,48.258
T2,0.344,1.647,9.467,14.666
T4,1.185,5.321,33.383,52.669
T3,0.466,2.417,14.496,24.603
T2,0.324,1.815,9.595,15.222
T2,0.34,1.709,10.514,16.123
T3,0.468,2.66,15.903,24.448
T1,0.014,0.067,0.38,0.629
T4,1.035,5.282,33.366,50.949
T3,0.509,2.606,15.743,24.523
T1,0.012,0.067,0.357,0.588
T2,0.304,1.669,9.055,14.982
T3,0.474,2.612,14.222,23.517
T4,1.065,5.663,30.579,53.658
T2,0.345,1.545,9.494,16.074
T4,1.059,5.224,35.423,49.564
T3,0.456,2.497,13.892,24.133
T4,1.093,5.831,30.994,50.886
T4,1.122,5.162,31.716,49.967
T4,1.075,5.543,33.11,50.254
T1,0.013,0.069,0.395,0.551
T1,0.012,0.063,0.354,0.624
T3,0.493,2.696,13.711,22.446
T2,0.333,1.63,9.92,14.29
T1,0.013,0.064,0.395,0.568
T4,1.037,5.967,32.858,49.116
T1,0.014,0.065,0.367,0.566
T4,1.112,5.721,30.985,53.312
T1,0.013,0.069,0.415,0.583
T1,0.012,0.065,0.37,0.563
T2,0.331,1.626,9.37,13.901
T1,0.012,0.068,0.407,0.576
T3,0.463,2.719,15.231,24.441
T1,0.013,0.063,0.401,0.623
T2,0.334,1.591,9.059,15.52
T2,0.322,1.681,8.939,14.123
T2,0.303,1.693,9.186,15.622
T4,1.064,6.006,34.77,47.45
T2,0.353,1.642,10.343,16.103
T1,0.013,0.069,0.411,0.585
T2,0.305,1.595,8.962,16.21
T4,1.188,5.573,32.001,54.305
T3,0.48,2.73,13.68,21.475
T4,1.185,5.647,35.299,50.54
T4,1.174,5.133,30.688,51.202
T1,0.013,0.064,0.351,0.566
T4,1.006,5.938,29.943,47.639
T3,0.471,2.367,15.677,21.26
T3,0.499,2.533,15.85,24.614
T3,0.466,2.709,15.141,21.569
T4,1.108,5.371,30.481,52.46
T1,0.014,0.068,0.369,0.633
T3,0.471,2.332,14.479,20.798
T4,1.07,5.126,32.439,49.068
T3,0.505,2.713,14.444,21.482
T3,0.499,2.627,15.884,22.155
T1,0.012,0.064,0.368,0.585
T3,0.467,2.391,15.536,23.448
T3,0.482,2.405,16.096,22.883
T4,1.12,5.849,30.436,46.158
T3,0.465,2.567,15.053,22.166
T1,0.014,0.066,0.361,0.548
T1,0.012,0.063,0.415,0.546
T1,0.013,0.069,0.408,0.582
T3,0.539,2.607,14.484,22.325
T3,0.515,2.406,15.92,20.813
T4,1.014,5.608,32.792,46.642
T4,1.168,5.793,30.173,48.045
T4,1.067,6.004,33.405,53.553
T1,0.013,0.068,0.384,0.601
T1,0.012,0.071,0.376,0.618
T1,0.013,0.068,0.397,0.598
T3,0.466,2.377,16.053,20.836
T3,0.481,2.721,15.628,20.794
T4,1.081,5.615,32.729,45.998
T3,0.492,2.451,14.79,23.732
T3,0.531,2.429,15.871,20.857
T1,0.012,0.062,0.409,0.553
T4,1.016,5.823,29.931,50.247
T3,0.535,2.67,15.698,24.264
T4,1.003,5.815,29.859,47.322
T1,0.012,0.062,0.373,0.586
T1,0.013,0.061,0.393,0.542
T4,1.016,5.279,34.211,53.726
T1,0.013,0.07,0.362,0.601
T4,1.095,5.144,33.573,49.35
T1,0.014,0.064,0.405,0.586
T1,0.013,0.064,0.376,0.538
T1,0.013,0.065,0.368,0.563
T1,0.012,0.061,0.391,0.543
T4,1.004,5.729,34.739,50.298
T1,0.014,0.069,0.354,0.589
T4,1.083,5.547,33.933,47.998
T1,0.014,0.063,0.369,0.614
T4,1.105,5.124,30.945,46.312
T1,0.014,0.068,0.386,0.586
T4,1.069,5.915,34.855,49.34
T1,0.013,0.064,0.36,0.605
T4,1.172,5.681,34.864,50.671
T1,0.014,0.06,0.369,0.599
T4,1.053,5.921,35.358,45.892
T1,0.013,0.065,0.36,0.611
T1,0.012,0.061,0.375,0.569
T1,0.013,0.071,0.368,0.589
T4,1.142,5.795,32.939,47.362
T4,1.18,5.493,30.881,48.276
