task_type,m1_1,m2_1,m3_1,m4_1
T4,8.388,28.13,137.315,153.62
T2,4.61,14.581,72.623,79.865
T1,3.056,10.512,56.444,58.881
T3,6.295,20.121,101.64,117.399
T1,3.359,9.999,60.065,58.098
T1,3.093,9.31,52.86,58.44
T2,4.444,15.133,78.453,73.166
T1,3.031,10.824,54.795,51.983
T1,3.488,9.782,56.395,51.48
T1,3.062,9.394,54.865,57.947
T4,9.324,25.567,139.456,151.944
T4,8.126,27.827,149.057,137.612
T1,3.404,9.325,58.469,53.253
T4,9.55,28.692,141.454,142.812
T1,3.203,9.998,56.231,56.549
T1,3.186,10.302,57.517,58.696
T1,3.182,9.579,54.999,60.035
T4,8.774,28.527,142.343,151.802
T2,4.884,13.248,80.126,82.837
T1,3.228,9.323,59.785,60.438
T1,3.473,9.659,50.92,55.745
T3,6.699,18.256,115.558,114.585
T1,3.209,10.293,59.556,55.836
T2,4.463,14.965,80.908,82.097
T1,3.097,9.787,51.487,56.309
T1,3.069,10.772,53.38,59.41
T4,8.13,27.434,161.662,162.024
T4,9.351,26.182,155.634,148.289
T3,6.344,20.769,115.237,100.088
T2,4.304,13.837,72.263,83.232
T1,3.512,9.501,58.738,57.455
T1,3.087,9.84,53.813,56.685
T2,4.63,15.56,75.668,74.819
T4,8.563,25.453,142.048,151.69
T3,6.487,19.34,107.514,107.621
T3,6.261,21.208,118.151,107.526
T2,4.714,14.607,79.322,83.776
T1,3.063,9.985,50.829,58.486
T2,4.783,13.675,76.866,81.235
T3,5.912,20.122,101.453,101.52
T2,4.377,13.461,80.783,79.883
T2,4.954,13.563,77.503,74.87
T3,5.981,18.633,108.263,102.04
T2,4.418,13.518,77.822,76.092
T4,9.108,25.191,141.915,138.75
T4,8.96,26.243,139.42,159.471
T4,8.333,25.821,141.454,159.42
T4,8.954,26.806,150.546,137.421
T3,5.863,19.273,116.389,115.406
T3,6.278,18.905,99.838,110.867
T3,6.245,18.621,114.21,110.913
T3,6.331,21.562,99.483,110.114
T2,4.363,14.016,85.197,82.772
T4,8.172,27.917,154.111,149.554
T3,6.359,20.716,113.082,105.881
T3,6.348,18.239,107.882,103.541
T2,5.015,14.165,72.551,79.792
T1,3.137,10.31,59.455,56.286
T4,8.262,27.844,149.994,149.898
T3,6.898,21.39,115.542,107.714
T2,4.519,13.576,76.654,73.563
T1,3.519,10.201,57.442,52.104
T3,5.993,20.613,117.709,113.561
T3,6.285,20.06,101.369,108.952
T1,3.546,10.756,58.0,50.879
T4,8.602,29.508,146.168,137.074
T2,4.704,15.095,78.135,82.112
T4,8.94,25.567,154.37,147.078
T4,9.333,27.358,139.431,156.763
T3,6.338,19.155,111.792,102.909
T2,4.272,13.506,85.622,80.423
T1,3.063,9.447,56.517,51.116
T2,4.629,14.346,76.443,79.722
T4,8.856,29.445,149.92,137.972
T3,6.077,19.144,104.495,103.362
T3,6.784,21.116,106.973,110.914
T4,8.83,29.703,144.909,139.514
T3,6.825,20.945,115.373,116.056
T4,8.604,25.556,148.321,160.276
T2,4.623,14.708,82.015,76.027
T4,9.051,25.875,157.933,162.512
T3,6.265,20.541,104.138,116.462
T2,4.6,14.587,77.156,80.323
T3,6.891,20.801,116.691,117.564
T4,9.342,29.396,145.115,154.777
T3,6.413,20.22,104.433,107.221
T4,8.907,27.701,160.896,147.435
T3,6.917,19.771,116.525,100.627
T3,6.532,19.862,102.913,113.912
T3,6.916,18.682,100.641,117.946
T4,8.293,25.675,149.973,149.541
T4,9.08,27.904,158.997,160.273
T2,4.439,15.397,79.569,84.532
T1,3.397,10.331,57.47,57.994
T3,6.149,18.726,103.824,106.665
T2,4.244,14.071,84.852,76.005
T2,4.372,14.157,78.012,78.526
T4,8.651,28.375,140.648,161.78
T4,8.074,28.528,155.749,152.258
T1,3.55,10.891,52.986,60.314
T1,3.218,10.572,56.3,52.51
T2,4.885,14.339,83.259,74.209
T3,6.6,18.384,110.913,106.549
T3,5.949,19.274,110.713,103.829
T1,3.23,9.674,57.766,59.15
T3,6.27,20.266,109.988,108.355
T1,3.456,9.956,60.141,60.04
T1,3.338,10.321,54.379,59.512
T2,4.641,13.788,72.956,82.791
T2,4.974,13.182,84.075,74.647
T3,5.987,18.607,117.037,101.145
T3,6.121,19.465,115.967,105.1
T2,4.689,15.627,73.607,78.66
T3,6.336,21.137,108.103,114.114
T4,9.025,26.46,142.911,144.631
T1,3.058,10.307,53.788,56.148
T3,5.989,19.984,106.663,112.027
T2,4.364,13.46,85.197,73.063
T2,4.589,14.229,75.033,76.651
T3,6.909,20.504,115.516,114.287
T4,9.168,27.703,162.485,151.235
T1,3.416,11.04,55.274,58.446
T2,4.676,13.408,80.232,75.052
T2,4.58,14.218,80.302,79.453
T1,3.362,9.43,56.833,58.739
T2,4.333,14.283,85.129,83.779
T4,9.551,29.036,148.846,150.183
T2,4.269,13.224,81.803,81.948
T3,6.219,19.496,109.751,115.552
T2,4.277,15.308,72.229,74.101
T1,3.365,10.383,56.705,58.673
T3,6.591,18.321,108.901,107.912
T2,5.026,13.383,82.042,74.894
T1,3.372,9.636,53.364,53.647
T4,9.255,29.775,154.522,142.788
T4,8.481,26.595,143.407,152.023
T1,3.286,10.547,56.042,57.481
T4,9.384,29.466,162.61,145.469
T1,3.02,9.351,59.988,53.927
T2,4.951,14.375,72.799,73.783
T4,8.416,26.493,148.759,146.109
T1,3.53,10.463,57.682,56.183
T3,6.448,18.822,117.293,104.284
T4,8.475,26.595,149.774,139.664
T2,4.288,15.437,84.833,84.064
T1,2.993,9.816,53.558,58.055
T2,5.005,13.837,75.506,75.515
T2,4.313,14.462,77.078,80.842
T4,8.975,27.142,140.903,138.91
T2,4.323,14.582,80.165,77.945
T1,3.013,10.82,57.953,58.817
T2,4.951,15.298,79.167,78.783
T2,4.879,14.739,84.886,82.098
T3,6.488,19.672,118.287,118.082
T4,8.61,25.889,151.816,149.63
T3,6.652,18.403,117.71,111.809
T2,5.001,13.503,79.348,81.358
T2,4.79,15.228,77.186,72.764
T2,4.315,15.231,78.669,82.265
T2,4.319,15.403,76.044,76.106
T3,6.771,20.785,107.762,100.553
T4,8.195,29.598,151.378,157.584
T3,6.176,19.507,105.514,111.736
T1,3.323,10.15,60.312,56.378
T4,9.542,26.898,150.338,157.567
T2,4.283,14.764,84.893,74.696
T1,3.399,10.604,51.508,51.855
T3,5.984,20.883,107.397,102.69
T3,6.615,19.259,103.651,114.217
T3,6.849,20.723,103.794,106.735
T2,4.267,15.2,83.169,78.926
T2,4.647,15.59,76.59,74.974
T1,3.499,9.341,52.02,59.106
T4,9.423,28.184,146.853,156.943
T3,6.137,20.452,105.766,111.621
T1,3.472,10.363,51.517,51.554
T3,6.656,18.934,104.259,106.607
T1,3.214,9.562,58.031,53.975
T2,4.759,14.415,80.444,84.328
T1,3.425,9.726,57.429,55.049
T1,3.427,10.465,52.941,54.67
T1,3.099,9.418,58.15,58.744
T1,3.094,9.958,59.551,57.727
T2,4.491,13.572,81.927,80.012
T2,4.498,15.335,73.439,76.269
T4,9.022,28.595,140.429,157.612
T1,3.351,9.42,51.157,58.572
T3,6.725,19.934,109.764,105.669
T2,4.954,15.269,84.435,78.282
T1,3.152,9.898,55.985,50.844
T3,6.444,19.36,111.42,99.515
T1,3.389,10.674,52.87,56.298
T1,3.496,10.973,56.767,56.709
T3,6.89,19.4,111.432,107.902
T4,9.124,27.518,157.531,162.246
T4,8.083,29.108,141.816,150.874
T4,8.727,26.908,138.551,141.146
T2,4.623,15.607,83.176,76.547
T2,4.543,14.819,84.321,73.634
T4,9.548,26.26,161.631,140.741
T3,6.531,19.585,109.604,116.956
T3,6.014,18.968,106.902,110.625
T4,9.535,25.515,157.062,148.651
T1,3.339,10.462,57.776,52.279
T2,4.7,13.245,85.126,79.996
T2,4.723,13.632,81.04,85.68
T3,6.859,20.217,100.179,118.082
T2,4.292,15.653,81.441,74.408
T2,4.748,13.238,85.438,78.285
T3,6.049,19.723,115.513,116.88
T4,9.159,28.268,141.199,162.425
T4,9.281,29.329,152.184,144.771
T2,4.731,14.439,79.105,83.851
T2,4.544,15.626,76.616,78.636
T2,4.717,13.394,81.218,84.665
T3,6.822,21.268,114.137,117.579
T4,9.384,25.954,161.692,148.074
T1,3.34,9.998,54.888,52.539
T3,6.283,20.923,117.654,104.914
T4,9.285,26.129,137.337,160.761
T3,6.901,21.489,101.097,114.482
T3,6.806,21.427,106.489,114.148
T1,3.143,10.58,56.766,58.298
T2,4.807,13.982,75.464,77.839
T4,9.305,29.126,151.58,139.878
T1,3.128,10.284,51.04,59.482
T3,5.975,19.748,99.502,112.983
T2,4.389,14.834,72.771,76.271
T2,4.904,13.868,83.446,78.925
T3,6.373,20.551,108.405,118.284
T1,2.992,10.313,52.436,55.687
T4,8.434,28.099,155.047,142.902
T3,6.021,18.364,100.5,115.886
T2,4.684,15.324,85.544,83.774
T4,8.997,26.773,139.22,155.669
T2,4.667,14.727,76.806,74.857
T4,8.653,29.811,149.709,161.782
T1,3.428,9.347,60.254,56.072
T4,8.459,27.985,155.172,157.203
T1,3.434,9.991,57.819,51.876
T2,4.661,15.438,85.048,76.197
T4,8.81,25.995,150.891,148.744
T1,3.117,10.668,57.955,54.925
T2,4.94,13.294,76.63,82.097
T3,6.707,21.612,102.522,106.718
T4,9.182,27.488,159.046,139.57
T1,3.037,10.237,53.782,53.259
T4,8.543,27.2,149.476,159.045
T2,4.867,14.478,72.935,72.755
T2,4.853,14.733,83.397,74.205
T4,8.539,25.123,147.124,153.91
T1,3.261,9.393,59.11,60.278
T4,9.359,26.71,144.417,153.704
T1,3.471,10.127,56.424,56.075
T1,3.276,10.56,58.957,57.126
T2,5.032,15.023,73.79,73.45
T3,6.742,20.049,104.434,101.088
T1,3.309,9.952,60.076,58.246
T4,9.485,27.325,149.511,154.698
T2,4.343,14.719,77.039,85.162
T4,9.212,27.245,147.944,141.75
T2,5.003,15.395,84.933,73.518
T4,8.773,25.673,158.023,151.636
T1,3.352,10.332,55.144,52.132
T1,3.198,9.629,57.656,57.438
T2,4.686,15.429,77.126,72.871
T2,4.968,13.919,80.367,84.162
T2,4.586,14.693,84.269,75.864
T3,6.538,18.787,115.332,104.734
T1,3.477,9.592,52.592,59.082
T2,4.55,14.866,79.799,83.649
T1,3.416,9.406,53.734,57.556
T2,4.272,15.251,82.716,84.715
T3,6.565,18.571,112.447,102.52
T2,4.688,15.504,76.891,83.394
T1,3.513,9.305,51.527,54.141
T3,6.642,19.942,111.553,105.533
T4,9.461,27.474,151.988,144.773
T2,4.864,14.213,76.506,77.357
T4,9.525,26.112,153.443,158.006
T3,5.979,18.948,106.448,117.918
T2,4.571,15.657,77.537,80.289
T2,4.809,14.748,84.967,85.037
T3,6.013,20.857,116.776,117.175
T1,3.498,10.401,55.075,59.477
T4,8.315,25.92,153.363,152.846
T3,6.534,20.434,115.6,117.534
T1,3.019,10.421,51.684,55.582
T2,4.292,14.398,73.176,79.022
T3,6.084,20.476,104.43,112.71
T4,8.558,27.793,140.553,160.975
T2,4.875,13.33,76.718,84.783
T4,8.513,25.638,162.817,148.692
T3,5.849,19.576,102.011,115.665
T4,8.781,28.618,142.46,152.659
T4,9.016,25.335,145.777,149.902
T4,8.636,27.203,152.186,150.762
T1,3.253,10.714,57.144,52.098
T1,3.128,9.732,51.244,58.978
T3,6.331,21.136,100.68,107.579
T2,4.708,14.064,80.167,75.372
T1,3.297,9.898,57.278,53.674
T4,8.333,29.285,151.028,147.347
T1,3.545,10.027,53.215,53.466
T4,8.931,28.077,142.419,159.936
T1,3.2,10.733,60.079,55.124
T1,3.023,10.004,53.632,53.26
T2,4.673,14.03,75.721,73.32
T1,3.157,10.444,58.945,54.404
T3,5.944,21.321,111.844,117.137
T1,3.39,9.703,58.046,58.905
T2,4.712,13.729,73.209,81.861
T2,4.554,14.504,72.235,74.49
T2,4.281,14.604,74.236,82.396
T4,8.553,29.475,159.817,142.351
T2,4.979,14.172,83.583,84.933
T1,3.352,10.661,59.481,55.335
T2,4.311,13.762,72.422,85.497
T4,9.55,27.351,147.09,162.916
T3,6.162,21.406,100.452,102.922
T4,9.519,27.716,162.247,151.619
T4,9.433,25.191,141.053,153.605
T1,3.192,9.852,50.824,53.474
T4,8.08,29.14,137.631,142.917
T3,6.046,18.556,115.114,101.891
T3,6.404,19.857,116.391,117.969
T3,5.983,21.243,111.179,103.376
T4,8.902,26.358,140.104,157.381
T1,3.484,10.525,53.47,59.842
T3,6.045,18.285,106.318,99.678
T4,8.596,25.159,149.1,147.205
T3,6.482,21.275,106.061,102.957
T3,6.41,20.593,116.64,106.181
T1,3.16,9.852,53.246,55.341
T3,5.996,18.747,114.084,112.38
T3,6.186,18.857,118.192,109.67
T4,8.998,28.707,139.897,138.473
T3,5.975,20.13,110.534,106.235
T1,3.475,10.184,52.217,51.806
T1,3.136,9.736,60.138,51.637
T1,3.241,10.637,59.078,55.06
T3,6.913,20.439,106.357,106.997
T3,6.607,18.863,116.898,99.749
T4,8.15,27.521,150.723,139.926
T4,9.388,28.431,138.688,144.134
T4,8.57,29.464,153.543,160.659
T1,3.209,10.464,55.638,56.775
T1,3.019,10.905,54.506,58.385
T1,3.197,10.461,57.507,56.509
T3,5.976,18.633,117.881,99.863
T3,6.17,21.335,114.755,99.662
T4,8.687,27.556,150.433,137.993
T3,6.311,19.214,108.601,113.741
T3,6.816,19.048,116.543,99.96
T1,3.048,9.541,59.177,52.296
T4,8.16,28.576,137.574,150.742
T3,6.873,20.936,115.273,116.29
T4,8.055,28.54,137.245,141.967
T1,3.121,9.561,54.056,55.41
T1,3.358,9.51,56.98,51.282
T4,8.168,25.91,157.249,161.177
T1,3.384,10.847,52.42,56.842
T4,8.796,25.243,154.313,148.049
T1,3.484,9.943,58.69,55.35
T1,3.374,9.919,54.488,50.897
T1,3.303,10.043,53.329,53.178
T1,3.037,9.396,56.693,51.358
T4,8.069,28.115,159.672,150.894
T1,3.433,10.627,51.322,55.684
T4,8.704,27.225,155.969,143.994
T1,3.445,9.811,53.482,58.014
T4,8.882,25.147,142.236,138.936
T1,3.441,10.485,55.924,55.395
T4,8.591,29.029,160.205,148.019
T1,3.268,9.88,52.197,57.147
T4,9.419,27.878,160.247,152.014
T1,3.433,9.354,53.414,56.645
T4,8.461,29.058,162.52,137.676
T1,3.291,10.025,52.202,57.727
T1,3.164,9.413,54.325,53.788
T1,3.41,10.905,53.243,55.662
T4,9.179,28.439,151.4,142.086
T4,9.484,26.957,141.94,144.828
