task_type,m1_1,m2_1,m3_1,m4_1
T4,2.286,7.052,51.464,53.569
T1,0.618,2.013,15.786,15.509
T4,2.244,7.026,47.058,51.376
T4,2.132,6.448,46.329,54.22
T3,1.315,4.259,32.137,32.492
T4,2.262,7.109,47.113,54.005
T3,1.409,4.866,35.868,34.108
T2,1.057,3.199,21.255,22.48
T3,1.449,4.922,35.063,33.599
T3,1.313,4.715,34.819,32.765
T2,1.011,3.418,23.557,24.02
T2,0.982,3.459,22.79,22.518
T3,1.401,4.889,36.322,35.833
T1,0.689,2.25,15.967,16.498
T2,1.011,3.456,21.808,22.324
T2,0.952,3.409,23.368,21.011
T2,0.95,3.193,21.503,24.44
T3,1.418,4.588,30.749,35.308
T4,2.156,6.359,48.901,47.749
T1,0.694,2.227,16.106,16.834
T1,0.657,2.345,16.378,14.478
T2,1.045,3.334,22.51,21.872
T3,1.398,4.805,35.9,35.445
T2,0.917,3.146,23.192,23.483
T4,2.019,7.132,45.772,51.207
T2,0.969,3.228,21.137,23.245
T1,0.616,2.235,15.774,16.455
T3,1.397,4.706,31.253,36.099
T1,0.678,2.125,16.785,16.236
T1,0.624,1.979,14.772,16.331
T2,0.934,3.35,22.834,21.295
T1,0.612,2.301,15.313,14.527
T1,0.704,2.079,15.76,14.386
T1,0.618,1.997,15.332,16.194
T4,2.244,6.483,46.485,50.648
T4,1.956,7.056,49.686,45.871
T1,0.687,1.982,16.339,14.882
T4,2.298,7.275,47.151,47.604
T1,0.646,2.125,15.714,15.803
T1,0.643,2.19,16.073,16.403
T1,0.642,2.036,15.37,16.777
T4,2.112,7.233,47.448,50.601
T2,1.026,2.933,23.32,24.11
T1,0.651,1.982,16.707,16.89
T1,0.701,2.053,14.23,15.578
T3,1.487,4.27,35.533,35.233
T1,0.647,2.188,16.643,15.604
T2,0.938,3.313,23.548,23.894
T1,0.625,2.08,14.388,15.736
T1,0.619,2.29,14.917,16.602
T4,1.957,6.956,53.887,54.008
T4,2.25,6.639,51.878,49.43
T3,1.408,4.858,35.434,30.776
T2,0.904,3.063,21.032,24.224
T1,0.709,2.02,16.415,16.056
T1,0.623,2.092,15.038,15.841
T2,0.973,3.445,22.023,21.776
T4,2.061,6.454,47.349,50.563
T3,1.44,4.524,33.059,33.092
T3,1.39,4.96,36.33,33.063
T2,0.99,3.234,23.086,24.383
T1,0.618,2.122,14.204,16.344
T2,1.005,3.027,22.372,23.643
T3,1.312,4.706,31.196,31.216
T2,0.92,2.98,23.512,23.25
T2,1.041,3.003,22.557,21.791
T3,1.328,4.358,33.29,31.376
T2,0.928,2.993,22.65,22.146
T4,2.192,6.387,47.305,46.25
T4,2.156,6.654,46.473,53.157
T4,2.005,6.547,47.151,53.14
T4,2.155,6.797,50.182,45.807
T3,1.302,4.508,35.788,35.486
T3,1.394,4.422,30.699,34.09
T3,1.386,4.355,35.118,34.105
T3,1.406,5.043,30.59,33.859
T2,0.917,3.103,24.797,24.091
T4,1.967,7.079,51.37,49.851
T3,1.412,4.845,34.771,32.557
T3,1.409,4.266,33.172,31.838
T2,1.054,3.136,21.116,23.223
T1,0.633,2.192,16.615,15.729
T4,1.988,7.06,49.998,49.966
T3,1.531,5.003,35.528,33.121
T2,0.95,3.006,22.31,21.41
T1,0.71,2.169,16.053,14.561
T3,1.33,4.821,36.194,34.919
T3,1.395,4.692,31.17,33.501
T1,0.715,2.286,16.208,14.218
T4,2.07,7.482,48.723,45.691
T2,0.988,3.342,22.741,23.898
T4,2.151,6.483,51.457,49.026
T4,2.246,6.937,46.477,52.254
T3,1.407,4.48,34.375,31.643
T2,0.898,2.99,24.92,23.407
T1,0.618,2.008,15.794,14.285
T2,0.973,3.176,22.249,23.203
T4,2.131,7.466,49.973,45.991
T3,1.349,4.478,32.131,31.783
T3,1.506,4.939,32.893,34.105
T4,2.125,7.531,48.303,46.505
T3,1.515,4.899,35.476,35.686
T4,2.071,6.48,49.44,53.425
T2,0.971,3.256,23.87,22.128
T4,2.178,6.561,52.644,54.171
T3,1.391,4.804,32.021,35.811
T2,0.967,3.229,22.456,23.378
T3,1.53,4.865,35.881,36.149
T4,2.248,7.454,48.372,51.592
T3,1.424,4.729,32.112,32.969
T4,2.144,7.024,53.632,49.145
T3,1.536,4.624,35.83,30.942
T3,1.45,4.646,31.645,35.027
T3,1.535,4.37,30.946,36.267
T4,1.996,6.51,49.991,49.847
T4,2.185,7.075,52.999,53.424
T2,0.933,3.409,23.158,24.603
T1,0.685,2.196,16.06,16.207
T3,1.365,4.38,31.925,32.798
T2,0.892,3.115,24.696,22.121
T2,0.919,3.134,22.705,22.855
T4,2.082,7.195,46.883,53.927
T4,1.943,7.233,51.916,50.753
T1,0.716,2.315,14.807,16.855
T1,0.649,2.247,15.733,14.674
T2,1.026,3.174,24.232,21.598
T3,1.465,4.3,34.104,32.763
T3,1.321,4.508,34.043,31.926
T1,0.652,2.056,16.143,16.53
T3,1.392,4.74,33.82,33.318
T1,0.697,2.116,16.807,16.778
T1,0.674,2.194,15.197,16.631
T2,0.975,3.053,21.234,24.096
T2,1.045,2.918,24.47,21.726
T3,1.329,4.352,35.988,31.101
T3,1.359,4.553,35.659,32.317
T2,0.985,3.46,21.423,22.894
T3,1.407,4.944,33.241,35.089
T4,2.172,6.709,47.637,48.21
T1,0.617,2.191,15.031,15.691
T3,1.33,4.674,32.798,34.447
T2,0.917,2.98,24.796,21.265
T2,0.964,3.15,21.838,22.309
T3,1.534,4.796,35.52,35.142
T4,2.206,7.024,54.162,50.412
T1,0.689,2.347,15.447,16.333
T2,0.983,2.968,23.351,21.844
T2,0.962,3.148,23.372,23.125
T1,0.678,2.005,15.882,16.415
T2,0.91,3.162,24.777,24.384
T4,2.299,7.362,49.615,50.061
T2,0.897,2.928,23.809,23.851
T3,1.381,4.56,33.747,35.531
T2,0.899,3.389,21.022,21.567
T1,0.679,2.207,15.847,16.396
T3,1.463,4.285,33.486,33.182
T2,1.056,2.963,23.878,21.798
T1,0.68,2.048,14.913,14.992
T4,2.227,7.55,51.507,47.596
T4,2.041,6.743,47.802,50.674
T1,0.663,2.242,15.661,16.063
T4,2.258,7.471,54.203,48.49
T1,0.609,1.988,16.764,15.07
T2,1.04,3.183,21.188,21.474
T4,2.025,6.717,49.586,48.703
T1,0.712,2.224,16.12,15.701
T3,1.432,4.402,36.066,32.066
T4,2.04,6.743,49.925,46.555
T2,0.901,3.418,24.691,24.467
T1,0.604,2.087,14.967,16.224
T2,1.052,3.063,21.976,21.979
T2,0.906,3.202,22.433,23.529
T4,2.16,6.882,46.968,46.303
T2,0.908,3.228,23.332,22.686
T1,0.608,2.3,16.195,16.437
T2,1.04,3.387,23.041,22.93
T2,1.025,3.263,24.706,23.895
T3,1.44,4.601,36.372,36.309
T4,2.072,6.564,50.605,49.877
T3,1.477,4.304,36.194,34.38
T2,1.051,2.989,23.094,23.679
T2,1.007,3.371,22.465,21.178
T2,0.907,3.372,22.896,23.943
T2,0.908,3.41,22.133,22.15
T3,1.503,4.861,33.136,30.919
T4,1.972,7.505,50.459,52.528
T3,1.371,4.563,32.444,34.357
T1,0.67,2.158,16.854,15.755
T4,2.296,6.82,50.113,52.522
T2,0.9,3.268,24.708,21.74
T1,0.686,2.254,14.394,14.491
T3,1.328,4.884,33.023,31.576
T3,1.468,4.504,31.871,35.12
T3,1.52,4.847,31.915,32.82
T2,0.897,3.365,24.206,22.971
T2,0.977,3.452,22.291,21.821
T1,0.706,1.986,14.537,16.517
T4,2.268,7.146,48.951,52.314
T3,1.362,4.783,32.522,34.322
T1,0.701,2.203,14.397,14.407
T3,1.478,4.428,32.058,32.78
T1,0.649,2.033,16.217,15.083
T2,1.0,3.191,23.413,24.544
T1,0.691,2.067,16.049,15.384
T1,0.691,2.225,14.794,15.278
T1,0.625,2.002,16.25,16.416
T1,0.624,2.117,16.642,16.132
T2,0.944,3.005,23.845,23.287
T2,0.945,3.395,21.374,22.198
T4,2.171,7.25,46.81,52.537
T1,0.676,2.002,14.296,16.368
T3,1.493,4.662,33.751,32.492
T2,1.041,3.38,24.575,22.784
T1,0.636,2.104,15.645,14.209
T3,1.431,4.528,34.26,30.6
T1,0.684,2.269,14.775,15.733
T1,0.705,2.333,15.864,15.848
T3,1.53,4.538,34.264,33.178
T4,2.196,6.977,52.51,54.082
T4,1.945,7.381,47.272,50.291
T4,2.1,6.823,46.184,47.049
T2,0.972,3.455,24.208,22.279
T2,0.955,3.281,24.542,21.431
T4,2.298,6.658,53.877,46.914
T3,1.45,4.581,33.702,35.963
T3,1.335,4.437,32.871,34.016
T4,2.295,6.47,52.354,49.55
T1,0.674,2.224,16.146,14.61
T2,0.988,2.932,24.776,23.283
T2,0.992,3.018,23.587,24.937
T3,1.523,4.729,30.804,36.309
T2,0.902,3.465,23.703,21.656
T2,0.998,2.931,24.867,22.785
T3,1.343,4.613,35.519,35.939
T4,2.204,7.167,47.066,54.142
T4,2.234,7.437,50.728,48.257
T2,0.994,3.197,23.023,24.405
T2,0.955,3.459,22.299,22.887
T2,0.991,2.965,23.638,24.641
T3,1.515,4.974,35.096,36.154
T4,2.258,6.581,53.897,49.358
T1,0.674,2.125,15.339,14.682
T3,1.395,4.894,36.177,32.26
T4,2.235,6.625,45.779,53.587
T3,1.532,5.026,31.086,35.202
T3,1.511,5.012,32.744,35.099
T1,0.634,2.249,15.863,16.292
T2,1.01,3.095,21.964,22.655
T4,2.239,7.385,50.527,46.626
T1,0.631,2.186,14.263,16.623
T3,1.326,4.619,30.596,34.741
T2,0.922,3.284,21.18,22.199
T2,1.031,3.07,24.287,22.971
T3,1.415,4.807,33.333,36.371
T1,0.604,2.192,14.653,15.562
T4,2.03,7.125,51.682,47.634
T3,1.337,4.295,30.903,35.633
T2,0.984,3.392,24.897,24.382
T4,2.165,6.788,46.407,51.89
T2,0.981,3.26,22.354,21.787
T4,2.082,7.559,49.903,53.927
T1,0.692,1.987,16.838,15.67
T4,2.036,7.096,51.724,52.401
T1,0.693,2.124,16.158,14.497
T2,0.979,3.418,24.753,22.177
T4,2.12,6.591,50.297,49.581
T1,0.629,2.268,16.196,15.349
T2,1.038,2.943,22.303,23.894
T3,1.489,5.055,31.524,32.814
T4,2.21,6.97,53.015,46.523
T1,0.613,2.176,15.03,14.883
T4,2.056,6.897,49.825,53.015
T2,1.023,3.205,21.227,21.175
T2,1.02,3.262,24.273,21.597
T4,2.055,6.37,49.041,51.303
T1,0.658,1.997,16.518,16.845
T4,2.252,6.772,48.139,51.235
T1,0.7,2.153,15.768,15.67
T1,0.661,2.245,16.476,15.964
T2,1.057,3.326,21.476,21.377
T3,1.497,4.689,32.112,31.083
T1,0.668,2.116,16.788,16.277
T4,2.283,6.928,49.837,51.566
T2,0.913,3.259,22.422,24.786
T4,2.217,6.908,49.315,47.25
T2,1.051,3.408,24.72,21.397
T4,2.111,6.51,52.674,50.545
T1,0.676,2.196,15.41,14.569
T1,0.645,2.047,16.112,16.051
T2,0.985,3.416,22.447,21.209
T2,1.044,3.081,23.391,24.495
T2,0.964,3.253,24.526,22.08
T3,1.451,4.394,35.463,32.205
T1,0.702,2.039,14.697,16.511
T2,0.956,3.291,23.225,24.346
T1,0.689,2.0,15.016,16.084
T2,0.898,3.376,24.074,24.656
T3,1.458,4.344,34.576,31.524
T2,0.985,3.432,22.379,24.271
T1,0.709,1.978,14.399,15.13
T3,1.475,4.664,34.301,32.45
T4,2.277,6.966,50.663,48.258
T2,1.022,3.147,22.267,22.515
T4,2.292,6.621,51.148,52.669
T3,1.327,4.432,32.732,36.258
T2,0.961,3.466,22.567,23.368
T2,1.01,3.265,24.729,24.75
T3,1.335,4.878,35.907,36.03
T1,0.706,2.211,15.391,16.621
T4,2.001,6.572,51.121,50.949
T3,1.45,4.779,35.546,36.14
T1,0.609,2.215,14.443,15.533
T2,0.902,3.188,21.298,22.999
T3,1.351,4.789,32.111,34.657
T4,2.06,7.047,46.851,53.658
T2,1.024,2.951,22.328,24.676
T4,2.049,6.501,54.272,49.564
T3,1.299,4.579,31.367,35.566
T4,2.113,7.256,47.487,50.886
T4,2.17,6.424,48.592,49.967
T4,2.078,6.897,50.729,50.254
T1,0.656,2.277,15.969,14.559
T1,0.631,2.069,14.32,16.482
T3,1.405,4.944,30.958,33.079
T2,0.989,3.114,23.333,21.937
T1,0.665,2.104,16.006,14.999
T4,2.005,7.425,50.343,49.116
T1,0.715,2.132,14.871,14.941
T4,2.149,7.119,47.473,53.312
T1,0.646,2.281,16.789,15.405
T1,0.61,2.127,14.988,14.884
T2,0.982,3.106,22.038,21.34
T1,0.637,2.22,16.473,15.204
T3,1.319,4.987,34.391,36.018
T1,0.684,2.063,16.221,16.461
T2,0.99,3.039,21.307,23.825
T2,0.957,3.211,21.024,21.68
T2,0.9,3.233,21.606,23.981
T4,2.058,7.474,53.272,47.45
T2,1.046,3.137,24.327,24.719
T1,0.676,2.266,16.622,15.464
T2,0.906,3.047,21.078,24.884
T4,2.298,6.935,49.03,54.305
T3,1.368,5.007,30.888,31.647
T4,2.291,7.027,54.082,50.54
T4,2.27,6.387,47.018,51.202
T1,0.644,2.094,14.203,14.943
T4,1.944,7.389,45.877,47.639
T3,1.342,4.34,35.396,31.33
T3,1.422,4.644,35.789,36.274
T3,1.328,4.969,34.186,31.787
T4,2.142,6.683,46.701,52.46
T1,0.703,2.237,14.942,16.723
T3,1.342,4.277,32.692,30.65
T4,2.069,6.379,49.7,49.068
T3,1.439,4.976,32.613,31.658
T3,1.423,4.817,35.865,32.649
T1,0.637,2.094,14.88,15.465
T3,1.331,4.385,35.079,34.555
T3,1.373,4.41,36.343,33.722
T4,2.165,7.279,46.632,46.158
T3,1.326,4.708,33.988,32.666
T1,0.701,2.165,14.592,14.477
T1,0.633,2.07,16.806,14.43
T1,0.654,2.261,16.51,15.387
T3,1.535,4.78,32.704,32.9
T3,1.467,4.412,35.945,30.672
T4,1.961,6.978,50.241,46.642
T4,2.259,7.209,46.229,48.045
T4,2.062,7.471,51.181,53.553
T1,0.647,2.224,15.548,15.866
T1,0.609,2.318,15.232,16.316
T1,0.645,2.224,16.071,15.792
T3,1.327,4.358,36.247,30.707
T3,1.37,4.99,35.286,30.645
T4,2.091,6.987,50.144,45.998
T3,1.401,4.494,33.394,34.974
T3,1.513,4.455,35.836,30.737
T1,0.615,2.028,16.537,14.614
T4,1.964,7.246,45.858,50.247
T3,1.526,4.897,35.445,35.758
T4,1.939,7.236,45.748,47.322
T1,0.63,2.032,15.106,15.485
T1,0.677,2.022,15.923,14.331
T4,1.966,6.57,52.416,53.726
T1,0.683,2.306,14.649,15.885
T4,2.117,6.401,51.438,49.35
T1,0.703,2.114,16.401,15.468
T1,0.681,2.109,15.227,14.223
T1,0.666,2.135,14.903,14.861
T1,0.613,1.997,15.843,14.352
T4,1.942,7.129,53.224,50.298
T1,0.693,2.259,14.342,15.561
T4,2.095,6.903,51.99,47.998
T1,0.695,2.086,14.946,16.212
T4,2.137,6.376,47.412,46.312
T1,0.694,2.229,15.628,15.48
T4,2.068,7.36,53.402,49.34
T1,0.659,2.1,14.587,15.97
T4,2.267,7.069,53.416,50.671
T1,0.693,1.988,14.927,15.83
T4,2.036,7.368,54.173,45.892
T1,0.664,2.131,14.588,16.132
T1,0.638,2.001,15.181,15.031
T1,0.688,2.318,14.879,15.555
T4,2.209,7.211,50.467,47.362
T4,2.282,6.835,47.313,48.276
