task_type,m1_1,m2_1,m3_1,m4_1
T2,2.564,7.091,29.544,28.353
T1,2.104,5.615,23.332,21.164
T3,3.19,10.101,42.565,41.065
T3,3.346,9.83,36.656,39.398
T1,2.12,5.921,23.559,20.667
T4,4.221,13.329,48.723,45.691
T2,2.669,7.884,30.115,31.648
T4,4.387,11.549,51.457,49.026
T4,4.58,12.358,46.477,52.254
T3,3.374,9.387,40.425,37.213
T2,2.424,7.054,33.001,30.997
T1,1.832,5.2,22.957,20.763
T2,2.627,7.493,29.463,30.727
T4,4.346,13.3,49.973,45.991
T3,3.235,9.381,37.786,37.377
T3,3.611,10.347,38.683,40.108
T4,4.333,13.417,48.303,46.505
T3,3.633,10.263,41.72,41.967
T4,4.222,11.544,49.44,53.425
T2,2.623,7.682,31.611,29.303
T4,4.441,11.688,52.644,54.171
T3,3.335,10.066,37.657,42.114
T2,2.61,7.619,29.738,30.959
T3,3.668,10.193,42.197,42.512
T4,4.584,13.278,48.372,51.592
T3,3.414,9.908,37.764,38.772
T4,4.371,12.513,53.632,49.145
T3,3.682,9.688,42.137,36.388
T3,3.477,9.733,37.214,41.192
T3,3.682,9.155,36.393,42.651
T4,4.069,11.598,49.991,49.847
T4,4.456,12.605,52.999,53.424
T2,2.519,8.042,30.668,32.581
T1,2.031,5.687,23.344,23.557
T3,3.274,9.176,37.544,38.571
T2,2.408,7.349,32.704,29.294
T2,2.481,7.394,30.068,30.266
T4,4.245,12.817,46.883,53.927
T4,3.962,12.886,51.916,50.753
T1,2.122,5.995,21.522,24.499
T1,1.924,5.819,22.868,21.329
T2,2.772,7.489,32.09,28.602
T3,3.514,9.008,40.107,38.529
T3,3.167,9.445,40.035,37.546
T1,1.931,5.325,23.464,24.026
T3,3.338,9.931,39.773,39.182
T1,2.067,5.48,24.429,24.388
T1,1.996,5.681,22.088,24.173
T2,2.633,7.202,28.119,31.91
T2,2.822,6.885,32.405,28.771
T3,3.187,9.118,42.322,36.575
T3,3.258,9.538,41.935,38.005
T2,2.661,8.162,28.37,30.318
T3,3.373,10.357,39.091,41.265
T4,4.429,11.952,47.637,48.21
T1,1.828,5.673,21.848,22.807
T3,3.188,9.793,38.57,40.51
T2,2.476,7.03,32.837,28.161
T2,2.604,7.432,28.92,29.543
T3,3.678,10.047,41.772,41.327
T4,4.499,12.514,54.162,50.412
T1,2.043,6.077,22.452,23.74
T2,2.653,7.003,30.924,28.927
T2,2.599,7.426,30.95,30.623
T1,2.011,5.191,23.085,23.859
T2,2.459,7.46,32.811,32.291
T4,4.687,13.116,49.615,50.061
T2,2.422,6.907,31.529,31.585
T3,3.311,9.554,39.687,41.785
T2,2.427,7.995,27.839,28.56
T1,2.012,5.715,23.033,23.832
T3,3.509,8.977,39.38,39.022
T2,2.852,6.99,31.621,28.866
T1,2.016,5.304,21.676,21.791
T4,4.541,13.45,51.507,47.596
T4,4.162,12.013,47.802,50.674
T1,1.965,5.806,22.763,23.348
T4,4.605,13.31,54.203,48.49
T1,1.806,5.147,24.366,21.905
T2,2.809,7.508,28.059,28.438
T4,4.13,11.967,49.586,48.703
T1,2.111,5.759,23.43,22.821
T3,3.433,9.223,42.414,37.71
T4,4.159,12.013,49.925,46.555
T2,2.433,8.063,32.697,32.4
T1,1.79,5.403,21.755,23.581
T2,2.84,7.227,29.102,29.106
T2,2.447,7.554,29.708,31.159
T4,4.404,12.26,46.968,46.303
T2,2.453,7.616,30.898,30.042
T1,1.802,5.955,23.54,23.891
T2,2.809,7.99,30.513,30.365
T2,2.768,7.698,32.717,31.643
T3,3.454,9.64,42.774,42.7
T4,4.225,11.694,50.605,49.877
T3,3.541,9.018,42.565,40.431
T2,2.837,7.052,30.583,31.358
T2,2.718,7.953,29.75,28.045
T2,2.448,7.955,30.321,31.707
T2,2.451,8.045,29.309,29.333
T3,3.605,10.185,38.968,36.361
T4,4.021,13.37,50.459,52.528
T3,3.288,9.559,38.155,40.405
T1,1.987,5.587,24.498,22.9
T4,4.683,12.15,50.113,52.522
T2,2.43,7.711,32.72,28.79
T1,2.033,5.837,20.922,21.063
T3,3.185,10.233,38.836,37.134
T3,3.521,9.437,37.481,41.302
T3,3.646,10.155,37.533,38.597
T2,2.421,7.939,32.055,30.42
T2,2.637,8.143,29.52,28.897
T1,2.092,5.141,21.13,24.008
T4,4.624,12.731,48.951,52.314
T3,3.267,10.022,38.246,40.363
T1,2.076,5.704,20.926,20.941
T3,3.543,9.278,37.701,38.55
T1,1.922,5.263,23.571,21.924
T2,2.7,7.529,31.005,32.502
T1,2.048,5.354,23.327,22.36
T1,2.049,5.76,21.504,22.206
T1,1.853,5.184,23.62,23.861
T1,1.85,5.481,24.189,23.448
T2,2.548,7.089,31.577,30.839
T2,2.552,8.01,28.305,29.396
T4,4.427,12.917,46.81,52.537
T1,2.004,5.185,20.779,23.791
T3,3.58,9.768,39.692,38.211
T2,2.811,7.975,32.544,30.172
T1,1.885,5.448,22.741,20.652
T3,3.43,9.487,40.29,35.986
T1,2.027,5.875,21.475,22.868
T1,2.09,6.04,23.058,23.035
T3,3.668,9.507,40.295,39.018
T4,4.477,12.43,52.51,54.082
T4,3.966,13.148,47.272,50.291
T4,4.282,12.155,46.184,47.049
T2,2.623,8.152,32.058,29.503
T2,2.578,7.74,32.5,28.38
T4,4.685,11.862,53.877,46.914
T3,3.477,9.597,39.634,42.293
T3,3.202,9.295,38.657,40.003
T4,4.679,11.525,52.354,49.55
T1,1.997,5.759,23.468,21.235
T2,2.667,6.918,32.81,30.833
T2,2.68,7.12,31.235,33.024
T3,3.652,9.907,36.226,42.7
T2,2.435,8.175,31.389,28.679
T2,2.694,6.914,32.93,30.173
T3,3.22,9.665,41.771,42.265
T4,4.494,12.769,47.066,54.142
T4,4.554,13.248,50.728,48.257
T2,2.685,7.541,30.489,32.319
T2,2.578,8.161,29.53,30.308
T2,2.676,6.996,31.304,32.632
T3,3.632,10.422,41.273,42.518
T4,4.605,11.724,53.897,49.358
T1,1.997,5.503,22.295,21.341
T3,3.345,10.253,42.545,37.938
T4,4.556,11.803,45.779,53.587
T3,3.674,10.53,36.558,41.398
T3,3.623,10.5,38.508,41.277
T1,1.879,5.823,23.058,23.68
T2,2.728,7.303,29.086,30.001
T4,4.566,13.157,50.527,46.626
T1,1.871,5.661,20.732,24.161
T3,3.181,9.677,35.981,40.856
T2,2.49,7.748,28.048,29.397
T2,2.783,7.243,32.162,30.42
T3,3.393,10.07,39.2,42.773
T1,1.789,5.677,21.299,22.619
T4,4.139,12.693,51.682,47.634
T3,3.205,8.999,36.342,41.905
T2,2.658,8.003,32.971,32.289
T4,4.415,12.093,46.407,51.89
T2,2.648,7.692,29.603,28.852
T4,4.246,13.466,49.903,53.927
T1,2.05,5.145,24.475,22.776
T4,4.151,12.641,51.724,52.401
T1,2.053,5.499,23.485,21.071
T2,2.645,8.063,32.78,29.368
T4,4.323,11.742,50.297,49.581
T1,1.864,5.872,23.541,22.31
T2,2.803,6.943,29.535,31.642
T3,3.57,10.59,37.073,38.59
T4,4.506,12.416,53.015,46.523
T1,1.816,5.635,21.846,21.633
T4,4.192,12.286,49.825,53.015
T2,2.762,7.562,28.111,28.042
T2,2.754,7.695,32.144,28.6
T4,4.19,11.348,49.041,51.303
T1,1.95,5.17,24.01,24.484
T4,4.593,12.065,48.139,51.235
T1,2.075,5.574,22.919,22.777
T1,1.959,5.812,23.948,23.204
T2,2.855,7.846,28.44,28.31
T3,3.589,9.825,37.764,36.554
T1,1.978,5.478,24.402,23.659
T4,4.654,12.343,49.837,51.566
T2,2.464,7.687,29.693,32.824
T4,4.52,12.307,49.315,47.25
T2,2.839,8.041,32.735,28.336
T4,4.305,11.597,52.674,50.545
T1,2.004,5.687,22.399,21.175
T1,1.912,5.3,23.419,23.331
T2,2.659,8.058,29.726,28.087
T2,2.819,7.27,30.975,32.438
T2,2.602,7.674,32.48,29.24
T3,3.48,9.206,41.705,37.873
T1,2.079,5.28,21.362,23.998
T2,2.582,7.765,30.757,32.241
T1,2.042,5.178,21.826,23.379
T2,2.424,7.965,31.881,32.652
T3,3.495,9.1,40.662,37.072
T2,2.66,8.097,29.636,32.142
T1,2.101,5.122,20.929,21.991
T3,3.536,9.772,40.339,38.162
T4,4.643,12.41,50.663,48.258
T2,2.76,7.424,29.488,29.816
T4,4.674,11.795,51.148,52.669
T3,3.183,9.285,38.493,42.64
T2,2.594,8.178,29.885,30.945
T2,2.728,7.703,32.748,32.776
T3,3.201,10.22,42.227,42.372
T1,2.092,5.725,22.371,24.159
T4,4.08,11.708,51.121,50.949
T3,3.478,10.013,41.802,42.501
T1,1.805,5.736,20.993,22.577
T2,2.435,7.52,28.204,30.457
T3,3.239,10.034,37.763,40.757
T4,4.2,12.554,46.851,53.658
T2,2.766,6.962,29.569,32.678
T4,4.177,11.581,54.272,49.564
T3,3.114,9.592,36.888,41.826
T4,4.309,12.927,47.487,50.886
T4,4.424,11.444,48.592,49.967
T4,4.238,12.288,50.729,50.254
T1,1.945,5.897,23.211,21.162
T1,1.87,5.357,20.815,23.956
T3,3.37,10.357,36.407,38.902
T2,2.671,7.346,30.899,29.05
T1,1.971,5.448,23.266,21.802
T4,4.089,13.228,50.343,49.116
T1,2.12,5.519,21.616,21.717
T4,4.383,12.682,47.473,53.312
T1,1.914,5.908,24.403,22.391
T1,1.808,5.506,21.785,21.634
T2,2.652,7.328,29.185,28.259
T1,1.888,5.749,23.943,22.098
T3,3.164,10.448,40.444,42.358
T1,2.027,5.341,23.578,23.927
T2,2.674,7.17,28.217,31.551
T2,2.584,7.576,27.841,28.711
T2,2.429,7.627,28.612,31.758
T4,4.197,13.314,53.272,47.45
T2,2.825,7.402,32.215,32.735
T1,2.005,5.868,24.161,22.476
T2,2.446,7.188,27.913,32.953
T4,4.686,12.355,49.03,54.305
T3,3.28,10.49,36.325,37.218
T4,4.671,12.519,54.082,50.54
T4,4.629,11.379,47.018,51.202
T1,1.908,5.423,20.644,21.721
T4,3.965,13.163,45.877,47.639
T3,3.219,9.093,41.626,36.845
T3,3.409,9.731,42.088,42.659
T3,3.185,10.409,40.204,37.382
T4,4.368,11.906,46.701,52.46
T1,2.083,5.793,21.719,24.307
T3,3.218,8.96,38.446,36.045
T4,4.218,11.365,49.7,49.068
T3,3.45,10.425,38.353,37.23
T3,3.412,10.091,42.178,38.396
T1,1.889,5.423,21.628,22.479
T3,3.192,9.187,41.254,40.638
T3,3.293,9.24,42.739,39.658
T4,4.415,12.967,46.632,46.158
T3,3.181,9.864,39.97,38.416
T1,2.078,5.606,21.21,21.043
T1,1.875,5.359,24.427,20.974
T1,1.938,5.855,23.997,22.365
T3,3.68,10.015,38.46,38.691
T3,3.517,9.243,42.272,36.07
T4,3.999,12.432,50.241,46.642
T4,4.607,12.843,46.229,48.045
T4,4.205,13.309,51.181,53.553
T1,1.919,5.76,22.6,23.062
T1,1.805,6.003,22.14,23.715
T1,1.912,5.758,23.359,22.953
T3,3.181,9.131,42.627,36.112
T3,3.285,10.454,41.497,36.039
T4,4.263,12.447,50.144,45.998
T3,3.359,9.415,39.271,41.13
T3,3.629,9.334,42.143,36.147
T1,1.822,5.252,24.037,21.242
T4,4.004,12.908,45.858,50.247
T3,3.659,10.259,41.684,42.052
T4,3.953,12.892,45.748,47.322
T1,1.866,5.262,21.957,22.507
T1,2.008,5.235,23.145,20.83
T4,4.008,11.704,52.416,53.726
T1,2.023,5.971,21.292,23.089
T4,4.316,11.403,51.438,49.35
T1,2.083,5.473,23.839,22.483
T1,2.018,5.46,22.133,20.674
T1,1.975,5.528,21.662,21.601
T1,1.816,5.172,23.028,20.861
T4,3.96,12.7,53.224,50.298
T1,2.053,5.849,20.847,22.618
T4,4.271,12.298,51.99,47.998
T1,2.06,5.4,21.724,23.565
T4,4.358,11.359,47.412,46.312
T1,2.058,5.772,22.716,22.501
T4,4.216,13.113,53.402,49.34
T1,1.954,5.438,21.202,23.213
T4,4.622,12.593,53.416,50.671
T1,2.053,5.148,21.696,23.008
T4,4.152,13.126,54.173,45.892
T1,1.968,5.518,21.204,23.448
T1,1.892,5.181,22.066,21.848
T1,2.039,6.003,21.627,22.609
T4,4.504,12.846,50.467,47.362
T4,4.654,12.177,47.313,48.276
