task_type,m1_1,m2_1,m3_1,m4_1
T4,27.775,60.669,161.676,146.011
T2,22.332,50.466,109.88,118.793
T3,26.389,57.286,140.914,140.935
T3,28.374,55.387,139.251,143.871
T1,19.32,38.885,97.828,92.797
T4,32.35,65.78,154.391,160.708
T1,18.334,39.37,99.277,97.532
T4,31.762,65.542,141.174,154.127
T4,30.177,60.145,138.988,162.659
T3,24.839,53.029,128.697,130.116
T4,32.013,66.31,141.339,162.014
T3,26.612,60.59,143.636,136.588
T2,25.378,50.617,108.153,114.389
T3,27.374,61.295,140.415,134.55
T3,24.816,58.707,139.438,131.212
T2,24.273,54.08,119.867,122.224
T2,23.584,54.731,115.968,114.58
T3,26.478,60.881,145.456,143.496
T1,20.445,43.993,100.414,103.756
T2,24.265,54.676,110.971,113.593
T2,22.854,53.944,118.907,106.912
T2,22.799,50.524,109.414,124.361
T3,26.797,57.128,123.137,141.396
T4,30.514,59.321,146.702,143.246
T1,20.59,43.547,101.289,105.864
T1,19.496,45.856,103.001,91.048
T2,25.074,52.743,114.54,111.296
T3,26.419,59.827,143.765,141.942
T2,22.006,49.778,118.012,119.494
T4,28.569,66.533,137.315,153.62
T2,23.254,51.073,107.552,118.278
T1,18.291,43.696,99.197,103.48
T3,26.402,58.601,125.156,144.562
T1,20.107,41.561,105.56,102.103
T1,18.514,38.699,92.898,102.705
T2,22.415,53.009,116.187,108.357
T1,18.144,44.991,96.298,91.357
T1,20.88,40.66,99.111,90.472
T1,18.327,39.047,96.422,101.838
T4,31.759,60.472,139.456,151.944
T4,27.678,65.817,149.057,137.612
T1,20.376,38.76,102.756,93.589
T4,32.529,67.862,141.454,142.812
T1,19.175,41.559,98.822,99.382
T1,19.073,42.821,101.082,103.154
T1,19.048,39.815,96.657,105.508
T4,29.886,67.471,142.343,151.802
T2,24.639,46.406,118.665,122.68
T1,19.324,38.754,105.069,106.217
T1,20.789,40.15,89.488,97.968
T3,28.099,53.169,142.295,141.096
T1,19.207,42.783,104.666,98.128
T2,22.511,52.419,119.823,121.584
T1,18.541,40.68,90.486,98.959
T1,18.37,44.774,93.811,104.408
T4,27.692,64.887,161.662,162.024
T4,31.849,61.927,155.634,148.289
T3,26.608,60.489,141.899,123.245
T2,21.711,48.468,107.02,123.264
T1,21.022,39.493,103.228,100.973
T1,18.478,40.902,94.573,99.621
T2,23.354,54.504,112.063,110.805
T4,29.166,60.202,142.048,151.69
T3,27.207,56.327,132.39,132.521
T3,26.26,61.768,145.487,132.404
T2,23.777,51.165,117.474,124.07
T1,18.334,41.504,89.328,102.784
T2,24.125,47.901,113.837,120.307
T3,24.796,58.605,124.926,125.009
T2,22.081,47.152,119.637,118.305
T2,24.991,47.509,114.78,110.88
T3,25.086,54.267,133.312,125.649
T2,22.288,47.351,115.253,112.69
T4,31.024,59.583,141.915,138.75
T4,30.518,62.069,139.42,159.471
T4,28.384,61.071,141.454,159.42
T4,30.498,63.401,150.546,137.421
T3,24.589,56.132,143.318,142.108
T3,26.332,55.06,122.938,136.519
T3,26.192,54.231,140.635,136.575
T3,26.554,62.798,122.501,135.591
T2,22.007,49.097,126.175,122.583
T4,27.834,66.03,154.111,149.554
T3,26.67,60.334,139.246,130.378
T3,26.626,53.12,132.842,127.498
T2,25.298,49.616,107.446,118.171
T1,18.781,42.857,104.489,98.918
T4,28.142,65.858,149.994,149.898
T3,28.931,62.298,142.275,132.636
T2,22.795,47.554,113.522,108.945
T1,21.067,42.404,100.951,91.569
T3,25.134,60.033,144.943,139.836
T3,26.362,58.422,124.823,134.16
T1,21.223,44.71,101.93,89.417
T4,29.3,69.792,146.168,137.074
T2,23.728,52.876,115.716,121.605
T4,30.45,60.471,154.37,147.078
T4,31.789,64.707,139.431,156.763
T3,26.582,55.789,137.657,126.72
T2,21.551,47.307,126.804,119.104
T1,18.337,39.269,99.325,89.833
T2,23.352,50.25,113.211,118.066
T4,30.164,69.643,149.92,137.972
T3,25.489,55.756,128.672,127.277
T3,28.452,61.497,131.724,136.577
T4,30.076,70.253,144.909,139.514
T3,28.624,61.0,142.067,142.908
T4,29.305,60.446,148.321,160.276
T2,23.321,51.519,121.462,112.595
T4,30.829,61.201,157.933,162.512
T3,26.277,59.824,128.233,143.408
T2,23.207,51.097,114.266,118.957
T3,28.9,60.581,143.689,144.765
T4,31.819,69.528,145.115,154.777
T3,26.896,58.888,128.595,132.029
T4,30.339,65.519,160.896,147.435
T3,29.011,57.581,143.485,123.909
T3,27.397,57.848,126.724,140.268
T3,29.008,54.411,123.926,145.235
T4,28.246,60.727,149.973,149.541
T4,30.928,66.0,158.997,160.273
T2,22.393,53.932,117.84,125.19
T1,20.334,42.944,100.999,101.921
T3,25.792,54.537,127.846,131.344
T2,21.409,49.288,125.663,112.562
T2,22.055,49.589,115.533,116.295
T4,29.465,67.113,140.648,161.78
T4,27.502,67.474,155.749,152.258
T1,21.248,45.27,93.119,105.998
T1,19.26,43.945,98.943,92.283
T2,24.642,50.226,123.304,109.901
T3,27.683,53.541,136.575,131.201
T3,24.952,56.135,136.329,127.852
T1,19.333,40.211,101.52,103.953
T3,26.299,59.023,135.436,133.425
T1,20.689,41.386,105.693,105.516
T1,19.984,42.902,95.568,104.588
T2,23.41,48.298,108.046,122.612
T2,25.092,46.172,124.514,110.55
T3,25.109,54.193,144.116,124.546
T3,25.671,56.691,142.799,129.417
T2,23.653,54.739,109.01,116.494
T3,26.575,61.559,133.115,140.517
T4,30.739,62.583,142.911,144.631
T1,18.305,42.843,94.529,98.676
T3,25.118,58.202,131.342,137.947
T2,22.016,47.148,126.174,108.205
T2,23.148,49.841,111.122,113.518
T3,28.979,59.716,142.243,140.73
T4,31.227,65.523,162.485,151.235
T1,20.448,45.891,97.141,102.714
T2,23.586,46.966,118.822,111.151
T2,23.104,49.802,118.925,117.668
T1,20.128,39.198,99.88,103.229
T2,21.857,50.031,126.075,124.075
T4,32.532,68.677,148.846,150.183
T2,21.535,46.321,121.149,121.362
T3,26.085,56.782,135.144,142.287
T2,21.574,53.619,106.969,109.741
T1,20.14,43.159,99.656,103.114
T3,27.646,53.357,134.098,132.88
T2,25.355,46.877,121.502,110.916
T1,20.184,40.052,93.783,94.282
T4,31.523,70.425,154.522,142.788
T4,28.888,62.902,143.407,152.023
T1,19.672,43.842,98.489,101.018
T4,31.961,69.692,162.61,145.469
T1,18.075,38.87,105.425,94.773
T2,24.975,50.354,107.814,109.271
T4,28.665,62.661,148.759,146.109
T1,21.132,43.49,101.373,98.739
T3,27.045,54.818,144.431,128.412
T4,28.866,62.903,149.774,139.664
T2,21.631,54.073,125.636,124.497
T1,17.919,40.801,94.124,102.027
T2,25.247,48.467,111.822,111.836
T2,21.757,50.658,114.151,119.725
T4,30.571,64.196,140.903,138.91
T2,21.806,51.076,118.722,115.435
T1,18.037,44.974,101.848,103.367
T2,24.977,53.585,117.244,116.676
T2,24.609,51.627,125.714,121.586
T3,27.214,57.293,145.656,145.403
T4,29.326,61.233,151.816,149.63
T3,27.901,53.596,144.944,137.679
T2,25.224,47.297,117.512,120.489
T2,24.162,53.339,114.311,107.762
T2,21.766,53.352,116.507,121.833
T2,21.789,53.954,112.62,112.711
T3,28.399,60.534,132.695,123.818
T4,27.912,70.006,151.378,157.584
T3,25.905,56.814,129.927,137.588
T1,19.891,42.19,105.994,99.081
T4,32.502,63.62,150.338,157.567
T2,21.605,51.714,125.724,110.622
T1,20.349,44.079,90.523,91.132
T3,25.097,60.82,132.245,126.45
T3,27.744,56.089,127.633,140.643
T3,28.726,60.356,127.809,131.431
T2,21.526,53.241,123.171,116.887
T2,23.442,54.61,113.428,111.035
T1,20.946,38.826,91.422,103.875
T4,32.096,66.661,146.853,156.943
T3,25.739,59.564,130.238,137.447
T1,20.784,43.076,90.539,90.602
T3,27.917,55.144,128.382,131.272
T1,19.241,39.745,101.985,94.857
T2,24.006,50.493,119.136,124.888
T1,20.505,40.428,100.928,96.745
T1,20.516,43.499,93.04,96.079
T1,18.552,39.148,102.196,103.238
T1,18.52,41.394,104.657,101.451
T2,22.653,47.54,121.332,118.496
T2,22.691,53.716,108.762,112.953
T4,30.73,67.633,140.429,157.612
T1,20.062,39.157,89.905,102.937
T3,28.206,58.057,135.161,130.117
T2,24.989,53.485,125.047,115.935
T1,18.868,41.143,98.39,89.355
T3,27.027,56.386,137.199,122.54
T1,20.289,44.368,92.915,98.94
T1,20.926,45.612,99.764,99.662
T3,28.899,56.502,137.214,132.867
T4,31.078,65.086,157.531,162.246
T4,27.53,68.847,141.816,150.874
T4,29.724,63.643,138.551,141.146
T2,23.322,54.669,123.181,113.364
T2,22.916,51.907,124.878,109.05
T4,32.521,62.11,161.631,140.741
T3,27.392,57.039,134.963,144.017
T3,25.224,55.244,131.636,136.22
T4,32.476,60.349,157.062,148.651
T1,19.989,43.487,101.538,91.876
T2,23.711,46.395,126.07,118.472
T2,23.823,47.749,120.019,126.891
T3,28.77,58.882,123.358,145.403
T2,21.648,54.828,120.612,110.197
T2,23.953,46.37,126.532,115.938
T3,25.369,57.443,142.24,143.922
T4,31.195,66.859,141.199,162.425
T4,31.613,69.37,152.184,144.771
T2,23.867,50.576,117.153,124.182
T2,22.922,54.734,113.467,116.458
T2,23.794,46.916,120.282,125.386
T3,28.615,61.942,140.545,144.784
T4,31.963,61.387,161.692,148.074
T1,19.993,41.557,96.462,92.334
T3,26.351,60.937,144.876,129.188
T4,31.626,61.801,137.337,160.761
T3,28.942,62.585,124.488,140.969
T3,28.547,62.405,131.128,140.559
T1,18.813,43.976,99.762,102.456
T2,24.248,48.974,111.761,115.277
T4,31.695,68.89,151.58,139.878
T1,18.725,42.748,89.7,104.536
T3,25.06,57.514,122.524,139.124
T2,22.139,51.959,107.773,112.956
T2,24.739,48.577,123.582,116.886
T3,26.73,59.853,133.487,145.651
T1,17.913,42.869,92.153,97.866
T4,28.729,66.46,155.047,142.902
T3,25.253,53.485,123.753,142.698
T2,23.63,53.675,126.688,124.067
T4,30.645,63.323,139.22,155.669
T2,23.541,51.584,113.748,110.861
T4,29.473,70.51,149.709,161.782
T1,20.519,38.852,105.893,98.543
T4,28.813,66.19,155.172,157.203
T1,20.555,41.529,101.613,91.168
T2,23.513,54.078,125.954,112.846
T4,30.006,61.483,150.891,148.744
T1,18.661,44.342,101.852,96.527
T2,24.917,46.565,113.487,121.584
T3,28.129,62.943,126.243,131.409
T4,31.273,65.014,159.046,139.57
T1,18.179,42.551,94.518,93.599
T4,29.097,64.334,149.476,159.045
T2,24.552,50.713,108.014,107.748
T2,24.481,51.606,123.51,109.896
T4,29.085,59.421,147.124,153.91
T1,19.522,39.042,103.881,105.935
T4,31.878,63.174,144.417,153.704
T1,20.776,42.096,99.161,98.548
T1,19.609,43.893,103.612,100.395
T2,25.385,52.622,109.281,108.778
T3,28.279,58.393,128.596,124.477
T1,19.806,41.369,105.58,102.364
T4,32.306,64.63,149.511,154.698
T2,21.908,51.556,114.093,126.122
T4,31.375,64.44,147.944,141.75
T2,25.238,53.925,125.784,108.878
T4,29.881,60.723,158.023,151.636
T1,20.063,42.948,96.912,91.619
T1,19.141,40.024,101.327,100.944
T2,23.638,54.044,114.221,107.921
T2,25.059,48.755,119.021,124.643
T2,23.132,51.467,124.801,112.353
T3,27.42,54.715,142.016,128.967
T1,20.814,39.871,92.426,103.833
T2,22.95,52.073,118.181,123.883
T1,20.446,39.099,94.433,101.151
T2,21.549,53.42,122.501,125.462
T3,27.537,54.086,138.464,126.241
T2,23.649,54.306,113.873,123.504
T1,21.03,38.68,90.554,95.149
T3,27.858,58.079,137.363,129.951
T4,32.227,64.982,151.988,144.773
T2,24.535,49.787,113.304,114.564
T4,32.444,61.76,153.443,158.006
T3,25.077,55.184,131.077,145.2
T2,23.06,54.843,114.83,118.906
T2,24.256,51.66,125.834,125.938
T3,25.22,60.744,143.794,144.286
T1,20.938,43.232,96.791,104.527
T4,28.322,61.307,153.363,152.846
T3,27.403,59.512,142.346,144.727
T1,18.073,43.318,90.831,97.681
T2,21.651,50.433,108.371,117.029
T3,25.516,59.634,128.593,138.788
T4,29.15,65.736,140.553,160.975
T2,24.594,46.692,113.617,125.562
T4,28.996,60.639,162.817,148.692
T3,24.533,57.012,125.614,142.427
T4,29.909,67.687,142.46,152.659
T4,30.709,59.923,145.777,149.902
T4,29.416,64.34,152.186,150.762
T1,19.475,44.533,100.426,91.56
T1,18.723,40.453,90.059,103.65
T3,26.553,61.558,123.975,132.469
T2,23.749,49.263,118.726,111.623
T1,19.734,41.144,100.662,94.329
T4,28.385,69.265,151.028,147.347
T1,21.219,41.68,93.523,93.964
T4,30.42,66.407,142.419,159.936
T1,19.157,44.613,105.585,96.877
T1,18.097,41.583,94.254,93.601
T2,23.573,49.144,112.141,108.585
T1,18.897,43.411,103.593,95.612
T3,24.928,62.095,137.721,144.239
T1,20.294,40.331,102.013,103.522
T2,23.77,48.088,108.421,121.234
T2,22.974,50.806,106.979,110.318
T2,21.597,51.153,109.941,122.027
T4,29.131,69.715,159.817,142.351
T2,25.118,49.641,123.785,125.783
T1,20.067,44.316,104.535,97.247
T2,21.748,48.204,107.256,126.619
T4,32.527,64.691,147.09,162.916
T3,25.845,62.344,123.694,126.735
T4,32.421,65.553,162.247,151.619
T4,32.131,59.581,141.053,153.605
T1,19.105,40.953,89.32,93.977
T4,27.521,68.923,137.631,142.917
T3,25.359,54.044,141.748,125.466
T3,26.859,57.834,143.32,145.264
T3,25.095,61.868,136.903,127.294
T4,30.322,62.341,140.104,157.381
T1,20.854,43.747,93.97,105.169
T3,25.352,53.253,130.917,122.741
T4,29.278,59.506,149.1,147.205
T3,27.185,61.961,130.6,126.778
T3,26.883,59.976,143.627,130.748
T1,18.913,40.953,93.576,97.257
T3,25.147,54.6,140.48,138.381
T3,25.945,54.919,145.538,135.044
T4,30.647,67.899,139.897,138.473
T3,25.061,58.628,136.108,130.815
T1,20.801,42.333,91.768,91.045
T1,18.773,40.471,105.688,90.749
T1,19.403,44.216,103.826,96.764
T3,28.995,59.527,130.965,131.753
T3,27.711,54.936,143.945,122.828
T4,27.759,65.093,150.723,139.926
T4,31.977,67.245,138.688,144.134
T4,29.19,69.688,153.543,160.659
T1,19.208,43.495,97.781,99.779
T1,18.074,45.33,95.791,102.607
T1,19.139,43.482,101.065,99.31
T3,25.064,54.268,145.155,122.969
T3,25.88,62.136,141.307,122.721
T4,29.588,65.177,150.433,137.993
T3,26.468,55.959,133.728,140.057
T3,28.589,55.477,143.508,123.088
T1,18.243,39.658,103.999,91.907
T4,27.793,67.588,137.574,150.742
T3,28.826,60.974,141.944,143.196
T4,27.438,67.502,137.245,141.967
T1,18.683,39.741,94.999,97.38
T1,20.099,39.53,100.138,90.125
T4,27.819,61.282,157.249,161.177
T1,20.255,45.088,92.124,99.896
T4,29.96,59.706,154.313,148.049
T1,20.856,41.329,103.144,97.274
T1,20.198,41.232,95.76,89.448
T1,19.771,41.746,93.723,93.458
T1,18.181,39.057,99.634,90.258
T4,27.484,66.499,159.672,150.894
T1,20.549,44.171,90.196,97.861
T4,29.647,64.392,155.969,143.994
T1,20.622,40.782,93.992,101.957
T4,30.252,59.477,142.236,138.936
T1,20.598,43.585,98.283,97.353
T4,29.263,68.659,160.205,148.019
T1,19.565,41.069,91.733,100.432
T4,32.083,65.938,160.247,152.014
T1,20.553,38.88,93.872,99.549
T4,28.821,68.729,162.52,137.676
T1,19.7,41.672,91.741,101.452
T1,18.942,39.127,95.473,94.529
T1,20.411,45.33,93.572,97.823
T4,31.264,67.264,151.4,142.086
T4,32.305,63.759,141.94,144.828
