#, task_type_id, arrival_time,	estimated_time_t2xlarge,	estimated_time_g3sxlarge,	estimated_time_CLOUD,	execution_time_t2xlarge,	execution_time_g3sxlarge,	execution_time_CLOUD
1,	3,	10.042,			3.911,			0.959,			0.959,			8.1,			1.5,			0.853
55,	2,	266.095,			23.642,			0.099,			0.099,			22.396,			0.099,			0.099
56,	1,	266.115,			1.425,			0.919,			0.919,			1.104,			0.674,			0.993
57,	2,	268.287,			22.508,			0.099,			0.099,			23.507,			0.099,			0.099
58,	1,	269.445,			1.237,			0.879,			0.879,			1.298,			0.996,			1.107
59,	2,	269.718,			22.511,			0.1,			0.1,			23.764,			0.1,			0.099
60,	2,	272.49,			21.629,			0.099,			0.099,			23.688,			0.099,			0.099
61,	2,	273.02,			23.538,			0.099,			0.099,			21.819,			0.099,			0.099
62,	2,	273.662,			21.708,			0.099,			0.099,			22.19,			0.099,			0.099
63,	2,	275.788,			24.08,			0.099,			0.099,			21.72,			0.099,			0.099
64,	2,	277.704,			21.778,			0.099,			0.099,			22.741,			0.099,			0.099
65,	1,	278.24,			0.957,			0.671,			0.671,			1.336,			0.607,			0.903
66,	2,	278.59,			23.381,			0.099,			0.099,			22.476,			0.099,			0.099
67,	1,	279.846,			1.433,			1.44,			1.44,			1.038,			0.927,			0.892
68,	2,	282.74,			24.717,			0.099,			0.099,			22.472,			0.1,			0.099
69,	1,	282.902,			2.023,			1.392,			1.392,			1.286,			0.828,			1.458
70,	2,	284.617,			22.476,			0.099,			0.099,			22.223,			0.099,			0.099
71,	2,	285.631,			24.029,			0.099,			0.099,			21.577,			0.099,			0.099
72,	1,	288.165,			2.186,			0.854,			0.854,			2.014,			0.661,			1.002
73,	2,	288.526,			21.596,			0.099,			0.099,			22.659,			0.099,			0.099
74,	2,	289.373,			24.263,			0.1,			0.1,			21.929,			0.099,			0.099
75,	1,	289.44,			2.016,			0.946,			0.946,			1.384,			0.812,			0.904
76,	2,	293.214,			21.679,			0.099,			0.099,			22.282,			0.099,			0.1
77,	1,	294.478,			2.027,			0.617,			0.617,			2.024,			0.649,			1.337
78,	2,	295.754,			23.742,			0.099,			0.099,			21.52,			0.099,			0.1
79,	1,	296.952,			1.303,			1.449,			1.449,			1.277,			1.08,			0.616
80,	2,	297.914,			22.154,			0.099,			0.099,			21.44,			0.099,			0.099
81,	1,	304.521,			2.128,			0.876,			0.876,			1.339,			1.216,			0.92
82,	2,	305.352,			22.279,			0.099,			0.099,			21.904,			0.1,			0.099
83,	2,	305.418,			22.427,			0.099,			0.099,			23.39,			0.099,			0.1
84,	2,	306.733,			21.466,			0.099,			0.099,			24.193,			0.099,			0.1
85,	1,	307.738,			1.515,			1.12,			1.12,			1.197,			0.895,			0.96
86,	2,	307.959,			23.416,			0.099,			0.099,			22.298,			0.099,			0.099
87,	1,	309.479,			1.211,			1.261,			1.261,			2.126,			0.951,			0.935
88,	2,	311.602,			21.994,			0.099,			0.099,			24.862,			0.099,			0.099
89,	2,	314.911,			22.182,			0.099,			0.099,			22.566,			0.099,			0.099
90,	2,	315.311,			22.749,			0.099,			0.099,			24.162,			0.099,			0.099
91,	1,	316.968,			1.41,			0.976,			0.976,			2.079,			0.911,			1.252
92,	2,	317.204,			24.21,			0.099,			0.099,			24.22,			0.099,			0.099
93,	1,	318.446,			1.252,			0.896,			0.896,			1.334,			0.87,			1.171
94,	1,	319.863,			1.11,			0.616,			0.616,			0.991,			0.787,			0.903
95,	2,	322.83,			22.594,			0.099,			0.099,			22.686,			0.1,			0.099
96,	2,	322.942,			24.069,			0.099,			0.099,			22.19,			0.099,			0.1
97,	1,	325.052,			1.418,			0.874,			0.874,			1.218,			1.078,			0.591
98,	1,	326.214,			1.263,			0.617,			0.617,			1.283,			1.426,			0.73
99,	2,	327.655,			23.597,			0.099,			0.099,			22.096,			0.099,			0.099
100,	2,	329.662,			24.187,			0.099,			0.099,			24.45,			0.099,			0.099
101,	1,	331.633,			1.803,			1.245,			1.245,			1.765,			1.227,			0.627
102,	2,	333.119,			24.564,			0.099,			0.099,			23.583,			0.099,			0.099
103,	1,	336.99,			1.524,			0.618,			0.618,			1.817,			1.153,			0.917
104,	2,	337.615,			22.373,			0.099,			0.099,			24.132,			0.099,			0.099
105,	2,	338.113,			22.731,			0.099,			0.099,			23.44,			0.099,			0.099
106,	1,	340.996,			1.959,			0.732,			0.732,			1.864,			1.12,			0.726
107,	2,	341.468,			21.391,			0.1,			0.1,			22.298,			0.099,			0.099
108,	2,	342.041,			22.93,			0.099,			0.099,			22.455,			0.099,			0.099
109,	2,	343.778,			24.534,			0.099,			0.099,			21.613,			0.099,			0.099
110,	2,	347.134,			21.941,			0.1,			0.1,			22.219,			0.099,			0.099
111,	2,	347.392,			21.626,			0.099,			0.099,			24.811,			0.099,			0.099
112,	2,	349.096,			22.556,			0.099,			0.099,			23.849,			0.099,			0.099
113,	2,	349.61,			21.429,			0.1,			0.1,			22.017,			0.099,			0.099
114,	1,	350.549,			1.433,			0.832,			0.832,			1.782,			0.914,			1.21
115,	2,	350.956,			22.146,			0.099,			0.099,			23.123,			0.1,			0.099
116,	1,	352.698,			1.024,			0.897,			0.897,			1.038,			0.629,			1.16
117,	2,	353.109,			25.117,			0.1,			0.1,			24.639,			0.1,			0.099
118,	2,	354.197,			22.016,			0.099,			0.099,			23.999,			0.099,			0.099
119,	1,	355.208,			1.288,			0.614,			0.614,			1.825,			1.189,			0.926
120,	2,	355.329,			22.5,			0.099,			0.099,			24.574,			0.099,			0.099
121,	2,	356.65,			21.766,			0.1,			0.1,			22.768,			0.099,			0.099
122,	1,	357.921,			1.257,			0.948,			0.948,			1.216,			1.227,			0.876
123,	1,	360.061,			2.059,			0.95,			0.95,			1.207,			1.213,			1.401
124,	2,	360.546,			24.734,			0.1,			0.1,			21.245,			0.099,			0.099
125,	1,	361.112,			0.964,			0.894,			0.894,			1.054,			0.96,			0.841
126,	1,	361.349,			1.288,			0.825,			0.825,			1.281,			0.905,			0.618
127,	1,	361.933,			1.78,			0.587,			0.587,			1.885,			0.956,			0.922
128,	2,	362.035,			22.81,			0.099,			0.099,			23.735,			0.1,			0.099
129,	1,	362.901,			0.962,			1.22,			1.22,			1.323,			0.646,			1.346
130,	2,	363.007,			21.843,			0.099,			0.099,			24.03,			0.099,			0.099
131,	2,	364.459,			24.503,			0.1,			0.1,			21.555,			0.099,			0.099
132,	2,	365.233,			21.637,			0.1,			0.1,			21.618,			0.1,			0.099
133,	2,	365.478,			21.552,			0.099,			0.099,			22.896,			0.099,			0.099
134,	1,	365.569,			1.501,			1.111,			1.111,			1.2,			0.924,			1.173
135,	1,	365.727,			1.33,			1.333,			1.333,			1.79,			1.118,			0.92
136,	1,	366.41,			1.218,			1.385,			1.385,			2.073,			0.864,			1.132
137,	1,	367.295,			1.225,			1.233,			1.233,			2.037,			1.405,			0.816
138,	1,	368.792,			1.104,			0.912,			0.912,			1.318,			0.865,			1.094
139,	2,	369.765,			22.338,			0.099,			0.099,			24.836,			0.099,			0.099
140,	1,	370.16,			0.961,			0.883,			0.883,			1.422,			0.822,			0.74
141,	1,	370.476,			1.006,			0.944,			0.944,			1.816,			1.215,			0.947
142,	2,	370.841,			23.191,			0.099,			0.099,			24.211,			0.099,			0.099
143,	1,	371.958,			2.122,			0.869,			0.869,			1.218,			1.233,			0.878
144,	1,	372.2,			1.094,			0.746,			0.746,			2.038,			1.441,			0.959
145,	1,	372.375,			2.228,			1.439,			1.439,			1.38,			1.242,			0.911
146,	2,	374.699,			22.482,			0.099,			0.099,			22.607,			0.099,			0.099
147,	2,	376.535,			22.334,			0.099,			0.099,			22.817,			0.099,			0.099
148,	2,	377.598,			21.617,			0.1,			0.1,			21.88,			0.099,			0.099
149,	1,	378.217,			1.852,			0.922,			0.922,			1.333,			0.688,			0.632
150,	1,	378.976,			1.016,			0.841,			0.841,			1.108,			0.91,			0.885
151,	2,	379.253,			23.689,			0.099,			0.099,			23.443,			0.099,			0.099
152,	1,	379.387,			1.237,			0.883,			0.883,			1.291,			0.688,			1.231
153,	1,	379.968,			1.248,			1.114,			1.114,			1.499,			0.617,			1.11
154,	1,	380.302,			1.835,			0.856,			0.856,			1.054,			1.229,			0.634
155,	1,	380.626,			1.126,			0.89,			0.89,			0.964,			1.344,			0.811
156,	2,	381.334,			23.425,			0.099,			0.099,			23.645,			0.099,			0.099
157,	1,	381.761,			1.407,			0.935,			0.935,			1.284,			1.093,			0.593
158,	1,	383.936,			1.294,			0.934,			0.934,			1.414,			1.245,			0.994
159,	2,	386.792,			24.87,			0.099,			0.099,			21.878,			0.099,			0.099
160,	2,	386.967,			22.02,			0.099,			0.099,			21.778,			0.099,			0.099
161,	2,	387.365,			23.673,			0.099,			0.099,			22.225,			0.099,			0.099
162,	1,	389.045,			1.239,			0.935,			0.935,			1.108,			0.72,			0.939
163,	2,	391.55,			23.411,			0.099,			0.099,			22.21,			0.099,			0.099
164,	2,	392.047,			21.798,			0.099,			0.099,			23.733,			0.099,			0.099
165,	2,	392.86,			21.99,			0.099,			0.099,			23.071,			0.099,			0.099
166,	1,	393.156,			1.224,			0.593,			0.593,			1.436,			1.359,			0.894
167,	1,	393.482,			1.186,			1.113,			1.113,			1.272,			1.164,			1.549
168,	1,	393.856,			1.198,			1.21,			1.21,			1.032,			1.118,			1.096
169,	1,	394.312,			1.426,			1.506,			1.506,			1.227,			0.848,			0.742
170,	2,	394.395,			23.521,			0.1,			0.1,			21.52,			0.099,			0.099
171,	2,	394.727,			22.431,			0.099,			0.099,			21.954,			0.099,			0.099
172,	1,	395.172,			1.24,			0.776,			0.776,			1.203,			1.047,			0.933
173,	2,	395.287,			24.455,			0.099,			0.099,			21.819,			0.099,			0.099
174,	2,	396.817,			23.955,			0.099,			0.099,			23.518,			0.099,			0.099
175,	2,	397.133,			23.39,			0.099,			0.099,			22.096,			0.099,			0.1
176,	1,	397.718,			0.961,			0.865,			0.865,			1.306,			1.123,			0.607
177,	1,	398.123,			1.017,			1.227,			1.227,			0.962,			0.623,			0.957
178,	2,	400.858,			22.882,			0.099,			0.099,			24.419,			0.099,			0.099
179,	2,	401.123,			22.945,			0.099,			0.099,			21.502,			0.099,			0.099
180,	1,	401.484,			1.314,			0.613,			0.613,			2.042,			0.873,			0.878
181,	2,	402.638,			22.276,			0.099,			0.099,			22.856,			0.099,			0.099
182,	1,	402.748,			0.945,			0.729,			0.729,			0.979,			0.642,			0.986
183,	2,	403.241,			21.931,			0.099,			0.099,			23.37,			0.099,			0.099
184,	2,	403.843,			23.73,			0.099,			0.099,			23.027,			0.099,			0.1
185,	2,	403.868,			21.563,			0.099,			0.099,			24.013,			0.099,			0.099
186,	1,	405.075,			1.426,			0.646,			0.646,			1.516,			0.722,			1.549
187,	1,	405.327,			1.255,			0.621,			0.621,			1.288,			1.346,			0.717
188,	1,	405.363,			1.288,			0.874,			0.874,			1.303,			1.237,			0.895
189,	2,	407.127,			22.425,			0.099,			0.099,			24.137,			0.099,			0.099
190,	1,	407.38,			1.349,			1.182,			1.182,			1.019,			1.082,			1.084
191,	2,	409.445,			21.759,			0.099,			0.099,			22.269,			0.099,			0.099
192,	2,	409.514,			22.557,			0.099,			0.099,			22.067,			0.099,			0.099
193,	2,	409.647,			22.896,			0.099,			0.099,			21.758,			0.099,			0.1
194,	1,	410.598,			1.316,			0.588,			0.588,			1.337,			0.619,			0.875
195,	1,	414.083,			0.936,			0.879,			0.879,			1.027,			0.865,			0.654
196,	1,	415.354,			0.954,			0.824,			0.824,			1.541,			0.903,			0.952
197,	2,	415.609,			21.809,			0.099,			0.099,			24.05,			0.099,			0.099
198,	1,	415.693,			1.801,			0.848,			0.848,			2.079,			1.252,			0.887
199,	1,	416.034,			1.255,			1.237,			1.237,			1.288,			0.904,			0.811
200,	2,	416.62,			23.782,			0.099,			0.099,			22.553,			0.099,			0.099
201,	1,	417.474,			1.13,			1.618,			1.618,			0.989,			0.913,			1.115
202,	1,	418.098,			2.012,			1.047,			1.047,			1.752,			0.863,			0.961
203,	1,	419.659,			0.944,			1.386,			1.386,			1.794,			1.344,			1.173
204,	2,	421.158,			24.374,			0.099,			0.099,			22.291,			0.1,			0.099
205,	1,	421.806,			1.211,			0.938,			0.938,			1.82,			1.107,			0.922
206,	2,	423.22,			22.653,			0.099,			0.099,			22.12,			0.099,			0.099
207,	1,	423.384,			1.096,			0.872,			0.872,			1.234,			0.937,			1.238
208,	1,	423.606,			1.541,			1.389,			1.389,			1.442,			1.181,			1.215
209,	2,	425.566,			22.029,			0.099,			0.099,			22.068,			0.099,			0.099
210,	2,	426.122,			23.412,			0.1,			0.1,			22.529,			0.099,			0.099
211,	1,	426.52,			1.258,			0.903,			0.903,			2.121,			0.727,			0.961
212,	2,	426.604,			23.954,			0.099,			0.099,			21.698,			0.1,			0.099
213,	1,	427.305,			2.012,			0.629,			0.629,			1.259,			1.054,			0.899
214,	2,	428.578,			23.199,			0.1,			0.1,			23.917,			0.099,			0.099
215,	2,	432.371,			22.431,			0.099,			0.099,			21.69,			0.099,			0.099
216,	1,	432.438,			1.035,			0.832,			0.832,			1.262,			0.96,			0.638
217,	1,	434.19,			1.41,			0.96,			0.96,			1.281,			1.451,			0.977
218,	1,	434.469,			1.423,			0.618,			0.618,			1.253,			0.887,			0.896
219,	2,	434.698,			24.269,			0.099,			0.099,			21.954,			0.1,			0.099
220,	2,	434.996,			23.915,			0.099,			0.099,			21.557,			0.1,			0.1
221,	1,	436.551,			1.257,			0.971,			0.971,			1.009,			0.903,			0.907
222,	1,	438.199,			1.083,			1.348,			1.348,			0.961,			0.874,			0.611
223,	2,	438.731,			23.37,			0.099,			0.099,			21.721,			0.099,			0.1
224,	2,	439.136,			22.905,			0.099,			0.099,			23.644,			0.099,			0.099
225,	2,	440.429,			21.826,			0.099,			0.099,			24.802,			0.099,			0.099
226,	2,	440.768,			22.682,			0.1,			0.1,			23.329,			0.099,			0.099
227,	1,	440.988,			1.213,			1.21,			1.21,			1.058,			1.191,			0.613
228,	1,	441.195,			1.287,			0.947,			0.947,			1.86,			0.906,			1.119
229,	2,	441.298,			23.612,			0.099,			0.099,			22.026,			0.099,			0.099
230,	2,	441.924,			21.902,			0.099,			0.099,			22.59,			0.099,			0.099
231,	2,	442.152,			24.443,			0.099,			0.099,			24.068,			0.099,			0.099
232,	1,	442.429,			1.456,			0.952,			0.952,			2.067,			1.141,			1.189
233,	2,	445.249,			21.977,			0.1,			0.1,			22.572,			0.099,			0.099
234,	1,	445.368,			2.426,			1.11,			1.11,			1.291,			1.085,			0.947
235,	2,	445.495,			23.246,			0.099,			0.099,			23.736,			0.099,			0.099
236,	2,	445.784,			24.279,			0.099,			0.099,			22.783,			0.1,			0.099
237,	1,	446.794,			2.116,			0.619,			0.619,			2.176,			1.173,			1.527
238,	1,	447.634,			1.418,			0.939,			0.939,			1.2,			1.401,			0.934
239,	1,	451.111,			1.189,			0.934,			0.934,			1.006,			0.756,			1.158
240,	2,	452.341,			21.8,			0.1,			0.1,			21.747,			0.099,			0.099
241,	2,	452.666,			21.931,			0.1,			0.1,			21.864,			0.1,			0.099
242,	1,	453.233,			2.186,			0.895,			0.895,			1.287,			0.824,			1.237
243,	2,	453.612,			23.074,			0.099,			0.099,			21.66,			0.099,			0.099
244,	2,	453.905,			23.912,			0.099,			0.099,			22.421,			0.099,			0.099
245,	2,	454.476,			24.836,			0.099,			0.099,			23.284,			0.099,			0.099
246,	1,	455.132,			1.351,			0.819,			0.819,			1.815,			0.94,			0.642
247,	1,	455.938,			0.987,			0.914,			0.914,			1.046,			0.96,			1.134
248,	1,	455.97,			1.305,			1.121,			1.121,			2.069,			0.873,			0.93
249,	2,	456.418,			22.795,			0.099,			0.099,			21.963,			0.099,			0.099
250,	1,	457.032,			1.412,			0.869,			0.869,			2.119,			0.924,			1.209
251,	1,	458.087,			1.185,			0.922,			0.922,			2.114,			0.992,			0.932
252,	1,	458.125,			1.835,			1.268,			1.268,			1.232,			1.329,			0.939
253,	2,	458.451,			21.803,			0.099,			0.099,			22.316,			0.1,			0.099
254,	2,	458.569,			23.031,			0.099,			0.099,			21.68,			0.099,			0.099
255,	2,	459.405,			21.689,			0.099,			0.099,			22.354,			0.099,			0.099
256,	2,	461.226,			23.14,			0.1,			0.1,			21.738,			0.099,			0.099
257,	2,	463.573,			24.255,			0.099,			0.099,			21.641,			0.099,			0.099
258,	1,	465.2,			1.825,			1.401,			1.401,			1.327,			1.246,			0.996
259,	2,	466.19,			22.354,			0.099,			0.099,			22.305,			0.099,			0.099
260,	1,	467.418,			1.244,			1.426,			1.426,			1.294,			0.967,			0.875
261,	1,	468.21,			1.244,			0.929,			0.929,			1.038,			0.638,			0.929
262,	2,	468.495,			21.732,			0.099,			0.099,			23.52,			0.099,			0.1
263,	1,	469.126,			1.218,			0.958,			0.958,			1.55,			0.719,			0.928
264,	2,	469.178,			22.707,			0.099,			0.099,			22.323,			0.099,			0.1
265,	2,	471.254,			23.273,			0.099,			0.099,			24.211,			0.099,			0.099
266,	1,	471.481,			2.023,			1.008,			1.008,			1.282,			0.613,			0.87
267,	2,	471.824,			22.048,			0.099,			0.099,			21.657,			0.099,			0.099
268,	2,	473.05,			22.306,			0.099,			0.099,			22.607,			0.099,			0.099
269,	2,	473.725,			22.015,			0.099,			0.099,			23.983,			0.099,			0.099
270,	1,	474.605,			1.437,			0.79,			0.79,			1.193,			0.587,			1.224
271,	1,	474.728,			1.321,			1.539,			1.539,			1.333,			0.965,			1.151
272,	1,	474.808,			1.13,			1.107,			1.107,			1.757,			0.856,			0.616
273,	1,	474.939,			1.275,			1.192,			1.192,			2.042,			0.637,			0.87
274,	2,	475.753,			23.729,			0.099,			0.099,			21.642,			0.099,			0.099
275,	2,	475.987,			21.941,			0.099,			0.099,			23.567,			0.099,			0.099
276,	1,	476.727,			1.499,			0.825,			0.825,			1.206,			1.093,			0.871
277,	2,	477.12,			24.937,			0.099,			0.099,			21.698,			0.099,			0.099
278,	2,	478.293,			23.66,			0.099,			0.099,			22.164,			0.099,			0.099
279,	1,	480.591,			1.084,			0.95,			0.95,			1.03,			1.342,			0.9
280,	1,	482.025,			1.154,			0.983,			0.983,			1.075,			0.788,			0.996
281,	1,	487.227,			1.233,			1.137,			1.137,			1.803,			0.866,			1.25
282,	1,	488.824,			1.102,			0.614,			0.614,			1.105,			0.86,			0.934
283,	2,	489.026,			21.835,			0.099,			0.099,			22.07,			0.099,			0.099
284,	2,	489.988,			22.312,			0.099,			0.099,			22.683,			0.099,			0.099
285,	2,	491.723,			22.606,			0.099,			0.099,			24.368,			0.099,			0.099
286,	1,	491.787,			0.948,			0.873,			0.873,			1.226,			1.248,			1.008
287,	2,	492.031,			21.409,			0.099,			0.099,			22.17,			0.099,			0.099
288,	1,	492.433,			1.539,			1.244,			1.244,			1.934,			0.909,			0.626
289,	2,	493.165,			22.895,			0.099,			0.099,			23.278,			0.099,			0.099
290,	1,	493.6,			1.207,			0.999,			0.999,			1.428,			0.996,			1.109
291,	2,	494.587,			23.212,			0.099,			0.099,			22.872,			0.099,			0.099
292,	1,	494.665,			1.925,			0.849,			0.849,			1.774,			0.964,			1.144
293,	1,	496.813,			1.803,			0.849,			0.849,			0.962,			0.781,			0.617
294,	2,	496.869,			21.899,			0.1,			0.1,			21.715,			0.099,			0.099
295,	2,	497.65,			21.689,			0.099,			0.099,			21.626,			0.099,			0.099
296,	2,	497.672,			23.845,			0.099,			0.099,			21.934,			0.099,			0.1
297,	2,	498.361,			23.454,			0.099,			0.099,			21.892,			0.099,			0.1
298,	1,	498.671,			1.923,			1.516,			1.516,			1.501,			0.841,			0.611
299,	1,	499.052,			1.021,			0.597,			0.597,			1.318,			0.825,			0.734
300,	1,	500.219,			1.785,			0.688,			0.688,			1.259,			0.867,			1.516
301,	2,	502.415,			25.197,			0.099,			0.099,			23.666,			0.099,			0.099
302,	2,	502.516,			23.007,			0.099,			0.099,			24.172,			0.099,			0.099
303,	1,	502.635,			2.186,			0.901,			0.901,			1.294,			0.869,			0.994
304,	2,	503.493,			22.357,			0.099,			0.099,			23.34,			0.099,			0.099
305,	2,	504.23,			21.427,			0.099,			0.099,			22.116,			0.099,			0.1
306,	2,	504.464,			21.845,			0.099,			0.099,			22.396,			0.099,			0.1
307,	2,	506.994,			23.463,			0.099,			0.099,			23.534,			0.099,			0.099
308,	2,	509.209,			22.81,			0.099,			0.099,			22.91,			0.099,			0.099
309,	1,	509.525,			1.293,			1.084,			1.084,			1.417,			1.436,			0.627
310,	1,	509.861,			1.25,			0.629,			0.629,			1.309,			1.342,			1.157
311,	2,	509.862,			22.179,			0.1,			0.1,			23.141,			0.099,			0.099
312,	2,	510.393,			25.135,			0.099,			0.099,			22.841,			0.099,			0.099
313,	1,	511.029,			1.248,			0.929,			0.929,			1.211,			0.855,			0.732
314,	1,	511.558,			1.774,			0.874,			0.874,			1.262,			1.214,			0.732
315,	2,	512.876,			22.28,			0.099,			0.099,			25.174,			0.099,			0.099
316,	2,	515.591,			21.738,			0.099,			0.099,			22.819,			0.099,			0.099
317,	2,	516.124,			21.387,			0.099,			0.099,			22.912,			0.1,			0.099
318,	1,	516.716,			1.522,			0.887,			0.887,			2.382,			1.171,			1.087
319,	1,	517.283,			1.429,			1.09,			1.09,			1.793,			0.864,			0.674
320,	1,	518.543,			1.29,			1.082,			1.082,			0.987,			0.935,			0.917
321,	1,	520.725,			1.237,			0.621,			0.621,			2.124,			0.903,			1.158
322,	1,	522.647,			1.447,			0.873,			0.873,			1.747,			1.387,			0.613
323,	1,	523.453,			1.241,			0.85,			0.85,			1.237,			0.739,			0.919
324,	1,	523.649,			1.232,			1.009,			1.009,			1.224,			0.887,			0.717
325,	2,	523.909,			24.209,			0.099,			0.099,			21.627,			0.099,			0.099
326,	2,	524.823,			21.915,			0.099,			0.099,			22.517,			0.099,			0.099
327,	1,	525.84,			1.253,			0.929,			0.929,			1.124,			0.963,			0.611
328,	2,	526.119,			23.39,			0.099,			0.099,			21.593,			0.099,			0.099
329,	2,	526.796,			21.675,			0.1,			0.1,			21.631,			0.099,			0.099
330,	2,	527.911,			21.689,			0.099,			0.099,			22.872,			0.099,			0.099
331,	1,	528.451,			1.303,			1.234,			1.234,			1.305,			1.249,			0.592
332,	2,	528.48,			23.082,			0.099,			0.099,			21.99,			0.099,			0.099
333,	2,	531.195,			23.091,			0.099,			0.099,			24.263,			0.099,			0.099
334,	2,	532.428,			22.095,			0.099,			0.099,			24.137,			0.099,			0.099
335,	2,	532.436,			24.798,			0.099,			0.099,			23.046,			0.099,			0.099
336,	1,	534.558,			1.224,			1.21,			1.21,			2.191,			0.91,			1.164
337,	2,	536.385,			25.171,			0.099,			0.099,			21.756,			0.099,			0.099
338,	1,	537.882,			1.289,			0.876,			0.876,			2.145,			0.872,			0.884
339,	2,	539.094,			23.219,			0.099,			0.099,			21.521,			0.099,			0.099
340,	2,	541.705,			21.904,			0.099,			0.099,			23.747,			0.099,			0.099
341,	2,	544.339,			22.426,			0.099,			0.099,			21.88,			0.099,			0.099
342,	2,	544.603,			22.375,			0.099,			0.099,			23.339,			0.099,			0.1
343,	2,	545.112,			21.46,			0.1,			0.1,			21.985,			0.1,			0.099
344,	1,	545.335,			1.323,			0.857,			0.857,			1.499,			1.215,			1.385
