task_type,m1_1,m2_1,m3_1,m4_1
T1,1.814,4.56,20.153,22.898
T4,4.203,11.84,48.951,52.314
T3,2.915,9.148,37.54,39.618
T1,1.8,5.06,19.958,19.972
T3,3.161,8.469,37.005,37.838
T1,1.666,4.668,22.481,20.91
T2,2.372,6.767,29.966,31.413
T1,1.776,4.749,22.248,21.326
T1,1.777,5.109,20.509,21.179
T1,1.607,4.598,22.527,22.757
T1,1.604,4.862,23.07,22.363
T2,2.239,6.371,30.518,29.805
T2,2.242,7.199,27.357,28.411
T4,4.024,12.012,46.81,52.537
T1,1.738,4.599,19.818,22.691
T3,3.194,8.917,38.958,37.505
T2,2.47,7.168,31.453,29.161
T1,1.634,4.832,21.689,19.697
T3,3.061,8.66,39.546,35.321
T1,1.757,5.211,20.482,21.81
T1,1.812,5.357,21.991,21.969
T3,3.273,8.678,39.55,38.297
T4,4.07,11.56,52.51,54.082
T4,3.605,12.228,47.272,50.291
T4,3.893,11.304,46.184,47.049
T2,2.305,7.327,30.983,28.514
T2,2.265,6.957,31.41,27.429
T4,4.259,11.031,53.877,46.914
T3,3.102,8.76,38.902,41.511
T3,2.857,8.485,37.943,39.264
T4,4.253,10.719,52.354,49.55
T1,1.731,5.108,22.382,20.253
T2,2.343,6.218,31.71,29.799
T2,2.354,6.399,30.188,31.917
T3,3.258,9.043,35.557,41.911
T2,2.139,7.348,30.337,27.718
T2,2.367,6.215,31.826,29.162
T3,2.873,8.822,40.999,41.484
T4,4.085,11.875,47.066,54.142
T4,4.14,12.321,50.728,48.257
T2,2.359,6.778,29.467,31.235
T2,2.265,7.336,28.54,29.293
T2,2.351,6.288,30.254,31.538
T3,3.24,9.513,40.51,41.732
T4,4.186,10.903,53.897,49.358
T1,1.732,4.881,21.263,20.354
T3,2.984,9.359,41.759,37.237
T4,4.142,10.977,45.779,53.587
T3,3.278,9.612,35.882,40.633
T3,3.233,9.584,37.796,40.514
T1,1.629,5.165,21.991,22.585
T2,2.396,6.564,28.111,28.996
T4,4.151,12.236,50.527,46.626
T1,1.622,5.021,19.773,23.043
T3,2.838,8.833,35.316,40.101
T2,2.188,6.964,27.108,28.412
T2,2.445,6.51,31.084,29.4
T3,3.027,9.192,38.476,41.982
T1,1.551,5.035,20.314,21.573
T4,3.762,11.804,51.682,47.634
T3,2.86,8.214,35.67,41.131
T2,2.335,7.194,31.866,31.206
T4,4.013,11.247,46.407,51.89
T2,2.326,6.913,28.611,27.885
T4,3.86,12.523,49.903,53.927
T1,1.777,4.563,23.342,21.722
T4,3.773,11.756,51.724,52.401
T1,1.78,4.878,22.399,20.096
T2,2.324,7.248,31.681,28.384
T4,3.93,10.92,50.297,49.581
T1,1.616,5.208,22.452,21.278
T2,2.462,6.241,28.545,30.582
T3,3.185,9.667,36.388,37.877
T4,4.096,11.547,53.015,46.523
T1,1.574,4.998,20.835,20.632
T4,3.811,11.426,49.825,53.015
T2,2.426,6.797,27.169,27.102
T2,2.419,6.916,31.066,27.642
T4,3.809,10.554,49.041,51.303
T1,1.691,4.586,22.899,23.352
T4,4.175,11.22,48.139,51.235
T1,1.799,4.944,21.859,21.723
T1,1.698,5.155,22.84,22.13
T2,2.509,7.053,27.487,27.361
T3,3.202,8.968,37.066,35.879
T1,1.715,4.859,23.273,22.564
T4,4.231,11.479,49.837,51.566
T2,2.165,6.91,28.698,31.723
T4,4.109,11.445,49.315,47.25
T2,2.494,7.227,31.638,27.386
T4,3.913,10.785,52.674,50.545
T1,1.738,5.044,21.363,20.196
T1,1.658,4.701,22.336,22.251
T2,2.336,7.243,28.73,27.145
T2,2.476,6.534,29.937,31.351
T2,2.286,6.898,31.391,28.26
T3,3.105,8.403,40.934,37.173
T1,1.803,4.683,20.374,22.888
T2,2.268,6.979,29.726,31.16
T1,1.771,4.592,20.816,22.297
T2,2.13,7.16,30.812,31.557
T3,3.118,8.307,39.911,36.387
T2,2.337,7.278,28.642,31.065
T1,1.821,4.543,19.961,20.974
T3,3.155,8.92,39.593,37.457
T4,4.22,11.542,50.663,48.258
T2,2.425,6.673,28.499,28.816
T4,4.249,10.969,51.148,52.669
T3,2.84,8.475,37.781,41.852
T2,2.279,7.35,28.883,29.908
T2,2.397,6.924,31.651,31.677
T3,2.856,9.329,41.447,41.589
T1,1.813,5.078,21.336,23.041
T4,3.709,10.889,51.121,50.949
T3,3.103,9.14,41.03,41.716
T1,1.565,5.088,20.022,21.532
T2,2.14,6.759,27.258,29.436
T3,2.89,9.159,37.065,40.004
T4,3.818,11.676,46.851,53.658
T2,2.43,6.258,28.578,31.582
T4,3.797,10.77,54.272,49.564
T3,2.778,8.756,36.207,41.053
T4,3.917,12.022,47.487,50.886
T4,4.022,10.643,48.592,49.967
T4,3.852,11.428,50.729,50.254
T1,1.687,5.231,22.137,20.183
T1,1.622,4.751,19.852,22.848
T3,3.007,9.454,35.734,38.183
T2,2.347,6.602,29.863,28.076
T1,1.709,4.833,22.189,20.793
T4,3.717,12.302,50.343,49.116
T1,1.838,4.896,20.616,20.713
T4,3.984,11.795,47.473,53.312
T1,1.659,5.24,23.275,21.355
T1,1.567,4.884,20.777,20.633
T2,2.33,6.586,28.207,27.312
T1,1.637,5.099,22.835,21.076
T3,2.823,9.537,39.697,41.575
T1,1.758,4.737,22.487,22.82
T2,2.349,6.445,27.271,30.494
T2,2.27,6.809,26.908,27.748
T2,2.134,6.856,27.653,30.693
T4,3.815,12.382,53.272,47.45
T2,2.482,6.653,31.135,31.638
T1,1.738,5.205,23.043,21.437
T2,2.149,6.46,26.978,31.848
T4,4.26,11.49,49.03,54.305
T3,2.927,9.575,35.653,36.53
T4,4.246,11.643,54.082,50.54
T4,4.208,10.582,47.018,51.202
T1,1.655,4.81,19.689,20.716
T4,3.604,12.241,45.877,47.639
T3,2.872,8.3,40.857,36.164
T3,3.042,8.882,41.31,41.871
T3,2.842,9.502,39.461,36.691
T4,3.971,11.073,46.701,52.46
T1,1.806,5.138,20.714,23.183
T3,2.871,8.179,37.735,35.379
T4,3.834,10.569,49.7,49.068
T3,3.079,9.516,37.644,36.542
T3,3.044,9.211,41.399,37.687
T1,1.638,4.81,20.627,21.439
T3,2.848,8.386,40.492,39.887
T3,2.938,8.435,41.95,38.925
T4,4.014,12.06,46.632,46.158
T3,2.838,9.004,39.232,37.706
T1,1.802,4.972,20.229,20.069
T1,1.626,4.754,23.297,20.004
T1,1.68,5.193,22.887,21.33
T3,3.284,9.142,37.749,37.976
T3,3.138,8.437,41.49,35.404
T4,3.635,11.561,50.241,46.642
T4,4.188,11.944,46.229,48.045
T4,3.823,12.377,51.181,53.553
T1,1.664,5.109,21.554,21.995
T1,1.565,5.324,21.115,22.618
T1,1.658,5.107,22.278,21.891
T3,2.838,8.335,41.839,35.444
T3,2.931,9.543,40.73,35.373
T4,3.875,11.576,50.144,45.998
T3,2.997,8.594,38.546,40.37
T3,3.238,8.52,41.364,35.479
T1,1.58,4.658,22.925,20.259
T4,3.64,12.004,45.858,50.247
T3,3.264,9.365,40.914,41.275
T4,3.593,11.989,45.748,47.322
T1,1.618,4.668,20.941,21.466
T1,1.741,4.643,22.074,19.867
T4,3.643,10.884,52.416,53.726
T1,1.754,5.296,20.307,22.02
T4,3.924,10.604,51.438,49.35
T1,1.806,4.854,22.736,21.442
T1,1.749,4.843,21.109,19.717
T1,1.712,4.903,20.66,20.601
T1,1.575,4.587,21.963,19.896
T4,3.599,11.811,53.224,50.298
T1,1.78,5.188,19.882,21.572
T4,3.883,11.437,51.99,47.998
T1,1.786,4.79,20.719,22.475
T4,3.962,10.564,47.412,46.312
T1,1.784,5.119,21.665,21.46
T4,3.832,12.195,53.402,49.34
T1,1.694,4.824,20.221,22.139
T4,4.202,11.711,53.416,50.671
T1,1.78,4.567,20.693,21.944
T4,3.774,12.207,54.173,45.892
T1,1.706,4.895,20.223,22.363
T1,1.641,4.596,21.045,20.837
T1,1.768,5.324,20.626,21.563
T4,4.094,11.947,50.467,47.362
T4,4.231,11.324,47.313,48.276
