task_type,m1_1,m2_1,m3_1,m4_1
T1,0.037,0.821,1.248,1.787
T1,0.036,0.904,1.294,1.885
T4,3.036,72.552,123.471,162.024
T4,3.491,69.242,118.867,148.289
T3,3.006,69.71,111.702,127.027
T2,2.282,51.968,78.381,118.202
T1,0.042,0.797,1.424,1.823
T1,0.037,0.826,1.304,1.799
T2,2.455,58.44,82.074,106.254
T4,3.197,67.313,108.491,151.69
T3,3.074,64.914,104.217,136.587
T3,2.967,71.183,114.526,136.466
T2,2.499,54.86,86.037,118.974
T1,0.036,0.838,1.232,1.856
T2,2.536,51.36,83.374,115.366
T3,2.802,67.538,98.341,128.845
T2,2.321,50.557,87.622,113.447
T2,2.627,50.94,84.064,106.327
T3,2.834,62.539,104.942,129.504
T2,2.343,50.77,84.41,108.062
T4,3.401,66.621,108.389,138.75
T4,3.345,69.401,106.484,159.471
T4,3.111,68.286,108.037,159.42
T4,3.343,70.89,114.981,137.421
T3,2.778,64.689,112.819,146.468
T3,2.975,63.454,96.776,140.707
T3,2.959,62.498,110.707,140.766
T3,3.0,72.37,96.432,139.751
T2,2.313,52.642,92.41,117.549
T4,3.051,73.83,117.704,149.554
T3,3.013,69.531,109.614,134.378
T3,3.008,61.217,104.572,131.41
T2,2.659,53.199,78.693,113.318
T1,0.037,0.865,1.441,1.786
T4,3.085,73.638,114.559,149.898
T3,3.269,71.795,111.998,136.705
T2,2.396,50.988,83.143,104.471
T1,0.042,0.856,1.392,1.654
T3,2.84,69.185,114.098,144.127
T3,2.979,67.328,98.26,138.276
T1,0.042,0.903,1.406,1.615
T4,3.212,78.037,111.638,137.074
T2,2.494,56.695,84.75,116.611
T4,3.338,67.615,117.902,147.078
T4,3.485,72.351,106.492,156.763
T3,3.003,64.293,108.363,130.608
T2,2.265,50.723,92.87,114.213
T1,0.036,0.793,1.37,1.622
T2,2.455,53.878,82.915,113.217
T4,3.307,77.87,114.502,137.972
T3,2.88,64.256,101.29,131.182
T3,3.215,70.872,103.692,140.767
T4,3.297,78.552,110.676,139.514
T3,3.234,70.299,111.834,147.293
T4,3.212,67.587,113.281,160.276
T2,2.451,55.239,88.958,107.971
T4,3.379,68.43,120.623,162.512
T3,2.969,68.944,100.944,147.808
T2,2.439,54.786,83.688,114.071
T3,3.265,69.816,113.111,149.206
T4,3.488,77.741,110.833,154.777
T3,3.039,67.865,101.229,136.08
T4,3.326,73.259,122.886,147.435
T3,3.278,66.358,112.951,127.71
T3,3.095,66.666,99.756,144.572
T3,3.277,62.705,97.554,149.691
T4,3.096,67.901,114.543,149.541
T4,3.39,73.796,121.436,160.273
T2,2.354,57.827,86.305,120.049
T1,0.04,0.867,1.393,1.841
T3,2.914,62.851,100.639,135.374
T2,2.25,52.848,92.035,107.939
T2,2.318,53.17,84.616,111.519
T4,3.23,75.041,107.421,161.78
T4,3.015,75.445,118.955,152.258
T1,0.042,0.914,1.284,1.914
T1,0.038,0.887,1.365,1.667
T2,2.59,53.853,90.307,105.388
T3,3.128,61.702,107.511,135.227
T3,2.819,64.692,107.317,131.774
T1,0.038,0.812,1.4,1.877
T3,2.971,68.02,106.614,137.518
T1,0.041,0.836,1.458,1.905
T1,0.04,0.866,1.318,1.889
T2,2.461,51.786,79.132,117.576
T2,2.638,49.506,91.193,106.01
T3,2.837,62.454,113.447,128.368
T3,2.9,65.332,112.41,133.388
T2,2.486,58.691,79.838,111.71
T3,3.003,70.942,104.787,144.828
T4,3.37,69.976,109.15,144.631
T1,0.036,0.865,1.304,1.782
T3,2.838,67.075,103.391,142.179
T2,2.314,50.552,92.409,103.761
T2,2.433,53.441,81.385,108.856
T3,3.274,68.819,111.972,145.048
T4,3.423,73.263,124.1,151.235
T1,0.04,0.927,1.34,1.855
T2,2.479,50.358,87.025,106.586
T2,2.429,53.398,87.1,112.836
T1,0.04,0.791,1.378,1.864
T2,2.298,53.644,92.336,118.98
T4,3.566,76.79,113.683,150.183
T2,2.264,49.666,88.729,116.378
T3,2.947,65.438,106.385,146.653
T2,2.268,57.491,78.343,105.234
T1,0.04,0.871,1.374,1.862
T3,3.123,61.491,105.561,136.957
T2,2.665,50.262,88.987,106.361
T1,0.04,0.809,1.293,1.703
T4,3.456,78.744,118.018,142.788
T4,3.167,70.333,109.528,152.023
T1,0.039,0.885,1.358,1.824
T4,3.504,77.925,124.195,145.469
T1,0.036,0.785,1.454,1.711
T2,2.625,53.99,78.963,104.783
T4,3.142,70.063,113.616,146.109
T1,0.042,0.878,1.398,1.783
T3,3.056,63.174,113.695,132.352
T4,3.164,70.334,114.391,139.664
T2,2.274,57.978,92.015,119.384
T1,0.035,0.824,1.298,1.842
T2,2.654,51.966,81.898,107.243
T2,2.287,54.316,83.603,114.808
T4,3.351,71.779,107.616,138.91
T2,2.292,54.765,86.951,110.694
T1,0.036,0.908,1.405,1.867
T2,2.626,57.454,85.869,111.885
T2,2.587,55.355,92.072,116.593
T3,3.075,66.026,114.659,149.864
T4,3.215,68.466,115.951,149.63
T3,3.152,61.766,114.099,141.903
T2,2.652,50.712,86.065,115.541
T2,2.54,57.191,83.721,103.337
T2,2.288,57.205,85.329,116.829
T2,2.29,57.85,82.482,108.082
T3,3.209,69.762,104.457,127.617
T4,3.06,78.276,115.616,157.584
T3,2.927,65.474,102.278,141.809
T1,0.039,0.852,1.462,1.789
T4,3.563,71.136,114.822,157.567
T2,2.271,55.448,92.08,106.079
T1,0.04,0.89,1.249,1.646
T3,2.835,70.091,104.102,130.33
T3,3.135,64.639,100.472,144.958
T3,3.246,69.556,100.61,135.463
T2,2.263,57.085,90.21,112.087
T2,2.464,58.553,83.074,106.475
T1,0.041,0.784,1.261,1.876
T4,3.518,74.535,112.16,156.943
T3,2.908,68.643,102.522,141.664
T1,0.041,0.87,1.249,1.636
T3,3.154,63.55,101.061,135.3
T1,0.038,0.803,1.407,1.713
T2,2.523,54.139,87.254,119.759
T1,0.041,0.816,1.392,1.747
T1,0.041,0.878,1.283,1.735
T1,0.037,0.79,1.409,1.864
T1,0.037,0.836,1.443,1.832
T2,2.381,50.973,88.863,113.63
T2,2.385,57.595,79.656,108.315
T4,3.369,75.623,107.254,157.612
T1,0.04,0.791,1.24,1.859
T3,3.187,66.907,106.397,134.11
T2,2.627,57.347,91.583,111.173
T1,0.037,0.831,1.357,1.614
T3,3.054,64.981,108.002,126.299
T1,0.04,0.896,1.281,1.787
T1,0.041,0.921,1.376,1.8
T3,3.265,65.116,108.014,136.943
T4,3.407,72.775,120.316,162.246
T4,3.018,76.98,108.314,150.874
T4,3.258,71.161,105.82,141.146
T2,2.452,58.617,90.217,108.709
T2,2.409,55.655,91.46,104.572
T4,3.565,69.447,123.447,140.741
T3,3.095,65.734,106.242,148.435
T3,2.85,63.665,103.623,140.4
T4,3.56,67.478,119.957,148.651
T1,0.04,0.878,1.4,1.659
T2,2.492,49.745,92.333,113.607
T2,2.504,51.197,87.901,121.68
T3,3.251,67.857,97.106,149.864
T2,2.276,58.788,88.335,105.672
T2,2.518,49.718,92.672,111.177
T3,2.866,66.2,111.97,148.338
T4,3.42,74.757,107.842,162.425
T4,3.465,77.565,116.232,144.771
T2,2.509,54.228,85.802,119.082
T2,2.41,58.687,83.102,111.676
T2,2.501,50.304,88.094,120.237
T3,3.233,71.384,110.636,149.226
T4,3.504,68.639,123.494,148.074
T1,0.04,0.839,1.33,1.667
T3,2.977,70.226,114.045,133.152
T4,3.467,69.102,104.892,160.761
T3,3.27,72.126,97.996,145.295
T3,3.225,71.918,103.223,144.871
T1,0.037,0.888,1.376,1.85
T2,2.549,52.511,81.853,110.543
T4,3.474,77.028,115.77,139.878
T1,0.037,0.863,1.237,1.888
T3,2.831,66.281,96.45,143.393
T2,2.327,55.711,78.932,108.317
T2,2.601,52.085,90.51,112.085
T3,3.02,68.977,105.08,150.12
T1,0.035,0.866,1.271,1.767
T4,3.149,74.311,118.418,142.902
T3,2.853,61.638,97.418,147.077
T2,2.484,57.551,92.786,118.972
T4,3.359,70.803,106.331,155.669
T2,2.475,55.309,83.309,106.308
T4,3.231,78.839,114.342,161.782
T1,0.041,0.785,1.46,1.78
T4,3.158,74.009,118.514,157.203
T1,0.041,0.839,1.401,1.646
T2,2.472,57.983,92.248,108.211
T4,3.289,68.746,115.245,148.744
T1,0.037,0.895,1.405,1.743
T2,2.619,49.927,83.118,116.591
T3,3.178,72.538,99.377,135.441
T4,3.428,72.694,121.473,139.57
T1,0.036,0.859,1.304,1.69
T4,3.19,71.933,114.163,159.045
T2,2.581,54.375,79.109,103.323
T2,2.573,55.333,90.458,105.382
T4,3.188,66.441,112.367,153.91
T1,0.039,0.788,1.433,1.913
T4,3.494,70.636,110.299,153.704
T1,0.041,0.85,1.368,1.78
T1,0.039,0.886,1.429,1.813
T2,2.668,56.422,80.036,104.31
T3,3.195,67.294,101.23,128.296
T1,0.039,0.835,1.456,1.849
T4,3.541,72.264,114.19,154.698
T2,2.303,55.279,83.561,120.943
T4,3.439,72.053,112.994,141.75
T2,2.653,57.82,92.123,104.407
T4,3.276,67.896,120.692,151.636
T1,0.04,0.867,1.337,1.655
T1,0.038,0.808,1.398,1.823
T2,2.485,57.946,83.655,103.489
T2,2.634,52.275,87.17,119.524
T2,2.432,55.183,91.403,107.739
T3,3.098,63.055,111.794,132.924
T1,0.041,0.805,1.275,1.875
T2,2.413,55.834,86.555,118.795
T1,0.04,0.789,1.302,1.827
T2,2.265,57.278,89.719,120.309
T3,3.111,62.33,108.998,130.114
T2,2.486,58.227,83.4,118.432
T1,0.042,0.781,1.249,1.718
T3,3.147,66.932,108.131,133.938
T4,3.533,72.658,116.082,144.773
T2,2.579,53.382,82.983,109.859
T4,3.556,69.056,117.194,158.006
T3,2.833,63.596,103.183,149.655
T2,2.424,58.803,84.101,114.023
T2,2.55,55.39,92.16,120.766
T3,2.849,70.003,113.194,148.713
T1,0.041,0.873,1.335,1.888
T4,3.105,68.549,117.133,152.846
T3,3.096,68.584,112.054,149.168
T1,0.036,0.875,1.253,1.764
T2,2.276,54.075,79.371,112.223
T3,2.883,68.725,101.227,143.046
T4,3.195,73.502,107.349,160.975
T2,2.585,50.063,83.212,120.406
T4,3.179,67.802,124.353,148.692
T3,2.772,65.703,98.882,146.797
T4,3.279,75.682,108.805,152.659
T4,3.366,67.002,111.338,149.902
T4,3.225,71.941,116.234,150.762
T1,0.039,0.899,1.385,1.653
T1,0.037,0.817,1.242,1.872
T3,3.0,70.942,97.592,136.534
T2,2.496,52.821,86.954,107.039
T1,0.039,0.831,1.388,1.703
T4,3.112,77.447,115.349,147.347
T1,0.042,0.842,1.29,1.697
T4,3.335,74.251,108.774,159.936
T1,0.038,0.901,1.456,1.749
T1,0.036,0.84,1.3,1.69
T2,2.478,52.692,82.131,104.126
T1,0.037,0.877,1.429,1.727
T3,2.817,71.56,108.413,148.664
T1,0.04,0.814,1.407,1.869
T2,2.499,51.561,79.407,116.255
T2,2.415,54.475,78.351,105.788
T2,2.27,54.847,80.52,117.015
T4,3.193,77.951,122.062,142.351
T2,2.64,53.226,90.659,120.618
T1,0.04,0.895,1.442,1.756
T2,2.286,51.685,78.553,121.419
T4,3.566,72.333,112.341,162.916
T3,2.92,71.848,97.371,130.624
T4,3.554,73.297,123.917,151.619
T4,3.522,66.619,107.73,153.605
T1,0.038,0.827,1.232,1.697
T4,3.017,77.065,105.117,142.917
T3,2.865,62.282,111.583,129.316
T3,3.035,66.65,112.821,149.721
T3,2.835,71.299,107.769,131.2
T4,3.324,69.706,107.006,157.381
T1,0.041,0.883,1.296,1.899
T3,2.864,61.37,103.057,126.507
T4,3.209,66.536,113.876,147.205
T3,3.071,71.406,102.808,130.668
T3,3.037,69.119,113.062,134.76
T1,0.037,0.827,1.291,1.756
T3,2.841,62.924,110.585,142.627
T3,2.931,63.29,114.566,139.188
T4,3.36,75.92,106.848,138.473
T3,2.831,67.565,107.143,134.828
T1,0.041,0.855,1.266,1.644
T1,0.037,0.817,1.458,1.639
T1,0.038,0.893,1.432,1.747
T3,3.276,68.601,103.095,135.795
T3,3.131,63.31,113.312,126.597
T4,3.043,72.783,115.116,139.926
T4,3.505,75.189,105.925,144.134
T4,3.2,77.921,117.27,160.659
T1,0.038,0.878,1.349,1.802
T1,0.036,0.915,1.321,1.853
T1,0.038,0.878,1.394,1.793
T3,2.832,62.541,114.265,126.742
T3,2.924,71.608,111.235,126.486
T4,3.243,72.876,114.895,137.993
T3,2.99,64.49,105.27,144.354
T3,3.23,63.934,112.968,126.865
T1,0.036,0.801,1.434,1.66
T4,3.047,75.572,105.073,150.742
T3,3.257,70.269,111.737,147.59
T4,3.008,75.477,104.822,141.967
T1,0.037,0.802,1.31,1.759
T1,0.04,0.798,1.381,1.628
T4,3.05,68.521,120.1,161.177
T1,0.04,0.91,1.271,1.804
T4,3.284,66.759,117.858,148.049
T1,0.041,0.835,1.423,1.757
T1,0.04,0.833,1.321,1.615
T1,0.039,0.843,1.293,1.688
T1,0.036,0.789,1.374,1.63
T4,3.013,74.354,121.951,150.894
T1,0.041,0.892,1.244,1.767
T4,3.25,71.999,119.123,143.994
T1,0.041,0.823,1.296,1.841
T4,3.316,66.503,108.634,138.936
T1,0.041,0.88,1.356,1.758
T4,3.208,76.77,122.358,148.019
T1,0.039,0.829,1.265,1.814
T4,3.517,73.727,122.39,152.014
T1,0.041,0.785,1.295,1.798
T4,3.159,76.848,124.126,137.676
T1,0.039,0.841,1.265,1.832
T1,0.037,0.79,1.317,1.707
T1,0.04,0.915,1.291,1.767
T4,3.427,75.21,115.633,142.086
T4,3.541,71.291,108.408,144.828
