task_type,m1_1,m2_1,m3_1,m4_1
T3,0.713,2.124,8.406,7.301
T2,0.519,1.519,5.66,6.519
T1,0.449,1.107,4.879,4.773
T1,0.395,1.146,4.47,4.709
T2,0.559,1.709,5.926,5.86
T4,0.88,2.379,9.47,10.113
T3,0.729,1.978,7.843,7.85
T3,0.704,2.169,8.619,7.844
T2,0.569,1.604,6.212,6.561
T1,0.392,1.163,4.222,4.858
T2,0.577,1.502,6.02,6.362
T3,0.664,2.058,7.401,7.405
T2,0.528,1.478,6.327,6.256
T2,0.598,1.489,6.07,5.864
T3,0.672,1.906,7.897,7.443
T2,0.533,1.484,6.095,5.959
T4,0.936,2.355,9.461,9.25
T4,0.92,2.453,9.295,10.631
T4,0.856,2.414,9.43,10.628
T4,0.92,2.506,10.036,9.161
T3,0.659,1.971,8.49,8.418
T3,0.706,1.934,7.283,8.087
T3,0.702,1.904,8.331,8.091
T3,0.712,2.205,7.257,8.032
T2,0.526,1.539,6.673,6.483
T4,0.839,2.61,10.274,9.97
T3,0.715,2.119,8.249,7.724
T3,0.713,1.865,7.87,7.553
T2,0.605,1.555,5.682,6.249
T1,0.402,1.201,4.939,4.675
T4,0.849,2.603,10.0,9.993
T3,0.775,2.188,8.428,7.857
T2,0.545,1.491,6.003,5.761
T1,0.45,1.188,4.772,4.328
T3,0.673,2.108,8.586,8.284
T3,0.706,2.052,7.394,7.948
T1,0.454,1.253,4.818,4.226
T4,0.884,2.758,9.745,9.138
T2,0.568,1.658,6.119,6.431
T4,0.918,2.39,10.291,9.805
T4,0.959,2.557,9.295,10.451
T3,0.712,1.959,8.155,7.507
T2,0.515,1.483,6.706,6.299
T1,0.392,1.1,4.695,4.246
T2,0.559,1.575,5.987,6.244
T4,0.91,2.752,9.995,9.198
T3,0.683,1.958,7.622,7.54
T3,0.762,2.16,7.803,8.091
T4,0.907,2.776,9.661,9.301
T3,0.767,2.142,8.416,8.466
T4,0.884,2.389,9.888,10.685
T2,0.558,1.615,6.423,5.954
T4,0.93,2.419,10.529,10.834
T3,0.704,2.101,7.596,8.495
T2,0.555,1.602,6.043,6.291
T3,0.774,2.127,8.512,8.576
T4,0.96,2.748,9.674,10.318
T3,0.721,2.068,7.618,7.821
T4,0.915,2.589,10.726,9.829
T3,0.777,2.022,8.5,7.34
T3,0.734,2.031,7.507,8.309
T3,0.777,1.911,7.341,8.604
T4,0.852,2.4,9.998,9.969
T4,0.933,2.608,10.6,10.685
T2,0.536,1.691,6.232,6.62
T1,0.435,1.203,4.774,4.817
T3,0.691,1.915,7.574,7.781
T2,0.512,1.545,6.645,5.953
T2,0.528,1.555,6.11,6.15
T4,0.889,2.652,9.377,10.785
T4,0.829,2.667,10.383,10.151
T1,0.454,1.268,4.401,5.01
T1,0.412,1.231,4.677,4.362
T2,0.589,1.575,6.521,5.812
T3,0.742,1.88,8.091,7.772
T3,0.669,1.971,8.076,7.574
T1,0.413,1.127,4.798,4.913
T3,0.705,2.073,8.023,7.904
T1,0.442,1.16,4.996,4.987
T1,0.427,1.202,4.517,4.943
T2,0.56,1.514,5.714,6.484
T2,0.6,1.447,6.585,5.846
T3,0.673,1.903,8.537,7.378
T3,0.688,1.991,8.459,7.667
T2,0.566,1.716,5.765,6.161
T3,0.712,2.162,7.886,8.324
T4,0.927,2.473,9.527,9.642
T1,0.391,1.2,4.468,4.664
T3,0.673,2.044,7.781,8.172
T2,0.527,1.478,6.672,5.722
T2,0.554,1.562,5.876,6.003
T3,0.776,2.097,8.426,8.337
T4,0.942,2.589,10.832,10.082
T1,0.437,1.286,4.591,4.855
T2,0.564,1.472,6.284,5.878
T2,0.553,1.561,6.289,6.223
T1,0.43,1.098,4.721,4.879
T2,0.523,1.568,6.667,6.561
T4,0.981,2.714,9.923,10.012
T2,0.515,1.452,6.407,6.418
T3,0.699,1.994,8.006,8.429
T2,0.516,1.681,5.657,5.803
T1,0.431,1.209,4.71,4.874
T3,0.741,1.874,7.944,7.872
T2,0.607,1.47,6.425,5.866
T1,0.432,1.122,4.433,4.456
T4,0.951,2.783,10.301,9.519
T4,0.871,2.486,9.56,10.135
T1,0.421,1.228,4.655,4.775
T4,0.964,2.754,10.841,9.698
T1,0.386,1.089,4.983,4.48
T2,0.597,1.579,5.702,5.779
T4,0.864,2.476,9.917,9.741
T1,0.452,1.219,4.791,4.667
T3,0.725,1.925,8.556,7.607
T4,0.87,2.486,9.985,9.311
T2,0.517,1.695,6.644,6.584
T1,0.383,1.143,4.449,4.822
T2,0.604,1.519,5.913,5.914
T2,0.52,1.588,6.037,6.331
T4,0.922,2.537,9.394,9.261
T2,0.522,1.601,6.278,6.105
T1,0.386,1.26,4.814,4.886
T2,0.597,1.68,6.2,6.17
T2,0.589,1.618,6.648,6.43
T3,0.729,2.012,8.629,8.614
T4,0.884,2.42,10.121,9.975
T3,0.748,1.882,8.586,8.156
T2,0.603,1.483,6.214,6.372
T2,0.578,1.672,6.045,5.699
T2,0.521,1.673,6.161,6.443
T2,0.521,1.691,5.956,5.96
T3,0.761,2.126,7.861,7.335
T4,0.842,2.767,10.092,10.506
T3,0.694,1.995,7.697,8.151
T1,0.425,1.182,5.01,4.683
T4,0.98,2.514,10.023,10.504
T2,0.517,1.621,6.649,5.85
T1,0.435,1.235,4.279,4.307
T3,0.672,2.136,7.834,7.491
T3,0.743,1.97,7.561,8.332
T3,0.77,2.12,7.571,7.786
T2,0.515,1.669,6.514,6.181
T2,0.561,1.712,5.998,5.872
T1,0.448,1.088,4.321,4.91
T4,0.968,2.634,9.79,10.463
T3,0.69,2.092,7.715,8.142
T1,0.444,1.207,4.279,4.282
T3,0.748,1.936,7.605,7.776
T1,0.411,1.114,4.82,4.484
T2,0.574,1.583,6.3,6.604
T1,0.438,1.133,4.77,4.573
T1,0.439,1.219,4.398,4.541
T1,0.397,1.097,4.83,4.88
T1,0.396,1.16,4.947,4.795
T2,0.542,1.49,6.416,6.266
T2,0.543,1.684,5.752,5.973
T4,0.927,2.673,9.362,10.507
T1,0.429,1.097,4.249,4.865
T3,0.756,2.039,8.007,7.708
T2,0.598,1.677,6.613,6.131
T1,0.403,1.153,4.651,4.223
T3,0.724,1.98,8.128,7.259
T1,0.434,1.243,4.392,4.676
T1,0.447,1.278,4.715,4.711
T3,0.774,1.984,8.129,7.871
T4,0.937,2.572,10.502,10.816
T4,0.83,2.721,9.454,10.058
T4,0.896,2.515,9.237,9.41
T2,0.558,1.714,6.514,5.995
T2,0.548,1.627,6.604,5.767
T4,0.981,2.455,10.775,9.383
T3,0.734,2.003,7.995,8.531
T3,0.676,1.94,7.798,8.07
T4,0.979,2.385,10.471,9.91
T1,0.427,1.218,4.799,4.343
T2,0.567,1.454,6.667,6.265
T2,0.57,1.497,6.347,6.71
T3,0.771,2.068,7.308,8.614
T2,0.518,1.719,6.378,5.828
T2,0.573,1.454,6.691,6.131
T3,0.68,2.017,8.426,8.526
T4,0.941,2.642,9.413,10.828
T4,0.953,2.741,10.146,9.651
T2,0.571,1.585,6.195,6.567
T2,0.548,1.716,6.0,6.159
T2,0.569,1.471,6.361,6.631
T3,0.767,2.175,8.326,8.577
T4,0.964,2.426,10.779,9.872
T1,0.427,1.164,4.559,4.364
T3,0.706,2.14,8.582,7.653
T4,0.954,2.442,9.156,10.717
T3,0.776,2.198,7.375,8.351
T3,0.765,2.191,7.768,8.327
T1,0.402,1.232,4.715,4.843
T2,0.58,1.535,5.91,6.096
T4,0.956,2.723,10.105,9.325
T1,0.4,1.198,4.24,4.941
T3,0.671,2.02,7.258,8.242
T2,0.53,1.629,5.699,5.973
T2,0.592,1.523,6.535,6.181
T3,0.716,2.102,7.908,8.628
T1,0.383,1.201,4.356,4.626
T4,0.866,2.626,10.336,9.527
T3,0.677,1.878,7.331,8.453
T2,0.565,1.683,6.7,6.561
T4,0.924,2.502,9.281,10.378
T2,0.563,1.617,6.015,5.863
T4,0.889,2.787,9.981,10.785
T1,0.439,1.089,5.005,4.658
T4,0.869,2.616,10.345,10.48
T1,0.44,1.164,4.803,4.309
T2,0.562,1.695,6.661,5.968
T4,0.905,2.43,10.059,9.916
T1,0.399,1.242,4.814,4.562
T2,0.596,1.46,6.002,6.43
T3,0.754,2.21,7.479,7.785
T4,0.943,2.569,10.603,9.305
T1,0.389,1.192,4.467,4.424
T4,0.877,2.542,9.965,10.603
T2,0.587,1.59,5.712,5.698
T2,0.586,1.618,6.532,5.812
T4,0.877,2.348,9.808,10.261
T1,0.417,1.094,4.91,5.007
T4,0.961,2.497,9.628,10.247
T1,0.444,1.179,4.687,4.658
T1,0.419,1.23,4.897,4.745
T2,0.607,1.65,5.779,5.752
T3,0.758,2.051,7.618,7.374
T1,0.423,1.159,4.99,4.838
T4,0.974,2.554,9.967,10.313
T2,0.524,1.616,6.034,6.67
T4,0.946,2.547,9.863,9.45
T2,0.604,1.69,6.652,5.758
T4,0.901,2.4,10.535,10.109
T1,0.429,1.203,4.581,4.33
T1,0.409,1.121,4.789,4.771
T2,0.565,1.694,6.04,5.707
T2,0.599,1.528,6.294,6.591
T2,0.553,1.613,6.6,5.942
T3,0.735,1.921,8.413,7.64
T1,0.445,1.117,4.369,4.908
T2,0.549,1.632,6.25,6.551
T1,0.437,1.096,4.463,4.781
T2,0.515,1.675,6.478,6.635
T3,0.738,1.899,8.203,7.478
T2,0.566,1.702,6.022,6.531
T1,0.45,1.084,4.28,4.497
T3,0.746,2.04,8.137,7.698
T4,0.972,2.568,10.133,9.652
T2,0.587,1.561,5.992,6.059
T4,0.978,2.441,10.23,10.534
T3,0.672,1.938,7.765,8.602
T2,0.552,1.719,6.073,6.288
T2,0.58,1.619,6.654,6.66
T3,0.676,2.133,8.518,8.547
T1,0.448,1.211,4.575,4.941
T4,0.854,2.423,10.224,10.19
T3,0.734,2.09,8.433,8.574
T1,0.386,1.214,4.293,4.617
T2,0.518,1.581,5.731,6.189
T3,0.684,2.094,7.618,8.222
T4,0.879,2.598,9.37,10.732
T2,0.588,1.464,6.008,6.64
T4,0.874,2.396,10.854,9.913
T3,0.657,2.002,7.441,8.437
T4,0.902,2.675,9.497,10.177
T4,0.926,2.368,9.718,9.993
T4,0.887,2.543,10.146,10.051
T1,0.416,1.248,4.747,4.328
T1,0.4,1.133,4.257,4.899
T3,0.711,2.162,7.344,7.847
T2,0.568,1.544,6.279,5.903
T1,0.422,1.153,4.758,4.459
T4,0.856,2.737,10.069,9.823
T1,0.454,1.168,4.42,4.441
T4,0.917,2.624,9.495,10.662
T1,0.41,1.25,4.991,4.579
T1,0.387,1.165,4.455,4.424
T2,0.564,1.541,5.93,5.742
T1,0.404,1.216,4.896,4.519
T3,0.668,2.181,8.159,8.545
T1,0.434,1.13,4.822,4.893
T2,0.569,1.507,5.734,6.411
T2,0.55,1.593,5.657,5.834
T2,0.517,1.604,5.814,6.453
T4,0.878,2.755,10.654,9.49
T2,0.601,1.556,6.546,6.652
T1,0.429,1.242,4.941,4.596
T2,0.52,1.511,5.672,6.696
T4,0.981,2.557,9.806,10.861
T3,0.693,2.189,7.328,7.508
T4,0.978,2.591,10.816,10.108
T4,0.969,2.355,9.404,10.24
T1,0.409,1.147,4.222,4.442
T4,0.83,2.724,9.175,9.528
T3,0.679,1.898,8.397,7.433
T3,0.72,2.031,8.49,8.605
T3,0.672,2.173,8.11,7.541
T4,0.914,2.464,9.34,10.492
T1,0.446,1.226,4.442,4.971
T3,0.679,1.87,7.755,7.271
T4,0.883,2.352,9.94,9.814
T3,0.728,2.176,7.737,7.51
T3,0.72,2.106,8.508,7.745
T1,0.404,1.147,4.423,4.597
T3,0.674,1.917,8.322,8.198
T3,0.695,1.929,8.622,8.0
T4,0.924,2.683,9.326,9.232
T3,0.672,2.059,8.063,7.749
T1,0.445,1.186,4.338,4.303
T1,0.401,1.134,4.995,4.289
T1,0.415,1.239,4.907,4.574
T3,0.777,2.09,7.758,7.805
T3,0.743,1.929,8.527,7.276
T4,0.837,2.572,10.048,9.328
T4,0.964,2.658,9.246,9.609
T4,0.88,2.754,10.236,10.711
T1,0.411,1.219,4.622,4.716
T1,0.386,1.27,4.528,4.85
T1,0.409,1.218,4.777,4.694
T3,0.672,1.906,8.599,7.285
T3,0.693,2.182,8.371,7.27
T4,0.892,2.576,10.029,9.2
T3,0.709,1.965,7.922,8.297
T3,0.766,1.948,8.501,7.292
T1,0.39,1.111,4.916,4.344
T4,0.838,2.671,9.172,10.049
T3,0.772,2.141,8.409,8.483
T4,0.827,2.668,9.15,9.464
T1,0.399,1.113,4.49,4.603
T1,0.43,1.108,4.733,4.26
T4,0.839,2.422,10.483,10.745
T1,0.433,1.263,4.354,4.722
T4,0.903,2.36,10.288,9.87
T1,0.446,1.158,4.875,4.598
T1,0.432,1.155,4.526,4.228
T1,0.423,1.17,4.43,4.417
T1,0.389,1.094,4.709,4.266
T4,0.829,2.628,10.645,10.06
T1,0.439,1.238,4.263,4.625
T4,0.894,2.545,10.398,9.6
T1,0.441,1.143,4.443,4.819
T4,0.912,2.351,9.482,9.262
T1,0.44,1.221,4.645,4.601
T4,0.882,2.713,10.68,9.868
T1,0.418,1.151,4.336,4.747
T4,0.967,2.606,10.683,10.134
T1,0.439,1.089,4.437,4.705
T4,0.869,2.716,10.835,9.178
T1,0.421,1.168,4.336,4.795
T1,0.405,1.096,4.513,4.468
T1,0.436,1.27,4.423,4.624
T4,0.943,2.658,10.093,9.472
T4,0.974,2.52,9.463,9.655
