task_type,m1_1,m2_1,m3_1,m4_1
T1,33.103,60.92,116.302,118.687
T1,33.06,56.643,111.211,121.395
T4,45.084,83.428,142.343,151.802
T2,40.536,62.582,129.42,133.799
T1,33.54,55.135,120.889,122.21
T1,36.083,57.12,102.962,112.719
T3,44.152,68.481,148.22,146.972
T1,33.336,60.866,120.426,112.903
T2,37.035,70.69,130.682,132.603
T1,32.181,57.874,104.11,113.86
T1,31.883,63.699,107.937,120.129
T4,41.773,80.232,161.662,162.024
T4,48.044,76.572,155.634,148.289
T3,41.81,77.909,147.808,128.377
T2,35.72,65.362,116.72,134.436
T1,36.486,56.185,118.772,116.177
T1,32.071,58.19,108.813,114.621
T2,38.422,73.502,122.219,120.847
T4,43.998,74.439,142.048,151.69
T3,42.75,72.548,137.903,138.039
T3,41.263,79.556,151.545,137.917
T2,39.119,68.999,128.121,135.314
T1,31.821,59.046,102.778,118.261
T2,39.691,64.597,124.155,131.211
T3,38.962,75.482,130.128,130.215
T2,36.328,63.587,130.48,129.028
T2,41.116,64.069,125.183,120.93
T3,39.418,69.895,138.863,130.881
T2,36.669,63.855,125.698,122.904
T4,46.799,73.674,141.915,138.75
T4,46.036,76.748,139.42,159.471
T4,42.817,75.514,141.454,159.42
T4,46.006,78.394,150.546,137.421
T3,38.638,72.297,149.285,148.025
T3,41.376,70.917,128.057,142.203
T3,41.156,69.848,146.491,142.262
T3,41.725,80.882,127.602,141.237
T2,36.207,66.21,137.611,133.693
T4,41.988,81.646,154.111,149.554
T3,41.907,77.709,145.044,135.807
T3,41.837,68.417,138.374,132.807
T2,41.621,66.911,117.184,128.881
T1,32.596,60.971,120.222,113.812
T4,42.451,81.433,149.994,149.898
T3,45.459,80.239,148.199,138.159
T2,37.503,64.13,123.811,118.819
T1,36.565,60.327,116.152,105.356
T3,39.494,77.322,150.979,145.659
T3,41.423,75.247,130.021,139.747
T1,36.836,63.608,117.278,102.88
T4,44.2,86.298,146.168,137.074
T2,39.037,71.307,126.204,132.627
T4,45.933,74.772,154.37,147.078
T4,47.954,80.01,139.431,156.763
T3,41.769,71.855,143.389,131.996
T2,35.456,63.797,138.296,129.899
T1,31.826,55.867,114.281,103.36
T2,38.42,67.765,123.472,128.767
T4,45.502,86.113,149.92,137.972
T3,40.051,71.813,134.03,132.577
T3,44.707,79.208,137.209,142.264
T4,45.37,86.868,144.909,139.514
T3,44.977,78.567,147.983,148.859
T4,44.206,74.741,148.321,160.276
T2,38.368,69.476,132.471,122.8
T4,46.505,75.674,157.933,162.512
T3,41.289,77.052,133.573,149.379
T2,38.18,68.907,124.623,129.738
T3,45.411,78.028,149.673,150.793
T4,48.0,85.971,145.115,154.777
T3,42.262,75.847,133.95,137.527
T4,45.766,81.014,160.896,147.435
T3,45.585,74.163,149.46,129.068
T3,43.05,74.507,132.001,146.109
T3,45.58,70.08,129.086,151.283
T4,42.609,75.088,149.973,149.541
T4,46.656,81.608,158.997,160.273
T2,36.841,72.731,128.52,136.536
T1,35.292,61.096,116.207,117.267
T3,40.527,70.243,133.169,136.813
T2,35.222,66.468,137.053,122.764
T2,36.286,66.874,126.004,126.835
T4,44.448,82.985,140.648,161.78
T4,41.487,83.431,155.749,152.258
T1,36.878,64.404,107.14,121.958
T1,33.429,62.519,113.841,106.178
T2,40.541,67.733,134.479,119.862
T3,43.499,68.959,142.262,136.665
T3,39.207,72.301,142.006,133.176
T1,33.554,57.208,116.806,119.605
T3,41.324,76.02,141.075,138.98
T1,35.909,58.878,121.608,121.404
T1,34.685,61.036,109.958,120.336
T2,38.515,65.133,117.839,133.724
T2,41.282,62.266,135.799,120.569
T3,39.454,69.799,150.117,129.733
T3,40.338,73.016,148.745,134.806
T2,38.915,73.818,118.89,127.052
T3,41.758,79.286,138.658,146.368
T4,46.37,77.384,142.911,144.631
T1,31.77,60.951,108.763,113.534
T3,39.469,74.964,136.811,143.691
T2,36.22,63.582,137.61,118.012
T2,38.084,67.214,121.194,123.807
T3,45.535,76.913,148.166,146.59
T4,47.106,81.018,162.485,151.235
T1,35.49,65.287,111.767,118.18
T2,38.804,63.337,129.591,121.225
T2,38.011,67.161,129.703,128.333
T1,34.934,55.766,114.92,118.773
T2,35.96,67.47,137.501,135.321
T4,49.075,84.919,148.846,150.183
T2,35.43,62.466,132.129,132.362
T3,40.987,73.134,140.772,148.212
T2,35.493,72.309,116.664,119.687
T1,34.956,61.402,114.662,118.641
T3,43.44,68.723,139.681,138.413
T2,41.715,63.216,132.514,120.969
T1,35.032,56.981,107.905,108.478
T4,47.552,87.08,154.522,142.788
T4,43.578,77.778,143.407,152.023
T1,34.143,62.373,113.319,116.229
T4,48.214,86.174,162.61,145.469
T1,31.371,55.3,121.299,109.044
T2,41.089,67.906,117.586,119.174
T4,43.242,77.48,148.759,146.109
T1,36.678,61.872,116.637,113.606
T3,42.497,70.604,150.445,133.759
T4,43.545,77.779,149.774,139.664
T2,35.587,72.921,137.023,135.78
T1,31.1,58.046,108.297,117.39
T2,41.537,65.36,121.957,121.972
T2,35.796,68.315,124.497,130.576
T4,46.116,79.377,140.903,138.91
T2,35.876,68.879,129.482,125.897
T1,31.306,63.983,117.183,118.931
T2,41.092,72.263,127.87,127.251
T2,40.488,69.623,137.108,132.605
T3,42.761,73.792,151.721,151.457
T4,44.238,75.714,151.816,149.63
T3,43.841,69.031,150.98,143.412
T2,41.5,63.782,128.163,131.41
T2,39.753,71.931,124.671,117.529
T2,35.81,71.949,127.066,132.875
T2,35.848,72.76,122.827,122.926
T3,44.623,77.967,138.221,128.974
T4,42.105,86.562,151.378,157.584
T3,40.704,73.175,135.337,143.317
T1,34.524,60.023,121.954,114.0
T4,49.03,78.666,150.338,157.567
T2,35.545,69.74,137.119,120.648
T1,35.318,62.71,104.153,104.854
T3,39.434,78.335,137.752,131.715
T3,43.594,72.242,132.947,146.5
T3,45.137,77.737,133.131,136.903
T2,35.415,71.798,134.334,127.481
T2,38.567,73.645,123.709,121.098
T1,36.354,55.237,105.188,119.516
T4,48.416,82.425,146.853,156.943
T3,40.443,76.717,135.661,143.17
T1,36.073,61.283,104.171,104.245
T3,43.867,71.024,133.728,136.738
T1,33.396,56.544,117.342,109.14
T2,39.495,68.093,129.933,136.207
T1,35.588,57.516,116.125,111.312
T1,35.607,61.886,107.049,110.546
T1,32.2,55.695,117.583,118.783
T1,32.144,58.89,120.415,116.726
T2,37.269,64.111,132.329,129.235
T2,37.332,72.439,118.619,123.191
T4,46.356,83.628,140.429,157.612
T1,34.82,55.708,103.442,118.436
T3,44.32,74.776,140.789,135.536
T2,41.113,72.127,136.38,126.442
T1,32.748,58.532,113.205,102.81
T3,42.469,72.624,142.912,127.642
T1,35.214,63.122,106.905,113.838
T1,36.321,64.891,114.786,114.668
T3,45.409,72.774,142.928,138.399
T4,46.882,80.479,157.531,162.246
T4,41.529,85.129,141.816,150.874
T4,44.838,78.694,138.551,141.146
T2,38.37,73.725,134.345,123.639
T2,37.701,69.999,136.196,118.933
T4,49.058,76.799,161.631,140.741
T3,43.041,73.465,140.583,150.014
T3,39.635,71.153,137.117,141.892
T4,48.99,74.621,157.062,148.651
T1,34.694,61.868,116.827,105.711
T2,39.01,62.566,137.496,129.21
T2,39.194,64.393,130.896,138.391
T3,45.206,75.838,128.495,151.458
T2,35.616,73.94,131.543,120.185
T2,39.408,62.533,138.0,126.446
T3,39.863,73.986,148.163,149.915
T4,47.058,82.67,141.199,162.425
T4,47.688,85.776,152.184,144.771
T2,39.266,68.204,127.771,135.437
T2,37.713,73.812,123.75,127.013
T2,39.147,63.269,131.184,136.75
T3,44.963,79.78,146.397,150.812
T4,48.217,75.905,161.692,148.074
T1,34.7,59.122,110.986,106.237
T3,41.406,78.486,150.909,134.568
T4,47.708,76.417,137.337,160.761
T3,45.477,80.609,129.671,146.839
T3,44.857,80.377,136.588,146.411
T1,32.652,62.564,114.783,117.883
T2,39.894,66.045,121.89,125.725
T4,47.811,85.182,151.58,139.878
T1,32.5,60.816,103.207,120.276
T3,39.377,74.077,127.626,144.917
T2,36.424,70.07,117.541,123.193
T2,40.701,65.509,134.782,127.479
T3,42.001,77.089,139.046,151.716
T1,31.09,60.989,106.028,112.601
T4,43.337,82.177,155.047,142.902
T3,39.68,68.888,128.906,148.64
T2,38.876,72.384,138.17,135.311
T4,46.228,78.298,139.22,155.669
T2,38.73,69.565,124.058,120.909
T4,44.46,87.185,149.709,161.782
T1,35.614,55.274,121.838,113.38
T4,43.464,81.843,155.172,157.203
T1,35.676,59.082,116.913,104.895
T2,38.684,72.927,137.369,123.073
T4,45.265,76.023,150.891,148.744
T1,32.388,63.085,117.188,111.062
T2,40.995,62.795,123.773,132.604
T3,44.199,81.07,131.499,136.881
T4,47.176,80.389,159.046,139.57
T1,31.551,60.536,108.75,107.692
T4,43.893,79.548,149.476,159.045
T2,40.394,68.39,117.804,117.514
T2,40.277,69.594,134.704,119.856
T4,43.875,73.474,147.124,153.91
T1,33.883,55.544,119.523,121.886
T4,48.088,78.114,144.417,153.704
T1,36.06,59.889,114.092,113.386
T1,34.035,62.445,119.213,115.511
T2,41.764,70.964,119.185,118.636
T3,44.435,75.208,133.951,129.66
T1,34.376,58.855,121.477,117.777
T4,48.733,79.914,149.511,154.698
T2,36.044,69.526,124.433,137.553
T4,47.33,79.68,147.944,141.75
T2,41.523,72.722,137.184,118.746
T4,45.076,75.083,158.023,151.636
T1,34.822,61.101,111.504,105.414
T1,33.223,56.941,116.584,116.143
T2,38.89,72.881,124.573,117.702
T2,41.227,65.749,129.808,135.939
T2,38.058,69.406,136.112,122.536
T3,43.086,70.472,147.929,134.337
T1,36.126,56.724,106.343,119.467
T2,37.759,70.224,128.892,135.111
T1,35.487,55.625,108.652,116.382
T2,35.453,72.041,133.603,136.832
T3,43.269,69.661,144.23,131.497
T2,38.907,73.234,124.194,134.697
T1,36.501,55.029,104.189,109.476
T3,43.773,74.804,143.082,135.362
T4,48.614,80.349,151.988,144.773
T2,40.366,67.141,123.573,124.948
T4,48.941,76.366,153.443,158.006
T3,39.404,71.075,136.535,151.247
T2,37.939,73.959,125.237,129.683
T2,39.907,69.667,137.239,137.353
T3,39.628,78.237,149.782,150.294
T1,36.341,61.505,111.365,120.266
T4,42.723,75.805,153.363,152.846
T3,43.059,76.65,148.274,150.754
T1,31.367,61.627,104.508,112.389
T2,35.621,68.012,118.193,127.636
T3,40.094,76.808,133.947,144.567
T4,43.973,81.282,140.553,160.975
T2,40.462,62.967,123.914,136.942
T4,43.741,74.979,162.817,148.692
T3,38.549,73.431,130.844,148.357
T4,45.118,83.694,142.46,152.659
T4,46.325,74.094,145.777,149.902
T4,44.374,79.556,152.186,150.762
T1,33.802,63.356,115.548,105.346
T1,32.497,57.551,103.619,119.257
T3,41.724,79.286,129.137,137.985
T2,39.072,66.435,129.487,121.74
T1,34.251,58.534,115.819,108.532
T4,42.818,85.645,151.028,147.347
T1,36.828,59.297,107.605,108.112
T4,45.889,82.112,142.419,159.936
T1,33.249,63.47,121.483,111.464
T1,31.409,59.159,108.446,107.695
T2,38.783,66.273,122.304,118.426
T1,32.799,61.76,119.191,110.009
T3,39.17,79.977,143.456,150.245
T1,35.222,57.378,117.373,119.11
T2,39.107,64.85,118.248,132.222
T2,37.798,68.515,116.675,120.317
T2,35.531,68.983,119.906,133.086
T4,43.944,86.203,159.817,142.351
T2,41.325,66.944,135.004,137.183
T1,34.828,63.047,120.275,111.89
T2,35.78,65.007,116.977,138.095
T4,49.067,79.99,147.09,162.916
T3,40.611,80.298,128.845,132.012
T4,48.907,81.056,162.247,151.619
T4,48.47,73.671,141.053,153.605
T1,33.159,58.263,102.769,108.127
T4,41.515,85.222,137.631,142.917
T3,39.847,69.607,147.65,130.691
T3,42.204,74.488,149.288,151.313
T3,39.432,79.685,142.603,132.595
T4,45.741,77.085,140.104,157.381
T1,36.195,62.238,108.119,121.004
T3,39.836,68.589,136.368,127.852
T4,44.166,73.579,149.1,147.205
T3,42.716,79.805,136.039,132.058
T3,42.242,77.248,149.607,136.193
T1,32.826,58.263,107.666,111.902
T3,39.514,70.324,146.329,144.143
T3,40.768,70.734,151.598,140.667
T4,46.231,83.957,139.897,138.473
T3,39.379,75.511,141.776,136.262
T1,36.103,60.226,105.586,104.754
T1,32.584,57.578,121.602,104.413
T1,33.676,62.904,119.46,111.333
T3,45.561,76.669,136.418,137.239
T3,43.543,70.756,149.939,127.943
T4,41.875,80.488,150.723,139.926
T4,48.238,83.148,138.688,144.134
T4,44.034,86.169,153.543,160.659
T1,33.339,61.879,112.504,114.803
T1,31.37,64.489,110.214,118.057
T1,33.218,61.861,116.283,114.264
T3,39.383,69.896,151.199,128.089
T3,40.666,80.03,147.191,127.831
T4,44.633,80.59,150.433,137.993
T3,41.589,72.075,139.297,145.889
T3,44.923,71.453,149.483,128.214
T1,31.663,56.421,119.659,105.746
T4,41.926,83.572,137.574,150.742
T3,45.294,78.533,147.854,149.159
T4,41.39,83.466,137.245,141.967
T1,32.428,56.538,109.304,112.043
T1,34.884,56.238,115.216,103.696
T4,41.966,75.775,157.249,161.177
T1,35.155,64.146,105.996,114.938
T4,45.195,73.826,154.313,148.049
T1,36.199,58.797,118.674,111.921
T1,35.056,58.659,110.179,102.917
T1,34.315,59.391,107.835,107.53
T1,31.555,55.565,114.636,103.848
T4,41.459,82.225,159.672,150.894
T1,35.665,62.841,103.777,112.596
T4,44.722,79.621,155.969,143.994
T1,35.792,58.019,108.144,117.308
T4,45.635,73.543,142.236,138.936
T1,35.751,62.007,113.081,112.012
T4,44.144,84.897,160.205,148.019
T1,33.957,58.428,105.545,115.555
T4,48.397,81.532,160.247,152.014
T1,35.672,55.313,108.007,114.539
T4,43.476,84.983,162.52,137.676
T1,34.192,59.286,105.555,116.728
T1,32.877,55.666,109.849,108.763
T1,35.425,64.49,107.661,112.552
T4,47.162,83.171,151.4,142.086
T4,48.732,78.838,141.94,144.828
