task_type,m1_1,m2_1,m3_1,m4_1
T3,4.51,12.694,39.415,44.079
T2,3.675,10.001,32.4,33.73
T3,4.961,12.854,44.166,44.497
T4,5.923,15.998,48.372,51.592
T3,4.617,12.495,39.526,40.582
T4,5.647,15.076,53.632,49.145
T3,4.98,12.217,44.103,38.086
T3,4.703,12.274,38.951,43.114
T3,4.979,11.545,38.091,44.641
T4,5.258,13.973,49.991,49.847
T4,5.757,15.187,52.999,53.424
T2,3.546,10.556,33.413,35.497
T1,2.965,7.741,26.374,26.614
T3,4.427,11.572,39.296,40.371
T2,3.39,9.647,35.631,31.917
T2,3.492,9.706,32.759,32.975
T4,5.485,15.443,46.883,53.927
T4,5.119,15.526,51.916,50.753
T1,3.098,8.16,24.316,27.679
T1,2.809,7.921,25.837,24.098
T2,3.902,9.831,34.962,31.162
T3,4.752,11.36,41.979,40.328
T3,4.283,11.911,41.904,39.298
T1,2.819,7.248,26.51,27.145
T3,4.514,12.523,41.629,41.011
T1,3.017,7.46,27.6,27.553
T1,2.914,7.734,24.956,27.311
T2,3.707,9.454,30.636,34.766
T2,3.973,9.037,35.305,31.346
T3,4.31,11.499,44.297,38.282
T3,4.407,12.029,43.892,39.779
T2,3.745,10.714,30.909,33.032
T3,4.562,13.062,40.916,43.191
T4,5.722,14.4,47.637,48.21
T1,2.669,7.723,24.684,25.767
T3,4.312,12.349,40.371,42.401
T2,3.486,9.228,35.776,30.681
T2,3.665,9.756,31.508,32.188
T3,4.974,12.67,43.721,43.256
T4,5.813,15.077,54.162,50.412
T1,2.982,8.272,25.366,26.822
T2,3.735,9.193,33.692,31.516
T2,3.658,9.748,33.721,33.364
T1,2.935,7.066,26.082,26.956
T2,3.461,9.793,35.748,35.181
T4,6.056,15.803,49.615,50.061
T2,3.41,9.067,34.351,34.412
T3,4.477,12.048,41.539,43.735
T2,3.416,10.495,30.331,31.117
T1,2.937,7.78,26.023,26.926
T3,4.745,11.321,41.218,40.843
T2,4.015,9.175,34.451,31.45
T1,2.943,7.22,24.49,24.62
T4,5.868,16.205,51.507,47.596
T4,5.377,14.474,47.802,50.674
T1,2.869,7.903,25.718,26.379
T4,5.95,16.036,54.203,48.49
T1,2.636,7.007,27.529,24.748
T2,3.955,9.856,30.57,30.983
T4,5.336,14.418,49.586,48.703
T1,3.082,7.839,26.471,25.783
T3,4.642,11.631,44.394,39.47
T4,5.373,14.474,49.925,46.555
T2,3.425,10.584,35.624,35.301
T1,2.613,7.355,24.579,26.642
T2,3.998,9.487,31.707,31.711
T2,3.445,9.915,32.367,33.948
T4,5.691,14.771,46.968,46.303
T2,3.453,9.997,33.663,32.731
T1,2.63,8.107,26.595,26.992
T2,3.955,10.488,33.244,33.083
T2,3.897,10.105,35.646,34.475
T3,4.671,12.156,44.77,44.693
T4,5.459,14.09,50.605,49.877
T3,4.789,11.372,44.552,42.319
T2,3.994,9.258,33.32,34.164
T2,3.826,10.44,32.413,30.556
T2,3.447,10.443,33.035,34.545
T2,3.45,10.561,31.933,31.959
T3,4.875,12.844,40.787,38.058
T4,5.196,16.108,50.459,52.528
T3,4.447,12.055,39.936,42.291
T1,2.901,7.605,27.678,25.873
T4,6.05,14.639,50.113,52.522
T2,3.421,10.122,35.649,31.367
T1,2.967,7.946,23.638,23.797
T3,4.308,12.905,40.648,38.867
T3,4.762,11.901,39.231,43.23
T3,4.931,12.806,39.285,40.398
T2,3.408,10.421,34.925,33.143
T2,3.712,10.689,32.162,31.484
T1,3.054,6.999,23.873,27.125
T4,5.975,15.339,48.951,52.314
T3,4.418,12.638,40.031,42.247
T1,3.031,7.765,23.642,23.659
T3,4.792,11.7,39.461,40.349
T1,2.806,7.164,26.631,24.77
T2,3.801,9.883,33.781,35.412
T1,2.99,7.288,26.355,25.263
T1,2.992,7.841,24.295,25.089
T1,2.705,7.057,26.686,26.959
T1,2.701,7.462,27.329,26.492
T2,3.587,9.305,34.403,33.599
T2,3.593,10.514,30.839,32.028
T4,5.72,15.563,46.81,52.537
T1,2.926,7.058,23.477,26.88
T3,4.842,12.318,41.544,39.994
T2,3.957,10.469,35.457,32.873
T1,2.751,7.416,25.693,23.333
T3,4.639,11.964,42.171,37.665
T1,2.959,7.998,24.263,25.836
T1,3.052,8.222,26.051,26.025
T3,4.961,11.989,42.176,40.839
T4,5.785,14.976,52.51,54.082
T4,5.125,15.842,47.272,50.291
T4,5.533,14.644,46.184,47.049
T2,3.693,10.701,34.928,32.144
T2,3.629,10.16,35.409,30.921
T4,6.054,14.292,53.877,46.914
T3,4.702,12.103,41.484,44.267
T3,4.33,11.722,40.461,41.87
T4,6.045,13.886,52.354,49.55
T1,2.915,7.839,26.514,23.992
T2,3.754,9.081,35.747,33.592
T2,3.772,9.346,34.031,35.979
T3,4.938,12.494,37.917,44.693
T2,3.428,10.732,34.199,31.246
T2,3.793,9.076,35.878,32.874
T3,4.355,12.188,43.72,44.238
T4,5.807,15.384,47.066,54.142
T4,5.885,15.962,50.728,48.257
T2,3.779,9.899,33.218,35.211
T2,3.63,10.713,32.173,33.021
T2,3.768,9.183,34.106,35.553
T3,4.912,13.143,43.199,44.502
T4,5.95,14.125,53.897,49.358
T1,2.915,7.491,25.189,24.111
T3,4.523,12.93,44.531,39.709
T4,5.887,14.221,45.779,53.587
T3,4.968,13.279,38.264,43.33
T3,4.9,13.241,40.305,43.204
T1,2.743,7.927,26.051,26.754
T2,3.84,9.586,31.689,32.687
T4,5.9,15.852,50.527,46.626
T1,2.731,7.706,23.423,27.297
T3,4.302,12.203,37.66,42.763
T2,3.506,10.17,30.559,32.028
T2,3.917,9.508,35.041,33.143
T3,4.588,12.7,41.03,44.769
T1,2.612,7.727,24.064,25.556
T4,5.348,15.292,51.682,47.634
T3,4.335,11.349,38.038,43.861
T2,3.742,10.506,35.922,35.179
T4,5.705,14.571,46.407,51.89
T2,3.728,10.097,32.253,31.434
T4,5.486,16.224,49.903,53.927
T1,2.992,7.003,27.652,25.732
T4,5.363,15.23,51.724,52.401
T1,2.997,7.486,26.534,23.807
T2,3.723,10.585,35.714,31.997
T4,5.586,14.147,50.297,49.581
T1,2.721,7.993,26.597,25.206
T2,3.945,9.114,32.179,34.475
T3,4.828,13.355,38.803,40.391
T4,5.821,14.96,53.015,46.523
T1,2.651,7.67,24.681,24.441
T4,5.416,14.803,49.825,53.015
T2,3.888,9.926,30.627,30.552
T2,3.876,10.101,35.021,31.161
T4,5.414,13.673,49.041,51.303
T1,2.847,7.038,27.126,27.663
T4,5.934,14.536,48.139,51.235
T1,3.03,7.588,25.894,25.734
T1,2.86,7.912,27.056,26.216
T2,4.02,10.3,30.986,30.844
T3,4.854,12.39,39.527,38.261
T1,2.888,7.457,27.57,26.73
T4,6.014,14.871,49.837,51.566
T2,3.469,10.091,32.351,35.762
T4,5.84,14.828,49.315,47.25
T2,3.996,10.555,35.666,30.872
T4,5.562,13.972,52.674,50.545
T1,2.926,7.742,25.307,23.924
T1,2.791,7.215,26.459,26.359
T2,3.743,10.578,32.387,30.601
T2,3.968,9.543,33.748,35.342
T2,3.663,10.074,35.387,31.857
T3,4.707,11.609,43.652,39.641
T1,3.035,7.187,24.135,27.114
T2,3.634,10.193,33.51,35.127
T1,2.982,7.048,24.659,26.413
T2,3.412,10.456,34.735,35.574
T3,4.727,11.476,42.56,38.803
T2,3.745,10.629,32.288,35.019
T1,3.067,6.972,23.646,24.846
T3,4.782,12.323,42.221,39.943
T4,5.999,14.952,50.663,48.258
T2,3.885,9.745,32.127,32.484
T4,6.039,14.211,51.148,52.669
T3,4.305,11.709,40.289,44.63
T2,3.651,10.735,32.56,33.715
T2,3.841,10.112,35.68,35.709
T3,4.329,12.889,44.198,44.349
T1,3.053,7.793,25.275,27.295
T4,5.272,14.107,51.121,50.949
T3,4.704,12.627,43.753,44.485
T1,2.635,7.808,23.719,25.507
T2,3.428,9.871,30.728,33.183
T3,4.38,12.653,39.526,42.659
T4,5.426,15.126,46.851,53.658
T2,3.894,9.139,32.216,35.603
T4,5.398,13.953,54.272,49.564
T3,4.211,12.097,38.61,43.778
T4,5.568,15.575,47.487,50.886
T4,5.716,13.788,48.592,49.967
T4,5.476,14.805,50.729,50.254
T1,2.84,8.027,26.224,23.909
T1,2.73,7.292,23.517,27.066
T3,4.558,13.061,38.106,40.717
T2,3.76,9.643,33.664,31.65
T1,2.878,7.417,26.286,24.632
T4,5.284,15.938,50.343,49.116
T1,3.094,7.513,24.421,24.537
T4,5.663,15.28,47.473,53.312
T1,2.794,8.042,27.571,25.297
T1,2.639,7.496,24.612,24.442
T2,3.733,9.619,31.797,30.789
T1,2.756,7.825,27.051,24.967
T3,4.279,13.175,42.332,44.335
T1,2.959,7.27,26.639,27.033
T2,3.764,9.413,30.742,34.375
T2,3.638,9.945,30.334,31.28
T2,3.42,10.012,31.173,34.6
T4,5.423,16.042,53.272,47.45
T2,3.977,9.716,35.099,35.665
T1,2.926,7.988,27.297,25.394
T2,3.444,9.435,30.412,35.902
T4,6.055,14.885,49.03,54.305
T3,4.436,13.228,38.02,38.955
T4,6.035,15.084,54.082,50.54
T4,5.981,13.71,47.018,51.202
T1,2.786,7.382,23.324,24.54
T4,5.123,15.859,45.877,47.639
T3,4.353,11.467,43.569,38.565
T3,4.61,12.271,44.053,44.65
T3,4.308,13.127,42.08,39.127
T4,5.644,14.345,46.701,52.46
T1,3.041,7.886,24.538,27.463
T3,4.352,11.299,40.24,37.727
T4,5.45,13.692,49.7,49.068
T3,4.666,13.147,40.143,38.968
T3,4.615,12.726,44.147,40.188
T1,2.758,7.382,24.435,25.397
T3,4.316,11.585,43.179,42.534
T3,4.454,11.653,44.734,41.509
T4,5.705,15.624,46.632,46.158
T3,4.302,12.44,41.836,40.209
T1,3.033,7.631,23.963,23.775
T1,2.738,7.295,27.598,23.697
T1,2.829,7.97,27.112,25.268
T3,4.977,12.63,40.255,40.497
T3,4.757,11.656,44.245,37.754
T4,5.167,14.978,50.241,46.642
T4,5.953,15.473,46.229,48.045
T4,5.434,16.035,51.181,53.553
T1,2.801,7.84,25.533,26.055
T1,2.636,8.171,25.014,26.794
T1,2.791,7.838,26.391,25.933
T3,4.302,11.515,44.616,37.797
T3,4.442,13.184,43.434,37.721
T4,5.508,14.997,50.144,45.998
T3,4.543,11.873,41.104,43.05
T3,4.907,11.771,44.11,37.834
T1,2.66,7.149,27.157,24.0
T4,5.174,15.552,45.858,50.247
T3,4.948,12.937,43.629,44.014
T4,5.107,15.532,45.748,47.322
T1,2.725,7.164,24.807,25.429
T1,2.931,7.126,26.149,23.534
T4,5.179,14.101,52.416,53.726
T1,2.954,8.127,24.056,26.086
T4,5.577,13.738,51.438,49.35
T1,3.041,7.45,26.934,25.401
T1,2.945,7.432,25.006,23.358
T1,2.883,7.525,24.474,24.405
T1,2.651,7.04,26.017,23.569
T4,5.116,15.301,53.224,50.298
T1,2.997,7.962,23.553,25.554
T4,5.519,14.817,51.99,47.998
T1,3.007,7.351,24.544,26.624
T4,5.631,13.686,47.412,46.312
T1,3.004,7.857,25.664,25.422
T4,5.447,15.799,53.402,49.34
T1,2.853,7.403,23.954,26.226
T4,5.972,15.172,53.416,50.671
T1,2.997,7.008,24.513,25.995
T4,5.365,15.815,54.173,45.892
T1,2.873,7.512,23.956,26.492
T1,2.762,7.053,24.931,24.684
T1,2.976,8.171,24.434,25.544
T4,5.82,15.477,50.467,47.362
T4,6.013,14.671,47.313,48.276
