task_type,m1_1,m2_1,m3_1,m4_1
T4,0.843,5.469,7.601,10.113
T3,0.852,5.547,7.679,9.577
T3,0.822,6.083,8.439,9.568
T2,0.778,5.261,7.115,9.362
T1,0.039,0.278,0.352,0.505
T2,0.789,4.925,6.894,9.078
T3,0.777,5.771,7.246,9.034
T2,0.722,4.848,7.246,8.927
T2,0.817,4.885,6.952,8.367
T3,0.786,5.344,7.732,9.08
T2,0.729,4.869,6.98,8.504
T4,0.896,5.413,7.593,9.25
T4,0.882,5.639,7.46,10.631
T4,0.82,5.548,7.569,10.628
T4,0.881,5.76,8.055,9.161
T3,0.77,5.528,8.313,10.27
T3,0.825,5.422,7.131,9.866
T3,0.82,5.34,8.157,9.87
T3,0.832,6.184,7.105,9.799
T2,0.72,5.048,7.642,9.25
T4,0.804,5.998,8.246,9.97
T3,0.835,5.941,8.077,9.422
T3,0.834,5.231,7.705,9.214
T2,0.827,5.102,6.507,8.917
T1,0.04,0.287,0.412,0.486
T4,0.813,5.983,8.026,9.993
T3,0.906,6.135,8.252,9.585
T2,0.745,4.89,6.875,8.221
T1,0.045,0.284,0.398,0.45
T3,0.787,5.912,8.407,10.105
T3,0.826,5.753,7.24,9.695
T1,0.045,0.299,0.402,0.439
T4,0.846,6.34,7.821,9.138
T2,0.776,5.437,7.008,9.176
T4,0.88,5.493,8.26,9.805
T4,0.918,5.878,7.461,10.451
T3,0.832,5.494,7.984,9.158
T2,0.705,4.864,7.68,8.988
T1,0.039,0.263,0.391,0.441
T2,0.764,5.167,6.857,8.909
T4,0.871,6.327,8.022,9.198
T3,0.798,5.491,7.463,9.198
T3,0.891,6.056,7.64,9.87
T4,0.869,6.382,7.754,9.301
T3,0.896,6.007,8.24,10.327
T4,0.847,5.491,7.936,10.685
T2,0.763,5.297,7.356,8.496
T4,0.891,5.56,8.451,10.834
T3,0.823,5.891,7.438,10.364
T2,0.759,5.254,6.92,8.976
T3,0.905,5.966,8.334,10.462
T4,0.919,6.316,7.765,10.318
T3,0.842,5.799,7.459,9.541
T4,0.876,5.952,8.609,9.829
T3,0.908,5.67,8.322,8.954
T3,0.858,5.697,7.35,10.137
T3,0.908,5.358,7.188,10.496
T4,0.816,5.517,8.025,9.969
T4,0.893,5.996,8.508,10.685
T2,0.732,5.546,7.137,9.447
T1,0.043,0.287,0.398,0.5
T3,0.808,5.371,7.415,9.492
T2,0.7,5.068,7.611,8.494
T2,0.721,5.099,6.997,8.776
T4,0.851,6.097,7.526,10.785
T4,0.795,6.13,8.334,10.151
T1,0.045,0.303,0.367,0.52
T1,0.041,0.294,0.39,0.453
T2,0.806,5.165,7.468,8.293
T3,0.867,5.272,7.922,9.481
T3,0.781,5.528,7.907,9.239
T1,0.041,0.269,0.4,0.51
T3,0.824,5.812,7.856,9.642
T1,0.044,0.277,0.416,0.518
T1,0.043,0.287,0.377,0.513
T2,0.766,4.966,6.544,9.252
T2,0.821,4.748,7.541,8.342
T3,0.786,5.337,8.359,9.001
T3,0.804,5.583,8.283,9.353
T2,0.773,5.628,6.602,8.791
T3,0.832,6.062,7.721,10.155
T4,0.888,5.685,7.647,9.642
T1,0.039,0.287,0.372,0.484
T3,0.787,5.731,7.618,9.969
T2,0.72,4.848,7.642,8.165
T2,0.757,5.125,6.73,8.566
T3,0.907,5.88,8.25,10.17
T4,0.902,5.952,8.694,10.082
T1,0.043,0.307,0.383,0.504
T2,0.771,4.829,7.196,8.387
T2,0.756,5.121,7.203,8.879
T1,0.043,0.262,0.394,0.507
T2,0.715,5.144,7.636,9.363
T4,0.94,6.239,7.964,10.012
T2,0.704,4.763,7.337,9.158
T3,0.817,5.592,7.839,10.283
T2,0.705,5.513,6.478,8.281
T1,0.043,0.289,0.393,0.506
T3,0.866,5.254,7.778,9.603
T2,0.829,4.82,7.359,8.37
T1,0.043,0.268,0.37,0.463
T4,0.911,6.398,8.268,9.519
T4,0.835,5.714,7.673,10.135
T1,0.042,0.293,0.388,0.496
T4,0.923,6.331,8.701,9.698
T1,0.038,0.26,0.415,0.465
T2,0.817,5.178,6.53,8.245
T4,0.828,5.692,7.96,9.741
T1,0.045,0.291,0.399,0.485
T3,0.847,5.398,8.377,9.28
T4,0.834,5.714,8.014,9.311
T2,0.707,5.56,7.609,9.394
T1,0.038,0.273,0.371,0.501
T2,0.826,4.984,6.772,8.439
T2,0.711,5.209,6.913,9.034
T4,0.883,5.832,7.539,9.261
T2,0.713,5.252,7.19,8.711
T1,0.038,0.301,0.401,0.507
T2,0.817,5.51,7.101,8.804
T2,0.805,5.309,7.614,9.175
T3,0.852,5.642,8.448,10.508
T4,0.847,5.563,8.123,9.975
T3,0.874,5.278,8.407,9.95
T2,0.825,4.863,7.117,9.092
T2,0.79,5.485,6.923,8.132
T2,0.712,5.486,7.056,9.193
T2,0.713,5.548,6.821,8.505
T3,0.889,5.961,7.697,8.948
T4,0.806,6.36,8.1,10.506
T3,0.811,5.595,7.536,9.943
T1,0.042,0.282,0.418,0.486
T4,0.939,5.78,8.044,10.504
T2,0.706,5.317,7.614,8.347
T1,0.043,0.295,0.357,0.447
T3,0.786,5.989,7.67,9.138
T3,0.869,5.523,7.403,10.164
T3,0.9,5.943,7.413,9.498
T2,0.704,5.474,7.46,8.82
T2,0.767,5.615,6.87,8.379
T1,0.045,0.26,0.36,0.51
T4,0.927,6.056,7.858,10.463
T3,0.806,5.866,7.554,9.933
T1,0.044,0.288,0.357,0.445
T3,0.874,5.43,7.446,9.487
T1,0.041,0.266,0.402,0.466
T2,0.785,5.192,7.215,9.424
T1,0.044,0.27,0.398,0.475
T1,0.044,0.291,0.367,0.472
T1,0.039,0.262,0.403,0.507
T1,0.039,0.277,0.412,0.498
T2,0.741,4.888,7.348,8.942
T2,0.742,5.523,6.587,8.523
T4,0.888,6.144,7.514,10.507
T1,0.043,0.262,0.354,0.505
T3,0.883,5.717,7.84,9.403
T2,0.817,5.5,7.573,8.748
T1,0.04,0.275,0.388,0.439
T3,0.846,5.553,7.958,8.856
T1,0.043,0.297,0.366,0.486
T1,0.045,0.305,0.393,0.489
T3,0.905,5.564,7.959,9.602
T4,0.898,5.913,8.429,10.816
T4,0.795,6.254,7.588,10.058
T4,0.859,5.782,7.414,9.41
T2,0.763,5.621,7.46,8.554
T2,0.749,5.337,7.563,8.229
T4,0.94,5.642,8.648,9.383
T3,0.858,5.617,7.828,10.408
T3,0.79,5.44,7.635,9.844
T4,0.938,5.482,8.404,9.91
T1,0.043,0.291,0.4,0.451
T2,0.775,4.771,7.635,8.94
T2,0.779,4.91,7.269,9.575
T3,0.901,5.798,7.155,10.508
T2,0.708,5.638,7.305,8.315
T2,0.783,4.768,7.663,8.749
T3,0.794,5.657,8.25,10.401
T4,0.901,6.074,7.555,10.828
T4,0.913,6.302,8.143,9.651
T2,0.78,5.2,7.095,9.371
T2,0.75,5.628,6.872,8.788
T2,0.778,4.824,7.285,9.462
T3,0.896,6.1,8.152,10.463
T4,0.923,5.577,8.652,9.872
T1,0.043,0.278,0.38,0.453
T3,0.825,6.001,8.403,9.336
T4,0.914,5.614,7.349,10.717
T3,0.906,6.163,7.221,10.187
T3,0.894,6.145,7.606,10.158
T1,0.04,0.294,0.393,0.503
T2,0.793,5.036,6.769,8.699
T4,0.916,6.258,8.111,9.325
T1,0.04,0.286,0.353,0.513
T3,0.785,5.664,7.107,10.054
T2,0.724,5.343,6.527,8.524
T2,0.809,4.995,7.485,8.82
T3,0.837,5.894,7.743,10.526
T1,0.038,0.287,0.363,0.48
T4,0.83,6.037,8.296,9.527
T3,0.791,5.267,7.178,10.312
T2,0.773,5.519,7.673,9.362
T4,0.885,5.752,7.449,10.378
T2,0.77,5.304,6.889,8.365
T4,0.851,6.405,8.011,10.785
T1,0.044,0.26,0.417,0.484
T4,0.832,6.013,8.303,10.48
T1,0.044,0.278,0.4,0.448
T2,0.769,5.561,7.628,8.515
T4,0.867,5.585,8.074,9.916
T1,0.04,0.297,0.401,0.474
T2,0.815,4.788,6.873,9.175
T3,0.881,6.198,7.322,9.496
T4,0.903,5.906,8.51,9.305
T1,0.039,0.285,0.372,0.46
T4,0.841,5.844,7.998,10.603
T2,0.803,5.215,6.542,8.131
T2,0.801,5.306,7.48,8.293
T4,0.84,5.398,7.872,10.261
T1,0.042,0.261,0.409,0.52
T4,0.921,5.739,7.727,10.247
T1,0.044,0.282,0.391,0.484
T1,0.042,0.294,0.408,0.493
T2,0.83,5.411,6.618,8.208
T3,0.886,5.75,7.459,8.996
T1,0.042,0.277,0.416,0.503
T4,0.933,5.871,8.0,10.313
T2,0.716,5.301,6.91,9.517
T4,0.906,5.854,7.916,9.45
T2,0.825,5.545,7.618,8.216
T4,0.863,5.516,8.455,10.109
T1,0.043,0.287,0.382,0.45
T1,0.041,0.268,0.399,0.496
T2,0.773,5.557,6.918,8.144
T2,0.819,5.013,7.208,9.405
T2,0.756,5.292,7.558,8.478
T3,0.859,5.388,8.237,9.32
T1,0.044,0.267,0.364,0.51
T2,0.75,5.354,7.158,9.348
T1,0.043,0.262,0.372,0.497
T2,0.705,5.493,7.419,9.467
T3,0.862,5.326,8.031,9.123
T2,0.773,5.584,6.897,9.319
T1,0.045,0.259,0.357,0.467
T3,0.872,5.719,7.967,9.391
T4,0.931,5.903,8.132,9.652
T2,0.802,5.119,6.862,8.645
T4,0.937,5.611,8.21,10.534
T3,0.785,5.434,7.603,10.493
T2,0.754,5.639,6.955,8.973
T2,0.793,5.312,7.621,9.503
T3,0.79,5.982,8.34,10.427
T1,0.045,0.289,0.381,0.513
T4,0.818,5.569,8.206,10.19
T3,0.858,5.86,8.256,10.459
T1,0.038,0.29,0.358,0.48
T2,0.708,5.186,6.563,8.831
T3,0.799,5.872,7.459,10.03
T4,0.842,5.972,7.521,10.732
T2,0.804,4.801,6.881,9.475
T4,0.838,5.509,8.712,9.913
T3,0.768,5.614,7.286,10.293
T4,0.864,6.149,7.623,10.177
T4,0.887,5.444,7.8,9.993
T4,0.85,5.845,8.143,10.051
T1,0.041,0.298,0.396,0.45
T1,0.04,0.271,0.355,0.509
T3,0.832,6.062,7.191,9.573
T2,0.777,5.065,7.191,8.423
T1,0.042,0.275,0.397,0.463
T4,0.82,6.292,8.081,9.823
T1,0.045,0.279,0.368,0.461
T4,0.879,6.033,7.62,10.662
T1,0.041,0.298,0.416,0.476
T1,0.038,0.278,0.371,0.46
T2,0.771,5.053,6.792,8.194
T1,0.04,0.29,0.408,0.469
T3,0.781,6.115,7.988,10.424
T1,0.043,0.27,0.402,0.508
T2,0.777,4.945,6.566,9.148
T2,0.751,5.224,6.479,8.325
T2,0.706,5.26,6.659,9.208
T4,0.842,6.333,8.551,9.49
T2,0.821,5.104,7.497,9.492
T1,0.043,0.296,0.412,0.477
T2,0.711,4.957,6.496,9.555
T4,0.94,5.877,7.87,10.861
T3,0.809,6.139,7.174,9.159
T4,0.937,5.955,8.681,10.108
T4,0.928,5.413,7.547,10.24
T1,0.041,0.274,0.352,0.461
T4,0.795,6.261,7.364,9.528
T3,0.794,5.322,8.222,9.067
T3,0.841,5.695,8.313,10.498
T3,0.786,6.092,7.941,9.199
T4,0.876,5.663,7.497,10.492
T1,0.044,0.293,0.37,0.516
T3,0.794,5.244,7.593,8.87
T4,0.846,5.406,7.978,9.814
T3,0.851,6.102,7.575,9.162
T3,0.842,5.906,8.331,9.449
T1,0.04,0.274,0.369,0.477
T3,0.787,5.377,8.148,10.0
T3,0.812,5.408,8.441,9.759
T4,0.885,6.168,7.486,9.232
T3,0.785,5.773,7.895,9.454
T1,0.044,0.283,0.362,0.447
T1,0.04,0.271,0.416,0.446
T1,0.041,0.296,0.409,0.475
T3,0.908,5.862,7.596,9.521
T3,0.868,5.41,8.349,8.876
T4,0.802,5.913,8.065,9.328
T4,0.924,6.109,7.421,9.609
T4,0.843,6.331,8.216,10.711
T1,0.041,0.291,0.385,0.49
T1,0.038,0.303,0.377,0.504
T1,0.041,0.291,0.398,0.488
T3,0.785,5.344,8.419,8.887
T3,0.81,6.119,8.196,8.869
T4,0.855,5.921,8.049,9.2
T3,0.829,5.511,7.757,10.121
T3,0.895,5.463,8.324,8.895
T1,0.039,0.265,0.41,0.451
T4,0.803,6.14,7.361,10.049
T3,0.903,6.004,8.233,10.348
T4,0.793,6.132,7.344,9.464
T1,0.04,0.266,0.374,0.478
T1,0.043,0.264,0.395,0.442
T4,0.804,5.567,8.414,10.745
T1,0.043,0.302,0.363,0.49
T4,0.866,5.424,8.257,9.87
T1,0.044,0.276,0.406,0.478
T1,0.043,0.276,0.377,0.439
T1,0.042,0.279,0.369,0.459
T1,0.039,0.261,0.393,0.443
T4,0.794,6.041,8.544,10.06
T1,0.044,0.295,0.355,0.48
T4,0.856,5.85,8.345,9.6
T1,0.044,0.273,0.37,0.501
T4,0.874,5.403,7.611,9.262
T1,0.044,0.292,0.387,0.478
T4,0.845,6.237,8.572,9.868
T1,0.042,0.275,0.361,0.493
T4,0.927,5.99,8.574,10.134
T1,0.044,0.26,0.37,0.489
T4,0.833,6.244,8.696,9.178
T1,0.042,0.279,0.361,0.498
T1,0.04,0.262,0.376,0.464
T1,0.043,0.303,0.369,0.48
T4,0.903,6.111,8.101,9.472
T4,0.933,5.792,7.595,9.655
