task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,111.35,94.87,1.03,10.6,107.74,1.08,9.53
T2,112.732,97.15,9.88,1.03,95.68,9.15,1.03
T3,116.211,105.7,1.08,10.35,108.46,0.95,10.25
T1,117.7,103.41,99.87,10.17,102.8,91.48,10.25
T2,118.95,105.72,10.65,0.92,91.92,10.78,0.92
T1,119.688,95.47,92.35,9.26,97.76,92.51,10.7
T2,121.478,105.94,10.24,1.0,99.04,10.65,0.92
T1,125.566,93.13,105.21,10.53,98.84,108.21,10.6
T2,135.089,99.87,9.84,1.02,102.63,10.46,1.09
T3,136.454,96.91,1.05,9.8,101.54,0.93,9.64
T1,140.765,95.6,93.33,10.78,91.62,94.96,10.66
T1,155.142,102.59,96.14,10.01,95.84,93.19,10.7
T2,163.242,94.42,9.31,1.0,96.44,10.29,0.98
T1,167.821,97.06,107.57,10.74,106.0,106.98,9.63
T1,169.71,97.13,95.87,10.05,91.92,106.49,10.6
T1,170.072,95.55,96.08,9.14,95.11,98.3,10.05
T3,170.583,94.07,0.99,10.58,98.34,0.93,9.32
T1,178.387,97.0,96.74,9.47,106.6,107.2,10.14
T2,179.74,93.1,9.46,1.03,92.96,10.83,0.92
T2,183.366,100.61,9.33,1.06,91.6,10.08,1.02
T3,183.534,100.11,0.99,9.54,108.09,0.94,9.99
T1,187.322,105.2,100.83,9.19,100.5,98.57,10.17
T1,187.458,106.87,95.55,10.3,105.63,99.08,10.86
T1,188.97,102.59,100.81,9.23,91.91,100.15,9.54
T1,194.372,96.8,101.06,9.77,108.36,96.25,10.26
T3,197.183,97.84,1.03,9.63,104.26,1.05,9.38
T3,205.222,103.17,1.08,9.32,108.03,0.94,9.41
T2,212.493,96.3,9.67,1.01,97.05,9.96,1.06
T2,213.056,92.12,10.61,1.0,92.38,9.36,0.98
T3,224.109,94.65,1.08,9.43,108.09,1.04,10.64
T1,227.101,105.36,106.15,9.94,91.56,93.42,9.53
T3,233.781,92.85,1.01,10.72,96.46,1.02,9.3
T3,234.5,107.2,1.03,10.84,104.08,1.08,10.42
T3,244.547,100.7,1.05,10.09,103.88,1.06,9.3
T3,246.062,96.13,1.08,9.79,92.22,0.95,9.41
T1,247.81,94.79,99.52,9.82,105.6,107.2,9.36
T1,253.024,107.58,107.01,9.23,96.35,106.92,10.04
T1,253.605,107.51,95.5,10.34,91.91,104.31,9.93
T3,254.443,91.58,1.08,10.74,101.54,0.97,10.28
T2,266.479,96.03,9.22,0.92,106.04,9.68,1.04
T2,268.515,94.78,9.57,1.05,94.05,10.44,1.06
T3,268.995,108.62,0.97,10.57,104.7,0.97,9.36
T2,273.227,100.6,9.7,1.06,101.17,10.04,0.92
T3,280.94,106.53,1.01,9.68,100.13,0.98,9.96
T1,282.272,93.66,98.91,10.57,91.97,99.44,10.38
T3,284.024,99.65,0.95,9.55,93.0,0.96,9.49
T2,285.001,101.52,10.86,0.95,94.0,9.71,1.04
T1,295.22,100.99,91.4,10.48,102.55,101.15,9.58
T1,305.734,101.46,98.04,10.67,96.74,107.8,10.72
T2,307.671,97.98,9.92,1.07,107.58,10.64,1.06
T1,307.976,100.02,106.56,10.29,106.15,101.3,9.9
T1,331.234,94.5,97.4,9.86,93.59,91.91,10.3
T1,332.426,108.32,104.96,9.85,107.53,99.76,9.28
T1,336.117,99.2,102.16,9.96,106.77,105.81,10.52
T1,336.546,97.14,102.87,10.72,104.05,104.72,9.72
T1,337.399,98.22,98.09,10.56,97.02,91.6,10.17
T1,341.787,102.06,97.45,10.06,107.66,97.84,9.26
T2,345.722,106.69,9.78,1.0,103.15,9.55,0.98
T1,345.964,94.74,104.2,9.51,92.21,101.73,10.07
T1,346.148,92.97,95.5,9.96,94.7,92.01,9.73
T2,346.799,100.62,9.74,0.95,102.43,9.28,0.92
T1,348.307,93.33,107.2,10.26,96.04,106.7,9.98
T1,351.135,96.24,98.87,10.38,106.0,98.86,10.23
T1,358.539,104.55,105.22,9.68,104.3,101.38,9.86
T2,358.579,108.58,10.82,0.98,106.48,10.86,1.06
