task_type,m1_1,m2_1,m3_1,m4_1
T4,53.4,85.054,143.407,152.023
T1,44.385,72.359,120.215,123.302
T4,59.081,94.235,162.61,145.469
T1,40.782,64.153,128.68,115.679
T2,52.152,76.914,121.791,123.436
T4,52.988,84.728,148.759,146.109
T1,47.681,71.778,123.734,120.519
T3,52.915,78.453,152.87,135.915
T4,53.36,85.055,149.774,139.664
T2,45.168,82.594,141.923,140.636
T1,40.429,67.339,114.887,124.533
T2,52.719,74.031,126.318,126.334
T2,45.433,77.378,128.949,135.246
T4,56.511,86.803,140.903,138.91
T2,45.535,78.017,134.113,130.4
T1,40.697,74.227,124.314,126.168
T2,52.155,81.849,132.443,131.802
T2,51.388,78.859,142.011,137.348
T3,53.244,81.996,154.166,153.899
T4,54.21,82.797,151.816,149.63
T3,54.589,76.706,153.413,145.723
T2,52.672,72.244,132.746,136.109
T2,50.455,81.473,129.13,121.732
T2,45.451,81.494,131.61,137.627
T2,45.499,82.413,127.219,127.322
T3,55.563,86.635,140.449,131.052
T4,51.596,94.66,151.378,157.584
T3,50.683,81.311,137.519,145.627
T1,44.881,69.633,129.375,120.937
T4,60.081,86.025,150.338,157.567
T2,45.114,78.991,142.023,124.963
T1,45.912,72.75,110.491,111.234
T3,49.102,87.044,139.972,133.838
T3,54.281,80.274,135.09,148.861
T3,56.203,86.379,135.277,139.11
T2,44.949,81.323,139.138,132.04
T2,48.95,83.414,128.133,125.429
T1,47.26,64.08,111.589,126.789
T4,59.33,90.136,146.853,156.943
T3,50.358,85.246,137.848,145.478
T1,46.893,71.095,110.51,110.588
T3,54.621,78.921,135.883,138.942
T1,43.414,65.597,124.482,115.782
T2,50.128,77.126,134.58,141.078
T1,46.264,66.725,123.191,118.086
T1,46.289,71.793,113.563,117.273
T1,41.859,64.611,124.739,126.011
T1,41.786,68.319,127.743,123.83
T2,47.303,72.615,137.061,133.857
T2,47.382,82.049,122.861,127.596
T4,56.804,91.452,140.429,157.612
T1,45.265,64.627,109.737,125.643
T3,55.185,83.089,143.058,137.72
T2,52.182,81.696,141.257,130.964
T1,42.572,67.903,120.094,109.066
T3,52.88,80.698,145.215,129.7
T1,45.777,73.227,113.411,120.765
T1,47.216,75.28,121.771,121.646
T3,56.542,80.865,145.232,140.63
T4,57.449,88.008,157.531,162.246
T4,50.89,93.093,141.816,150.874
T4,54.945,86.056,138.551,141.146
T2,48.701,83.505,139.15,128.061
T2,47.851,79.285,141.067,123.187
T4,60.116,83.983,161.631,140.741
T3,53.593,81.633,142.849,152.432
T3,49.352,79.063,139.327,144.179
T4,60.033,81.602,157.062,148.651
T1,45.102,71.772,123.936,112.143
T2,49.512,70.866,142.413,133.831
T2,49.745,72.935,135.578,143.34
T3,56.289,84.27,130.566,153.899
T2,45.205,83.748,136.248,124.483
T2,50.017,70.828,142.936,130.968
T3,49.635,82.211,150.551,152.331
T4,57.665,90.404,141.199,162.425
T4,58.437,93.8,152.184,144.771
T2,49.838,77.252,132.341,140.28
T2,47.866,83.604,128.176,131.556
T2,49.686,71.662,135.875,141.641
T3,55.986,88.649,148.757,153.243
T4,59.085,83.006,161.692,148.074
T1,45.109,68.587,117.74,112.702
T3,51.556,87.212,153.341,136.737
T4,58.461,83.566,137.337,160.761
T3,56.626,89.571,131.762,149.206
T3,55.854,89.313,138.79,148.771
T1,42.446,72.58,121.768,125.056
T2,50.634,74.806,126.249,130.222
T4,58.588,93.151,151.58,139.878
T1,42.249,70.553,109.487,127.595
T3,49.03,82.313,129.683,147.253
T2,46.23,79.365,121.744,127.599
T2,51.659,74.199,139.602,132.038
T3,52.297,85.66,141.287,154.161
T1,40.416,70.753,112.481,119.454
T4,53.105,89.865,155.047,142.902
T3,49.407,76.547,130.984,151.036
T2,49.342,81.987,143.112,140.15
T4,56.648,85.623,139.22,155.669
T2,49.157,78.793,128.494,125.233
T4,54.481,95.341,149.709,161.782
T1,46.297,64.123,129.252,120.28
T4,53.261,89.499,155.172,157.203
T1,46.378,68.541,124.027,111.278
T2,49.098,82.601,142.282,127.475
T4,55.467,83.135,150.891,148.744
T1,42.104,73.184,124.319,117.82
T2,52.031,71.126,128.2,137.346
T3,55.035,90.083,133.619,139.087
T4,57.809,87.91,159.046,139.57
T1,41.016,70.228,115.368,114.246
T4,53.786,86.99,149.476,159.045
T2,51.269,77.462,122.017,121.717
T2,51.121,78.827,139.521,124.142
T4,53.764,80.348,147.124,153.91
T1,44.047,64.436,126.796,129.303
T4,58.927,85.421,144.417,153.704
T1,46.877,69.477,121.035,120.286
T1,44.244,72.442,126.468,122.541
T2,53.008,80.378,123.447,122.879
T3,55.328,83.57,136.11,131.75
T1,44.687,68.277,128.869,124.944
T4,59.718,87.39,149.511,154.698
T2,45.747,78.75,128.883,142.473
T4,57.998,87.134,147.944,141.75
T2,52.701,82.369,142.09,122.993
T4,55.236,82.107,158.023,151.636
T1,45.268,70.883,118.29,111.829
T1,43.188,66.057,123.679,123.211
T2,49.36,82.549,129.029,121.911
T2,52.326,74.471,134.451,140.801
T2,48.304,78.614,140.98,126.919
T3,53.649,78.306,150.314,136.502
T1,46.963,65.805,112.814,126.737
T2,47.924,79.54,133.501,139.943
T1,46.132,64.53,115.264,123.464
T2,44.998,81.598,138.381,141.726
T3,53.876,77.406,146.554,133.617
T2,49.382,82.95,128.635,139.514
T1,47.45,63.839,110.53,116.138
T3,54.505,83.121,145.389,137.544
T4,59.571,87.866,151.988,144.773
T2,51.233,76.047,127.992,129.416
T4,59.973,83.51,153.443,158.006
T3,49.064,78.977,138.736,153.685
T2,48.153,83.77,129.716,134.32
T2,50.651,78.908,142.147,142.265
T3,49.343,86.935,152.196,152.716
T1,47.242,71.351,118.142,127.584
T4,52.353,82.897,153.363,152.846
T3,53.615,85.172,150.664,153.184
T1,40.777,71.494,110.867,119.228
T2,45.211,77.034,122.42,132.201
T3,49.923,85.347,136.106,146.897
T4,53.884,88.886,140.553,160.975
T2,51.355,71.32,128.346,141.84
T4,53.6,81.994,162.817,148.692
T3,47.999,81.595,132.953,150.749
T4,55.288,91.524,142.46,152.659
T4,56.766,81.026,145.777,149.902
T4,54.375,86.999,152.186,150.762
T1,43.941,73.499,122.579,111.757
T1,42.245,66.765,109.925,126.514
T3,51.952,88.101,131.218,140.209
T2,49.592,75.248,134.117,126.094
T1,44.525,67.905,122.867,115.136
T4,52.469,93.657,151.028,147.347
T1,47.875,68.791,114.153,114.691
T4,56.232,89.793,142.419,159.936
T1,43.222,73.631,128.876,118.246
T1,40.831,68.63,115.045,114.248
T2,49.225,75.065,126.678,122.662
T1,42.638,71.647,126.444,116.703
T3,48.773,88.868,145.768,152.667
T1,45.788,66.564,124.516,126.358
T2,49.636,73.453,122.476,136.95
T2,47.974,77.604,120.847,124.62
T2,45.097,78.134,124.194,137.846
T4,53.849,94.267,159.817,142.351
T2,52.451,75.825,139.832,142.089
T1,45.276,73.14,127.594,118.699
T2,45.412,73.63,121.16,143.033
T4,60.126,87.473,147.09,162.916
T3,50.567,89.226,130.922,134.14
T4,59.931,88.638,162.247,151.619
T4,59.395,80.563,141.053,153.605
T1,43.106,67.59,109.023,114.707
T4,50.872,93.195,137.631,142.917
T3,49.616,77.346,150.03,132.797
T3,52.55,82.77,151.694,153.752
T3,49.099,88.544,144.902,134.732
T4,56.051,84.296,140.104,157.381
T1,47.053,72.202,114.698,128.367
T3,49.602,76.214,138.566,129.913
T4,54.121,80.462,149.1,147.205
T3,53.188,88.677,138.231,134.186
T3,52.598,85.837,152.019,138.388
T1,42.673,67.59,114.217,118.711
T3,49.201,78.143,148.688,146.466
T3,50.763,78.598,154.042,142.935
T4,56.652,91.811,139.897,138.473
T3,49.032,83.906,144.061,138.458
T1,46.933,69.868,112.011,111.129
T1,42.358,66.795,129.002,110.767
T1,43.778,72.975,126.729,118.108
T3,56.73,85.193,138.617,139.451
T3,54.218,78.623,152.356,130.005
T4,51.314,88.017,150.723,139.926
T4,59.111,90.927,138.688,144.134
T4,53.959,94.23,153.543,160.659
T1,43.339,71.786,119.35,121.789
T1,40.779,74.814,116.921,125.241
T1,43.183,71.765,123.359,121.217
T3,49.038,77.667,153.636,130.154
T3,50.635,88.927,149.563,129.891
T4,54.694,88.13,150.433,137.993
T3,51.785,80.088,141.542,148.241
T3,55.936,79.398,151.893,130.28
T1,41.161,65.454,126.94,112.181
T4,51.376,91.39,137.574,150.742
T3,56.398,87.264,150.238,151.563
T4,50.719,91.275,137.245,141.967
T1,42.155,65.589,115.955,118.861
T1,45.348,65.241,122.227,110.006
T4,51.425,82.863,157.249,161.177
T1,45.701,74.415,112.446,121.932
T4,55.382,80.732,154.313,148.049
T1,47.057,68.21,125.896,118.732
T1,45.571,68.05,116.883,109.18
T1,44.608,68.899,114.397,114.073
T1,41.02,64.46,121.612,110.168
T4,50.804,89.918,159.672,150.894
T1,46.363,72.902,110.092,119.448
T4,54.802,87.069,155.969,143.994
T1,46.528,67.307,114.725,124.447
T4,55.921,80.423,142.236,138.936
T1,46.475,71.934,119.962,118.828
T4,54.094,92.839,160.205,148.019
T1,44.144,67.783,111.968,122.587
T4,59.306,89.159,160.247,152.014
T1,46.372,64.168,114.579,121.509
T4,53.275,92.933,162.52,137.676
T1,44.448,68.777,111.978,123.831
T1,42.739,64.577,116.533,115.381
T1,46.052,74.815,114.213,119.401
T4,57.793,90.952,151.4,142.086
T4,59.716,86.213,141.94,144.828
