task_type,m1_1,m2_1,m3_1,m4_1
T2,14.261,35.11,96.711,96.266
T3,16.895,41.433,121.03,117.152
T1,10.437,25.89,87.642,84.972
T4,20.508,48.725,149.511,154.698
T2,12.308,34.398,100.97,111.616
T4,19.917,48.583,147.944,141.75
T2,14.179,35.979,111.316,96.355
T4,18.969,45.78,158.023,151.636
T1,10.572,26.878,80.447,76.053
T1,10.087,25.048,84.112,83.793
T2,13.28,36.058,101.083,95.508
T2,14.078,32.529,105.331,110.306
T2,12.996,34.339,110.446,99.43
T3,16.383,38.823,133.659,121.378
T1,10.968,24.952,76.723,86.192
T2,12.893,34.743,104.587,109.634
T1,10.774,24.469,78.389,83.966
T2,12.106,35.642,108.411,111.031
T3,16.452,38.377,130.316,118.812
T2,13.286,36.233,100.775,109.298
T1,11.082,24.207,75.169,78.983
T3,16.644,41.21,129.28,122.304
T4,20.458,48.991,151.988,144.773
T2,13.784,33.218,100.272,101.387
T4,20.596,46.562,153.443,158.006
T3,14.983,39.156,123.364,136.657
T2,12.955,36.591,101.622,105.229
T2,13.627,34.468,111.36,111.453
T3,15.068,43.101,135.333,135.796
T1,11.033,27.055,80.346,86.768
T4,17.979,46.22,153.363,152.846
T3,16.372,42.227,133.97,136.211
T1,9.523,27.11,75.399,81.085
T2,12.164,33.649,95.906,103.568
T3,15.245,42.314,121.026,130.621
T4,18.505,49.56,140.553,160.975
T2,13.817,31.153,100.549,111.12
T4,18.407,45.717,162.817,148.692
T3,14.657,40.453,118.222,134.046
T4,18.987,51.03,142.46,152.659
T4,19.494,45.177,145.777,149.902
T4,18.673,48.507,152.186,150.762
T1,10.263,27.87,83.364,76.004
T1,9.866,25.316,74.758,86.04
T3,15.864,43.679,116.68,124.675
T2,13.342,32.869,105.07,98.784
T1,10.399,25.749,83.559,78.302
T4,18.019,52.22,151.028,147.347
T1,11.181,26.085,77.633,77.999
T4,19.311,50.065,142.419,159.936
T1,10.095,27.92,87.646,80.417
T1,9.536,26.024,78.24,77.698
T2,13.243,32.789,99.242,96.095
T1,9.958,27.168,85.992,79.368
T3,14.894,44.059,129.617,135.752
T1,10.694,25.24,84.681,85.934
T2,13.354,32.084,95.95,107.289
T2,12.907,33.898,94.674,97.629
T2,12.133,34.129,97.296,107.991
T4,18.493,52.56,159.817,142.351
T2,14.111,33.12,109.547,111.316
T1,10.574,27.734,86.774,80.725
T2,12.218,32.162,94.919,112.055
T4,20.648,48.771,147.09,162.916
T3,15.441,44.237,116.416,119.278
T4,20.581,49.421,162.247,151.619
T4,20.397,44.919,141.053,153.605
T1,10.067,25.629,74.144,78.01
T4,17.47,51.962,137.631,142.917
T3,15.151,38.347,133.407,118.083
T3,16.047,41.036,134.887,136.716
T3,14.993,43.899,128.847,119.804
T4,19.249,47.0,140.104,157.381
T1,10.989,27.378,78.004,87.3
T3,15.147,37.786,123.214,115.518
T4,18.586,44.863,149.1,147.205
T3,16.242,43.965,122.916,119.319
T3,16.062,42.557,135.176,123.055
T1,9.966,25.629,77.677,80.733
T3,15.024,38.742,132.214,130.238
T3,15.501,38.968,136.974,127.098
T4,19.455,51.19,139.897,138.473
T3,14.973,41.599,128.099,123.117
T1,10.961,26.493,76.177,75.577
T1,9.893,25.328,87.732,75.331
T1,10.224,27.671,86.186,80.323
T3,17.323,42.237,123.259,124.0
T3,16.556,38.98,135.475,115.601
T4,17.622,49.075,150.723,139.926
T4,20.3,50.697,138.688,144.134
T4,18.53,52.539,153.543,160.659
T1,10.122,27.22,81.168,82.826
T1,9.524,28.368,79.516,85.174
T1,10.085,27.212,83.894,82.437
T3,14.975,38.506,136.613,115.733
T3,15.462,44.089,132.992,115.5
T4,18.783,49.138,150.433,137.993
T3,15.813,39.706,125.86,131.816
T3,17.081,39.364,135.063,115.845
T1,9.613,24.819,86.33,76.292
T4,17.643,50.955,137.574,150.742
T3,17.222,43.264,133.592,134.77
T4,17.418,50.891,137.245,141.967
T1,9.845,24.871,78.859,80.835
T1,10.591,24.739,83.125,74.813
T4,17.66,46.202,157.249,161.177
T1,10.673,28.217,76.472,82.924
T4,19.019,45.013,154.313,148.049
T1,10.99,25.865,85.62,80.747
T1,10.643,25.804,79.49,74.251
T1,10.418,26.126,77.799,77.579
T1,9.58,24.443,82.706,74.923
T4,17.447,50.135,159.672,150.894
T1,10.828,27.644,74.872,81.234
T4,18.82,48.546,155.969,143.994
T1,10.867,25.522,78.022,84.634
T4,19.204,44.841,142.236,138.936
T1,10.854,27.276,81.584,80.813
T4,18.576,51.763,160.205,148.019
T1,10.31,25.702,76.147,83.369
T4,20.366,49.712,160.247,152.014
T1,10.83,24.332,77.923,82.636
T4,18.295,51.816,162.52,137.676
T1,10.381,26.08,76.154,84.215
T1,9.982,24.487,79.252,78.469
T1,10.755,28.369,77.674,81.202
T4,19.847,50.711,151.4,142.086
T4,20.507,48.069,141.94,144.828
