task_type,m1_1,m2_1,m3_1,m4_1
T3,49.366,103.045,112.12,151.704
T4,49.061,93.927,134.972,146.011
T2,45.626,90.371,106.102,137.405
T3,50.823,96.7,128.266,153.667
T3,54.647,93.495,126.752,156.868
T1,11.778,20.777,28.186,32.027
T4,57.142,101.839,128.89,160.708
T1,11.176,21.036,28.604,33.661
T4,56.103,101.471,117.856,154.127
T4,53.303,93.116,116.031,162.659
T3,47.838,89.514,117.146,141.871
T4,56.547,102.659,117.994,162.014
T3,51.252,102.277,130.744,148.927
T2,51.85,90.641,104.435,132.31
T3,52.72,103.468,127.812,146.705
T3,47.794,99.099,126.922,143.066
T2,49.593,96.842,115.746,141.374
T2,48.185,98.009,111.981,132.531
T3,50.994,102.768,132.4,156.46
T1,12.464,23.506,28.931,35.809
T2,49.577,97.91,107.156,131.39
T2,46.693,96.599,114.819,123.662
T2,46.581,90.474,105.653,143.845
T3,51.608,96.434,112.085,154.17
T4,53.899,91.839,122.471,143.246
T1,12.552,23.268,29.183,36.537
T1,11.885,24.501,29.676,31.423
T2,51.229,94.448,110.602,128.733
T3,50.88,100.989,130.861,154.765
T2,44.961,89.14,113.955,138.215
T4,50.464,103.005,114.635,153.62
T2,47.51,91.458,103.855,136.809
T1,11.151,23.347,28.581,35.714
T3,50.848,98.921,113.923,157.622
T1,12.258,22.206,30.414,35.238
T1,11.286,20.677,26.766,35.446
T2,45.796,94.925,112.193,125.334
T1,11.061,24.04,27.745,31.53
T1,12.729,21.725,28.556,31.224
T1,11.173,20.863,27.781,35.147
T4,56.099,93.621,116.421,151.944
T4,48.889,101.896,124.437,137.612
T1,12.421,20.71,29.606,32.3
T4,57.457,105.062,118.089,142.812
T1,11.689,22.206,28.473,34.299
T1,11.627,22.88,29.124,35.601
T1,11.612,21.274,27.849,36.414
T4,52.79,104.457,118.831,151.802
T2,50.339,83.101,114.585,141.9
T1,11.78,20.707,30.272,36.658
T1,12.674,21.453,25.783,33.811
T3,54.117,89.751,129.523,153.843
T1,11.709,22.86,30.156,33.866
T2,45.992,93.868,115.703,140.633
T1,11.303,21.736,26.071,34.153
T1,11.198,23.923,27.029,36.034
T4,48.913,100.456,134.96,162.024
T4,56.257,95.873,129.928,148.289
T3,51.245,102.107,129.163,134.379
T2,44.359,86.793,103.341,142.576
T1,12.815,21.101,29.742,34.848
T1,11.264,21.854,27.248,34.382
T2,47.714,97.602,108.21,128.164
T4,51.518,93.203,118.585,151.69
T3,52.398,95.082,120.507,144.493
T3,50.576,104.266,132.429,144.365
T2,48.579,91.623,113.435,143.508
T1,11.177,22.176,25.737,35.474
T2,49.29,85.778,109.924,139.155
T3,47.756,98.927,113.714,136.302
T2,45.114,84.437,115.524,136.84
T2,51.059,85.076,110.834,128.252
T3,48.314,91.604,121.346,137.0
T2,45.537,84.792,111.29,130.346
T4,54.799,92.244,118.474,138.75
T4,53.905,96.094,116.392,159.471
T4,50.136,94.549,118.09,159.42
T4,53.87,98.155,125.679,137.421
T3,47.357,94.753,130.454,154.945
T3,50.714,92.944,111.903,148.852
T3,50.444,91.544,128.012,148.914
T3,51.142,106.004,111.506,147.84
T2,44.963,87.919,121.838,141.788
T4,49.165,102.226,128.656,149.554
T3,51.364,101.846,126.748,142.156
T3,51.279,89.668,120.919,139.016
T2,51.687,88.85,103.752,136.684
T1,11.449,22.899,30.105,34.139
T4,49.708,101.959,125.219,149.898
T3,55.719,105.161,129.505,144.618
T2,46.573,85.156,109.619,126.014
T1,12.843,22.657,29.086,31.603
T3,48.407,101.338,131.934,152.469
T3,50.772,98.618,113.62,146.28
T1,12.938,23.889,29.368,30.86
T4,51.755,108.05,122.025,137.074
T2,48.478,94.687,111.738,140.657
T4,53.785,93.62,128.872,147.078
T4,56.151,100.178,116.401,156.763
T3,51.195,94.173,125.302,138.167
T2,44.031,84.714,122.444,137.764
T1,11.178,20.982,28.617,31.004
T2,47.712,89.983,109.319,136.564
T4,53.28,107.82,125.157,137.972
T3,49.09,94.119,117.123,138.775
T3,54.797,103.81,119.901,148.915
T4,53.126,108.764,120.974,139.514
T3,55.128,102.97,129.315,155.818
T4,51.763,93.581,123.822,160.276
T2,47.647,92.256,117.286,130.235
T4,54.455,94.749,131.846,162.512
T3,50.607,100.985,116.723,156.363
T2,47.414,91.5,110.338,137.594
T3,55.66,102.263,130.792,157.843
T4,56.205,107.641,121.146,154.777
T3,51.8,99.405,117.053,143.956
T4,53.589,101.435,134.32,147.435
T3,55.873,97.198,130.607,135.103
T3,52.766,97.649,115.35,152.94
T3,55.866,91.848,112.803,158.356
T4,49.892,94.016,125.202,149.541
T4,54.631,102.179,132.735,160.273
T2,45.751,96.578,113.789,144.804
T1,12.396,22.946,29.1,35.175
T3,49.674,92.061,116.371,143.21
T2,43.74,88.262,121.343,130.197
T2,45.061,88.801,111.561,134.515
T4,52.045,103.902,117.417,161.78
T4,48.579,104.462,130.024,152.258
T1,12.953,24.188,26.829,36.583
T1,11.741,23.48,28.507,31.849
T2,50.346,89.942,119.065,127.12
T3,53.316,90.379,124.316,143.054
T3,48.056,94.758,124.093,139.402
T1,11.785,21.485,29.25,35.877
T3,50.65,99.632,123.279,145.478
T1,12.612,22.113,30.452,36.416
T1,12.182,22.923,27.535,36.096
T2,47.829,86.489,104.331,141.821
T2,51.265,82.682,120.233,127.87
T3,48.358,91.479,131.181,135.798
T3,49.441,95.696,129.982,141.109
T2,48.326,98.022,105.262,134.746
T3,51.182,103.913,121.167,153.211
T4,54.296,96.889,119.306,144.631
T1,11.159,22.892,27.236,34.056
T3,48.376,98.248,119.553,150.409
T2,44.98,84.429,121.837,125.158
T2,47.294,89.252,107.302,131.303
T3,55.811,100.802,129.476,153.444
T4,55.158,101.44,135.647,151.235
T1,12.465,24.52,27.988,35.449
T2,48.188,84.104,114.737,128.565
T2,47.204,89.182,114.836,136.103
T1,12.27,20.944,28.777,35.627
T2,44.656,89.592,121.74,143.514
T4,57.463,106.324,124.261,150.183
T2,43.998,82.948,116.984,140.376
T3,50.237,95.85,123.014,155.141
T2,44.077,96.017,103.291,126.934
T1,12.278,23.061,28.713,35.587
T3,53.243,90.069,122.061,144.884
T2,51.804,83.943,117.325,128.294
T1,12.304,21.4,27.021,32.539
T4,55.68,109.03,128.999,142.788
T4,51.027,97.383,119.72,152.023
T1,11.992,23.425,28.377,34.864
T4,56.455,107.895,135.751,145.469
T1,11.019,20.769,30.375,32.709
T2,51.026,90.171,104.108,126.39
T4,50.633,97.01,124.188,146.109
T1,12.883,23.237,29.207,34.077
T3,52.088,92.534,131.468,140.013
T4,50.988,97.384,125.035,139.664
T2,44.194,96.83,121.317,144.002
T1,10.923,21.8,27.119,35.212
T2,51.582,86.79,107.978,129.358
T2,44.452,90.715,110.226,138.482
T4,53.999,99.386,117.629,138.91
T2,44.552,91.464,114.64,133.52
T1,10.996,24.03,29.344,35.674
T2,51.03,95.956,113.213,134.956
T2,50.279,92.45,121.392,140.635
T3,52.412,96.712,132.582,158.538
T4,51.8,94.799,126.74,149.63
T3,53.736,90.472,131.935,150.117
T2,51.536,84.695,113.472,139.366
T2,49.366,95.515,110.381,124.645
T2,44.471,95.54,112.501,140.92
T2,44.517,96.617,108.748,130.369
T3,54.694,102.183,120.785,135.003
T4,49.303,108.382,126.374,157.584
T3,49.891,95.904,118.265,150.018
T1,12.126,22.543,30.539,34.195
T4,57.411,98.495,125.506,157.567
T2,44.141,92.606,121.402,127.954
T1,12.405,23.552,26.081,31.452
T3,48.334,102.666,120.375,137.873
T3,53.432,94.681,116.177,153.349
T3,55.324,101.882,116.337,143.304
T2,43.979,95.34,118.936,135.2
T2,47.894,97.791,109.529,128.431
T1,12.769,20.745,26.341,35.85
T4,56.693,103.202,122.597,156.943
T3,49.571,100.546,118.548,149.864
T1,12.67,23.016,26.086,31.269
T3,53.767,93.085,116.859,143.131
T1,11.73,21.236,29.384,32.738
T2,49.046,90.419,115.04,144.455
T1,12.5,21.601,29.079,33.389
T1,12.507,23.242,26.807,33.159
T1,11.31,20.917,29.445,35.63
T1,11.29,22.117,30.154,35.013
T2,46.282,85.131,117.161,137.061
T2,46.36,96.19,105.022,130.65
T4,54.28,104.708,117.234,157.612
T1,12.23,20.922,25.903,35.526
T3,54.322,98.001,123.029,141.872
T2,51.056,95.777,120.748,134.098
T1,11.502,21.983,28.348,30.839
T3,52.053,95.182,124.884,133.61
T1,12.368,23.707,26.771,34.147
T1,12.757,24.371,28.744,34.396
T3,55.658,95.378,124.898,144.87
T4,54.896,100.765,131.511,162.246
T4,48.628,106.587,118.392,150.874
T4,52.503,98.53,115.666,141.146
T2,47.65,97.898,118.946,131.125
T2,46.819,92.951,120.585,126.135
T4,57.444,96.157,134.934,140.741
T3,52.755,96.283,122.849,157.027
T3,48.58,93.253,119.821,148.526
T4,57.365,93.43,131.119,148.651
T1,12.186,23.236,29.255,31.709
T2,48.444,83.08,121.736,137.033
T2,48.672,85.506,115.892,146.771
T3,55.409,99.394,112.286,158.539
T2,44.23,98.183,116.465,127.462
T2,48.938,83.036,122.182,134.103
T3,48.859,96.966,129.473,156.924
T4,55.102,103.509,117.877,162.425
T4,55.84,107.397,127.047,144.771
T2,48.762,90.567,113.126,143.637
T2,46.833,98.014,109.566,134.704
T2,48.614,84.013,116.147,145.031
T3,55.11,104.56,127.93,157.863
T4,56.459,95.038,134.985,148.074
T1,12.188,22.204,27.792,31.867
T3,50.75,102.864,131.872,140.859
T4,55.863,95.679,114.652,160.761
T3,55.741,105.646,113.314,153.704
T3,54.98,105.343,119.358,153.256
T1,11.468,23.497,28.743,35.36
T2,49.542,87.7,107.918,133.338
T4,55.984,106.654,126.543,139.878
T1,11.415,22.841,25.844,36.078
T3,48.264,97.086,111.527,151.692
T2,45.232,93.044,104.068,130.653
T2,50.544,86.988,119.333,135.198
T3,51.48,101.033,121.506,158.809
T1,10.92,22.905,26.551,33.776
T4,50.745,102.891,129.437,142.902
T3,48.635,90.285,112.646,155.59
T2,48.278,96.118,122.333,143.505
T4,54.13,98.034,116.225,155.669
T2,48.097,92.374,109.838,128.23
T4,52.06,109.161,124.981,161.782
T1,12.509,20.759,30.51,34.01
T4,50.894,102.473,129.542,157.203
T1,12.531,22.19,29.277,31.464
T2,48.039,96.838,121.623,130.525
T4,53.002,95.186,125.968,148.744
T1,11.376,23.693,29.346,33.314
T2,50.909,83.385,109.586,140.633
T3,54.174,106.25,114.912,143.28
T4,55.24,100.653,132.776,139.57
T1,11.082,22.736,27.233,32.303
T4,51.396,99.599,124.786,159.045
T2,50.163,90.813,104.301,124.63
T2,50.018,92.413,119.263,127.113
T4,51.375,91.995,122.823,153.91
T1,11.901,20.86,29.93,36.561
T4,56.308,97.804,120.563,153.704
T1,12.665,22.492,28.57,34.011
T1,11.954,23.453,29.853,34.649
T2,51.864,94.232,105.524,125.82
T3,54.463,98.569,117.054,135.722
T1,12.074,22.104,30.419,35.328
T4,57.064,100.058,124.815,154.698
T2,44.761,92.323,110.17,145.882
T4,55.42,99.765,123.508,141.75
T2,51.564,96.566,121.459,125.936
T4,52.781,94.009,131.922,151.636
T1,12.231,22.948,27.922,31.62
T1,11.669,21.385,29.194,34.838
T2,48.296,96.777,110.294,124.829
T2,51.197,87.307,114.929,144.171
T2,47.262,92.163,120.51,129.956
T3,52.81,92.36,129.269,140.618
T1,12.689,21.304,26.63,35.835
T2,46.89,93.249,114.118,143.292
T1,12.464,20.891,27.208,34.91
T2,44.027,95.662,118.289,145.118
T3,53.034,91.299,126.036,137.645
T2,48.316,97.247,109.958,142.853
T1,12.82,20.667,26.09,32.838
T3,53.652,98.038,125.033,141.69
T4,56.924,100.603,126.884,144.773
T2,50.128,89.155,109.409,132.513
T4,57.307,95.615,128.098,158.006
T3,48.297,93.152,119.312,158.318
T2,47.114,98.209,110.882,137.535
T2,49.558,92.509,121.508,145.669
T3,48.571,102.537,130.888,157.32
T1,12.764,23.099,27.887,36.075
T4,50.027,94.913,128.032,152.846
T3,52.776,100.458,129.57,157.802
T1,11.017,23.145,26.17,33.712
T2,44.236,90.311,104.646,135.364
T3,49.142,100.665,117.051,151.326
T4,51.49,101.771,117.337,160.975
T2,50.247,83.612,109.711,145.234
T4,51.218,93.879,135.924,148.692
T3,47.249,96.239,114.339,155.293
T4,52.831,104.79,118.929,152.659
T4,54.244,92.771,121.698,149.902
T4,51.959,99.61,127.049,150.762
T1,11.872,23.794,28.935,31.6
T1,11.414,21.614,25.948,35.772
T3,51.14,103.912,112.847,144.436
T2,48.522,88.217,114.644,129.112
T1,12.03,21.984,29.003,32.555
T4,50.137,107.234,126.082,147.347
T1,12.935,22.27,26.946,32.429
T4,53.733,102.809,118.895,159.936
T1,11.678,23.837,30.421,33.435
T1,11.032,22.218,27.156,32.304
T2,48.163,88.003,108.285,125.597
T1,11.52,23.195,29.847,32.998
T3,48.01,104.818,125.36,157.269
T1,12.371,21.549,29.392,35.728
T2,48.565,86.113,104.693,140.228
T2,46.939,90.98,103.301,127.602
T2,44.124,91.601,106.161,141.145
T4,51.456,107.931,133.42,142.351
T2,51.319,88.893,119.529,145.49
T1,12.233,23.678,30.118,33.563
T2,44.433,86.321,103.568,146.456
T4,57.454,100.152,122.794,162.916
T3,49.776,105.239,112.592,138.184
T4,57.267,101.487,135.448,151.619
T4,56.755,92.241,117.754,153.605
T1,11.647,21.882,25.735,32.434
T4,48.612,106.704,114.898,142.917
T3,48.84,91.228,129.025,136.801
T3,51.728,97.625,130.456,158.387
T3,48.332,104.436,124.615,138.794
T4,53.559,96.515,116.963,157.381
T1,12.713,23.375,27.075,36.296
T3,48.826,89.892,119.166,133.829
T4,51.716,92.126,124.473,147.205
T3,52.356,104.592,118.878,138.232
T3,51.775,101.242,130.735,142.56
T1,11.53,21.882,26.961,33.566
T3,48.432,92.167,127.871,150.882
T3,49.969,92.705,132.475,147.244
T4,54.134,105.119,116.79,138.473
T3,48.266,98.965,123.892,142.632
T1,12.681,22.619,26.44,31.422
T1,11.445,21.624,30.451,31.32
T1,11.828,23.625,29.914,33.396
T3,55.843,100.483,119.21,143.655
T3,53.37,92.733,131.025,133.924
T4,49.033,100.776,125.828,139.926
T4,56.484,104.107,115.781,144.134
T4,51.561,107.89,128.182,160.659
T1,11.71,23.24,28.172,34.436
T1,11.018,24.22,27.599,35.412
T1,11.667,23.233,29.119,34.274
T3,48.271,91.606,132.126,134.078
T3,49.843,104.888,128.623,133.807
T4,52.263,100.905,125.586,137.993
T3,50.975,94.461,121.725,152.71
T3,55.061,93.647,130.627,134.208
T1,11.121,21.19,29.964,31.719
T4,49.093,104.637,114.85,150.742
T3,55.516,102.926,129.203,156.132
T4,48.465,104.505,114.576,141.967
T1,11.39,21.234,27.371,33.608
T1,12.252,21.121,28.852,31.105
T4,49.139,94.875,131.275,161.177
T1,12.348,24.091,26.543,34.477
T4,52.92,92.435,128.825,148.049
T1,12.714,22.082,29.718,33.572
T1,12.313,22.031,27.59,30.871
T1,12.053,22.305,27.003,32.255
T1,11.083,20.868,28.706,31.15
T4,48.546,102.952,133.298,150.894
T1,12.527,23.601,25.987,33.774
T4,52.367,99.69,130.207,143.994
T1,12.571,21.79,27.081,35.188
T4,53.435,92.081,118.742,138.936
T1,12.557,23.288,28.317,33.599
T4,51.689,106.296,133.743,148.019
T1,11.927,21.944,26.43,34.662
T4,56.67,102.083,133.778,152.014
T1,12.529,20.774,27.046,34.357
T4,50.908,106.404,135.676,137.676
T1,12.009,22.266,26.432,35.014
T1,11.547,20.906,27.508,32.625
T1,12.443,24.221,26.96,33.761
T4,55.224,104.136,126.393,142.086
T4,57.062,98.71,118.495,144.828
