task_type,m1_1,m2_1,m3_1,m4_1
T3,1.671,3.887,9.401,8.165
T2,1.355,3.094,7.043,8.112
T1,1.302,2.502,6.744,6.597
T1,1.144,2.592,6.179,6.508
T2,1.457,3.479,7.375,7.292
T4,1.843,3.892,9.47,10.113
T3,1.709,3.619,8.771,8.78
T3,1.649,3.969,9.639,8.772
T2,1.484,3.266,7.731,8.165
T1,1.136,2.63,5.836,6.715
T2,1.505,3.057,7.492,7.918
T3,1.557,3.766,8.277,8.282
T2,1.378,3.01,7.874,7.786
T2,1.559,3.032,7.554,7.297
T3,1.576,3.487,8.832,8.325
T2,1.391,3.022,7.585,7.416
T4,1.961,3.852,9.461,9.25
T4,1.929,4.013,9.295,10.631
T4,1.794,3.949,9.43,10.628
T4,1.928,4.099,10.036,9.161
T3,1.544,3.607,9.495,9.415
T3,1.654,3.538,8.145,9.045
T3,1.645,3.485,9.318,9.049
T3,1.668,4.035,8.116,8.983
T2,1.373,3.134,8.304,8.068
T4,1.759,4.269,10.274,9.97
T3,1.675,3.877,9.226,8.638
T3,1.672,3.413,8.801,8.447
T2,1.578,3.167,7.071,7.777
T1,1.163,2.716,6.827,6.463
T4,1.779,4.258,10.0,9.993
T3,1.817,4.003,9.426,8.788
T2,1.422,3.035,7.471,7.17
T1,1.305,2.687,6.595,5.982
T3,1.579,3.857,9.603,9.265
T3,1.656,3.754,8.27,8.889
T1,1.315,2.833,6.659,5.842
T4,1.852,4.513,9.745,9.138
T2,1.48,3.375,7.616,8.003
T4,1.925,3.91,10.291,9.805
T4,2.009,4.184,9.295,10.451
T3,1.67,3.585,9.12,8.396
T2,1.345,3.02,8.345,7.839
T1,1.136,2.488,6.489,5.869
T2,1.457,3.207,7.451,7.77
T4,1.906,4.503,9.995,9.198
T3,1.601,3.583,8.525,8.433
T3,1.787,3.952,8.727,9.049
T4,1.901,4.542,9.661,9.301
T3,1.798,3.92,9.412,9.468
T4,1.852,3.908,9.888,10.685
T2,1.455,3.288,7.994,7.41
T4,1.949,3.957,10.529,10.834
T3,1.65,3.844,8.496,9.501
T2,1.448,3.261,7.52,7.829
T3,1.815,3.893,9.52,9.591
T4,2.011,4.495,9.674,10.318
T3,1.689,3.784,8.52,8.747
T4,1.918,4.236,10.726,9.829
T3,1.822,3.7,9.506,8.209
T3,1.721,3.717,8.396,9.293
T3,1.822,3.496,8.211,9.622
T4,1.785,3.926,9.998,9.969
T4,1.955,4.267,10.6,10.685
T2,1.397,3.442,7.755,8.239
T1,1.259,2.721,6.599,6.659
T3,1.62,3.504,8.47,8.702
T2,1.336,3.146,8.27,7.408
T2,1.376,3.165,7.604,7.654
T4,1.862,4.339,9.377,10.785
T4,1.738,4.363,10.383,10.151
T1,1.316,2.868,6.084,6.925
T1,1.193,2.784,6.464,6.029
T2,1.537,3.206,8.115,7.233
T3,1.739,3.44,9.049,8.693
T3,1.567,3.607,9.032,8.471
T1,1.197,2.548,6.633,6.792
T3,1.652,3.793,8.973,8.84
T1,1.281,2.622,6.905,6.894
T1,1.238,2.718,6.244,6.833
T2,1.461,3.083,7.111,8.069
T2,1.566,2.947,8.195,7.276
T3,1.577,3.482,9.548,8.252
T3,1.612,3.643,9.461,8.574
T2,1.476,3.494,7.174,7.667
T3,1.669,3.955,8.819,9.31
T4,1.943,4.046,9.527,9.642
T1,1.134,2.715,6.176,6.447
T3,1.578,3.74,8.702,9.139
T2,1.374,3.009,8.304,7.121
T2,1.444,3.181,7.313,7.471
T3,1.82,3.837,9.424,9.324
T4,1.974,4.237,10.832,10.082
T1,1.266,2.908,6.346,6.711
T2,1.472,2.998,7.82,7.315
T2,1.442,3.179,7.827,7.744
T1,1.247,2.484,6.525,6.744
T2,1.364,3.193,8.297,8.166
T4,2.056,4.44,9.923,10.012
T2,1.344,2.957,7.973,7.987
T3,1.638,3.649,8.954,9.427
T2,1.346,3.422,7.04,7.222
T1,1.247,2.735,6.511,6.737
T3,1.736,3.429,8.884,8.804
T2,1.582,2.992,7.996,7.3
T1,1.25,2.538,6.127,6.16
T4,1.992,4.553,10.301,9.519
T4,1.826,4.067,9.56,10.135
T1,1.218,2.778,6.435,6.6
T4,2.02,4.506,10.841,9.698
T1,1.12,2.463,6.888,6.192
T2,1.558,3.214,7.096,7.191
T4,1.812,4.051,9.917,9.741
T1,1.309,2.756,6.623,6.451
T3,1.699,3.522,9.569,8.508
T4,1.824,4.067,9.985,9.311
T2,1.35,3.451,8.268,8.194
T1,1.11,2.585,6.149,6.666
T2,1.575,3.094,7.359,7.36
T2,1.358,3.233,7.513,7.879
T4,1.932,4.151,9.394,9.261
T2,1.361,3.26,7.813,7.597
T1,1.117,2.85,6.654,6.753
T2,1.558,3.42,7.716,7.679
T2,1.535,3.295,8.274,8.002
T3,1.709,3.681,9.65,9.633
T4,1.854,3.959,10.121,9.975
T3,1.752,3.444,9.603,9.122
T2,1.574,3.019,7.734,7.93
T2,1.508,3.405,7.523,7.092
T2,1.358,3.405,7.668,8.018
T2,1.359,3.444,7.412,7.418
T3,1.784,3.89,8.791,8.203
T4,1.764,4.526,10.092,10.506
T3,1.627,3.651,8.608,9.116
T1,1.232,2.673,6.925,6.473
T4,2.054,4.114,10.023,10.504
T2,1.348,3.301,8.274,7.28
T1,1.26,2.793,5.914,5.954
T3,1.576,3.908,8.762,8.378
T3,1.743,3.604,8.456,9.318
T3,1.804,3.878,8.468,8.708
T2,1.343,3.398,8.106,7.693
T2,1.463,3.486,7.465,7.308
T1,1.297,2.46,5.973,6.786
T4,2.029,4.31,9.79,10.463
T3,1.617,3.827,8.629,9.106
T1,1.287,2.729,5.915,5.919
T3,1.753,3.543,8.506,8.697
T1,1.192,2.518,6.663,6.197
T2,1.498,3.223,7.841,8.219
T1,1.27,2.562,6.594,6.321
T1,1.271,2.756,6.079,6.277
T1,1.149,2.481,6.677,6.745
T1,1.147,2.623,6.837,6.628
T2,1.413,3.034,7.985,7.799
T2,1.416,3.429,7.158,7.434
T4,1.942,4.373,9.362,10.507
T1,1.243,2.481,5.874,6.725
T3,1.772,3.73,8.955,8.621
T2,1.559,3.414,8.23,7.63
T1,1.169,2.607,6.428,5.838
T3,1.698,3.623,9.09,8.119
T1,1.257,2.811,6.07,6.464
T1,1.296,2.89,6.518,6.511
T3,1.815,3.631,9.091,8.803
T4,1.964,4.208,10.502,10.816
T4,1.74,4.451,9.454,10.058
T4,1.879,4.115,9.237,9.41
T2,1.455,3.489,8.107,7.461
T2,1.43,3.313,8.219,7.177
T4,2.055,4.016,10.775,9.383
T3,1.72,3.665,8.942,9.542
T3,1.584,3.55,8.721,9.025
T4,2.053,3.902,10.471,9.91
T1,1.238,2.755,6.634,6.003
T2,1.479,2.961,8.297,7.797
T2,1.486,3.048,7.899,8.351
T3,1.807,3.783,8.173,9.633
T2,1.351,3.5,7.938,7.252
T2,1.494,2.96,8.327,7.63
T3,1.593,3.691,9.424,9.535
T4,1.972,4.323,9.413,10.828
T4,1.998,4.485,10.146,9.651
T2,1.489,3.228,7.71,8.173
T2,1.43,3.494,7.468,7.664
T2,1.485,2.995,7.916,8.252
T3,1.797,3.98,9.312,9.592
T4,2.02,3.969,10.779,9.872
T1,1.238,2.633,6.302,6.032
T3,1.655,3.916,9.598,8.559
T4,1.999,3.996,9.156,10.717
T3,1.818,4.021,8.248,9.34
T3,1.793,4.01,8.688,9.312
T1,1.165,2.786,6.518,6.694
T2,1.513,3.126,7.355,7.587
T4,2.003,4.454,10.105,9.325
T1,1.16,2.709,5.86,6.83
T3,1.574,3.696,8.118,9.217
T2,1.381,3.316,7.093,7.434
T2,1.544,3.101,8.133,7.693
T3,1.679,3.846,8.844,9.65
T1,1.109,2.716,6.021,6.394
T4,1.816,4.297,10.336,9.527
T3,1.586,3.437,8.199,9.454
T2,1.474,3.426,8.338,8.165
T4,1.937,4.094,9.281,10.378
T2,1.469,3.293,7.486,7.296
T4,1.863,4.559,9.981,10.785
T1,1.271,2.462,6.918,6.438
T4,1.821,4.28,10.345,10.48
T1,1.273,2.631,6.639,5.956
T2,1.467,3.452,8.289,7.427
T4,1.897,3.975,10.059,9.916
T1,1.156,2.81,6.654,6.306
T2,1.555,2.972,7.469,8.002
T3,1.767,4.044,8.364,8.706
T4,1.977,4.204,10.603,9.305
T1,1.126,2.696,6.175,6.115
T4,1.839,4.16,9.965,10.603
T2,1.532,3.237,7.109,7.091
T2,1.527,3.294,8.129,7.233
T4,1.838,3.842,9.808,10.261
T1,1.209,2.474,6.787,6.921
T4,2.015,4.085,9.628,10.247
T1,1.287,2.667,6.478,6.438
T1,1.215,2.781,6.769,6.559
T2,1.584,3.359,7.192,7.159
T3,1.776,3.752,8.52,8.247
T1,1.227,2.621,6.898,6.688
T4,2.042,4.179,9.967,10.313
T2,1.367,3.291,7.509,8.3
T4,1.983,4.167,9.863,9.45
T2,1.575,3.442,8.278,7.166
T4,1.889,3.926,10.535,10.109
T1,1.243,2.721,6.332,5.986
T1,1.186,2.536,6.62,6.595
T2,1.475,3.45,7.517,7.103
T2,1.563,3.112,7.833,8.203
T2,1.443,3.285,8.214,7.394
T3,1.722,3.516,9.409,8.544
T1,1.289,2.526,6.038,6.784
T2,1.432,3.324,7.778,8.153
T1,1.266,2.477,6.17,6.608
T2,1.345,3.41,8.062,8.257
T3,1.73,3.475,9.174,8.364
T2,1.476,3.466,7.494,8.128
T1,1.303,2.451,5.916,6.216
T3,1.75,3.732,9.101,8.61
T4,2.037,4.202,10.133,9.652
T2,1.531,3.178,7.457,7.54
T4,2.051,3.993,10.23,10.534
T3,1.575,3.546,8.684,9.62
T2,1.439,3.501,7.557,7.826
T2,1.513,3.297,8.282,8.288
T3,1.584,3.903,9.527,9.559
T1,1.297,2.739,6.324,6.829
T4,1.79,3.964,10.224,10.19
T3,1.721,3.824,9.431,9.589
T1,1.119,2.745,5.934,6.382
T2,1.351,3.219,7.132,7.702
T3,1.603,3.832,8.52,9.195
T4,1.842,4.25,9.37,10.732
T2,1.534,2.98,7.477,8.264
T4,1.833,3.921,10.854,9.913
T3,1.541,3.663,8.322,9.436
T4,1.89,4.376,9.497,10.177
T4,1.941,3.874,9.718,9.993
T4,1.859,4.16,10.146,10.051
T1,1.206,2.822,6.561,5.982
T1,1.16,2.563,5.884,6.772
T3,1.668,3.955,8.214,8.777
T2,1.482,3.144,7.814,7.346
T1,1.222,2.607,6.576,6.163
T4,1.794,4.478,10.069,9.823
T1,1.314,2.641,6.11,6.139
T4,1.923,4.294,9.495,10.662
T1,1.187,2.827,6.898,6.329
T1,1.121,2.635,6.158,6.115
T2,1.471,3.137,7.38,7.146
T1,1.17,2.751,6.768,6.247
T3,1.566,3.99,9.124,9.556
T1,1.257,2.555,6.665,6.763
T2,1.483,3.069,7.136,7.979
T2,1.433,3.243,7.041,7.26
T2,1.347,3.265,7.236,8.031
T4,1.841,4.508,10.654,9.49
T2,1.567,3.168,8.147,8.278
T1,1.243,2.808,6.83,6.353
T2,1.357,3.077,7.059,8.333
T4,2.056,4.183,9.806,10.861
T3,1.623,4.006,8.195,8.397
T4,2.049,4.238,10.816,10.108
T4,2.031,3.852,9.404,10.24
T1,1.183,2.595,5.835,6.14
T4,1.739,4.456,9.175,9.528
T3,1.593,3.473,9.391,8.313
T3,1.687,3.716,9.495,9.624
T3,1.576,3.975,9.07,8.434
T4,1.916,4.031,9.34,10.492
T1,1.292,2.772,6.139,6.871
T3,1.592,3.422,8.674,8.132
T4,1.851,3.848,9.94,9.814
T3,1.707,3.981,8.653,8.399
T3,1.689,3.854,9.516,8.662
T1,1.171,2.595,6.114,6.354
T3,1.579,3.508,9.307,9.168
T3,1.63,3.529,9.642,8.947
T4,1.937,4.39,9.326,9.232
T3,1.574,3.767,9.018,8.667
T1,1.288,2.682,5.995,5.948
T1,1.163,2.564,6.905,5.929
T1,1.202,2.802,6.783,6.322
T3,1.821,3.825,8.677,8.729
T3,1.741,3.53,9.537,8.138
T4,1.755,4.209,10.048,9.328
T4,2.021,4.348,9.246,9.609
T4,1.845,4.506,10.236,10.711
T1,1.19,2.756,6.388,6.519
T1,1.119,2.872,6.258,6.704
T1,1.185,2.755,6.603,6.488
T3,1.574,3.487,9.617,8.147
T3,1.626,3.993,9.362,8.131
T4,1.87,4.214,10.029,9.2
T3,1.662,3.596,8.86,9.279
T3,1.796,3.565,9.508,8.155
T1,1.13,2.513,6.795,6.005
T4,1.757,4.37,9.172,10.049
T3,1.811,3.918,9.404,9.487
T4,1.734,4.365,9.15,9.464
T1,1.157,2.518,6.207,6.362
T1,1.245,2.505,6.542,5.888
T4,1.758,3.962,10.483,10.745
T1,1.255,2.857,6.019,6.526
T4,1.894,3.86,10.288,9.87
T1,1.292,2.619,6.739,6.355
T1,1.251,2.613,6.256,5.844
T1,1.225,2.645,6.123,6.106
T1,1.126,2.475,6.509,5.897
T4,1.737,4.3,10.645,10.06
T1,1.273,2.799,5.893,6.394
T4,1.874,4.163,10.398,9.6
T1,1.277,2.584,6.141,6.661
T4,1.912,3.846,9.482,9.262
T1,1.276,2.762,6.421,6.36
T4,1.85,4.439,10.68,9.868
T1,1.212,2.602,5.993,6.562
T4,2.028,4.263,10.683,10.134
T1,1.273,2.464,6.133,6.504
T4,1.822,4.444,10.835,9.178
T1,1.22,2.64,5.994,6.628
T1,1.173,2.479,6.238,6.176
T1,1.264,2.872,6.113,6.391
T4,1.976,4.349,10.093,9.472
T4,2.042,4.122,9.463,9.655
