task_type,m1_1,m2_1,m3_1,m4_1
T3,0.101,0.503,3.206,4.772
T3,0.108,0.539,3.203,4.721
T3,0.106,0.549,3.062,4.683
T4,0.209,1.073,6.781,10.4
T3,0.093,0.55,2.773,4.321
T3,0.095,0.535,2.725,4.715
T4,0.203,1.045,7.035,9.734
T2,0.063,0.334,1.836,3.042
T3,0.098,0.502,3.117,4.776
T3,0.105,0.485,3.08,4.876
T1,0.003,0.012,0.077,0.112
T4,0.236,1.133,6.718,10.714
T1,0.002,0.012,0.078,0.117
T4,0.232,1.129,6.143,10.275
T4,0.22,1.036,6.048,10.844
T3,0.092,0.464,2.847,4.409
T4,0.234,1.143,6.15,10.801
T3,0.099,0.531,3.177,4.629
T2,0.071,0.335,1.807,2.929
T3,0.102,0.537,3.106,4.56
T3,0.092,0.514,3.084,4.447
T2,0.068,0.358,2.003,3.129
T2,0.066,0.362,1.938,2.934
T3,0.098,0.533,3.217,4.863
T1,0.003,0.014,0.079,0.125
T2,0.068,0.362,1.854,2.908
T2,0.064,0.357,1.987,2.737
T2,0.064,0.334,1.828,3.184
T3,0.1,0.5,2.724,4.792
T4,0.223,1.022,6.383,9.55
T1,0.003,0.014,0.08,0.127
T1,0.003,0.014,0.081,0.11
T2,0.07,0.349,1.914,2.85
T3,0.098,0.524,3.18,4.81
T2,0.062,0.329,1.972,3.06
T4,0.209,1.146,5.975,10.241
T2,0.065,0.338,1.797,3.028
T1,0.002,0.014,0.078,0.125
T3,0.098,0.513,2.768,4.899
T1,0.003,0.013,0.083,0.123
T1,0.002,0.012,0.073,0.124
T2,0.063,0.351,1.942,2.774
T1,0.002,0.014,0.076,0.11
T1,0.003,0.013,0.078,0.109
T1,0.002,0.012,0.076,0.123
T4,0.232,1.042,6.068,10.13
T4,0.202,1.134,6.486,9.174
T1,0.003,0.012,0.081,0.113
T4,0.238,1.169,6.155,9.521
T1,0.003,0.013,0.078,0.12
T1,0.003,0.013,0.079,0.124
T1,0.003,0.012,0.076,0.127
T4,0.218,1.163,6.194,10.12
T2,0.069,0.307,1.983,3.141
T1,0.003,0.012,0.083,0.128
T1,0.003,0.013,0.07,0.118
T3,0.104,0.466,3.147,4.782
T1,0.003,0.013,0.082,0.118
T2,0.063,0.347,2.002,3.113
T1,0.002,0.013,0.071,0.119
T1,0.002,0.014,0.074,0.126
T4,0.202,1.118,7.034,10.802
T4,0.233,1.067,6.772,9.886
T3,0.099,0.53,3.139,4.177
T2,0.061,0.321,1.788,3.156
T1,0.003,0.012,0.081,0.122
T1,0.002,0.013,0.074,0.12
T2,0.066,0.361,1.873,2.837
T4,0.213,1.037,6.181,10.113
T3,0.101,0.493,2.928,4.491
T3,0.098,0.541,3.218,4.487
T2,0.067,0.339,1.963,3.177
T1,0.002,0.013,0.07,0.124
T2,0.068,0.317,1.902,3.08
T3,0.092,0.513,2.763,4.236
T2,0.062,0.312,1.999,3.029
T2,0.07,0.314,1.918,2.839
T3,0.093,0.475,2.949,4.258
T2,0.063,0.313,1.926,2.885
T4,0.227,1.027,6.175,9.25
T4,0.223,1.069,6.067,10.631
T4,0.207,1.052,6.155,10.628
T4,0.223,1.092,6.551,9.161
T3,0.091,0.492,3.17,4.816
T3,0.098,0.482,2.719,4.626
T3,0.097,0.475,3.111,4.628
T3,0.099,0.55,2.71,4.595
T2,0.062,0.325,2.109,3.139
T4,0.203,1.138,6.706,9.97
T3,0.099,0.528,3.08,4.418
T3,0.099,0.465,2.938,4.321
T2,0.071,0.328,1.796,3.026
T1,0.002,0.013,0.082,0.119
T4,0.206,1.135,6.527,9.993
T3,0.107,0.546,3.147,4.495
T2,0.064,0.315,1.897,2.789
T1,0.003,0.013,0.079,0.11
T3,0.093,0.526,3.206,4.739
T3,0.098,0.512,2.761,4.547
T1,0.003,0.014,0.08,0.108
T4,0.214,1.203,6.36,9.138
T2,0.067,0.35,1.934,3.114
T4,0.222,1.042,6.717,9.805
T4,0.232,1.115,6.067,10.451
T3,0.099,0.489,3.045,4.294
T2,0.06,0.313,2.119,3.05
T1,0.002,0.012,0.078,0.108
T2,0.066,0.333,1.892,3.023
T4,0.22,1.2,6.523,9.198
T3,0.095,0.488,2.846,4.313
T3,0.106,0.539,2.914,4.628
T4,0.22,1.21,6.305,9.301
T3,0.106,0.534,3.142,4.843
T4,0.214,1.042,6.454,10.685
T2,0.065,0.341,2.03,2.883
T4,0.225,1.055,6.872,10.834
T3,0.098,0.524,2.836,4.86
T2,0.065,0.338,1.91,3.046
T3,0.107,0.531,3.178,4.906
T4,0.232,1.198,6.314,10.318
T3,0.1,0.516,2.844,4.474
T4,0.222,1.129,7.001,9.829
T3,0.108,0.504,3.174,4.199
T3,0.102,0.507,2.803,4.753
T3,0.108,0.477,2.741,4.922
T4,0.206,1.046,6.526,9.969
T4,0.226,1.137,6.918,10.685
T2,0.063,0.357,1.969,3.205
T1,0.003,0.013,0.079,0.123
T3,0.096,0.478,2.828,4.451
T2,0.06,0.326,2.1,2.882
T2,0.062,0.328,1.931,2.978
T4,0.215,1.156,6.12,10.785
T4,0.201,1.163,6.777,10.151
T1,0.003,0.014,0.073,0.128
T1,0.003,0.014,0.078,0.111
T2,0.069,0.332,2.061,2.814
T3,0.103,0.469,3.021,4.446
T3,0.093,0.492,3.015,4.333
T1,0.003,0.013,0.08,0.125
T3,0.098,0.517,2.996,4.522
T1,0.003,0.013,0.083,0.127
T1,0.003,0.013,0.075,0.126
T2,0.066,0.32,1.806,3.139
T2,0.07,0.306,2.081,2.831
T3,0.093,0.475,3.188,4.221
T3,0.095,0.497,3.159,4.386
T2,0.066,0.362,1.822,2.983
T3,0.099,0.539,2.944,4.762
T4,0.225,1.078,6.218,9.642
T1,0.002,0.013,0.074,0.119
T3,0.093,0.51,2.905,4.675
T2,0.062,0.312,2.109,2.77
T2,0.065,0.33,1.857,2.907
T3,0.108,0.523,3.146,4.769
T4,0.228,1.129,7.07,10.082
T1,0.003,0.014,0.076,0.124
T2,0.066,0.311,1.986,2.846
T2,0.065,0.33,1.987,3.013
T1,0.003,0.012,0.078,0.124
T2,0.061,0.331,2.107,3.177
T4,0.238,1.183,6.477,10.012
T2,0.06,0.307,2.025,3.107
T3,0.097,0.497,2.989,4.822
T2,0.061,0.355,1.788,2.81
T1,0.003,0.013,0.078,0.124
T3,0.103,0.467,2.966,4.503
T2,0.071,0.31,2.03,2.84
T1,0.003,0.012,0.074,0.113
T4,0.23,1.213,6.724,9.519
T4,0.211,1.084,6.24,10.135
T1,0.003,0.014,0.077,0.122
T4,0.234,1.201,7.076,9.698
T1,0.002,0.012,0.083,0.114
T2,0.07,0.333,1.802,2.798
T4,0.209,1.08,6.473,9.741
T1,0.003,0.014,0.08,0.119
T3,0.1,0.48,3.195,4.352
T4,0.211,1.084,6.517,9.311
T2,0.061,0.358,2.1,3.188
T1,0.002,0.013,0.074,0.123
T2,0.071,0.321,1.869,2.863
T2,0.061,0.335,1.908,3.065
T4,0.223,1.106,6.131,9.261
T2,0.061,0.338,1.984,2.956
T1,0.002,0.014,0.08,0.124
T2,0.07,0.355,1.959,2.987
T2,0.069,0.342,2.101,3.113
T3,0.101,0.502,3.222,4.927
T4,0.214,1.055,6.606,9.975
T3,0.104,0.469,3.206,4.666
T2,0.071,0.313,1.964,3.085
T2,0.068,0.353,1.91,2.759
T2,0.061,0.353,1.947,3.119
T2,0.061,0.357,1.882,2.886
T3,0.105,0.53,2.935,4.196
T4,0.204,1.206,6.587,10.506
T3,0.096,0.498,2.874,4.663
T1,0.003,0.013,0.083,0.119
T4,0.237,1.096,6.542,10.504
T2,0.061,0.342,2.101,2.832
T1,0.003,0.014,0.071,0.11
T3,0.093,0.533,2.925,4.285
T3,0.103,0.491,2.823,4.766
T3,0.107,0.529,2.827,4.454
T2,0.06,0.352,2.058,2.993
T2,0.066,0.361,1.896,2.843
T1,0.003,0.012,0.072,0.125
T4,0.235,1.149,6.39,10.463
T3,0.096,0.522,2.881,4.658
T1,0.003,0.013,0.071,0.109
T3,0.104,0.483,2.84,4.449
T1,0.003,0.012,0.08,0.114
T2,0.067,0.334,1.991,3.198
T1,0.003,0.013,0.079,0.116
T1,0.003,0.014,0.073,0.116
T1,0.002,0.012,0.08,0.124
T1,0.002,0.013,0.082,0.122
T2,0.064,0.315,2.028,3.034
T2,0.064,0.355,1.818,2.892
T4,0.225,1.165,6.11,10.507
T1,0.003,0.012,0.071,0.124
T3,0.105,0.508,2.99,4.41
T2,0.07,0.354,2.09,2.968
T1,0.003,0.013,0.077,0.108
T3,0.1,0.494,3.035,4.153
T1,0.003,0.014,0.073,0.119
T1,0.003,0.014,0.078,0.12
T3,0.107,0.495,3.035,4.503
T4,0.227,1.121,6.855,10.816
T4,0.201,1.186,6.171,10.058
T4,0.217,1.097,6.029,9.41
T2,0.065,0.362,2.058,2.903
T2,0.064,0.343,2.087,2.792
T4,0.238,1.07,7.033,9.383
T3,0.102,0.5,2.985,4.881
T3,0.094,0.484,2.912,4.616
T4,0.237,1.04,6.834,9.91
T1,0.003,0.014,0.08,0.111
T2,0.067,0.307,2.107,3.033
T2,0.067,0.316,2.006,3.249
T3,0.107,0.516,2.729,4.928
T2,0.061,0.363,2.016,2.821
T2,0.067,0.307,2.114,2.968
T3,0.094,0.503,3.146,4.877
T4,0.228,1.152,6.144,10.828
T4,0.231,1.195,6.622,9.651
T2,0.067,0.335,1.958,3.18
T2,0.064,0.362,1.896,2.982
T2,0.067,0.31,2.01,3.21
T3,0.106,0.542,3.109,4.907
T4,0.234,1.058,7.036,9.872
T1,0.003,0.013,0.076,0.111
T3,0.098,0.534,3.205,4.378
T4,0.231,1.065,5.976,10.717
T3,0.108,0.548,2.754,4.777
T3,0.106,0.547,2.9,4.763
T1,0.003,0.014,0.078,0.123
T2,0.068,0.324,1.868,2.952
T4,0.232,1.187,6.596,9.325
T1,0.002,0.013,0.07,0.126
T3,0.093,0.504,2.71,4.715
T2,0.062,0.344,1.801,2.892
T2,0.069,0.321,2.065,2.993
T3,0.099,0.524,2.953,4.936
T1,0.002,0.013,0.072,0.118
T4,0.21,1.145,6.746,9.527
T3,0.094,0.468,2.737,4.836
T2,0.066,0.355,2.117,3.177
T4,0.224,1.091,6.058,10.378
T2,0.066,0.341,1.901,2.838
T4,0.215,1.215,6.514,10.785
T1,0.003,0.012,0.083,0.119
T4,0.211,1.14,6.752,10.48
T1,0.003,0.013,0.08,0.11
T2,0.066,0.358,2.105,2.889
T4,0.219,1.059,6.566,9.916
T1,0.002,0.014,0.08,0.116
T2,0.07,0.308,1.896,3.113
T3,0.104,0.551,2.792,4.453
T4,0.228,1.12,6.921,9.305
T1,0.002,0.013,0.074,0.113
T4,0.213,1.108,6.504,10.603
T2,0.069,0.336,1.805,2.759
T2,0.069,0.342,2.064,2.814
T4,0.213,1.024,6.402,10.261
T1,0.003,0.012,0.082,0.128
T4,0.233,1.089,6.284,10.247
T1,0.003,0.013,0.078,0.119
T1,0.003,0.014,0.081,0.121
T2,0.071,0.348,1.826,2.785
T3,0.105,0.511,2.844,4.218
T1,0.003,0.013,0.083,0.123
T4,0.236,1.114,6.506,10.313
T2,0.061,0.341,1.907,3.229
T4,0.229,1.11,6.437,9.45
T2,0.071,0.357,2.102,2.788
T4,0.218,1.046,6.876,10.109
T1,0.003,0.013,0.076,0.11
T1,0.003,0.012,0.08,0.121
T2,0.066,0.358,1.909,2.763
T2,0.07,0.323,1.989,3.191
T2,0.065,0.341,2.086,2.877
T3,0.102,0.479,3.141,4.371
T1,0.003,0.012,0.073,0.125
T2,0.064,0.345,1.975,3.172
T1,0.003,0.012,0.074,0.122
T2,0.06,0.354,2.047,3.212
T3,0.102,0.474,3.063,4.278
T2,0.066,0.359,1.903,3.162
T1,0.003,0.012,0.071,0.115
T3,0.103,0.509,3.038,4.404
T4,0.235,1.12,6.613,9.652
T2,0.069,0.329,1.893,2.933
T4,0.237,1.064,6.677,10.534
T3,0.093,0.483,2.899,4.921
T2,0.065,0.363,1.919,3.044
T2,0.068,0.342,2.103,3.225
T3,0.094,0.532,3.181,4.89
T1,0.003,0.013,0.076,0.126
T4,0.207,1.056,6.673,10.19
T3,0.102,0.521,3.149,4.905
T1,0.002,0.014,0.071,0.118
T2,0.061,0.334,1.811,2.996
T3,0.095,0.522,2.844,4.703
T4,0.213,1.133,6.116,10.732
T2,0.069,0.309,1.899,3.215
T4,0.212,1.045,7.085,9.913
T3,0.091,0.499,2.778,4.827
T4,0.219,1.166,6.199,10.177
T4,0.224,1.032,6.343,9.993
T4,0.215,1.109,6.622,10.051
T1,0.003,0.014,0.079,0.11
T1,0.002,0.013,0.071,0.125
T3,0.099,0.539,2.742,4.489
T2,0.067,0.326,1.984,2.858
T1,0.003,0.013,0.079,0.114
T4,0.207,1.193,6.572,9.823
T1,0.003,0.013,0.073,0.113
T4,0.222,1.144,6.197,10.662
T1,0.003,0.014,0.083,0.117
T1,0.002,0.013,0.074,0.113
T2,0.066,0.325,1.874,2.78
T1,0.003,0.014,0.081,0.115
T3,0.093,0.544,3.046,4.888
T1,0.003,0.013,0.08,0.125
T2,0.067,0.318,1.812,3.104
T2,0.064,0.336,1.788,2.825
T2,0.061,0.339,1.837,3.124
T4,0.213,1.201,6.954,9.49
T2,0.071,0.328,2.069,3.221
T1,0.003,0.014,0.082,0.117
T2,0.061,0.319,1.792,3.242
T4,0.238,1.115,6.4,10.861
T3,0.096,0.546,2.736,4.295
T4,0.237,1.129,7.06,10.108
T4,0.235,1.027,6.138,10.24
T1,0.003,0.013,0.07,0.113
T4,0.201,1.188,5.989,9.528
T3,0.094,0.473,3.135,4.252
T3,0.1,0.507,3.17,4.923
T3,0.093,0.542,3.028,4.314
T4,0.222,1.074,6.096,10.492
T1,0.003,0.014,0.074,0.127
T3,0.094,0.466,2.896,4.16
T4,0.214,1.025,6.488,9.814
T3,0.101,0.543,2.889,4.296
T3,0.1,0.525,3.177,4.431
T1,0.003,0.013,0.073,0.117
T3,0.093,0.478,3.107,4.69
T3,0.096,0.481,3.219,4.576
T4,0.224,1.17,6.087,9.232
T3,0.093,0.513,3.011,4.433
T1,0.003,0.013,0.072,0.11
T1,0.002,0.013,0.083,0.109
T1,0.003,0.014,0.082,0.116
T3,0.108,0.521,2.897,4.465
T3,0.103,0.481,3.184,4.162
T4,0.203,1.122,6.558,9.328
T4,0.234,1.159,6.035,9.609
T4,0.213,1.201,6.681,10.711
T1,0.003,0.014,0.077,0.12
T1,0.002,0.014,0.075,0.124
T1,0.003,0.014,0.079,0.12
T3,0.093,0.475,3.211,4.167
T3,0.096,0.544,3.126,4.159
T4,0.216,1.123,6.546,9.2
T3,0.098,0.49,2.958,4.746
T3,0.106,0.486,3.174,4.171
T1,0.002,0.012,0.082,0.111
T4,0.203,1.165,5.986,10.049
T3,0.107,0.534,3.14,4.853
T4,0.2,1.163,5.972,9.464
T1,0.002,0.012,0.075,0.117
T1,0.003,0.012,0.079,0.108
T4,0.203,1.056,6.842,10.745
T1,0.003,0.014,0.072,0.12
T4,0.219,1.029,6.715,9.87
T1,0.003,0.013,0.081,0.117
T1,0.003,0.013,0.075,0.108
T1,0.003,0.013,0.074,0.112
T1,0.002,0.012,0.078,0.109
T4,0.201,1.146,6.948,10.06
T1,0.003,0.014,0.071,0.118
T4,0.217,1.109,6.787,9.6
T1,0.003,0.013,0.074,0.123
T4,0.221,1.025,6.189,9.262
T1,0.003,0.014,0.077,0.117
T4,0.214,1.183,6.971,9.868
T1,0.003,0.013,0.072,0.121
T4,0.234,1.136,6.973,10.134
T1,0.003,0.012,0.074,0.12
T4,0.211,1.184,7.072,9.178
T1,0.003,0.013,0.072,0.122
T1,0.003,0.012,0.075,0.114
T1,0.003,0.014,0.073,0.118
T4,0.228,1.159,6.588,9.472
T4,0.236,1.099,6.176,9.655
