task_type,m1_1,m2_1,m3_1,m4_1
T3,4.0,88.078,121.134,145.692
T3,3.626,84.359,120.291,142.078
T2,3.693,80.906,107.661,137.789
T2,3.588,81.881,104.158,129.171
T3,3.869,87.483,125.483,155.38
T1,0.061,1.301,1.783,2.312
T2,3.692,81.799,99.67,128.059
T2,3.477,80.703,106.798,120.526
T2,3.469,75.586,98.272,140.198
T3,3.916,82.09,106.229,153.106
T4,4.118,78.722,116.879,143.246
T1,0.062,1.288,1.798,2.359
T1,0.059,1.356,1.829,2.029
T2,3.815,78.906,102.876,125.469
T3,3.861,85.968,124.024,153.697
T2,3.348,74.471,105.994,134.711
T4,3.856,88.293,109.4,153.62
T2,3.538,76.408,96.6,133.34
T1,0.055,1.292,1.761,2.306
T3,3.858,84.207,107.971,156.534
T1,0.06,1.229,1.874,2.275
T1,0.056,1.144,1.649,2.289
T2,3.41,79.304,104.355,122.156
T1,0.055,1.331,1.71,2.036
T1,0.063,1.202,1.76,2.016
T1,0.055,1.155,1.712,2.269
T4,4.286,80.249,111.106,151.944
T4,3.735,87.343,118.755,137.612
T1,0.061,1.146,1.824,2.086
T4,4.39,90.057,112.698,142.812
T1,0.058,1.229,1.755,2.215
T1,0.057,1.266,1.795,2.299
T1,0.057,1.177,1.716,2.351
T4,4.033,89.538,113.406,151.802
T2,3.748,69.426,106.58,138.302
T1,0.058,1.146,1.865,2.367
T1,0.063,1.187,1.589,2.183
T3,4.106,76.402,122.756,152.781
T1,0.058,1.265,1.858,2.187
T2,3.425,78.421,107.62,137.067
T1,0.056,1.203,1.607,2.205
T1,0.055,1.324,1.666,2.327
T4,3.737,86.108,128.798,162.024
T4,4.298,82.18,123.995,148.289
T3,3.888,86.92,122.415,133.451
T2,3.303,72.511,96.122,138.961
T1,0.063,1.168,1.833,2.25
T1,0.056,1.21,1.679,2.22
T2,3.553,81.541,100.651,124.915
T4,3.936,79.891,113.171,151.69
T3,3.976,80.94,114.211,143.495
T3,3.837,88.757,125.51,143.369
T2,3.617,76.546,105.511,139.869
T1,0.055,1.227,1.586,2.291
T2,3.67,71.662,102.245,135.627
T3,3.623,84.212,107.772,135.362
T2,3.359,70.542,107.454,133.371
T2,3.802,71.076,103.091,125.0
T3,3.666,77.979,115.006,136.055
T2,3.391,70.839,103.516,127.041
T4,4.187,79.07,113.065,138.75
T4,4.118,82.369,111.078,159.471
T4,3.83,81.045,112.698,159.42
T4,4.116,84.136,119.941,137.421
T3,3.593,80.66,123.638,153.876
T3,3.848,79.119,106.057,147.824
T3,3.827,77.927,121.324,147.886
T3,3.88,90.237,105.68,146.82
T2,3.348,73.451,113.326,138.193
T4,3.756,87.626,122.782,149.554
T3,3.897,86.697,120.126,141.175
T3,3.891,76.331,114.601,138.056
T2,3.849,74.229,96.504,133.219
T1,0.056,1.267,1.855,2.204
T4,3.798,87.397,119.501,149.898
T3,4.228,89.52,122.739,143.62
T2,3.468,71.143,101.962,122.819
T1,0.063,1.254,1.792,2.041
T3,3.673,86.265,125.041,151.416
T3,3.852,83.95,107.683,145.27
T1,0.064,1.322,1.81,1.993
T4,3.954,92.618,116.454,137.074
T2,3.61,79.106,103.932,137.091
T4,4.109,80.249,122.988,147.078
T4,4.29,85.87,111.086,156.763
T3,3.884,80.166,118.755,137.214
T2,3.279,70.774,113.891,134.271
T1,0.055,1.161,1.764,2.002
T2,3.553,75.176,101.682,133.101
T4,4.071,92.42,119.442,137.972
T3,3.725,80.119,111.004,137.817
T3,4.158,88.369,113.636,147.887
T4,4.059,93.23,115.45,139.514
T3,4.183,87.654,122.559,154.743
T4,3.955,80.216,118.168,160.276
T2,3.548,77.074,109.093,126.933
T4,4.16,81.217,125.826,162.512
T3,3.84,85.965,110.625,155.284
T2,3.531,76.443,102.63,134.105
T3,4.223,87.053,123.959,156.753
T4,4.294,92.267,115.614,154.777
T3,3.93,84.62,110.937,142.962
T4,4.094,86.948,128.187,147.435
T3,4.239,82.741,123.783,134.17
T3,4.004,83.125,109.323,151.884
T3,4.239,78.186,106.91,157.263
T4,3.812,80.588,119.485,149.541
T4,4.174,87.585,126.675,160.273
T2,3.407,80.685,105.84,141.132
T1,0.061,1.27,1.793,2.271
T3,3.769,78.368,110.291,142.221
T2,3.257,73.738,112.866,126.896
T2,3.355,74.188,103.768,131.105
T4,3.976,89.063,112.056,161.78
T4,3.711,89.542,124.087,152.258
T1,0.064,1.339,1.653,2.362
T1,0.058,1.3,1.757,2.057
T2,3.749,75.141,110.747,123.897
T3,4.045,76.936,117.821,142.066
T3,3.646,80.664,117.609,138.44
T1,0.058,1.189,1.802,2.317
T3,3.843,84.813,116.838,144.474
T1,0.062,1.224,1.877,2.351
T1,0.06,1.269,1.697,2.331
T2,3.562,72.257,97.043,138.226
T2,3.817,69.076,111.834,124.628
T3,3.669,77.873,124.327,134.86
T3,3.751,81.462,123.191,140.135
T2,3.599,81.892,97.909,131.329
T3,3.883,88.457,114.837,152.153
T4,4.148,83.051,113.858,144.631
T1,0.055,1.267,1.678,2.199
T3,3.671,83.634,113.307,149.371
T2,3.349,70.535,113.326,121.984
T2,3.522,74.565,99.806,127.974
T3,4.235,85.809,122.711,152.384
T4,4.214,86.952,129.454,151.235
T1,0.061,1.357,1.725,2.289
T2,3.588,70.264,106.722,125.305
T2,3.515,74.506,106.814,132.652
T1,0.061,1.159,1.773,2.3
T2,3.325,74.849,113.236,139.876
T4,4.39,91.139,118.587,150.183
T2,3.276,69.298,108.812,136.817
T3,3.812,81.593,116.587,154.07
T2,3.282,80.217,96.076,123.716
T1,0.061,1.276,1.769,2.298
T3,4.04,76.672,115.684,143.884
T2,3.858,70.13,109.129,125.041
T1,0.061,1.185,1.665,2.101
T4,4.254,93.458,123.109,142.788
T4,3.899,83.475,114.253,152.023
T1,0.059,1.297,1.749,2.251
T4,4.313,92.485,129.553,145.469
T1,0.054,1.15,1.872,2.112
T2,3.8,75.332,96.835,123.186
T4,3.868,83.154,118.517,146.109
T1,0.064,1.286,1.8,2.2
T3,3.952,78.77,124.599,139.046
T4,3.896,83.476,119.326,139.664
T2,3.291,80.896,112.842,140.351
T1,0.054,1.207,1.671,2.274
T2,3.841,72.509,100.435,126.078
T2,3.31,75.787,102.526,134.971
T4,4.126,85.191,112.259,138.91
T2,3.318,76.413,106.632,130.135
T1,0.054,1.33,1.808,2.304
T2,3.8,80.166,105.304,131.534
T2,3.744,77.237,112.912,137.069
T3,3.977,82.327,125.655,157.444
T4,3.958,81.259,120.954,149.63
T3,4.077,77.016,125.042,149.08
T2,3.838,70.758,105.545,135.833
T2,3.676,79.798,102.67,121.485
T2,3.311,79.818,104.642,137.347
T2,3.315,80.718,101.151,127.064
T3,4.15,86.985,114.475,134.071
T4,3.767,92.902,120.604,157.584
T3,3.785,81.639,112.086,148.982
T1,0.06,1.248,1.882,2.208
T4,4.386,84.428,119.776,157.567
T2,3.287,77.367,112.921,124.709
T1,0.061,1.304,1.607,2.031
T3,3.667,87.396,114.086,136.922
T3,4.054,80.598,110.107,152.29
T3,4.198,86.728,110.259,142.315
T2,3.275,79.651,110.628,131.772
T2,3.566,81.699,101.877,125.174
T1,0.063,1.148,1.623,2.315
T4,4.331,88.462,116.999,156.943
T3,3.761,85.59,112.354,148.829
T1,0.062,1.274,1.607,2.019
T3,4.08,79.239,110.753,142.143
T1,0.058,1.175,1.811,2.114
T2,3.652,75.54,107.004,140.792
T1,0.062,1.196,1.792,2.156
T1,0.062,1.286,1.652,2.141
T1,0.056,1.158,1.814,2.301
T1,0.056,1.224,1.858,2.261
T2,3.446,71.122,108.976,133.586
T2,3.452,80.362,97.686,127.337
T4,4.147,89.753,111.881,157.612
T1,0.06,1.158,1.596,2.294
T3,4.122,83.425,116.601,140.893
T2,3.802,80.016,112.313,130.698
T1,0.057,1.217,1.747,1.991
T3,3.95,81.024,118.36,132.687
T1,0.061,1.312,1.65,2.205
T1,0.063,1.349,1.771,2.221
T3,4.223,81.192,118.373,143.87
T4,4.194,86.373,125.506,162.246
T4,3.715,91.364,112.986,150.874
T4,4.011,84.458,110.385,141.146
T2,3.548,81.788,110.637,127.801
T2,3.486,77.655,112.161,122.937
T4,4.389,82.424,128.773,140.741
T3,4.003,81.962,116.431,155.943
T3,3.686,79.383,113.561,147.501
T4,4.383,80.086,125.132,148.651
T1,0.06,1.286,1.803,2.047
T2,3.607,69.409,113.232,133.559
T2,3.624,71.435,107.797,143.05
T3,4.204,84.61,106.419,157.444
T2,3.294,82.026,108.329,124.23
T2,3.644,69.372,113.647,130.703
T3,3.707,82.543,122.708,155.841
T4,4.21,88.725,112.495,162.425
T4,4.266,92.058,121.246,144.771
T2,3.631,75.664,105.223,139.996
T2,3.487,81.885,101.912,131.289
T2,3.62,70.188,108.033,141.354
T3,4.182,89.007,121.246,156.774
T4,4.314,81.465,128.822,148.074
T1,0.06,1.229,1.713,2.058
T3,3.851,87.564,124.983,139.887
T4,4.268,82.014,109.417,160.761
T3,4.229,89.932,107.394,152.643
T3,4.172,89.674,113.122,152.199
T1,0.057,1.301,1.771,2.283
T2,3.689,73.268,100.38,129.957
T4,4.277,91.421,120.765,139.878
T1,0.056,1.264,1.593,2.33
T3,3.662,82.645,105.7,150.645
T2,3.368,77.733,96.798,127.34
T2,3.764,72.673,110.997,131.77
T3,3.906,86.006,115.158,157.713
T1,0.054,1.268,1.636,2.181
T4,3.877,88.196,123.527,142.902
T3,3.69,76.856,106.76,154.516
T2,3.595,80.301,113.787,139.866
T4,4.136,84.033,110.918,155.669
T2,3.581,77.173,102.165,124.979
T4,3.977,93.57,119.275,161.782
T1,0.062,1.149,1.88,2.196
T4,3.888,87.837,123.627,157.203
T1,0.062,1.228,1.804,2.032
T2,3.577,80.903,113.127,127.216
T4,4.049,81.591,120.216,148.744
T1,0.056,1.311,1.808,2.151
T2,3.791,69.663,101.93,137.067
T3,4.11,90.447,108.908,142.291
T4,4.22,86.277,126.714,139.57
T1,0.055,1.258,1.678,2.086
T4,3.927,85.374,119.089,159.045
T2,3.735,75.869,97.015,121.47
T2,3.725,77.206,110.932,123.89
T4,3.925,78.856,117.215,153.91
T1,0.059,1.155,1.844,2.361
T4,4.302,83.835,115.058,153.704
T1,0.062,1.245,1.761,2.196
T1,0.059,1.298,1.84,2.237
T2,3.862,78.726,98.152,122.63
T3,4.132,83.908,110.938,134.785
T1,0.06,1.223,1.875,2.281
T4,4.36,85.767,119.116,154.698
T2,3.333,77.13,102.474,142.183
T4,4.234,85.516,117.869,141.75
T2,3.84,80.675,112.974,122.743
T4,4.033,80.582,125.899,151.636
T1,0.06,1.27,1.721,2.042
T1,0.058,1.184,1.799,2.25
T2,3.596,80.852,102.59,121.664
T2,3.812,72.94,106.901,140.515
T2,3.519,76.997,112.092,126.661
T3,4.007,78.623,122.515,139.647
T1,0.063,1.179,1.641,2.314
T2,3.492,77.904,106.146,139.659
T1,0.061,1.156,1.677,2.254
T2,3.278,79.92,110.026,141.438
T3,4.024,77.719,119.451,136.695
T2,3.598,81.244,102.277,139.231
T1,0.063,1.144,1.608,2.12
T3,4.071,83.456,118.501,140.712
T4,4.349,86.234,121.09,144.773
T2,3.733,74.484,101.766,129.153
T4,4.378,81.959,122.25,158.006
T3,3.665,79.296,113.079,157.225
T2,3.508,82.048,103.136,134.048
T2,3.69,77.286,113.02,141.976
T3,3.685,87.286,124.049,156.234
T1,0.063,1.279,1.719,2.329
T4,3.822,81.358,122.186,152.846
T3,4.004,85.516,122.8,156.713
T1,0.054,1.281,1.613,2.177
T2,3.294,75.45,97.335,131.932
T3,3.729,85.692,110.935,150.281
T4,3.934,87.236,111.98,160.975
T2,3.742,69.853,102.047,141.552
T4,3.913,80.471,129.717,148.692
T3,3.585,81.924,108.365,154.221
T4,4.036,89.824,113.499,152.659
T4,4.144,79.521,116.142,149.902
T4,3.97,85.383,121.248,150.762
T1,0.059,1.317,1.783,2.04
T1,0.056,1.196,1.599,2.31
T3,3.88,88.456,106.951,143.439
T2,3.613,73.701,106.636,125.838
T1,0.059,1.217,1.787,2.102
T4,3.831,91.918,120.325,147.347
T1,0.064,1.233,1.66,2.094
T4,4.105,88.126,113.467,159.936
T1,0.058,1.319,1.875,2.159
T1,0.054,1.23,1.673,2.086
T2,3.586,73.521,100.721,122.413
T1,0.057,1.284,1.839,2.131
T3,3.643,89.227,118.81,156.184
T1,0.061,1.193,1.811,2.307
T2,3.616,71.943,97.38,136.672
T2,3.495,76.009,96.085,124.367
T2,3.286,76.528,98.745,137.566
T4,3.931,92.516,127.328,142.351
T2,3.821,74.265,111.179,141.801
T1,0.06,1.311,1.856,2.167
T2,3.309,72.116,96.333,142.743
T4,4.39,85.848,117.188,162.916
T3,3.777,89.586,106.709,137.23
T4,4.375,86.992,129.263,151.619
T4,4.336,79.067,112.378,153.605
T1,0.057,1.211,1.586,2.094
T4,3.714,91.464,109.652,142.917
T3,3.706,77.658,122.284,135.856
T3,3.925,83.104,123.64,157.294
T3,3.667,88.902,118.104,137.836
T4,4.092,82.73,111.622,157.381
T1,0.063,1.294,1.668,2.344
T3,3.705,76.522,112.94,132.905
T4,3.951,78.968,118.789,147.205
T3,3.973,89.035,112.667,137.277
T3,3.928,86.183,123.905,141.576
T1,0.057,1.211,1.661,2.167
T3,3.675,78.458,121.19,149.841
T3,3.791,78.916,125.554,146.228
T4,4.136,90.106,111.457,138.473
T3,3.662,84.245,117.419,141.648
T1,0.063,1.252,1.629,2.029
T1,0.056,1.197,1.876,2.022
T1,0.058,1.308,1.843,2.156
T3,4.237,85.537,112.982,142.663
T3,4.049,78.94,124.179,133.0
T4,3.746,86.383,120.082,139.926
T4,4.315,89.238,110.494,144.134
T4,3.939,92.481,122.329,160.659
T1,0.058,1.286,1.736,2.224
T1,0.054,1.341,1.701,2.287
T1,0.058,1.286,1.794,2.213
T3,3.663,77.981,125.223,133.152
T3,3.782,89.287,121.903,132.883
T4,3.993,86.493,119.852,137.993
T3,3.868,80.411,115.366,151.656
T3,4.178,79.718,123.802,133.281
T1,0.055,1.173,1.846,2.048
T4,3.751,89.692,109.606,150.742
T3,4.212,87.617,122.453,155.054
T4,3.703,89.58,109.344,141.967
T1,0.056,1.175,1.687,2.17
T1,0.06,1.169,1.778,2.008
T4,3.754,81.325,125.281,161.177
T1,0.061,1.333,1.636,2.226
T4,4.043,79.233,122.943,148.049
T1,0.063,1.222,1.831,2.168
T1,0.061,1.219,1.7,1.993
T1,0.059,1.235,1.664,2.083
T1,0.055,1.155,1.769,2.011
T4,3.709,88.248,127.212,150.894
T1,0.062,1.306,1.601,2.181
T4,4.001,85.452,124.262,143.994
T1,0.062,1.206,1.669,2.272
T4,4.083,78.929,113.321,138.936
T1,0.062,1.289,1.745,2.17
T4,3.949,91.115,127.637,148.019
T1,0.059,1.215,1.629,2.238
T4,4.33,87.503,127.67,152.014
T1,0.062,1.15,1.667,2.218
T4,3.889,91.207,129.481,137.676
T1,0.059,1.232,1.629,2.261
T1,0.057,1.157,1.695,2.107
T1,0.061,1.341,1.661,2.18
T4,4.219,89.263,120.622,142.086
T4,4.36,84.612,113.085,144.828
