task_type,m1_1,m2_1,m3_1,m4_1
T3,2.785,40.56,84.484,110.757
T4,3.06,52.438,107.744,157.584
T3,2.54,38.067,82.722,123.075
T1,0.039,0.571,1.362,1.789
T4,3.563,47.654,107.004,157.567
T2,1.634,26.72,61.725,76.306
T1,0.04,0.596,1.164,1.646
T3,2.461,40.752,84.198,113.112
T3,2.72,37.582,81.261,125.808
T3,2.817,40.44,81.373,117.567
T2,1.628,27.508,60.472,80.627
T2,1.773,28.216,55.689,76.59
T1,0.041,0.525,1.175,1.876
T4,3.518,49.932,104.523,156.943
T3,2.524,39.91,82.92,122.949
T1,0.041,0.583,1.164,1.636
T3,2.737,36.948,81.738,117.425
T1,0.038,0.538,1.311,1.713
T2,1.815,26.089,58.491,86.146
T1,0.041,0.547,1.297,1.747
T1,0.041,0.588,1.196,1.735
T1,0.037,0.53,1.314,1.864
T1,0.037,0.56,1.345,1.832
T2,1.713,24.563,59.569,81.737
T2,1.716,27.754,53.398,77.913
T4,3.369,50.66,99.951,157.612
T1,0.04,0.53,1.156,1.859
T3,2.766,38.9,86.054,116.392
T2,1.89,27.634,61.393,79.97
T1,0.037,0.556,1.265,1.614
T3,2.65,37.781,87.352,109.614
T1,0.04,0.6,1.194,1.787
T1,0.041,0.617,1.282,1.8
T3,2.834,37.859,87.361,118.852
T4,3.407,48.753,112.124,162.246
T4,3.018,51.57,100.939,150.874
T4,3.258,47.671,98.615,141.146
T2,1.764,28.247,60.477,78.197
T2,1.733,26.819,61.31,75.221
T4,3.565,46.523,115.042,140.741
T3,2.686,38.218,85.928,128.826
T3,2.473,37.015,83.81,121.851
T4,3.56,45.204,111.79,148.651
T1,0.04,0.588,1.305,1.659
T2,1.793,23.971,61.895,81.72
T2,1.801,24.671,58.924,87.527
T3,2.821,39.453,78.54,130.066
T2,1.637,28.329,59.215,76.012
T2,1.811,23.958,62.122,79.973
T3,2.488,38.489,90.561,128.741
T4,3.42,50.08,100.5,162.425
T4,3.465,51.961,108.318,144.771
T2,1.805,26.131,57.517,85.659
T2,1.733,28.28,55.707,80.331
T2,1.799,24.24,59.054,86.49
T3,2.806,41.503,89.482,129.512
T4,3.504,45.982,115.086,148.074
T1,0.04,0.562,1.24,1.667
T3,2.584,40.83,92.239,115.561
T4,3.467,46.292,97.75,160.761
T3,2.838,41.934,79.259,126.1
T3,2.799,41.814,83.486,125.732
T1,0.037,0.595,1.282,1.85
T2,1.834,25.304,54.87,79.517
T4,3.474,51.602,107.888,139.878
T1,0.037,0.578,1.153,1.888
T3,2.457,38.536,78.008,124.449
T2,1.674,26.846,52.912,77.915
T2,1.871,25.099,60.674,80.626
T3,2.621,40.103,84.989,130.287
T1,0.035,0.58,1.184,1.767
T4,3.149,49.781,110.356,142.902
T3,2.476,35.837,78.791,127.646
T2,1.787,27.733,62.199,85.579
T4,3.359,47.431,99.091,155.669
T2,1.78,26.653,55.846,76.47
T4,3.231,52.815,106.557,161.782
T1,0.041,0.526,1.361,1.78
T4,3.158,49.579,110.445,157.203
T1,0.041,0.562,1.306,1.646
T2,1.778,27.941,61.838,77.839
T4,3.289,46.053,107.398,148.744
T1,0.037,0.6,1.309,1.743
T2,1.884,24.059,55.718,83.867
T3,2.758,42.174,80.376,117.548
T4,3.428,48.698,113.202,139.57
T1,0.036,0.576,1.215,1.69
T4,3.19,48.189,106.39,159.045
T2,1.857,26.202,53.031,74.323
T2,1.851,26.664,60.638,75.804
T4,3.188,44.509,104.716,153.91
T1,0.039,0.528,1.335,1.913
T4,3.494,47.32,102.79,153.704
T1,0.041,0.569,1.275,1.78
T1,0.039,0.594,1.332,1.813
T2,1.919,27.189,53.652,75.033
T3,2.773,39.125,81.875,111.346
T1,0.039,0.56,1.357,1.849
T4,3.541,48.41,106.415,154.698
T2,1.657,26.638,56.015,86.997
T4,3.439,48.269,105.301,141.75
T2,1.908,27.862,61.755,75.102
T4,3.276,45.484,112.474,151.636
T1,0.04,0.581,1.246,1.655
T1,0.038,0.541,1.302,1.823
T2,1.787,27.923,56.078,74.442
T2,1.895,25.191,58.434,85.977
T2,1.749,26.592,61.272,77.5
T3,2.689,36.661,90.419,115.363
T1,0.041,0.539,1.188,1.875
T2,1.735,26.905,58.022,85.452
T1,0.04,0.529,1.214,1.827
T2,1.629,27.601,60.143,86.541
T3,2.7,36.239,88.157,112.924
T2,1.788,28.059,55.907,85.191
T1,0.042,0.523,1.164,1.718
T3,2.732,38.915,87.456,116.243
T4,3.533,48.674,108.178,144.773
T2,1.855,25.724,55.628,79.025
T4,3.556,46.261,109.214,158.006
T3,2.459,36.975,83.454,129.884
T2,1.744,28.336,56.377,82.019
T2,1.834,26.692,61.779,86.87
T3,2.473,40.7,91.551,129.066
T1,0.041,0.585,1.244,1.888
T4,3.105,45.922,109.158,152.846
T3,2.687,39.875,90.629,129.461
T1,0.036,0.586,1.167,1.764
T2,1.637,26.058,53.206,80.725
T3,2.502,39.957,81.872,124.148
T4,3.195,49.239,100.04,160.975
T2,1.86,24.125,55.781,86.611
T4,3.179,45.421,115.886,148.692
T3,2.406,38.2,79.976,127.403
T4,3.279,50.7,101.397,152.659
T4,3.366,44.885,103.758,149.902
T4,3.225,48.194,108.32,150.762
T1,0.039,0.602,1.291,1.653
T1,0.037,0.547,1.158,1.872
T3,2.604,41.246,78.932,118.496
T2,1.796,25.453,58.29,76.996
T1,0.039,0.557,1.294,1.703
T4,3.112,51.882,107.495,147.347
T1,0.042,0.564,1.202,1.697
T4,3.335,49.742,101.368,159.936
T1,0.038,0.603,1.357,1.749
T1,0.036,0.562,1.211,1.69
T2,1.783,25.392,55.056,74.9
T1,0.037,0.587,1.332,1.727
T3,2.444,41.605,87.684,129.024
T1,0.04,0.546,1.311,1.869
T2,1.797,24.846,53.23,83.625
T2,1.737,26.251,52.522,76.096
T2,1.633,26.43,53.977,84.172
T4,3.193,52.22,113.751,142.351
T2,1.899,25.649,60.773,86.763
T1,0.04,0.599,1.344,1.756
T2,1.644,24.906,52.658,87.34
T4,3.566,48.456,104.692,162.916
T3,2.534,41.773,78.754,113.367
T4,3.554,49.102,115.48,151.619
T4,3.522,44.629,100.395,153.605
T1,0.038,0.554,1.148,1.697
T4,3.017,51.626,97.96,142.917
T3,2.487,36.211,90.248,112.232
T3,2.634,38.75,91.249,129.941
T3,2.461,41.454,87.163,113.867
T4,3.324,46.696,99.72,157.381
T1,0.041,0.592,1.208,1.899
T3,2.486,35.681,83.352,109.794
T4,3.209,44.573,106.123,147.205
T3,2.666,41.516,83.151,113.406
T3,2.636,40.186,91.444,116.957
T1,0.037,0.554,1.203,1.756
T3,2.466,36.584,89.441,123.784
T3,2.544,36.797,92.661,120.799
T4,3.36,50.859,99.573,138.473
T3,2.457,39.282,86.657,117.016
T1,0.041,0.573,1.18,1.644
T1,0.037,0.547,1.358,1.639
T1,0.038,0.598,1.335,1.747
T3,2.843,39.885,83.383,117.855
T3,2.717,36.809,91.647,109.872
T4,3.043,48.758,107.278,139.926
T4,3.505,50.37,98.713,144.134
T4,3.2,52.2,109.285,160.659
T1,0.038,0.588,1.257,1.802
T1,0.036,0.613,1.231,1.853
T1,0.038,0.588,1.299,1.793
T3,2.458,36.362,92.417,109.998
T3,2.538,41.633,89.967,109.776
T4,3.243,48.82,107.072,137.993
T3,2.595,37.495,85.142,125.284
T3,2.803,37.172,91.368,110.105
T1,0.036,0.536,1.337,1.66
T4,3.047,50.626,97.919,150.742
T3,2.827,40.855,90.373,128.091
T4,3.008,50.562,97.685,141.967
T1,0.037,0.538,1.221,1.759
T1,0.04,0.535,1.287,1.628
T4,3.05,45.903,111.923,161.177
T1,0.04,0.61,1.184,1.804
T4,3.284,44.722,109.834,148.049
T1,0.041,0.559,1.326,1.757
T1,0.04,0.558,1.231,1.615
T1,0.039,0.565,1.205,1.688
T1,0.036,0.528,1.281,1.63
T4,3.013,49.811,113.648,150.894
T1,0.041,0.597,1.159,1.767
T4,3.25,48.233,111.012,143.994
T1,0.041,0.552,1.208,1.841
T4,3.316,44.551,101.237,138.936
T1,0.041,0.59,1.263,1.758
T4,3.208,51.429,114.027,148.019
T1,0.039,0.556,1.179,1.814
T4,3.517,49.39,114.057,152.014
T1,0.041,0.526,1.207,1.798
T4,3.159,51.481,115.675,137.676
T1,0.039,0.564,1.179,1.832
T1,0.037,0.529,1.227,1.707
T1,0.04,0.613,1.203,1.767
T4,3.427,50.384,107.76,142.086
T4,3.541,47.758,101.027,144.828
