task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,97.314,103.86,1.05,10.28,96.14,1.09,9.76
T1,101.821,92.1,93.61,10.48,97.63,106.16,9.75
T3,113.275,105.19,0.94,9.74,98.92,1.08,10.52
T3,117.047,98.97,1.0,9.49,104.6,1.08,9.33
T1,120.0,95.01,95.74,9.5,93.58,100.19,9.68
T2,123.416,94.08,10.18,0.95,105.56,9.82,1.01
T1,126.448,95.28,93.63,9.38,91.43,107.22,10.27
T3,127.016,99.12,0.95,9.89,96.35,0.92,10.29
T2,128.966,101.92,9.8,1.09,97.04,9.19,1.03
T3,130.777,103.14,1.02,10.28,99.03,1.03,10.38
T3,135.031,99.3,0.94,10.56,106.14,0.95,10.72
T3,137.118,104.54,1.05,9.46,101.54,1.07,10.34
T1,141.448,95.67,91.7,10.05,94.5,105.23,10.05
T3,147.428,104.94,1.02,9.38,92.66,1.0,10.4
T1,152.601,95.9,105.45,9.57,104.83,95.55,9.19
T1,163.682,96.9,99.55,10.61,94.98,93.56,10.53
T1,164.496,107.85,102.79,10.81,93.62,105.65,10.81
T3,165.467,96.49,0.97,9.97,103.88,1.06,9.66
T2,165.696,101.67,10.3,1.05,99.73,10.69,1.02
T2,167.93,106.54,10.22,0.94,101.3,10.41,0.94
T1,170.343,102.55,92.17,10.52,95.22,105.26,9.47
T1,171.139,91.83,91.4,10.59,106.64,98.06,10.47
T3,172.874,101.48,1.04,10.26,107.18,0.92,10.54
T1,179.359,99.76,107.72,10.43,105.47,100.36,10.24
T1,181.331,106.01,94.66,9.36,106.77,102.73,10.67
T1,185.5,108.64,94.41,10.44,107.22,98.56,10.08
T1,192.354,102.48,102.52,10.63,101.51,100.56,10.17
T2,192.97,98.9,10.54,0.92,91.87,10.38,0.97
T1,193.247,99.2,106.56,10.32,94.41,95.23,10.35
T3,195.011,99.91,0.97,9.89,97.6,1.03,9.18
T3,200.08,99.77,1.05,9.54,106.52,1.08,10.69
T1,202.572,99.13,108.35,9.89,102.64,102.01,9.48
T3,204.428,102.52,0.96,9.24,96.05,1.02,10.06
T1,206.701,98.02,103.64,9.42,102.3,108.11,9.93
T2,206.795,105.92,9.47,1.06,95.45,9.69,0.97
T1,210.213,107.42,93.2,10.61,92.99,92.76,10.21
T1,212.447,105.28,100.83,9.56,108.34,108.0,10.09
T2,213.605,108.26,10.32,1.06,95.24,10.3,0.92
T1,216.835,96.38,98.66,10.45,101.04,91.48,9.43
T1,217.734,98.96,97.15,9.63,98.32,104.36,9.91
T3,217.939,91.96,1.07,10.68,99.99,1.05,9.81
T2,218.824,92.86,9.92,1.07,91.6,9.74,0.98
T3,219.644,94.97,0.98,9.71,96.01,0.93,10.38
T2,221.445,95.25,9.74,1.07,99.83,9.77,1.0
T2,228.466,103.54,10.21,1.0,100.46,9.44,1.01
T2,234.018,108.62,10.11,1.02,99.22,10.86,1.07
T3,236.019,104.99,1.08,9.16,101.79,1.02,10.5
T2,240.552,102.53,10.79,1.08,91.39,10.84,0.98
T1,242.898,95.92,101.06,10.01,94.9,100.96,9.86
T2,243.142,101.5,9.25,1.0,95.41,10.09,1.05
T1,244.718,102.8,100.47,9.4,101.81,100.81,10.36
T3,246.091,91.39,0.96,10.27,107.64,0.94,10.56
T3,249.762,93.21,1.06,10.84,100.36,1.06,9.32
T1,256.824,107.38,94.95,10.55,101.77,107.22,10.78
T2,259.661,106.69,9.93,1.07,101.43,9.57,0.92
T1,260.907,95.74,102.78,10.53,100.94,95.21,10.44
T1,265.774,94.58,91.82,9.48,102.35,94.72,9.97
T1,267.401,97.17,93.49,9.75,107.58,95.19,10.43
T3,270.013,98.32,0.94,9.46,108.16,0.96,9.89
T1,278.219,103.69,105.06,10.65,101.08,103.4,10.7
T2,287.173,106.48,9.71,1.01,92.64,10.27,0.96
T2,323.737,105.22,10.78,0.92,91.66,10.13,1.03
T2,343.459,93.03,10.48,1.03,105.27,9.75,1.07
T2,344.442,104.44,9.82,1.09,108.58,10.33,0.91
T2,345.282,100.0,9.86,1.06,104.88,9.78,0.97
T2,352.715,97.24,9.22,0.94,97.28,9.38,1.01
T2,387.041,103.03,10.46,0.98,101.61,10.68,1.07
T2,398.231,101.74,10.86,1.04,99.82,10.14,0.94
