task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T3,123.57,91.9,0.96,10.28,100.1,1.06,9.2
T3,126.365,93.8,0.98,10.43,101.51,0.93,10.79
T1,127.431,107.72,92.35,9.28,105.5,104.2,9.69
T3,127.706,106.38,1.06,10.41,91.73,0.92,9.57
T2,128.146,104.66,10.43,1.0,103.17,10.4,1.01
T1,135.187,92.21,104.96,9.26,93.53,104.48,9.43
T1,135.694,105.43,102.89,9.39,103.97,93.42,9.2
T1,135.83,96.09,94.84,9.19,107.28,101.78,9.83
T3,136.353,93.29,0.93,10.69,100.6,1.07,10.18
T1,145.781,99.92,93.96,10.06,96.8,99.24,9.6
T3,147.481,101.0,0.93,9.88,91.64,1.07,9.21
T2,148.149,96.4,10.38,1.06,96.62,10.05,1.02
T1,150.424,102.0,99.76,9.56,97.88,97.7,9.5
T2,151.871,99.22,10.56,0.95,107.25,10.77,0.98
T2,155.887,108.15,9.15,1.07,95.8,9.23,1.03
T2,166.348,104.42,9.67,0.96,104.56,9.91,0.99
T3,168.898,94.79,0.94,9.76,105.52,0.98,9.54
T1,170.075,106.85,95.8,10.64,107.34,104.53,10.06
T2,174.405,105.06,10.2,1.08,102.45,9.48,0.94
T1,175.673,98.25,91.94,9.7,95.26,103.77,10.34
T1,177.54,95.55,91.57,9.18,96.08,99.44,9.72
T1,181.064,104.79,107.94,10.35,107.17,91.4,9.15
T2,182.324,93.3,9.81,0.93,106.14,9.84,1.09
T3,188.855,105.38,1.01,10.34,103.15,1.01,9.98
T2,190.697,96.25,10.01,1.04,96.82,10.42,0.97
T1,191.253,93.69,108.01,10.84,104.35,98.79,10.41
T3,192.128,91.86,1.06,9.72,93.93,0.97,10.05
T2,193.065,101.37,9.84,1.0,104.26,10.53,1.08
T3,194.132,103.0,0.98,10.31,96.64,1.0,9.85
T3,195.761,97.17,1.02,9.26,106.06,1.02,10.36
T1,195.909,96.26,96.74,10.18,105.94,99.4,10.4
T1,197.037,103.92,106.79,9.89,102.55,101.84,10.74
T3,203.043,97.99,0.92,10.52,91.39,1.07,9.58
T1,207.029,96.25,98.31,10.78,93.41,94.3,9.68
T3,224.97,104.84,1.03,10.62,102.89,1.02,9.43
T3,232.84,95.14,1.01,9.66,101.25,1.01,10.73
T2,236.164,98.55,9.51,1.05,92.16,10.62,1.05
T2,244.478,91.87,10.14,0.92,95.41,9.57,1.04
T3,256.295,92.54,1.07,10.1,91.53,0.95,10.21
T3,257.269,108.28,0.94,10.2,107.64,1.04,10.64
T2,260.885,107.31,9.73,0.97,102.87,10.68,0.95
T3,271.57,94.12,0.95,10.21,104.87,1.03,9.2
T3,281.93,108.38,1.02,10.69,105.86,1.0,9.51
T3,282.282,100.72,1.02,9.35,104.76,1.01,9.56
T2,312.474,92.17,9.97,1.01,93.23,10.82,0.95
T2,334.639,101.0,9.43,1.0,102.45,10.7,0.97
T2,346.477,106.02,9.62,0.97,92.16,10.13,0.99
T2,353.866,103.92,9.4,1.0,100.43,9.68,1.04
T2,360.839,96.17,10.68,1.06,105.98,9.17,0.96
