task_type,m1_1,m2_1,m3_1,m4_1
T1,31.392,59.024,114.848,117.203
T1,31.351,54.88,109.821,119.877
T4,43.294,81.854,142.343,151.802
T2,38.633,60.937,128.441,132.787
T1,31.806,53.419,119.378,120.682
T1,34.218,55.342,101.675,111.31
T3,42.252,66.955,147.703,146.459
T1,31.613,58.972,118.92,111.491
T2,35.297,68.832,129.694,131.601
T1,30.518,56.073,102.809,112.436
T1,30.235,61.717,106.587,118.628
T4,40.115,78.719,161.662,162.024
T4,46.137,75.128,155.634,148.289
T3,40.01,76.173,147.292,127.929
T2,34.043,63.645,115.837,133.42
T1,34.6,54.436,117.287,114.725
T1,30.413,56.379,107.453,113.188
T2,36.618,71.571,121.295,119.933
T4,42.251,73.035,142.048,151.69
T3,40.91,70.932,137.422,137.557
T3,39.487,77.783,151.016,137.436
T2,37.282,67.186,127.152,134.291
T1,30.176,57.209,101.493,116.783
T2,37.828,62.9,123.216,130.218
T3,37.286,73.8,129.674,129.76
T2,34.623,61.917,129.493,128.052
T2,39.185,62.385,124.236,120.015
T3,37.721,68.337,138.378,130.425
T2,34.947,62.177,124.748,121.974
T4,44.942,72.284,141.915,138.75
T4,44.209,75.301,139.42,159.471
T4,41.117,74.09,141.454,159.42
T4,44.18,76.916,150.546,137.421
T3,36.975,70.687,148.765,147.509
T3,39.596,69.337,127.61,141.707
T3,39.384,68.292,145.98,141.766
T3,39.929,79.08,127.157,140.744
T2,34.507,64.47,136.57,132.682
T4,40.321,80.106,154.111,149.554
T3,40.103,75.978,144.538,135.333
T3,40.037,66.893,137.891,132.343
T2,39.667,65.152,116.298,127.906
T1,30.911,59.073,118.719,112.39
T4,40.767,79.897,149.994,149.898
T3,43.503,78.451,147.682,137.677
T2,35.742,62.444,122.875,117.921
T1,34.675,58.449,114.7,104.039
T3,37.794,75.599,150.452,145.151
T3,39.641,73.57,129.567,139.259
T1,34.932,61.628,115.812,101.594
T4,42.445,84.67,146.168,137.074
T2,37.204,69.433,125.249,131.624
T4,44.11,73.362,154.37,147.078
T4,46.05,78.501,139.431,156.763
T3,39.971,70.254,142.889,131.536
T2,33.791,62.12,137.25,128.916
T1,30.181,54.128,112.852,102.068
T2,36.616,65.984,122.538,127.793
T4,43.696,84.489,149.92,137.972
T3,38.328,70.213,133.563,132.115
T3,42.783,77.443,136.73,141.767
T4,43.57,85.23,144.909,139.514
T3,43.041,76.816,147.466,148.339
T4,42.452,73.332,148.321,160.276
T2,36.566,67.65,131.469,121.871
T4,44.659,74.247,157.933,162.512
T3,39.512,75.336,133.106,148.858
T2,36.387,67.096,123.68,128.757
T3,43.457,76.289,149.151,150.267
T4,46.095,84.349,145.115,154.777
T3,40.444,74.157,133.482,137.047
T4,43.95,79.486,160.896,147.435
T3,43.623,72.51,148.939,128.618
T3,41.197,72.847,131.54,145.599
T3,43.618,68.519,128.636,150.755
T4,40.917,73.672,149.973,149.541
T4,44.804,80.069,158.997,160.273
T2,35.111,70.819,127.548,135.504
T1,33.467,59.194,114.754,115.801
T3,38.783,68.678,132.704,136.336
T2,33.568,64.722,136.016,121.835
T2,34.582,65.117,125.051,125.876
T4,42.683,81.42,140.648,161.78
T4,39.84,81.858,155.749,152.258
T1,34.972,62.399,105.801,120.433
T1,31.701,60.573,112.418,104.851
T2,38.638,65.953,133.462,118.955
T3,41.627,67.423,141.765,136.188
T3,37.52,70.69,141.51,132.711
T1,31.82,55.427,115.346,118.11
T3,39.545,74.326,140.583,138.495
T1,34.053,57.046,120.088,119.886
T1,32.892,59.137,108.583,118.832
T2,36.707,63.421,116.947,132.713
T2,39.344,60.63,134.772,119.657
T3,37.756,68.244,149.593,129.28
T3,38.602,71.389,148.226,134.336
T2,37.088,71.879,117.991,126.092
T3,39.961,77.52,138.175,145.857
T4,44.529,75.924,142.911,144.631
T1,30.128,59.054,107.403,112.115
T3,37.77,73.293,136.333,143.19
T2,34.52,61.911,136.569,117.119
T2,36.296,65.448,120.277,122.87
T3,43.575,75.199,147.649,146.079
T4,45.236,79.49,162.485,151.235
T1,33.655,63.255,110.37,116.703
T2,36.982,61.673,128.611,120.308
T2,36.227,65.396,128.722,127.362
T1,33.128,54.031,113.483,117.288
T2,34.271,65.697,136.461,134.297
T4,47.127,83.317,148.846,150.183
T2,33.767,60.825,131.13,131.361
T3,39.223,71.505,140.28,147.695
T2,33.827,70.408,115.781,118.782
T1,33.149,59.491,113.228,117.157
T3,41.57,67.192,139.194,137.93
T2,39.757,61.555,131.512,120.054
T1,33.221,55.208,106.556,107.122
T4,45.665,85.437,154.522,142.788
T4,41.848,76.311,143.407,152.023
T1,32.378,60.432,111.903,114.776
T4,46.3,84.549,162.61,145.469
T1,29.75,53.578,119.782,107.68
T2,39.16,66.121,116.697,118.273
T4,41.525,76.018,148.759,146.109
T1,34.782,59.946,115.178,112.186
T3,40.668,69.031,149.92,133.293
T4,41.817,76.312,149.774,139.664
T2,33.917,71.004,135.987,134.753
T1,29.493,56.239,106.943,115.922
T2,39.586,63.643,121.035,121.05
T2,34.115,66.52,123.555,129.588
T4,44.286,77.88,140.903,138.91
T2,34.191,67.069,128.503,124.945
T1,29.687,61.992,115.718,117.444
T2,39.163,70.364,126.903,126.289
T2,38.587,67.793,136.071,131.603
T3,40.921,72.148,151.191,150.929
T4,42.482,74.286,151.816,149.63
T3,41.955,67.493,150.453,142.911
T2,39.551,62.106,127.193,130.416
T2,37.886,70.041,123.729,116.64
T2,34.129,70.058,126.105,131.87
T2,34.164,70.848,121.898,121.996
T3,42.703,76.229,137.738,128.524
T4,40.434,84.93,151.378,157.584
T3,38.953,71.545,134.865,142.817
T1,32.74,58.155,120.429,112.575
T4,47.084,77.182,150.338,157.567
T2,33.876,67.907,136.082,119.736
T1,33.492,60.758,102.851,103.543
T3,37.737,76.59,137.271,131.256
T3,41.718,70.632,132.484,145.988
T3,43.195,76.005,132.666,136.426
T2,33.752,69.912,133.318,126.517
T2,36.756,71.709,122.773,120.182
T1,34.475,53.518,103.873,118.022
T4,46.495,80.871,146.853,156.943
T3,38.703,75.008,135.187,142.671
T1,34.208,59.376,102.869,102.941
T3,41.979,69.442,133.261,136.261
T1,31.67,54.784,115.875,107.776
T2,37.641,66.304,128.951,135.177
T1,33.749,55.726,114.673,109.921
T1,33.767,59.959,105.711,109.164
T1,30.535,53.961,116.113,117.298
T1,30.482,57.058,118.91,115.267
T2,35.519,62.426,131.328,128.258
T2,35.579,70.536,117.722,122.259
T4,44.516,82.051,140.429,157.612
T1,33.02,53.974,102.149,116.956
T3,42.413,73.11,140.297,135.063
T2,39.183,70.232,135.349,125.486
T1,31.055,56.711,111.79,101.525
T3,40.641,71.006,142.413,127.197
T1,33.393,61.157,105.569,112.415
T1,34.443,62.871,113.351,113.235
T3,43.455,71.153,142.429,137.917
T4,45.021,78.961,157.531,162.246
T4,39.881,83.524,141.816,150.874
T4,43.059,77.21,138.551,141.146
T2,36.569,71.788,133.329,122.704
T2,35.931,68.16,135.166,118.034
T4,47.111,75.35,161.631,140.741
T3,41.189,71.828,140.093,149.49
T3,37.93,69.567,136.639,141.397
T4,47.046,73.214,157.062,148.651
T1,32.901,59.942,115.366,104.389
T2,37.178,60.922,136.456,128.232
T2,37.353,62.7,129.906,137.345
T3,43.261,74.149,128.046,150.929
T2,33.944,71.997,130.548,119.276
T2,37.558,60.889,136.957,125.49
T3,38.147,72.337,147.646,149.392
T4,45.19,81.111,141.199,162.425
T4,45.796,84.158,152.184,144.771
T2,37.423,66.412,126.805,134.412
T2,35.942,71.873,122.814,126.053
T2,37.309,61.606,130.192,135.716
T3,43.028,78.002,145.886,150.286
T4,46.303,74.474,161.692,148.074
T1,32.906,57.282,109.598,104.909
T3,39.624,76.737,150.382,134.098
T4,45.815,74.976,137.337,160.761
T3,43.52,78.813,129.219,146.327
T3,42.926,78.586,136.111,145.901
T1,30.964,60.617,113.348,116.409
T2,38.021,64.309,120.968,124.774
T4,45.914,83.576,151.58,139.878
T1,30.82,58.924,101.916,118.772
T3,37.682,72.427,127.18,144.412
T2,34.714,68.228,116.652,122.262
T2,38.79,63.787,133.763,126.515
T3,40.193,75.372,138.56,151.186
T1,29.483,59.09,104.703,111.194
T4,41.617,80.627,155.047,142.902
T3,37.972,67.353,128.457,148.122
T2,37.051,70.482,137.125,134.288
T4,44.393,76.821,139.22,155.669
T2,36.912,67.737,123.119,119.994
T4,42.695,85.54,149.709,161.782
T1,33.773,53.553,120.314,111.963
T4,41.739,80.299,155.172,157.203
T1,33.832,57.243,115.451,103.584
T2,36.867,71.011,136.33,122.142
T4,43.468,74.589,150.891,148.744
T1,30.714,61.121,115.723,109.673
T2,39.07,61.145,122.837,131.601
T3,42.297,79.263,131.041,136.403
T4,45.303,78.873,159.046,139.57
T1,29.92,58.652,107.391,106.346
T4,42.151,78.048,149.476,159.045
T2,38.498,66.592,116.913,116.625
T2,38.386,67.765,133.685,118.949
T4,42.133,72.089,147.124,153.91
T1,32.131,53.815,118.029,120.362
T4,46.179,76.641,144.417,153.704
T1,34.196,58.025,112.666,111.969
T1,32.275,60.502,117.723,114.067
T2,39.803,69.1,118.284,117.739
T3,42.523,73.533,133.484,129.207
T1,32.599,57.023,119.958,116.305
T4,46.799,78.407,149.511,154.698
T2,34.351,67.699,123.492,136.513
T4,45.451,78.178,147.944,141.75
T2,39.573,70.811,136.146,117.848
T4,43.287,73.667,158.023,151.636
T1,33.022,59.2,110.11,104.096
T1,31.505,55.169,115.127,114.691
T2,37.064,70.966,123.631,116.812
T2,39.291,64.021,128.827,134.911
T2,36.271,67.582,135.082,121.61
T3,41.232,68.901,147.413,133.868
T1,34.259,54.958,105.014,117.974
T2,35.986,68.379,127.917,134.089
T1,33.652,53.894,107.294,114.927
T2,33.789,70.148,132.593,135.798
T3,41.406,68.109,143.726,131.038
T2,37.08,71.31,123.254,133.679
T1,34.614,53.316,102.887,108.107
T3,41.889,73.137,142.583,134.889
T4,46.684,78.834,151.988,144.773
T2,38.471,65.376,122.638,124.003
T4,46.999,74.926,153.443,158.006
T3,37.708,69.492,136.059,150.719
T2,36.158,72.016,124.29,128.702
T2,38.033,67.836,136.201,136.314
T3,37.922,76.494,149.259,149.769
T1,34.462,59.59,109.973,118.762
T4,41.028,74.376,153.363,152.846
T3,41.206,74.942,147.756,150.228
T1,29.746,59.709,103.201,110.984
T2,33.949,66.224,117.3,126.671
T3,38.368,75.096,133.48,144.063
T4,42.228,79.749,140.553,160.975
T2,38.562,61.312,122.977,135.907
T4,42.005,73.565,162.817,148.692
T3,36.89,71.795,130.388,147.84
T4,43.327,82.116,142.46,152.659
T4,44.486,72.697,145.777,149.902
T4,42.612,78.056,152.186,150.762
T1,32.054,61.384,114.103,104.029
T1,30.817,55.76,102.324,117.766
T3,39.928,77.519,128.686,137.504
T2,37.238,64.689,128.507,120.82
T1,32.48,56.713,114.371,107.175
T4,41.119,84.03,151.028,147.347
T1,34.924,57.452,106.259,106.761
T4,44.068,80.563,142.419,159.936
T1,31.53,61.494,119.965,110.07
T1,29.786,57.318,107.09,106.349
T2,36.962,64.532,121.379,117.531
T1,31.103,59.837,117.701,108.633
T3,37.485,78.195,142.955,149.721
T1,33.401,55.592,115.906,117.621
T2,37.271,63.146,117.353,131.222
T2,36.023,66.715,115.792,119.407
T2,33.863,67.17,118.999,132.08
T4,42.2,84.577,159.817,142.351
T2,39.385,65.185,133.983,136.146
T1,33.028,61.084,118.771,110.491
T2,34.1,63.298,116.092,137.05
T4,47.119,78.481,147.09,162.916
T3,38.863,78.509,128.395,131.552
T4,46.966,79.527,162.247,151.619
T4,46.546,72.282,141.053,153.605
T1,31.445,56.449,101.484,106.775
T4,39.867,83.615,137.631,142.917
T3,38.132,68.056,147.135,130.235
T3,40.387,72.829,148.767,150.785
T3,37.735,77.91,142.106,132.132
T4,43.925,75.631,140.104,157.381
T1,34.324,60.301,106.767,119.491
T3,38.121,67.06,135.893,127.406
T4,42.413,72.191,149.1,147.205
T3,40.878,78.027,135.564,131.597
T3,40.424,75.527,149.085,135.717
T1,31.129,56.449,106.32,110.503
T3,37.813,68.757,145.819,143.64
T3,39.014,69.158,151.069,140.177
T4,44.396,82.373,139.897,138.473
T3,37.684,73.829,141.281,135.786
T1,34.237,58.352,104.266,103.445
T1,30.899,55.785,120.082,103.108
T1,31.936,60.947,117.966,109.942
T3,43.6,74.961,135.942,136.76
T3,41.669,69.18,149.416,127.496
T4,40.213,78.97,150.723,139.926
T4,46.323,81.58,138.688,144.134
T4,42.286,84.544,153.543,160.659
T1,31.615,59.953,111.097,113.368
T1,29.748,62.482,108.836,116.581
T1,31.501,59.936,114.829,112.835
T3,37.688,68.339,150.671,127.642
T3,38.915,78.247,146.677,127.385
T4,42.862,79.071,150.433,137.993
T3,39.799,70.469,138.811,145.38
T3,42.989,69.861,148.962,127.766
T1,30.026,54.665,118.163,104.424
T4,40.262,81.995,137.574,150.742
T3,43.345,76.783,147.338,148.638
T4,39.747,81.892,137.245,141.967
T1,30.751,54.778,107.937,110.642
T1,33.081,54.487,113.776,102.4
T4,40.3,74.346,157.249,161.177
T1,33.338,62.149,104.67,113.501
T4,43.401,72.434,154.313,148.049
T1,34.327,56.967,117.191,110.522
T1,33.243,56.833,108.801,101.63
T1,32.541,57.543,106.487,106.186
T1,29.923,53.835,113.203,102.55
T4,39.814,80.675,159.672,150.894
T1,33.821,60.885,102.479,111.189
T4,42.947,78.119,155.969,143.994
T1,33.941,56.213,106.792,115.842
T4,43.823,72.156,142.236,138.936
T1,33.902,60.077,111.667,110.612
T4,42.392,83.296,160.205,148.019
T1,32.202,56.61,104.226,114.11
T4,46.476,79.994,160.247,152.014
T1,33.828,53.591,106.657,113.107
T4,41.75,83.38,162.52,137.676
T1,32.424,57.441,104.235,115.268
T1,31.177,53.933,108.476,107.403
T1,33.594,62.483,106.315,111.145
T4,45.291,81.603,151.4,142.086
T4,46.798,77.351,141.94,144.828
