task_type,arrival_time,est_m1,est_m2,est_m3,ext_m1-1,ext_m2-1,ext_m3-1
T2,978.714,15.0,15.0,15.0,14.91,14.75,15.02
T4,982.245,2.0,2.0,2.0,1.98,2.02,1.98
T2,985.436,15.0,15.0,15.0,14.94,14.9,14.8
T4,990.161,2.0,2.0,2.0,2.01,1.97,1.99
T3,1003.389,5.0,5.0,5.0,5.07,5.0,4.99
T1,1004.196,10.0,10.0,10.0,9.84,9.9,10.11
T3,1008.959,5.0,5.0,5.0,5.04,5.05,5.0
T2,1009.943,15.0,15.0,15.0,14.78,14.75,14.76
T4,1010.342,2.0,2.0,2.0,2.03,1.99,1.98
T1,1011.691,10.0,10.0,10.0,9.95,10.01,10.14
T3,1012.646,5.0,5.0,5.0,5.08,4.93,4.96
T3,1019.095,5.0,5.0,5.0,4.92,5.07,4.99
T1,1026.048,10.0,10.0,10.0,9.92,9.83,9.93
T4,1029.494,2.0,2.0,2.0,2.01,2.02,1.97
T1,1032.458,10.0,10.0,10.0,10.05,9.85,9.83
T4,1038.903,2.0,2.0,2.0,1.98,2.01,1.99
T3,1053.365,5.0,5.0,5.0,5.06,4.97,5.07
T3,1055.138,5.0,5.0,5.0,5.04,4.97,5.04
T1,1056.558,10.0,10.0,10.0,10.06,9.97,10.04
T1,1057.549,10.0,10.0,10.0,9.92,10.08,9.93
T2,1066.88,15.0,15.0,15.0,15.22,14.86,14.83
T4,1067.83,2.0,2.0,2.0,1.98,2.03,1.99
T1,1070.644,10.0,10.0,10.0,10.06,9.93,9.83
T1,1076.503,10.0,10.0,10.0,10.14,10.09,9.9
T4,1110.959,2.0,2.0,2.0,2.0,2.02,1.97
T2,1115.031,15.0,15.0,15.0,14.98,15.06,14.94
T1,1117.457,10.0,10.0,10.0,9.88,10.09,9.92
T2,1127.709,15.0,15.0,15.0,15.07,15.09,14.95
T4,1128.432,2.0,2.0,2.0,1.97,1.99,2.02
T2,1156.547,15.0,15.0,15.0,15.08,15.1,15.08
T3,1170.451,5.0,5.0,5.0,5.0,5.08,5.01
T1,1171.62,10.0,10.0,10.0,9.93,9.94,9.99
T3,1191.356,5.0,5.0,5.0,5.03,5.0,5.04
T3,1200.815,5.0,5.0,5.0,5.06,5.0,5.0
T3,1215.851,5.0,5.0,5.0,5.06,4.93,4.97
T2,1220.552,15.0,15.0,15.0,15.22,15.2,15.16
T3,1220.825,5.0,5.0,5.0,4.97,5.05,5.07
T2,1221.966,15.0,15.0,15.0,14.99,14.86,14.77
T2,1222.272,15.0,15.0,15.0,14.76,15.18,14.94
T3,1228.082,5.0,5.0,5.0,4.94,4.92,5.01
T4,1241.712,2.0,2.0,2.0,2.02,2.0,2.01
T3,1248.54,5.0,5.0,5.0,4.99,4.96,4.95
T2,1249.033,15.0,15.0,15.0,14.76,15.05,15.03
T4,1250.084,2.0,2.0,2.0,1.97,1.97,2.02
T4,1250.667,2.0,2.0,2.0,2.03,1.98,1.97
T4,1252.464,2.0,2.0,2.0,2.02,2.01,2.02
T1,1254.092,10.0,10.0,10.0,9.98,10.1,10.07
T2,1254.665,15.0,15.0,15.0,14.96,14.91,15.1
T3,1256.608,5.0,5.0,5.0,5.07,5.0,4.92
T4,1262.667,2.0,2.0,2.0,1.97,1.99,2.01
T3,1264.529,5.0,5.0,5.0,5.06,5.07,5.07
T3,1265.122,5.0,5.0,5.0,4.97,5.06,5.0
T1,1265.9,10.0,10.0,10.0,9.92,9.84,10.11
T4,1270.206,2.0,2.0,2.0,2.03,2.01,1.97
T2,1270.869,15.0,15.0,15.0,15.14,14.83,14.95
T1,1286.439,10.0,10.0,10.0,10.11,9.89,10.03
T1,1289.86,10.0,10.0,10.0,9.91,10.11,10.06
T3,1301.245,5.0,5.0,5.0,5.03,5.08,4.97
T3,1305.926,5.0,5.0,5.0,5.08,4.95,5.01
T2,1308.013,15.0,15.0,15.0,15.11,15.17,14.91
T1,1308.824,10.0,10.0,10.0,9.83,9.9,9.96
T2,1315.127,15.0,15.0,15.0,15.2,14.77,15.21
T3,1316.56,5.0,5.0,5.0,5.0,5.0,4.98
T2,1318.956,15.0,15.0,15.0,14.79,14.82,14.9
T3,1319.034,5.0,5.0,5.0,5.0,4.94,4.97
T3,1319.234,5.0,5.0,5.0,5.01,4.95,4.92
T2,1339.102,15.0,15.0,15.0,15.1,15.05,15.18
T3,1342.567,5.0,5.0,5.0,5.02,5.05,4.92
T4,1353.75,2.0,2.0,2.0,1.97,1.97,2.03
T4,1359.988,2.0,2.0,2.0,1.98,2.03,2.02
T1,1361.444,10.0,10.0,10.0,10.15,9.88,9.99
T2,1365.963,15.0,15.0,15.0,15.06,15.21,14.79
T4,1382.696,2.0,2.0,2.0,1.97,1.99,2.01
T1,1384.419,10.0,10.0,10.0,10.09,10.14,10.0
T3,1387.566,5.0,5.0,5.0,5.04,4.92,5.07
T1,1394.72,10.0,10.0,10.0,9.87,10.15,10.14
T1,1396.453,10.0,10.0,10.0,9.87,10.03,10.02
T1,1415.219,10.0,10.0,10.0,9.97,9.86,10.1
T4,1423.127,2.0,2.0,2.0,2.0,2.02,2.01
T1,1426.208,10.0,10.0,10.0,10.06,10.0,9.88
T3,1436.388,5.0,5.0,5.0,4.96,4.92,5.06
T4,1436.587,2.0,2.0,2.0,1.98,2.02,1.97
T3,1436.902,5.0,5.0,5.0,4.92,5.01,5.03
T4,1437.079,2.0,2.0,2.0,2.0,2.03,2.02
T4,1437.717,2.0,2.0,2.0,2.03,2.0,2.0
T2,1441.113,15.0,15.0,15.0,15.22,15.2,14.96
T3,1454.564,5.0,5.0,5.0,5.02,4.95,5.06
T4,1458.106,2.0,2.0,2.0,1.99,2.03,2.01
T4,1458.635,2.0,2.0,2.0,2.02,1.98,1.99
T4,1464.735,2.0,2.0,2.0,2.01,1.98,2.03
T4,1467.63,2.0,2.0,2.0,1.99,2.0,2.02
T4,1468.659,2.0,2.0,2.0,2.02,1.99,2.03
T1,1469.212,10.0,10.0,10.0,10.0,9.89,10.09
T4,1477.085,2.0,2.0,2.0,2.01,1.98,2.01
T2,1479.307,15.0,15.0,15.0,15.05,15.12,15.02
T4,1482.188,2.0,2.0,2.0,1.97,2.02,2.01
T2,1483.863,15.0,15.0,15.0,15.25,15.16,14.96
T4,1488.011,2.0,2.0,2.0,1.98,2.03,1.99
T1,1490.069,10.0,10.0,10.0,9.99,9.92,10.0
T1,1499.3,10.0,10.0,10.0,9.9,9.99,9.85
T2,1505.071,15.0,15.0,15.0,14.88,14.97,15.03
T4,1509.051,2.0,2.0,2.0,1.99,1.98,1.97
T3,1509.302,5.0,5.0,5.0,4.93,4.92,5.02
T2,1510.424,15.0,15.0,15.0,14.77,15.11,14.81
T2,1522.139,15.0,15.0,15.0,14.9,14.83,15.08
T3,1524.361,5.0,5.0,5.0,5.01,5.07,4.99
T2,1528.015,15.0,15.0,15.0,14.95,15.08,15.11
T3,1528.592,5.0,5.0,5.0,5.04,5.05,4.95
T1,1529.518,10.0,10.0,10.0,10.15,10.01,9.98
T4,1531.205,2.0,2.0,2.0,1.97,1.99,1.98
T2,1531.909,15.0,15.0,15.0,14.76,15.12,14.78
T4,1537.337,2.0,2.0,2.0,2.03,2.02,2.0
T4,1541.972,2.0,2.0,2.0,2.01,2.03,1.97
T1,1555.423,10.0,10.0,10.0,9.99,9.86,9.94
T2,1563.303,15.0,15.0,15.0,15.1,15.01,14.8
T2,1567.526,15.0,15.0,15.0,15.06,15.05,14.86
T1,1572.98,10.0,10.0,10.0,9.88,10.09,10.15
T3,1618.137,5.0,5.0,5.0,5.03,5.05,5.01
T2,1624.56,15.0,15.0,15.0,15.21,15.25,15.15
T3,1626.838,5.0,5.0,5.0,5.09,5.09,5.06
T4,1629.091,2.0,2.0,2.0,2.03,2.0,2.03
T4,1634.014,2.0,2.0,2.0,2.01,2.0,1.98
T1,1634.776,10.0,10.0,10.0,9.93,10.01,9.85
T3,1644.659,5.0,5.0,5.0,4.97,5.06,4.95
T2,1654.709,15.0,15.0,15.0,14.77,14.92,14.76
T4,1654.924,2.0,2.0,2.0,2.03,1.98,2.02
T3,1659.064,5.0,5.0,5.0,5.07,5.07,5.02
T3,1661.743,5.0,5.0,5.0,4.93,5.05,5.04
T1,1662.24,10.0,10.0,10.0,10.1,10.03,10.15
T1,1670.876,10.0,10.0,10.0,10.12,10.07,10.14
T4,1686.45,2.0,2.0,2.0,1.98,2.01,2.02
T1,1699.657,10.0,10.0,10.0,9.88,9.96,9.84
T2,1701.267,15.0,15.0,15.0,14.75,14.84,15.24
T3,1708.849,5.0,5.0,5.0,5.05,4.96,5.08
T1,1711.867,10.0,10.0,10.0,9.88,10.11,10.16
T1,1714.438,10.0,10.0,10.0,9.86,9.91,9.99
T4,1714.903,2.0,2.0,2.0,1.98,2.02,1.99
T1,1716.275,10.0,10.0,10.0,10.17,9.89,10.09
T4,1724.565,2.0,2.0,2.0,2.03,2.01,2.01
T2,1727.723,15.0,15.0,15.0,14.8,15.1,14.86
T3,1739.165,5.0,5.0,5.0,4.99,5.02,5.07
T3,1745.381,5.0,5.0,5.0,4.92,5.03,4.94
T4,1749.257,2.0,2.0,2.0,2.0,2.02,1.97
T4,1760.33,2.0,2.0,2.0,2.0,2.01,1.99
T2,1769.671,15.0,15.0,15.0,14.93,14.78,14.85
T2,1776.998,15.0,15.0,15.0,14.93,15.14,14.85
T4,1789.042,2.0,2.0,2.0,1.99,2.02,2.0
T4,1789.221,2.0,2.0,2.0,1.98,1.97,2.03
T1,1792.63,10.0,10.0,10.0,9.88,10.14,10.08
T4,1796.093,2.0,2.0,2.0,2.0,2.01,1.97
T1,1804.245,10.0,10.0,10.0,10.01,10.14,10.01
T4,1805.244,2.0,2.0,2.0,2.0,1.97,1.99
T1,1805.856,10.0,10.0,10.0,9.96,10.05,9.93
T3,1810.445,5.0,5.0,5.0,4.98,5.08,4.97
T3,1811.892,5.0,5.0,5.0,4.97,4.97,4.94
T1,1815.619,10.0,10.0,10.0,10.01,9.92,10.15
T2,1818.154,15.0,15.0,15.0,15.18,14.83,15.13
T4,1819.277,2.0,2.0,2.0,2.02,2.02,1.98
T2,1822.305,15.0,15.0,15.0,15.18,14.93,15.19
T2,1828.308,15.0,15.0,15.0,14.9,14.93,15.22
T2,1829.143,15.0,15.0,15.0,15.02,14.91,15.12
T4,1838.138,2.0,2.0,2.0,1.97,1.97,2.01
T1,1857.516,10.0,10.0,10.0,10.06,9.98,10.07
T3,1865.201,5.0,5.0,5.0,4.96,5.02,4.92
T4,1870.564,2.0,2.0,2.0,1.98,1.97,2.0
T3,1878.942,5.0,5.0,5.0,5.0,4.92,5.06
T3,1880.373,5.0,5.0,5.0,4.99,4.94,4.94
T4,1883.648,2.0,2.0,2.0,2.03,2.02,1.97
T3,1888.06,5.0,5.0,5.0,5.04,4.93,4.94
T4,1889.045,2.0,2.0,2.0,1.99,2.0,2.01
T1,1892.508,10.0,10.0,10.0,9.9,9.84,9.97
T2,1898.371,15.0,15.0,15.0,15.04,15.12,14.93
T2,1903.111,15.0,15.0,15.0,15.17,14.76,14.84
T1,1903.894,10.0,10.0,10.0,10.17,10.01,10.05
T4,1908.252,2.0,2.0,2.0,1.97,2.01,1.99
T1,1917.13,10.0,10.0,10.0,10.01,9.91,9.89
T1,1925.424,10.0,10.0,10.0,10.13,10.02,9.9
T2,1941.04,15.0,15.0,15.0,14.75,15.12,15.11
T4,1945.508,2.0,2.0,2.0,2.02,2.03,2.0
T3,1947.186,5.0,5.0,5.0,4.93,5.0,5.0
T1,1948.814,10.0,10.0,10.0,9.89,10.03,9.9
T4,1955.867,2.0,2.0,2.0,2.0,2.01,1.99
T4,1970.703,2.0,2.0,2.0,2.02,2.01,2.03
T2,1974.889,15.0,15.0,15.0,14.91,14.79,14.91
T3,1982.457,5.0,5.0,5.0,5.01,4.97,4.96
T3,2001.408,5.0,5.0,5.0,5.04,5.08,5.0
T1,2004.559,10.0,10.0,10.0,10.06,10.12,9.97
T2,2009.05,15.0,15.0,15.0,14.93,15.03,15.01
T4,2028.573,2.0,2.0,2.0,2.01,2.02,1.98
T4,2031.086,2.0,2.0,2.0,2.0,2.0,1.99
T1,2035.096,10.0,10.0,10.0,10.08,9.88,9.97
T3,2037.371,5.0,5.0,5.0,4.94,5.01,5.08
T1,2040.857,10.0,10.0,10.0,10.06,9.86,9.97
T3,2042.919,5.0,5.0,5.0,4.99,4.92,5.06
T3,2043.071,5.0,5.0,5.0,4.92,4.97,4.93
T1,2050.548,10.0,10.0,10.0,10.14,10.05,10.17
T3,2054.713,5.0,5.0,5.0,5.05,4.96,5.03
T3,2056.167,5.0,5.0,5.0,5.04,5.01,5.07
T2,2057.756,15.0,15.0,15.0,14.98,14.82,14.75
T4,2059.015,2.0,2.0,2.0,2.0,2.0,2.0
T1,2059.249,10.0,10.0,10.0,9.94,10.1,9.99
T4,2063.238,2.0,2.0,2.0,2.03,1.99,2.03
T4,2064.823,2.0,2.0,2.0,1.97,2.0,2.02
T4,2068.862,2.0,2.0,2.0,1.97,2.0,2.01
T3,2083.893,5.0,5.0,5.0,5.02,5.08,5.02
T4,2087.175,2.0,2.0,2.0,1.99,2.03,2.03
T4,2092.996,2.0,2.0,2.0,1.98,1.97,2.02
T3,2097.735,5.0,5.0,5.0,5.08,4.95,4.94
T2,2103.683,15.0,15.0,15.0,15.23,15.1,15.14
T1,2116.435,10.0,10.0,10.0,10.17,10.0,10.13
T3,2119.869,5.0,5.0,5.0,5.07,4.97,5.04
T4,2126.677,2.0,2.0,2.0,2.02,1.99,2.02
T1,2132.05,10.0,10.0,10.0,9.85,9.98,10.02
T1,2134.218,10.0,10.0,10.0,10.13,9.9,9.96
T1,2141.458,10.0,10.0,10.0,10.08,9.88,9.94
T2,2152.688,15.0,15.0,15.0,14.74,14.79,14.83
T4,2158.595,2.0,2.0,2.0,2.0,2.03,1.98
T4,2161.283,2.0,2.0,2.0,1.97,1.98,1.99
T1,2161.856,10.0,10.0,10.0,9.99,9.92,10.1
