task_type,m1_1,m2_1,m3_1,m4_1
T3,36.625,71.255,134.944,139.915
T4,37.792,79.458,144.909,139.514
T3,36.847,70.679,145.54,146.402
T4,36.823,68.366,148.321,160.276
T2,30.833,61.31,127.802,118.472
T4,38.738,69.219,157.933,162.512
T3,33.825,69.317,131.368,146.914
T2,30.682,60.808,120.231,125.166
T3,37.202,70.194,147.202,148.304
T4,39.983,78.637,145.115,154.777
T3,34.623,68.232,131.739,135.256
T4,38.122,74.103,160.896,147.435
T3,37.345,66.717,146.993,126.938
T3,35.268,67.026,129.822,143.697
T3,37.34,63.044,126.956,148.786
T4,35.492,68.683,149.973,149.541
T4,38.863,74.647,158.997,160.273
T2,29.606,64.182,123.991,131.724
T1,27.715,52.687,109.558,110.557
T3,33.201,63.191,130.971,134.555
T2,28.305,58.656,132.223,118.437
T2,29.16,59.014,121.564,122.365
T4,37.024,75.906,140.648,161.78
T4,34.558,76.315,155.749,152.258
T1,28.961,55.54,101.01,114.98
T1,26.252,53.914,107.327,100.103
T2,32.58,59.772,129.74,115.638
T3,35.636,62.036,139.914,134.409
T3,32.12,65.042,139.662,130.977
T1,26.351,49.334,110.123,112.762
T3,33.854,68.388,138.746,136.686
T1,28.2,50.775,114.65,114.458
T1,27.238,52.635,103.667,113.451
T2,30.951,57.477,113.686,129.012
T2,33.175,54.947,131.013,116.32
T3,32.322,62.792,147.639,127.591
T3,33.046,65.686,146.29,132.581
T2,31.273,65.142,114.7,122.575
T3,34.209,71.326,136.37,143.952
T4,38.625,70.783,142.911,144.631
T1,24.95,52.562,102.54,107.038
T3,32.334,67.437,134.552,141.319
T2,29.107,56.108,132.76,113.853
T2,30.605,59.314,116.922,119.444
T3,37.304,69.191,145.72,144.171
T4,39.238,74.107,162.485,151.235
T1,27.871,56.302,105.372,111.418
T2,31.184,55.893,125.024,116.952
T2,30.547,59.267,125.132,123.81
T1,27.435,48.091,108.344,111.977
T2,28.898,59.54,132.655,130.552
T4,40.878,77.675,148.846,150.183
T2,28.472,55.124,127.473,127.697
T3,33.578,65.792,138.448,145.765
T2,28.523,63.81,112.552,115.469
T1,27.452,52.951,108.101,111.852
T3,35.587,61.824,137.376,136.128
T2,33.523,55.786,127.844,116.706
T1,27.511,49.139,101.731,102.271
T4,39.61,79.652,154.522,142.788
T4,36.299,71.144,143.407,152.023
T1,26.813,53.788,106.836,109.579
T4,40.161,78.823,162.61,145.469
T1,24.637,47.688,114.358,102.804
T2,33.02,59.924,113.442,114.974
T4,36.019,70.871,148.759,146.109
T1,28.804,53.356,109.963,107.106
T3,34.815,63.515,147.962,131.551
T4,36.272,71.144,149.774,139.664
T2,28.599,64.35,132.194,130.995
T1,24.424,50.057,102.1,110.673
T2,33.38,57.678,117.659,117.674
T2,28.766,60.286,120.109,125.974
T4,38.414,72.607,140.903,138.91
T2,28.831,60.784,124.919,121.46
T1,24.585,55.177,110.479,112.126
T2,33.022,63.769,123.364,122.766
T2,32.537,61.439,132.276,127.932
T3,35.031,66.384,149.216,148.957
T4,36.85,69.255,151.816,149.63
T3,35.916,62.1,148.488,141.045
T2,33.35,56.286,123.646,126.778
T2,31.946,63.476,120.278,113.387
T2,28.778,63.492,122.588,128.192
T2,28.808,64.208,118.498,118.594
T3,36.557,70.139,135.939,126.845
T4,35.073,79.178,151.378,157.584
T3,33.346,65.829,133.103,140.952
T1,27.113,51.762,114.976,107.478
T4,40.841,71.956,150.338,157.567
T2,28.565,61.543,132.287,116.396
T1,27.736,54.079,98.194,98.854
T3,32.306,70.471,135.478,129.541
T3,35.713,64.989,130.753,144.081
T3,36.978,69.932,130.934,134.644
T2,28.46,63.359,129.6,122.989
T2,30.993,64.989,119.349,116.83
T1,28.55,47.634,99.17,112.678
T4,40.33,75.395,146.853,156.943
T3,33.133,69.015,133.422,140.807
T1,28.328,52.849,98.211,98.28
T3,35.937,63.894,131.52,134.481
T1,26.226,48.762,110.628,102.896
T2,31.739,60.09,125.354,131.407
T1,27.948,49.6,109.481,104.943
T1,27.963,53.368,100.924,104.221
T1,25.287,48.029,110.856,111.987
T1,25.243,50.785,113.525,110.048
T2,29.95,56.575,127.665,124.681
T2,30.001,63.925,114.439,118.849
T4,38.613,76.495,140.429,157.612
T1,27.345,48.041,97.524,111.66
T3,36.308,67.268,138.465,133.298
T2,33.039,63.65,131.574,121.986
T1,25.718,50.476,106.728,96.928
T3,34.792,65.333,140.553,125.535
T1,27.654,54.434,100.789,107.324
T1,28.523,55.96,108.218,108.108
T3,37.201,65.468,140.569,136.115
T4,39.051,73.614,157.531,162.246
T4,34.593,77.868,141.816,150.874
T4,37.349,71.982,138.551,141.146
T2,30.835,65.06,129.611,119.282
T2,30.297,61.772,131.396,114.742
T4,40.864,70.248,161.631,140.741
T3,35.26,66.089,138.263,147.537
T3,32.471,64.009,134.854,139.55
T4,40.808,68.256,157.062,148.651
T1,27.246,53.353,110.142,99.662
T2,31.349,55.212,132.65,124.656
T2,31.497,56.824,126.283,133.514
T3,37.034,68.224,126.374,148.958
T2,28.622,65.249,126.907,115.949
T2,31.669,55.183,133.137,121.99
T3,32.657,66.558,145.717,147.441
T4,39.198,75.618,141.199,162.425
T4,39.723,78.459,152.184,144.771
T2,31.555,60.188,123.268,130.664
T2,30.307,65.137,119.389,122.537
T2,31.459,55.832,126.56,131.931
T3,36.835,71.77,143.98,148.323
T4,40.164,69.43,161.692,148.074
T1,27.251,50.985,104.636,100.159
T3,33.921,70.606,148.418,132.347
T4,39.74,69.899,137.337,160.761
T3,37.257,72.516,127.531,144.416
T3,36.748,72.307,134.333,143.995
T1,25.642,53.953,108.216,111.138
T2,32.06,58.282,117.594,121.294
T4,39.826,77.916,151.58,139.878
T1,25.523,52.446,97.302,113.394
T3,32.259,66.64,125.519,142.525
T2,29.271,61.834,113.398,118.852
T2,32.708,57.809,130.032,122.987
T3,34.408,69.35,136.75,149.212
T1,24.415,52.594,99.962,106.159
T4,36.099,75.167,155.047,142.902
T3,32.507,61.972,126.779,146.187
T2,31.242,63.877,133.301,130.543
T4,38.507,71.619,139.22,155.669
T2,31.125,61.388,119.686,116.648
T4,37.034,79.748,149.709,161.782
T1,27.968,47.666,114.867,106.893
T4,36.205,74.862,155.172,157.203
T1,28.017,50.95,110.223,98.893
T2,31.087,64.355,132.528,118.736
T4,37.705,69.538,150.891,148.744
T1,25.435,54.402,110.483,104.707
T2,32.944,55.415,119.411,127.93
T3,36.209,72.93,129.329,134.622
T4,39.296,73.532,159.046,139.57
T1,24.778,52.204,102.528,101.53
T4,36.562,72.763,149.476,159.045
T2,32.462,60.351,113.652,113.373
T2,32.368,61.414,129.957,115.632
T4,36.547,67.207,147.124,153.91
T1,26.609,47.899,112.684,114.912
T4,40.056,71.451,144.417,153.704
T1,28.318,51.646,107.564,106.899
T1,26.728,53.851,112.393,108.902
T2,33.562,62.623,114.985,114.455
T3,36.402,67.658,131.74,127.52
T1,26.996,50.754,114.526,111.038
T4,40.594,73.097,149.511,154.698
T2,28.966,61.355,120.048,132.706
T4,39.425,72.883,147.944,141.75
T2,33.368,64.174,132.349,114.561
T4,37.547,68.678,158.023,151.636
T1,27.347,52.692,105.125,99.383
T1,26.09,49.104,109.914,109.498
T2,31.253,64.315,120.183,113.554
T2,33.131,58.021,125.234,131.149
T2,30.584,61.249,131.315,118.218
T3,35.297,63.396,145.488,132.12
T1,28.371,48.916,100.259,112.632
T2,30.344,61.97,124.349,130.349
T1,27.868,47.969,102.436,109.723
T2,28.491,63.573,128.895,132.01
T3,35.447,62.668,141.849,129.327
T2,31.267,64.627,119.817,129.95
T1,28.665,47.455,98.228,103.212
T3,35.861,67.294,140.721,133.127
T4,40.494,73.496,151.988,144.773
T2,32.439,59.249,119.218,120.544
T4,40.767,69.852,153.443,158.006
T3,32.281,63.94,134.282,148.75
T2,30.489,65.266,120.824,125.112
T2,32.07,61.478,132.402,132.512
T3,32.464,70.382,147.309,147.813
T1,28.539,53.039,104.993,113.385
T4,35.588,69.339,153.363,152.846
T3,35.275,68.955,145.826,148.266
T1,24.633,53.145,98.528,105.959
T2,28.626,60.018,114.028,123.138
T3,32.846,69.096,131.736,142.181
T4,36.629,74.349,140.553,160.975
T2,32.516,55.566,119.547,132.116
T4,36.435,68.584,162.817,148.692
T3,31.58,66.059,128.684,145.909
T4,37.582,76.555,142.46,152.659
T4,38.588,67.774,145.777,149.902
T4,36.962,72.77,152.186,150.762
T1,26.545,54.636,108.937,99.319
T1,25.521,49.63,97.69,112.434
T3,34.181,71.326,127.005,135.708
T2,31.399,58.626,124.923,117.45
T1,26.898,50.478,109.192,102.322
T4,35.667,78.34,151.028,147.347
T1,28.921,51.136,101.448,101.926
T4,38.225,75.107,142.419,159.936
T1,26.111,54.734,114.533,105.086
T1,24.666,51.017,102.241,101.533
T2,31.167,58.484,117.994,114.253
T1,25.758,53.259,112.371,103.714
T3,32.09,71.947,141.088,147.765
T1,27.661,49.481,110.657,112.295
T2,31.428,57.228,114.08,127.562
T2,30.375,60.462,112.563,116.077
T2,28.554,60.875,115.68,128.396
T4,36.605,78.849,159.817,142.351
T2,33.21,59.076,130.246,132.349
T1,27.351,54.369,113.393,105.488
T2,28.753,57.366,112.854,133.228
T4,40.872,73.166,147.09,162.916
T3,33.269,72.236,126.718,129.833
T4,40.738,74.142,162.247,151.619
T4,40.374,67.387,141.053,153.605
T1,26.041,50.244,96.889,101.941
T4,34.581,77.953,137.631,142.917
T3,32.644,62.619,145.213,128.533
T3,34.575,67.01,146.824,148.815
T3,32.304,71.685,140.25,130.406
T4,38.101,70.509,140.104,157.381
T1,28.425,53.672,101.933,114.081
T3,32.635,61.702,134.117,125.741
T4,36.789,67.303,149.1,147.205
T3,34.994,71.792,133.793,129.878
T3,34.606,69.493,147.138,133.945
T1,25.779,50.244,101.505,105.499
T3,32.371,63.264,143.914,141.764
T3,33.399,63.633,149.096,138.346
T4,38.51,76.795,139.897,138.473
T3,32.26,67.93,139.435,134.013
T1,28.352,51.937,99.545,98.761
T1,25.589,49.653,114.645,98.439
T1,26.447,54.247,112.625,104.963
T3,37.325,68.972,134.167,134.974
T3,35.672,63.653,147.464,125.831
T4,34.881,73.622,150.723,139.926
T4,40.181,76.056,138.688,144.134
T4,36.679,78.819,153.543,160.659
T1,26.181,53.362,106.067,108.234
T1,24.635,55.613,103.908,111.302
T1,26.087,53.347,109.63,107.726
T3,32.264,62.879,148.703,125.975
T3,33.315,71.995,144.761,125.721
T4,37.179,73.716,150.433,137.993
T3,34.071,64.838,136.998,143.481
T3,36.802,64.28,147.016,126.097
T1,24.866,48.655,112.812,99.695
T4,34.923,76.443,137.574,150.742
T3,37.106,70.649,145.414,146.697
T4,34.477,76.347,137.245,141.967
T1,25.466,48.756,103.05,105.632
T1,27.395,48.497,108.624,97.763
T4,34.956,69.311,157.249,161.177
T1,27.608,55.317,99.931,108.361
T4,37.646,67.529,154.313,148.049
T1,28.428,50.705,111.884,105.517
T1,27.53,50.586,103.874,97.028
T1,26.948,51.217,101.665,101.377
T1,24.78,47.917,108.077,97.906
T4,34.535,75.211,159.672,150.894
T1,28.008,54.192,97.839,106.154
T4,37.252,72.829,155.969,143.994
T1,28.108,50.033,101.957,110.596
T4,38.013,67.27,142.236,138.936
T1,28.076,53.473,106.611,105.603
T4,36.771,77.655,160.205,148.019
T1,26.667,50.387,99.506,108.943
T4,40.314,74.577,160.247,152.014
T1,28.014,47.7,101.827,107.985
T4,36.214,77.734,162.52,137.676
T1,26.851,51.126,99.515,110.049
T1,25.819,48.004,103.564,102.54
T1,27.82,55.614,101.501,106.112
T4,39.285,76.077,151.4,142.086
T4,40.593,72.113,141.94,144.828
