task_type,m1_1,m2_1,m3_1,m4_1
T2,0.251,0.787,5.44,4.666
T2,0.263,0.832,4.791,4.895
T3,0.404,1.221,7.51,7.43
T4,0.549,1.692,10.832,10.082
T1,0.193,0.637,3.482,3.681
T2,0.268,0.784,5.123,4.793
T2,0.263,0.832,5.128,5.074
T1,0.19,0.544,3.58,3.7
T2,0.249,0.835,5.436,5.35
T4,0.572,1.773,9.923,10.012
T2,0.245,0.774,5.224,5.233
T3,0.364,1.161,7.135,7.512
T2,0.246,0.895,4.612,4.732
T1,0.191,0.599,3.572,3.696
T3,0.385,1.091,7.08,7.016
T2,0.289,0.783,5.239,4.783
T1,0.191,0.556,3.361,3.379
T4,0.555,1.818,10.301,9.519
T4,0.508,1.624,9.56,10.135
T1,0.186,0.609,3.53,3.621
T4,0.562,1.799,10.841,9.698
T1,0.171,0.54,3.779,3.397
T2,0.284,0.841,4.649,4.712
T4,0.504,1.618,9.917,9.741
T1,0.2,0.604,3.633,3.539
T3,0.377,1.121,7.626,6.78
T4,0.508,1.624,9.985,9.311
T2,0.246,0.903,5.417,5.368
T1,0.169,0.566,3.374,3.657
T2,0.287,0.809,4.822,4.822
T2,0.248,0.846,4.922,5.162
T4,0.538,1.657,9.394,9.261
T2,0.248,0.853,5.119,4.977
T1,0.171,0.624,3.65,3.705
T2,0.284,0.895,5.055,5.031
T2,0.28,0.862,5.421,5.243
T3,0.379,1.172,7.69,7.677
T4,0.516,1.581,10.121,9.975
T3,0.389,1.096,7.653,7.269
T2,0.287,0.79,5.067,5.195
T2,0.275,0.891,4.929,4.647
T2,0.248,0.891,5.024,5.253
T2,0.248,0.901,4.856,4.86
T3,0.396,1.238,7.006,6.537
T4,0.491,1.807,10.092,10.506
T3,0.361,1.162,6.86,7.264
T1,0.188,0.586,3.799,3.551
T4,0.572,1.643,10.023,10.504
T2,0.246,0.864,5.421,4.77
T1,0.192,0.612,3.245,3.266
T3,0.35,1.244,6.982,6.676
T3,0.387,1.147,6.739,7.426
T3,0.4,1.234,6.748,6.939
T2,0.245,0.889,5.311,5.04
T2,0.267,0.912,4.891,4.788
T1,0.198,0.539,3.277,3.723
T4,0.565,1.721,9.79,10.463
T3,0.359,1.218,6.876,7.257
T1,0.197,0.598,3.245,3.247
T3,0.389,1.128,6.778,6.931
T1,0.182,0.552,3.655,3.4
T2,0.273,0.843,5.137,5.385
T1,0.194,0.561,3.617,3.468
T1,0.194,0.604,3.335,3.444
T1,0.175,0.543,3.663,3.7
T1,0.175,0.575,3.751,3.636
T2,0.258,0.794,5.232,5.109
T2,0.258,0.897,4.69,4.87
T4,0.541,1.746,9.362,10.507
T1,0.19,0.544,3.222,3.689
T3,0.393,1.187,7.136,6.87
T2,0.284,0.893,5.392,4.999
T1,0.178,0.571,3.527,3.203
T3,0.377,1.153,7.244,6.47
T1,0.192,0.616,3.33,3.546
T1,0.198,0.633,3.576,3.572
T3,0.403,1.155,7.245,7.015
T4,0.547,1.68,10.502,10.816
T4,0.484,1.778,9.454,10.058
T4,0.523,1.643,9.237,9.41
T2,0.265,0.913,5.311,4.888
T2,0.261,0.867,5.385,4.702
T4,0.572,1.604,10.775,9.383
T3,0.382,1.166,7.126,7.604
T3,0.352,1.13,6.95,7.192
T4,0.571,1.558,10.471,9.91
T1,0.189,0.604,3.639,3.293
T2,0.27,0.775,5.436,5.108
T2,0.271,0.797,5.175,5.471
T3,0.401,1.204,6.513,7.677
T2,0.246,0.916,5.201,4.752
T2,0.273,0.774,5.456,4.999
T3,0.354,1.175,7.51,7.599
T4,0.549,1.726,9.413,10.828
T4,0.556,1.791,10.146,9.651
T2,0.272,0.845,5.052,5.355
T2,0.261,0.914,4.893,5.022
T2,0.271,0.783,5.186,5.407
T3,0.399,1.267,7.42,7.644
T4,0.562,1.585,10.779,9.872
T1,0.189,0.577,3.457,3.309
T3,0.367,1.246,7.649,6.821
T4,0.556,1.596,9.156,10.717
T3,0.403,1.28,6.573,7.443
T3,0.398,1.276,6.923,7.421
T1,0.178,0.61,3.576,3.672
T2,0.276,0.818,4.819,4.971
T4,0.558,1.779,10.105,9.325
T1,0.177,0.593,3.215,3.747
T3,0.349,1.176,6.469,7.345
T2,0.252,0.868,4.647,4.871
T2,0.282,0.811,5.329,5.04
T3,0.373,1.224,7.048,7.69
T1,0.169,0.595,3.303,3.508
T4,0.506,1.716,10.336,9.527
T3,0.352,1.094,6.534,7.534
T2,0.269,0.896,5.463,5.35
T4,0.539,1.635,9.281,10.378
T2,0.268,0.861,4.905,4.78
T4,0.519,1.82,9.981,10.785
T1,0.194,0.539,3.795,3.532
T4,0.507,1.709,10.345,10.48
T1,0.194,0.576,3.642,3.268
T2,0.268,0.903,5.431,4.866
T4,0.528,1.587,10.059,9.916
T1,0.177,0.615,3.651,3.46
T2,0.284,0.778,4.893,5.243
T3,0.392,1.287,6.665,6.938
T4,0.55,1.679,10.603,9.305
T1,0.172,0.591,3.388,3.355
T4,0.512,1.661,9.965,10.603
T2,0.279,0.847,4.657,4.646
T2,0.279,0.862,5.326,4.739
T4,0.512,1.534,9.808,10.261
T1,0.185,0.542,3.723,3.797
T4,0.561,1.631,9.628,10.247
T1,0.197,0.584,3.554,3.532
T1,0.185,0.609,3.714,3.598
T2,0.289,0.879,4.712,4.69
T3,0.394,1.194,6.79,6.572
T1,0.187,0.574,3.784,3.669
T4,0.568,1.669,9.967,10.313
T2,0.249,0.861,4.92,5.438
T4,0.552,1.664,9.863,9.45
T2,0.287,0.9,5.424,4.695
T4,0.526,1.568,10.535,10.109
T1,0.19,0.596,3.474,3.284
T1,0.181,0.556,3.632,3.618
T2,0.269,0.902,4.925,4.653
T2,0.285,0.814,5.132,5.374
T2,0.263,0.859,5.381,4.845
T3,0.382,1.119,7.498,6.809
T1,0.197,0.553,3.313,3.722
T2,0.261,0.87,5.096,5.342
T1,0.193,0.543,3.385,3.625
T2,0.245,0.892,5.282,5.41
T3,0.384,1.106,7.31,6.665
T2,0.269,0.907,4.91,5.325
T1,0.199,0.537,3.246,3.41
T3,0.388,1.188,7.252,6.861
T4,0.567,1.678,10.133,9.652
T2,0.279,0.831,4.886,4.94
T4,0.571,1.595,10.23,10.534
T3,0.35,1.128,6.92,7.666
T2,0.262,0.916,4.951,5.127
T2,0.276,0.863,5.426,5.43
T3,0.352,1.242,7.592,7.618
T1,0.198,0.6,3.469,3.746
T4,0.498,1.583,10.224,10.19
T3,0.382,1.217,7.515,7.641
T1,0.171,0.601,3.256,3.501
T2,0.246,0.842,4.673,5.046
T3,0.356,1.219,6.789,7.328
T4,0.513,1.697,9.37,10.732
T2,0.28,0.78,4.899,5.414
T4,0.51,1.566,10.854,9.913
T3,0.342,1.166,6.632,7.52
T4,0.526,1.748,9.497,10.177
T4,0.54,1.547,9.718,9.993
T4,0.518,1.661,10.146,10.051
T1,0.184,0.618,3.599,3.282
T1,0.177,0.562,3.228,3.715
T3,0.37,1.259,6.546,6.994
T2,0.27,0.823,5.119,4.813
T1,0.187,0.571,3.608,3.381
T4,0.499,1.788,10.069,9.823
T1,0.201,0.579,3.352,3.368
T4,0.535,1.715,9.495,10.662
T1,0.181,0.619,3.784,3.472
T1,0.171,0.577,3.378,3.355
T2,0.268,0.821,4.835,4.682
T1,0.179,0.603,3.713,3.427
T3,0.347,1.27,7.271,7.615
T1,0.192,0.56,3.656,3.71
T2,0.271,0.803,4.675,5.227
T2,0.262,0.848,4.613,4.757
T2,0.246,0.854,4.741,5.262
T4,0.513,1.8,10.654,9.49
T2,0.286,0.829,5.337,5.424
T1,0.19,0.615,3.747,3.486
T2,0.248,0.805,4.625,5.46
T4,0.572,1.67,9.806,10.861
T3,0.36,1.275,6.531,6.691
T4,0.57,1.692,10.816,10.108
T4,0.565,1.538,9.404,10.24
T1,0.181,0.568,3.201,3.368
T4,0.484,1.779,9.175,9.528
T3,0.353,1.105,7.484,6.624
T3,0.374,1.183,7.567,7.67
T3,0.35,1.265,7.228,6.721
T4,0.534,1.61,9.34,10.492
T1,0.197,0.607,3.368,3.769
T3,0.353,1.089,6.912,6.48
T4,0.515,1.536,9.94,9.814
T3,0.379,1.267,6.895,6.694
T3,0.375,1.226,7.583,6.903
T1,0.179,0.568,3.354,3.486
T3,0.351,1.116,7.417,7.306
T3,0.362,1.123,7.684,7.13
T4,0.539,1.753,9.326,9.232
T3,0.349,1.199,7.186,6.907
T1,0.197,0.588,3.289,3.263
T1,0.178,0.562,3.788,3.253
T1,0.184,0.614,3.721,3.468
T3,0.404,1.217,6.915,6.956
T3,0.386,1.123,7.6,6.485
T4,0.488,1.681,10.048,9.328
T4,0.563,1.736,9.246,9.609
T4,0.514,1.799,10.236,10.711
T1,0.182,0.604,3.505,3.576
T1,0.171,0.629,3.433,3.678
T1,0.181,0.604,3.622,3.559
T3,0.349,1.11,7.664,6.492
T3,0.361,1.271,7.461,6.479
T4,0.521,1.683,10.029,9.2
T3,0.369,1.144,7.06,7.395
T3,0.398,1.134,7.577,6.499
T1,0.173,0.55,3.728,3.294
T4,0.489,1.745,9.172,10.049
T3,0.402,1.247,7.494,7.56
T4,0.483,1.743,9.15,9.464
T1,0.177,0.552,3.405,3.49
T1,0.19,0.549,3.589,3.23
T4,0.49,1.582,10.483,10.745
T1,0.192,0.626,3.302,3.58
T4,0.527,1.542,10.288,9.87
T1,0.197,0.574,3.697,3.487
T1,0.191,0.572,3.432,3.206
T1,0.187,0.579,3.359,3.35
T1,0.172,0.542,3.571,3.235
T4,0.484,1.717,10.645,10.06
T1,0.194,0.613,3.233,3.508
T4,0.522,1.663,10.398,9.6
T1,0.195,0.566,3.369,3.654
T4,0.532,1.536,9.482,9.262
T1,0.195,0.605,3.523,3.489
T4,0.515,1.773,10.68,9.868
T1,0.185,0.57,3.288,3.6
T4,0.565,1.702,10.683,10.134
T1,0.194,0.54,3.365,3.568
T4,0.507,1.774,10.835,9.178
T1,0.186,0.578,3.288,3.636
T1,0.179,0.543,3.422,3.388
T1,0.193,0.629,3.354,3.506
T4,0.55,1.737,10.093,9.472
T4,0.568,1.646,9.463,9.655
