task_type,m1_1,m2_1,m3_1,m4_1
T1,0.04,0.367,1.226,1.874
T2,1.343,12.758,37.861,57.332
T2,1.264,12.587,40.569,53.96
T2,1.261,11.789,37.33,62.767
T3,2.105,18.926,59.652,101.328
T4,3.345,27.424,99.171,143.246
T1,0.041,0.364,1.237,1.912
T1,0.039,0.383,1.257,1.644
T2,1.387,12.306,39.079,56.173
T3,2.075,19.82,69.645,101.719
T2,1.218,11.615,40.264,60.31
T4,3.132,30.758,92.825,153.62
T2,1.287,11.917,36.695,59.696
T1,0.036,0.365,1.211,1.869
T3,2.074,19.414,60.63,103.597
T1,0.04,0.347,1.289,1.844
T1,0.037,0.323,1.134,1.855
T2,1.24,12.369,39.641,54.689
T1,0.036,0.376,1.176,1.65
T1,0.041,0.339,1.21,1.634
T1,0.036,0.326,1.177,1.839
T4,3.481,27.956,94.272,151.944
T4,3.034,30.427,100.763,137.612
T1,0.04,0.324,1.254,1.69
T4,3.566,31.373,95.623,142.812
T1,0.038,0.347,1.206,1.795
T1,0.038,0.358,1.234,1.863
T1,0.038,0.332,1.18,1.905
T4,3.276,31.192,96.223,151.802
T2,1.363,10.828,40.486,61.918
T1,0.038,0.324,1.283,1.918
T1,0.041,0.335,1.092,1.769
T3,2.207,17.615,68.933,101.113
T1,0.038,0.357,1.278,1.772
T2,1.245,12.231,40.882,61.365
T1,0.037,0.34,1.105,1.787
T1,0.036,0.374,1.145,1.885
T4,3.036,29.997,109.283,162.024
T4,3.491,28.629,105.209,148.289
T3,2.09,20.04,68.741,88.321
T2,1.201,11.309,36.513,62.213
T1,0.042,0.33,1.26,1.823
T1,0.037,0.341,1.155,1.799
T2,1.292,12.717,38.234,55.924
T4,3.197,27.831,96.024,151.69
T3,2.137,18.661,64.135,94.968
T3,2.063,20.463,70.479,94.884
T2,1.316,11.938,40.08,62.619
T1,0.036,0.347,1.091,1.856
T2,1.335,11.177,38.839,60.72
T3,1.948,19.416,60.519,89.585
T2,1.222,11.002,40.818,59.71
T2,1.383,11.085,39.161,55.963
T3,1.971,17.978,64.581,90.043
T2,1.233,11.048,39.322,56.876
T4,3.401,27.545,95.934,138.75
T4,3.345,28.695,94.248,159.471
T4,3.111,28.233,95.623,159.42
T4,3.343,29.31,101.769,137.421
T3,1.932,18.596,69.429,101.838
T3,2.069,18.241,59.556,97.833
T3,2.058,17.967,68.129,97.873
T3,2.086,20.805,59.344,97.168
T2,1.218,11.456,43.049,61.869
T4,3.051,30.526,104.179,149.554
T3,2.095,19.989,67.456,93.432
T3,2.092,17.598,64.354,91.368
T2,1.4,11.577,36.659,59.642
T1,0.037,0.358,1.276,1.786
T4,3.085,30.446,101.396,149.898
T3,2.273,20.639,68.923,95.05
T2,1.261,11.096,38.732,54.986
T1,0.042,0.354,1.232,1.654
T3,1.974,19.889,70.216,100.21
T3,2.071,19.355,60.469,96.142
T1,0.042,0.373,1.244,1.615
T4,3.212,32.265,98.81,137.074
T2,1.313,12.338,39.48,61.376
T4,3.338,27.956,104.354,147.078
T4,3.485,29.914,94.255,156.763
T3,2.088,18.483,66.686,90.81
T2,1.192,11.038,43.263,60.113
T1,0.036,0.328,1.213,1.622
T2,1.292,11.725,38.626,59.589
T4,3.307,32.196,101.345,137.972
T3,2.002,18.472,62.334,91.21
T3,2.235,20.374,63.812,97.874
T4,3.297,32.478,97.958,139.514
T3,2.249,20.209,68.823,102.411
T4,3.212,27.944,100.265,160.276
T2,1.29,12.021,41.441,56.828
T4,3.379,28.293,106.762,162.512
T3,2.064,19.82,62.121,102.769
T2,1.284,11.922,38.986,60.039
T3,2.27,20.07,69.609,103.742
T4,3.488,32.143,98.098,154.777
T3,2.113,19.509,62.296,94.615
T4,3.326,30.29,108.765,147.435
T3,2.279,19.076,69.51,88.796
T3,2.152,19.165,61.39,100.52
T3,2.279,18.026,60.035,104.079
T4,3.096,28.074,101.382,149.541
T4,3.39,30.512,107.482,160.273
T2,1.239,12.584,40.205,63.185
T1,0.04,0.359,1.233,1.841
T3,2.026,18.068,61.933,94.124
T2,1.185,11.5,42.874,56.811
T2,1.22,11.571,39.418,58.695
T4,3.23,31.026,95.078,161.78
T4,3.015,31.193,105.286,152.258
T1,0.042,0.378,1.137,1.914
T1,0.038,0.367,1.208,1.667
T2,1.363,11.719,42.069,55.468
T3,2.175,17.738,66.162,94.022
T3,1.96,18.597,66.043,91.622
T1,0.038,0.336,1.239,1.877
T3,2.066,19.554,65.61,95.615
T1,0.041,0.346,1.29,1.905
T1,0.04,0.358,1.167,1.889
T2,1.295,11.269,36.864,61.884
T2,1.388,10.773,42.482,55.796
T3,1.972,17.954,69.815,89.253
T3,2.017,18.781,69.177,92.744
T2,1.309,12.772,37.192,58.796
T3,2.088,20.394,64.486,100.698
T4,3.37,28.932,96.608,144.631
T1,0.036,0.358,1.154,1.782
T3,1.973,19.282,63.627,98.856
T2,1.218,11.001,43.049,54.612
T2,1.281,11.629,37.913,57.294
T3,2.277,19.784,68.908,100.851
T4,3.423,30.291,109.84,151.235
T1,0.04,0.383,1.186,1.855
T2,1.305,10.959,40.54,56.099
T2,1.278,11.62,40.575,59.388
T1,0.04,0.327,1.219,1.864
T2,1.209,11.674,43.015,62.622
T4,3.566,31.75,100.62,150.183
T2,1.191,10.808,41.334,61.253
T3,2.049,18.812,65.469,101.966
T2,1.194,12.511,36.496,55.388
T1,0.04,0.36,1.217,1.862
T3,2.172,17.677,64.962,95.225
T2,1.403,10.938,41.454,55.981
T1,0.04,0.334,1.145,1.703
T4,3.456,32.557,104.457,142.788
T4,3.167,29.08,96.943,152.023
T1,0.039,0.366,1.202,1.824
T4,3.504,32.219,109.924,145.469
T1,0.036,0.325,1.287,1.711
T2,1.382,11.749,36.784,55.15
T4,3.142,28.968,100.561,146.109
T1,0.042,0.363,1.238,1.783
T3,2.125,18.161,69.968,92.023
T4,3.164,29.08,101.247,139.664
T2,1.197,12.617,42.865,62.835
T1,0.035,0.341,1.149,1.842
T2,1.397,11.309,38.152,56.445
T2,1.204,11.82,38.946,60.427
T4,3.351,29.678,95.25,138.91
T2,1.206,11.918,40.506,58.261
T1,0.036,0.375,1.243,1.867
T2,1.382,12.503,40.002,58.888
T2,1.362,12.046,42.892,61.366
T3,2.138,18.981,70.561,104.199
T4,3.215,28.308,102.628,149.63
T3,2.192,17.756,70.217,98.664
T2,1.396,11.036,40.093,60.812
T2,1.337,12.445,39.001,54.389
T2,1.204,12.449,39.75,61.49
T2,1.206,12.589,38.424,56.886
T3,2.231,20.055,64.283,88.731
T4,3.06,32.364,102.331,157.584
T3,2.035,18.822,62.942,98.599
T1,0.039,0.352,1.294,1.789
T4,3.563,29.412,101.628,157.567
T2,1.195,12.066,42.895,55.832
T1,0.04,0.368,1.105,1.646
T3,1.972,20.15,64.065,90.617
T3,2.179,18.582,61.83,100.788
T3,2.257,19.996,61.916,94.186
T2,1.191,12.423,42.024,58.994
T2,1.297,12.742,38.7,56.041
T1,0.041,0.324,1.116,1.876
T4,3.518,30.817,99.272,156.943
T3,2.022,19.733,63.092,98.498
T1,0.041,0.36,1.105,1.636
T3,2.193,18.269,62.193,94.073
T1,0.038,0.332,1.245,1.713
T2,1.328,11.781,40.647,63.033
T1,0.041,0.338,1.232,1.747
T1,0.041,0.363,1.136,1.735
T1,0.037,0.327,1.248,1.864
T1,0.037,0.346,1.278,1.832
T2,1.253,11.092,41.397,59.806
T2,1.255,12.533,37.108,57.009
T4,3.369,31.267,94.93,157.612
T1,0.04,0.327,1.098,1.859
T3,2.216,19.234,65.477,93.245
T2,1.383,12.479,42.664,58.513
T1,0.037,0.344,1.201,1.614
T3,2.123,18.681,66.464,87.815
T1,0.04,0.37,1.134,1.787
T1,0.041,0.381,1.218,1.8
T3,2.27,18.719,66.472,95.216
T4,3.407,30.09,106.491,162.246
T4,3.018,31.828,95.868,150.874
T4,3.258,29.422,93.66,141.146
T2,1.29,12.756,42.027,57.216
T2,1.268,12.111,42.606,55.039
T4,3.565,28.714,109.263,140.741
T3,2.152,18.897,65.381,103.206
T3,1.982,18.302,63.769,97.619
T4,3.56,27.899,106.173,148.651
T1,0.04,0.363,1.24,1.659
T2,1.312,10.825,43.013,59.794
T2,1.318,11.141,40.948,64.043
T3,2.26,19.507,59.759,104.199
T2,1.198,12.793,41.151,55.618
T2,1.325,10.819,43.171,58.515
T3,1.993,19.031,68.906,103.138
T4,3.42,30.909,95.451,162.425
T4,3.465,32.07,102.876,144.771
T2,1.321,11.801,39.971,62.676
T2,1.268,12.771,38.713,58.778
T2,1.317,10.947,41.038,63.284
T3,2.248,20.521,68.085,103.756
T4,3.504,28.379,109.304,148.074
T1,0.04,0.347,1.178,1.667
T3,2.07,20.188,70.183,92.58
T4,3.467,28.571,92.839,160.761
T3,2.274,20.734,60.307,101.022
T3,2.243,20.675,63.523,100.728
T1,0.037,0.367,1.218,1.85
T2,1.342,11.427,38.131,58.182
T4,3.474,31.848,102.468,139.878
T1,0.037,0.357,1.095,1.888
T3,1.969,19.054,59.355,99.7
T2,1.225,12.123,36.77,57.01
T2,1.369,11.334,42.164,58.994
T3,2.1,19.829,64.666,104.377
T1,0.035,0.358,1.125,1.767
T4,3.149,30.724,104.811,142.902
T3,1.984,17.72,59.951,102.261
T2,1.307,12.524,43.224,62.618
T4,3.359,29.274,94.113,155.669
T2,1.302,12.036,38.809,55.953
T4,3.231,32.597,101.203,161.782
T1,0.041,0.324,1.293,1.78
T4,3.158,30.599,104.896,157.203
T1,0.041,0.347,1.24,1.646
T2,1.301,12.618,42.973,56.954
T4,3.289,28.423,102.002,148.744
T1,0.037,0.37,1.243,1.743
T2,1.379,10.865,38.72,61.365
T3,2.21,20.853,61.157,94.171
T4,3.428,30.056,107.515,139.57
T1,0.036,0.355,1.154,1.69
T4,3.19,29.741,101.045,159.045
T2,1.358,11.833,36.853,54.382
T2,1.355,12.041,42.14,55.466
T4,3.188,27.471,99.456,153.91
T1,0.039,0.326,1.268,1.913
T4,3.494,29.205,97.625,153.704
T1,0.041,0.351,1.211,1.78
T1,0.039,0.366,1.265,1.813
T2,1.405,12.278,37.285,54.901
T3,2.222,19.345,62.297,89.203
T1,0.039,0.345,1.289,1.849
T4,3.541,29.878,101.069,154.698
T2,1.212,12.029,38.927,63.655
T4,3.439,29.791,100.01,141.75
T2,1.396,12.582,42.915,54.952
T4,3.276,28.072,106.824,151.636
T1,0.04,0.359,1.183,1.655
T1,0.038,0.334,1.237,1.823
T2,1.308,12.61,38.97,54.469
T2,1.386,11.376,40.608,62.909
T2,1.28,12.009,42.58,56.706
T3,2.154,18.127,68.798,92.421
T1,0.041,0.333,1.128,1.875
T2,1.27,12.15,40.321,62.525
T1,0.04,0.326,1.153,1.827
T2,1.192,12.465,41.795,63.322
T3,2.163,17.918,67.077,90.467
T2,1.308,12.671,38.852,62.334
T1,0.042,0.323,1.106,1.718
T3,2.188,19.241,66.544,93.126
T4,3.533,30.041,102.744,144.773
T2,1.357,11.617,38.657,57.822
T4,3.556,28.552,103.727,158.006
T3,1.97,18.282,63.499,104.054
T2,1.276,12.796,39.178,60.013
T2,1.342,12.054,42.933,63.563
T3,1.981,20.124,69.659,103.399
T1,0.041,0.361,1.182,1.888
T4,3.105,28.342,103.674,152.846
T3,2.153,19.716,68.958,103.715
T1,0.036,0.362,1.109,1.764
T2,1.198,11.767,36.975,59.066
T3,2.004,19.757,62.295,99.459
T4,3.195,30.39,95.014,160.975
T2,1.361,10.894,38.764,63.373
T4,3.179,28.033,110.064,148.692
T3,1.927,18.888,60.852,102.067
T4,3.279,31.292,96.303,152.659
T4,3.366,27.702,98.545,149.902
T4,3.225,29.745,102.878,150.762
T1,0.039,0.372,1.226,1.653
T1,0.037,0.338,1.099,1.872
T3,2.086,20.394,60.058,94.931
T2,1.314,11.495,40.507,56.338
T1,0.039,0.344,1.229,1.703
T4,3.112,32.021,102.095,147.347
T1,0.042,0.348,1.142,1.697
T4,3.335,30.7,96.275,159.936
T1,0.038,0.372,1.289,1.749
T1,0.036,0.347,1.151,1.69
T2,1.304,11.467,38.261,54.804
T1,0.037,0.362,1.265,1.727
T3,1.958,20.572,66.717,103.365
T1,0.04,0.337,1.245,1.869
T2,1.315,11.22,36.991,61.188
T2,1.271,11.855,36.5,55.679
T2,1.195,11.935,37.51,61.588
T4,3.193,32.229,108.036,142.351
T2,1.39,11.583,42.233,63.484
T1,0.04,0.37,1.276,1.756
T2,1.203,11.247,36.594,63.906
T4,3.566,29.907,99.433,162.916
T3,2.03,20.654,59.922,90.822
T4,3.554,30.305,109.679,151.619
T4,3.522,27.544,95.351,153.605
T1,0.038,0.342,1.09,1.697
T4,3.017,31.863,93.039,142.917
T3,1.992,17.905,68.668,89.912
T3,2.11,19.16,69.43,104.1
T3,1.971,20.497,66.321,91.222
T4,3.324,28.82,94.71,157.381
T1,0.041,0.365,1.147,1.899
T3,1.992,17.642,63.421,87.959
T4,3.209,27.51,100.791,147.205
T3,2.136,20.528,63.268,90.853
T3,2.112,19.87,69.578,93.697
T1,0.037,0.342,1.142,1.756
T3,1.975,18.089,68.054,99.167
T3,2.038,18.194,70.504,96.776
T4,3.36,31.39,94.57,138.473
T3,1.969,19.423,65.936,93.745
T1,0.041,0.353,1.12,1.644
T1,0.037,0.338,1.29,1.639
T1,0.038,0.369,1.268,1.747
T3,2.278,19.721,63.444,94.417
T3,2.177,18.2,69.732,88.022
T4,3.043,30.093,101.889,139.926
T4,3.505,31.088,93.753,144.134
T4,3.2,32.217,103.795,160.659
T1,0.038,0.363,1.194,1.802
T1,0.036,0.378,1.169,1.853
T1,0.038,0.363,1.234,1.793
T3,1.969,17.979,70.318,88.123
T3,2.033,20.585,68.454,87.945
T4,3.243,30.131,101.693,137.993
T3,2.079,18.539,64.783,100.368
T3,2.246,18.379,69.521,88.208
T1,0.036,0.331,1.27,1.66
T4,3.047,31.246,93.0,150.742
T3,2.264,20.201,68.763,102.618
T4,3.008,31.206,92.778,141.967
T1,0.037,0.332,1.16,1.759
T1,0.04,0.33,1.222,1.628
T4,3.05,28.331,106.3,161.177
T1,0.04,0.376,1.125,1.804
T4,3.284,27.602,104.316,148.049
T1,0.041,0.345,1.259,1.757
T1,0.04,0.344,1.169,1.615
T1,0.039,0.349,1.144,1.688
T1,0.036,0.326,1.216,1.63
T4,3.013,30.742,107.938,150.894
T1,0.041,0.369,1.101,1.767
T4,3.25,29.769,105.435,143.994
T1,0.041,0.34,1.147,1.841
T4,3.316,27.496,96.151,138.936
T1,0.041,0.364,1.2,1.758
T4,3.208,31.741,108.298,148.019
T1,0.039,0.343,1.12,1.814
T4,3.517,30.483,108.327,152.014
T1,0.041,0.325,1.146,1.798
T4,3.159,31.774,109.863,137.676
T1,0.039,0.348,1.12,1.832
T1,0.037,0.327,1.166,1.707
T1,0.04,0.378,1.142,1.767
T4,3.427,31.096,102.346,142.086
T4,3.541,29.476,95.951,144.828
