task_type,m1_1,m2_1,m3_1,m4_1
T3,0.349,1.306,11.924,15.928
T3,0.392,1.269,11.922,18.276
T4,1.023,3.54,34.166,53.525
T3,0.395,1.223,10.149,16.541
T4,1.156,3.928,34.264,53.495
T4,1.089,3.925,34.013,46.329
T2,0.264,0.951,8.256,12.704
T1,0.013,0.04,0.411,0.614
T1,0.013,0.047,0.358,0.637
T2,0.293,0.984,8.908,12.201
T1,0.013,0.041,0.374,0.615
T2,0.305,1.043,8.206,12.55
T4,1.006,3.634,33.009,53.487
T4,1.026,3.664,33.655,45.926
T4,1.086,3.582,32.939,49.564
T4,1.087,3.853,29.434,51.938
T2,0.27,0.976,8.517,13.187
T3,0.382,1.171,10.429,17.603
T1,0.012,0.043,0.377,0.635
T3,0.372,1.212,10.764,16.0
T2,0.273,0.92,7.74,12.114
T2,0.288,0.899,7.791,12.392
T4,1.133,3.458,33.038,52.705
T3,0.395,1.288,11.327,17.749
T3,0.38,1.274,10.551,16.11
T2,0.292,0.937,8.523,12.018
T2,0.311,0.996,8.558,12.177
T3,0.38,1.257,11.869,17.927
T3,0.405,1.349,11.86,17.734
T3,0.398,1.373,11.336,17.594
T4,1.045,3.572,33.415,52.002
T3,0.349,1.375,10.268,16.233
T3,0.358,1.337,10.087,17.712
T4,1.015,3.479,34.668,48.67
T2,0.274,0.971,7.902,13.281
T3,0.368,1.255,11.54,17.942
T3,0.396,1.213,11.404,18.315
T1,0.013,0.04,0.379,0.559
T4,1.182,3.772,33.106,53.569
T1,0.012,0.041,0.384,0.587
T4,1.161,3.759,30.272,51.376
T4,1.103,3.449,29.803,54.22
T3,0.347,1.161,10.539,16.564
T4,1.17,3.803,30.307,54.005
T3,0.371,1.327,11.763,17.388
T2,0.311,0.974,7.778,12.788
T3,0.382,1.343,11.499,17.129
T3,0.346,1.286,11.419,16.704
T2,0.297,1.04,8.621,13.664
T2,0.289,1.053,8.34,12.81
T3,0.37,1.333,11.912,18.268
T1,0.013,0.046,0.389,0.625
T2,0.297,1.052,7.981,12.699
T2,0.28,1.038,8.552,11.953
T2,0.279,0.972,7.869,13.903
T3,0.374,1.251,10.084,18.0
T4,1.115,3.402,31.457,47.749
T1,0.014,0.045,0.392,0.637
T1,0.013,0.047,0.399,0.548
T2,0.307,1.015,8.237,12.443
T3,0.369,1.31,11.773,18.07
T2,0.27,0.957,8.487,13.359
T4,1.044,3.816,29.444,51.207
T2,0.285,0.982,7.735,13.223
T1,0.012,0.045,0.384,0.623
T3,0.368,1.284,10.249,18.403
T1,0.013,0.043,0.409,0.615
T1,0.012,0.04,0.36,0.618
T2,0.275,1.02,8.356,12.114
T1,0.012,0.047,0.373,0.55
T1,0.014,0.042,0.384,0.545
T1,0.012,0.04,0.373,0.613
T4,1.16,3.468,29.903,50.648
T4,1.011,3.775,31.962,45.871
T1,0.013,0.04,0.398,0.563
T4,1.189,3.892,30.332,47.604
T1,0.013,0.043,0.383,0.598
T1,0.013,0.044,0.391,0.621
T1,0.013,0.041,0.374,0.635
T4,1.092,3.869,30.522,50.601
T2,0.302,0.893,8.534,13.715
T1,0.013,0.04,0.407,0.639
T1,0.014,0.042,0.347,0.59
T3,0.392,1.165,11.653,17.962
T1,0.013,0.044,0.405,0.591
T2,0.276,1.008,8.617,13.593
T1,0.012,0.042,0.35,0.596
T1,0.012,0.046,0.363,0.628
T4,1.012,3.721,34.665,54.008
T4,1.164,3.551,33.372,49.43
T3,0.371,1.325,11.621,15.69
T2,0.266,0.932,7.697,13.781
T1,0.014,0.041,0.4,0.608
T1,0.012,0.042,0.366,0.6
T2,0.286,1.048,8.059,12.388
T4,1.066,3.453,30.459,50.563
T3,0.38,1.234,10.842,16.87
T3,0.367,1.353,11.914,16.856
T2,0.291,0.984,8.448,13.871
T1,0.012,0.043,0.346,0.619
T2,0.296,0.921,8.187,13.45
T3,0.346,1.284,10.231,15.914
T2,0.271,0.907,8.604,13.226
T2,0.306,0.914,8.255,12.396
T3,0.35,1.189,10.917,15.996
T2,0.273,0.911,8.289,12.599
T4,1.134,3.417,30.431,46.25
T4,1.115,3.56,29.896,53.157
T4,1.037,3.502,30.332,53.14
T4,1.114,3.636,32.281,45.807
T3,0.343,1.229,11.737,18.091
T3,0.368,1.206,10.068,17.379
T3,0.366,1.188,11.517,17.387
T3,0.371,1.375,10.032,17.261
T2,0.27,0.944,9.074,13.705
T4,1.017,3.787,33.046,49.851
T3,0.372,1.322,11.403,16.598
T3,0.372,1.163,10.879,16.231
T2,0.31,0.954,7.727,13.211
T1,0.012,0.044,0.405,0.595
T4,1.028,3.777,32.163,49.966
T3,0.404,1.365,11.651,16.885
T2,0.279,0.915,8.164,12.18
T1,0.014,0.044,0.391,0.551
T3,0.351,1.315,11.87,17.802
T3,0.368,1.28,10.222,17.079
T1,0.014,0.046,0.395,0.538
T4,1.071,4.003,31.343,45.691
T2,0.291,1.017,8.322,13.595
T4,1.113,3.468,33.101,49.026
T4,1.162,3.711,29.898,52.254
T3,0.371,1.222,11.273,16.132
T2,0.264,0.91,9.119,13.316
T1,0.012,0.041,0.385,0.541
T2,0.286,0.967,8.142,13.2
T4,1.102,3.994,32.147,45.991
T3,0.356,1.221,10.537,16.203
T3,0.397,1.347,10.787,17.387
T4,1.099,4.029,31.073,46.505
T3,0.4,1.336,11.634,18.193
T4,1.071,3.467,31.804,53.425
T2,0.286,0.991,8.735,12.588
T4,1.126,3.51,33.865,54.171
T3,0.367,1.31,10.501,18.256
T2,0.284,0.983,8.218,13.299
T3,0.403,1.327,11.767,18.429
T4,1.163,3.987,31.117,51.592
T3,0.375,1.29,10.531,16.808
T4,1.109,3.757,34.501,49.145
T3,0.405,1.261,11.75,15.774
T3,0.382,1.267,10.378,17.857
T3,0.405,1.192,10.149,18.489
T4,1.032,3.483,32.159,49.847
T4,1.13,3.785,34.094,53.424
T2,0.274,1.037,8.475,13.996
T1,0.013,0.044,0.391,0.613
T3,0.36,1.195,10.47,16.721
T2,0.262,0.948,9.037,12.584
T2,0.27,0.954,8.309,13.002
T4,1.077,3.849,30.159,53.927
T4,1.005,3.87,33.397,50.753
T1,0.014,0.047,0.361,0.638
T1,0.013,0.045,0.383,0.555
T2,0.302,0.966,8.868,12.287
T3,0.386,1.173,11.184,16.702
T3,0.348,1.23,11.164,16.276
T1,0.013,0.042,0.393,0.626
T3,0.367,1.293,11.091,16.985
T1,0.014,0.043,0.409,0.635
T1,0.013,0.044,0.37,0.63
T2,0.287,0.929,7.77,13.708
T2,0.308,0.888,8.955,12.359
T3,0.35,1.187,11.802,15.855
T3,0.358,1.242,11.694,16.475
T2,0.29,1.053,7.84,13.024
T3,0.371,1.348,10.901,17.888
T4,1.123,3.589,30.644,48.21
T1,0.012,0.044,0.366,0.594
T3,0.351,1.275,10.756,17.561
T2,0.27,0.907,9.074,12.097
T2,0.284,0.959,7.992,12.691
T3,0.404,1.308,11.649,17.916
T4,1.141,3.758,34.842,50.412
T1,0.013,0.048,0.376,0.618
T2,0.289,0.903,8.545,12.426
T2,0.283,0.958,8.553,13.155
T1,0.013,0.041,0.387,0.621
T2,0.268,0.962,9.067,13.871
T4,1.189,3.939,31.917,50.061
T2,0.264,0.891,8.713,13.568
T3,0.364,1.244,11.067,18.114
T2,0.264,1.031,7.693,12.269
T1,0.013,0.045,0.386,0.621
T3,0.386,1.169,10.982,16.916
T2,0.311,0.902,8.738,12.4
T1,0.013,0.041,0.363,0.568
T4,1.152,4.039,33.134,47.596
T4,1.056,3.607,30.751,50.674
T1,0.013,0.045,0.381,0.608
T4,1.168,3.997,34.868,48.49
T1,0.012,0.04,0.408,0.57
T2,0.306,0.969,7.754,12.216
T4,1.047,3.594,31.898,48.703
T1,0.014,0.045,0.393,0.594
T3,0.377,1.201,11.828,16.347
T4,1.055,3.607,32.116,46.555
T2,0.265,1.04,9.035,13.918
T1,0.012,0.042,0.365,0.614
T2,0.309,0.932,8.042,12.503
T2,0.267,0.974,8.209,13.385
T4,1.117,3.682,30.214,46.303
T2,0.267,0.982,8.538,12.905
T1,0.012,0.047,0.394,0.622
T2,0.306,1.031,8.432,13.044
T2,0.302,0.993,9.041,13.593
T3,0.38,1.255,11.928,18.51
T4,1.072,3.512,32.554,49.877
T3,0.389,1.174,11.87,17.527
T2,0.309,0.91,8.451,13.47
T2,0.296,1.026,8.221,12.048
T2,0.267,1.026,8.379,13.621
T2,0.267,1.038,8.099,12.601
T3,0.396,1.326,10.867,15.762
T4,1.02,4.015,32.46,52.528
T3,0.362,1.244,10.64,17.515
T1,0.013,0.044,0.41,0.596
T4,1.188,3.649,32.237,52.522
T2,0.265,0.995,9.042,12.367
T1,0.013,0.046,0.351,0.549
T3,0.35,1.332,10.83,16.098
T3,0.387,1.229,10.452,17.904
T3,0.401,1.322,10.467,16.732
T2,0.264,1.024,8.858,13.068
T2,0.287,1.05,8.158,12.413
T1,0.014,0.04,0.354,0.625
T4,1.173,3.823,31.489,52.314
T3,0.359,1.305,10.666,17.498
T1,0.014,0.045,0.351,0.545
T3,0.39,1.208,10.514,16.711
T1,0.013,0.041,0.395,0.571
T2,0.294,0.971,8.568,13.962
T1,0.014,0.042,0.391,0.582
T1,0.014,0.045,0.36,0.578
T1,0.012,0.041,0.396,0.621
T1,0.012,0.043,0.405,0.611
T2,0.278,0.914,8.726,13.248
T2,0.278,1.033,7.822,12.628
T4,1.123,3.879,30.112,52.537
T1,0.013,0.041,0.348,0.62
T3,0.394,1.272,11.069,16.564
T2,0.306,1.029,8.993,12.961
T1,0.012,0.043,0.381,0.538
T3,0.377,1.235,11.236,15.6
T1,0.013,0.046,0.36,0.596
T1,0.014,0.047,0.386,0.6
T3,0.403,1.238,11.237,16.914
T4,1.136,3.733,33.779,54.082
T4,1.006,3.948,30.409,50.291
T4,1.086,3.65,29.709,47.049
T2,0.286,1.052,8.859,12.674
T2,0.281,0.998,8.981,12.192
T4,1.188,3.562,34.658,46.914
T3,0.382,1.249,11.053,18.334
T3,0.352,1.21,10.78,17.341
T4,1.187,3.461,33.678,49.55
T1,0.013,0.045,0.393,0.553
T2,0.291,0.892,9.067,13.245
T2,0.292,0.918,8.631,14.186
T3,0.402,1.29,10.102,18.51
T2,0.265,1.055,8.674,12.32
T2,0.294,0.892,9.1,12.962
T3,0.354,1.258,11.648,18.322
T4,1.14,3.834,30.277,54.142
T4,1.155,3.978,32.633,48.257
T2,0.292,0.973,8.425,13.883
T2,0.281,1.053,8.16,13.02
T2,0.292,0.902,8.65,14.018
T3,0.399,1.357,11.51,18.432
T4,1.168,3.521,34.671,49.358
T1,0.013,0.043,0.374,0.556
T3,0.368,1.335,11.864,16.446
T4,1.156,3.544,29.449,53.587
T3,0.404,1.371,10.195,17.946
T3,0.398,1.367,10.738,17.894
T1,0.012,0.046,0.386,0.617
T2,0.297,0.942,8.038,12.888
T4,1.158,3.951,32.503,46.626
T1,0.012,0.044,0.347,0.629
T3,0.35,1.26,10.034,17.711
T2,0.271,0.999,7.751,12.628
T2,0.303,0.934,8.888,13.068
T3,0.373,1.311,10.932,18.542
T1,0.012,0.044,0.357,0.589
T4,1.05,3.811,33.246,47.634
T3,0.352,1.171,10.135,18.166
T2,0.29,1.032,9.111,13.87
T4,1.12,3.632,29.853,51.89
T2,0.289,0.992,8.181,12.394
T4,1.077,4.044,32.102,53.927
T1,0.014,0.04,0.41,0.593
T4,1.053,3.796,33.273,52.401
T1,0.014,0.043,0.394,0.549
T2,0.288,1.04,9.058,12.616
T4,1.096,3.526,32.355,49.581
T1,0.012,0.046,0.394,0.581
T2,0.305,0.896,8.162,13.593
T3,0.393,1.379,10.338,16.729
T4,1.143,3.729,34.104,46.523
T1,0.012,0.044,0.366,0.563
T4,1.063,3.69,32.052,53.015
T2,0.301,0.975,7.768,12.046
T2,0.3,0.993,8.883,12.286
T4,1.063,3.408,31.548,51.303
T1,0.013,0.04,0.402,0.638
T4,1.165,3.623,30.967,51.235
T1,0.014,0.044,0.384,0.593
T1,0.013,0.045,0.401,0.604
T2,0.311,1.012,7.859,12.161
T3,0.395,1.279,10.531,15.846
T1,0.013,0.043,0.409,0.616
T4,1.18,3.706,32.059,51.566
T2,0.268,0.992,8.205,14.1
T4,1.146,3.696,31.724,47.25
T2,0.309,1.037,9.046,12.172
T4,1.092,3.482,33.885,50.545
T1,0.013,0.044,0.375,0.551
T1,0.013,0.041,0.392,0.608
T2,0.29,1.04,8.215,12.065
T2,0.307,0.938,8.56,13.935
T2,0.283,0.99,8.975,12.561
T3,0.383,1.198,11.63,16.418
T1,0.014,0.041,0.358,0.625
T2,0.281,1.002,8.499,13.85
T1,0.013,0.04,0.366,0.609
T2,0.264,1.028,8.81,14.026
T3,0.384,1.185,11.339,16.071
T2,0.29,1.045,8.189,13.807
T1,0.014,0.04,0.351,0.573
T3,0.389,1.272,11.249,16.543
T4,1.178,3.727,32.591,48.258
T2,0.301,0.958,8.149,12.808
T4,1.185,3.542,32.903,52.669
T3,0.35,1.209,10.734,18.485
T2,0.283,1.055,8.258,13.293
T2,0.297,0.994,9.05,14.08
T3,0.352,1.33,11.776,18.368
T1,0.014,0.045,0.375,0.629
T4,1.035,3.516,32.886,50.949
T3,0.382,1.303,11.657,18.424
T1,0.012,0.045,0.352,0.588
T2,0.265,0.97,7.794,13.084
T3,0.356,1.306,10.531,17.668
T4,1.065,3.77,30.139,53.658
T2,0.301,0.898,8.171,14.038
T4,1.059,3.478,34.913,49.564
T3,0.342,1.249,10.287,18.131
T4,1.093,3.882,30.548,50.886
T4,1.122,3.437,31.259,49.967
T4,1.075,3.69,32.633,50.254
T1,0.013,0.046,0.389,0.551
T1,0.012,0.042,0.349,0.624
T3,0.371,1.348,10.153,16.864
T2,0.291,0.948,8.539,12.479
T1,0.013,0.043,0.39,0.568
T4,1.037,3.972,32.385,49.116
T1,0.014,0.043,0.362,0.566
T4,1.112,3.808,30.539,53.312
T1,0.013,0.046,0.409,0.583
T1,0.012,0.043,0.365,0.563
T2,0.289,0.945,8.065,12.14
T1,0.012,0.045,0.401,0.576
T3,0.348,1.36,11.278,18.362
T1,0.013,0.042,0.395,0.623
T2,0.291,0.925,7.797,13.554
T2,0.282,0.977,7.694,12.333
T2,0.265,0.984,7.907,13.642
T4,1.064,3.998,34.269,47.45
T2,0.308,0.955,8.902,14.062
T1,0.013,0.046,0.405,0.585
T2,0.267,0.927,7.714,14.156
T4,1.188,3.71,31.54,54.305
T3,0.361,1.366,10.13,16.134
T4,1.185,3.759,34.79,50.54
T4,1.174,3.417,30.246,51.202
T1,0.013,0.042,0.346,0.566
T4,1.006,3.953,29.512,47.639
T3,0.354,1.184,11.608,15.972
T3,0.375,1.267,11.737,18.493
T3,0.35,1.355,11.211,16.205
T4,1.108,3.575,30.042,52.46
T1,0.014,0.045,0.364,0.633
T3,0.354,1.166,10.721,15.625
T4,1.07,3.413,31.971,49.068
T3,0.379,1.357,10.695,16.139
T3,0.375,1.314,11.762,16.645
T1,0.012,0.042,0.362,0.585
T3,0.351,1.196,11.504,17.616
T3,0.362,1.203,11.919,17.192
T4,1.12,3.894,29.998,46.158
T3,0.35,1.284,11.146,16.653
T1,0.014,0.044,0.355,0.548
T1,0.012,0.042,0.409,0.546
T1,0.013,0.046,0.402,0.582
T3,0.405,1.304,10.725,16.773
T3,0.387,1.203,11.788,15.637
T4,1.014,3.733,32.319,46.642
T4,1.168,3.856,29.739,48.045
T4,1.067,3.997,32.924,53.553
T1,0.013,0.045,0.379,0.601
T1,0.012,0.047,0.371,0.618
T1,0.013,0.045,0.391,0.598
T3,0.35,1.189,11.887,15.654
T3,0.361,1.361,11.572,15.623
T4,1.081,3.738,32.257,45.998
T3,0.369,1.226,10.951,17.83
T3,0.399,1.215,11.752,15.67
T1,0.012,0.041,0.403,0.553
T4,1.016,3.876,29.5,50.247
T3,0.402,1.336,11.624,18.229
T4,1.003,3.871,29.429,47.322
T1,0.012,0.041,0.368,0.586
T1,0.013,0.041,0.388,0.542
T4,1.016,3.514,33.719,53.726
T1,0.013,0.047,0.357,0.601
T4,1.095,3.424,33.089,49.35
T1,0.014,0.043,0.399,0.586
T1,0.013,0.043,0.371,0.538
T1,0.013,0.043,0.363,0.563
T1,0.012,0.04,0.386,0.543
T4,1.004,3.814,34.238,50.298
T1,0.014,0.046,0.349,0.589
T4,1.083,3.693,33.444,47.998
T1,0.014,0.042,0.364,0.614
T4,1.105,3.411,30.499,46.312
T1,0.014,0.045,0.381,0.586
T4,1.069,3.938,34.353,49.34
T1,0.013,0.043,0.355,0.605
T4,1.172,3.782,34.362,50.671
T1,0.014,0.04,0.364,0.599
T4,1.053,3.942,34.849,45.892
T1,0.013,0.043,0.355,0.611
T1,0.012,0.041,0.37,0.569
T1,0.013,0.047,0.362,0.589
T4,1.142,3.858,32.464,47.362
T4,1.18,3.657,30.436,48.276
