task_type,m1_1,m2_1,m3_1,m4_1
T2,1.869,5.746,25.978,30.668
T4,3.847,10.612,49.03,54.305
T3,2.588,8.66,34.913,35.771
T4,3.834,10.754,54.082,50.54
T4,3.8,9.774,47.018,51.202
T1,1.419,4.219,18.696,19.671
T4,3.254,11.307,45.877,47.639
T3,2.539,7.507,40.009,35.413
T3,2.689,8.034,40.452,41.001
T3,2.513,8.594,38.641,35.929
T4,3.586,10.227,46.701,52.46
T1,1.549,4.507,19.67,22.014
T3,2.539,7.397,36.952,34.644
T4,3.462,9.762,49.7,49.068
T3,2.722,8.607,36.862,35.783
T3,2.692,8.331,40.539,36.904
T1,1.405,4.219,19.587,20.358
T3,2.518,7.584,39.651,39.058
T3,2.598,7.629,41.078,38.116
T4,3.624,11.139,46.632,46.158
T3,2.509,8.144,38.417,36.923
T1,1.545,4.361,19.209,19.057
T1,1.394,4.169,22.123,18.995
T1,1.441,4.555,21.733,20.254
T3,2.903,8.269,36.965,37.187
T3,2.775,7.631,40.629,34.668
T4,3.283,10.678,50.241,46.642
T4,3.782,11.031,46.229,48.045
T4,3.452,11.432,51.181,53.553
T1,1.426,4.481,20.467,20.886
T1,1.342,4.67,20.051,21.478
T1,1.421,4.479,21.155,20.787
T3,2.51,7.538,40.97,34.708
T3,2.591,8.631,39.884,34.638
T4,3.499,10.692,50.144,45.998
T3,2.65,7.773,37.745,39.531
T3,2.863,7.706,40.505,34.742
T1,1.355,4.085,21.769,19.238
T4,3.287,11.088,45.858,50.247
T3,2.886,8.47,40.064,40.417
T4,3.245,11.074,45.748,47.322
T1,1.387,4.094,19.885,20.383
T1,1.493,4.072,20.961,18.865
T4,3.29,10.053,52.416,53.726
T1,1.504,4.645,19.283,20.91
T4,3.543,9.795,51.438,49.35
T1,1.549,4.257,21.59,20.361
T1,1.5,4.247,20.044,18.723
T1,1.468,4.3,19.618,19.562
T1,1.35,4.023,20.855,18.893
T4,3.25,10.909,53.224,50.298
T1,1.526,4.55,18.88,20.484
T4,3.506,10.563,51.99,47.998
T1,1.531,4.201,19.674,21.341
T4,3.577,9.757,47.412,46.312
T1,1.53,4.49,20.572,20.378
T4,3.461,11.263,53.402,49.34
T1,1.453,4.231,19.201,21.022
T4,3.794,10.817,53.416,50.671
T1,1.526,4.005,19.649,20.838
T4,3.408,11.275,54.173,45.892
T1,1.463,4.293,19.203,21.236
T1,1.407,4.031,19.984,19.787
T1,1.516,4.67,19.586,20.476
T4,3.697,11.034,50.467,47.362
T4,3.82,10.46,47.313,48.276
