task_type,m1_1,m2_1,m3_1,m4_1
T2,0.065,0.094,2.604,4.432
T4,0.757,1.124,27.233,51.207
T2,0.069,0.096,2.373,4.387
T1,0.009,0.013,0.355,0.623
T3,0.159,0.225,5.645,10.958
T1,0.01,0.013,0.378,0.615
T1,0.009,0.012,0.333,0.618
T2,0.066,0.1,2.564,4.019
T1,0.009,0.014,0.345,0.55
T1,0.01,0.012,0.355,0.545
T1,0.009,0.012,0.345,0.613
T4,0.841,1.022,27.658,50.648
T4,0.733,1.112,29.562,45.871
T1,0.01,0.012,0.368,0.563
T4,0.862,1.146,28.054,47.604
T1,0.009,0.013,0.354,0.598
T1,0.009,0.013,0.362,0.621
T1,0.009,0.012,0.346,0.635
T4,0.792,1.14,28.23,50.601
T2,0.073,0.087,2.619,4.55
T1,0.009,0.012,0.376,0.639
T1,0.01,0.012,0.32,0.59
T3,0.169,0.204,6.418,10.695
T1,0.009,0.013,0.375,0.591
T2,0.066,0.099,2.644,4.509
T1,0.009,0.012,0.324,0.596
T1,0.009,0.014,0.336,0.628
T4,0.734,1.096,32.062,54.008
T4,0.844,1.046,30.866,49.43
T3,0.16,0.232,6.4,9.342
T2,0.064,0.091,2.362,4.572
T1,0.01,0.012,0.37,0.608
T1,0.009,0.012,0.339,0.6
T2,0.069,0.102,2.473,4.109
T4,0.773,1.017,28.172,50.563
T3,0.164,0.216,5.971,10.045
T3,0.158,0.237,6.561,10.036
T2,0.07,0.096,2.592,4.601
T1,0.009,0.013,0.32,0.619
T2,0.071,0.09,2.512,4.462
T3,0.149,0.225,5.634,9.476
T2,0.065,0.089,2.64,4.388
T2,0.074,0.089,2.533,4.112
T3,0.151,0.208,6.012,9.524
T2,0.066,0.089,2.543,4.179
T4,0.822,1.007,28.145,46.25
T4,0.808,1.049,27.651,53.157
T4,0.752,1.032,28.054,53.14
T4,0.808,1.071,29.857,45.807
T3,0.148,0.216,6.464,10.772
T3,0.159,0.212,5.545,10.348
T3,0.158,0.208,6.343,10.353
T3,0.16,0.241,5.525,10.278
T2,0.065,0.092,2.784,4.546
T4,0.737,1.115,30.564,49.851
T3,0.161,0.232,6.28,9.883
T3,0.16,0.204,5.991,9.664
T2,0.075,0.093,2.371,4.383
T1,0.009,0.013,0.374,0.595
T4,0.746,1.113,29.748,49.966
T3,0.174,0.239,6.417,10.054
T2,0.067,0.089,2.505,4.041
T1,0.01,0.013,0.362,0.551
T3,0.151,0.231,6.537,10.6
T3,0.159,0.224,5.63,10.169
T1,0.01,0.014,0.365,0.538
T4,0.776,1.179,28.989,45.691
T2,0.07,0.099,2.553,4.51
T4,0.807,1.022,30.616,49.026
T4,0.842,1.093,27.653,52.254
T3,0.16,0.214,6.208,9.605
T2,0.064,0.089,2.798,4.417
T1,0.009,0.012,0.356,0.541
T2,0.069,0.094,2.498,4.379
T4,0.799,1.176,29.733,45.991
T3,0.154,0.214,5.803,9.648
T3,0.171,0.236,5.941,10.353
T4,0.797,1.187,28.739,46.505
T3,0.172,0.234,6.407,10.833
T4,0.776,1.021,29.416,53.425
T2,0.069,0.097,2.68,4.176
T4,0.817,1.034,31.322,54.171
T3,0.158,0.23,5.783,10.87
T2,0.068,0.096,2.522,4.412
T3,0.174,0.233,6.48,10.973
T4,0.843,1.175,28.78,51.592
T3,0.162,0.226,5.8,10.008
T4,0.804,1.107,31.91,49.145
T3,0.175,0.221,6.471,9.392
T3,0.165,0.222,5.715,10.632
T3,0.175,0.209,5.589,11.009
T4,0.748,1.026,29.744,49.847
T4,0.819,1.115,31.533,53.424
T2,0.066,0.101,2.6,4.643
T1,0.01,0.013,0.362,0.613
T3,0.155,0.21,5.766,9.956
T2,0.063,0.093,2.773,4.175
T2,0.065,0.093,2.549,4.313
T4,0.781,1.134,27.894,53.927
T4,0.729,1.14,30.889,50.753
T1,0.01,0.014,0.333,0.638
T1,0.009,0.013,0.354,0.555
T2,0.073,0.094,2.721,4.076
T3,0.167,0.206,6.16,9.945
T3,0.15,0.216,6.148,9.691
T1,0.009,0.012,0.364,0.626
T3,0.158,0.227,6.108,10.114
T1,0.01,0.013,0.379,0.635
T1,0.01,0.013,0.342,0.63
T2,0.069,0.091,2.384,4.547
T2,0.074,0.087,2.748,4.1
T3,0.151,0.208,6.5,9.441
T3,0.155,0.218,6.44,9.81
T2,0.07,0.103,2.406,4.321
T3,0.16,0.237,6.004,10.651
T4,0.814,1.057,28.343,48.21
T1,0.009,0.013,0.339,0.594
T3,0.151,0.224,5.924,10.457
T2,0.065,0.089,2.784,4.013
T2,0.068,0.094,2.452,4.21
T3,0.175,0.229,6.415,10.668
T4,0.827,1.107,32.225,50.412
T1,0.01,0.014,0.348,0.618
T2,0.07,0.088,2.622,4.122
T2,0.068,0.094,2.624,4.364
T1,0.01,0.012,0.358,0.621
T2,0.064,0.094,2.782,4.602
T4,0.862,1.16,29.52,50.061
T2,0.063,0.087,2.673,4.501
T3,0.157,0.218,6.095,10.786
T2,0.064,0.101,2.36,4.07
T1,0.01,0.013,0.357,0.621
T3,0.167,0.205,6.048,10.072
T2,0.075,0.088,2.681,4.114
T1,0.01,0.012,0.336,0.568
T4,0.835,1.19,30.646,47.596
T4,0.765,1.063,28.441,50.674
T1,0.009,0.013,0.353,0.608
T4,0.847,1.177,32.25,48.49
T1,0.009,0.012,0.378,0.57
T2,0.074,0.095,2.379,4.053
T4,0.759,1.059,29.503,48.703
T1,0.01,0.013,0.363,0.594
T3,0.163,0.211,6.514,9.734
T4,0.765,1.063,29.704,46.555
T2,0.064,0.102,2.772,4.617
T1,0.009,0.012,0.337,0.614
T2,0.074,0.091,2.468,4.148
T2,0.064,0.095,2.519,4.44
T4,0.81,1.084,27.945,46.303
T2,0.064,0.096,2.62,4.281
T1,0.009,0.014,0.365,0.622
T2,0.074,0.101,2.587,4.327
T2,0.073,0.097,2.774,4.509
T3,0.164,0.22,6.569,11.022
T4,0.777,1.034,30.109,49.877
T3,0.168,0.206,6.537,10.436
T2,0.074,0.089,2.593,4.469
T2,0.071,0.1,2.522,3.997
T2,0.064,0.1,2.571,4.518
T2,0.064,0.101,2.485,4.18
T3,0.171,0.233,5.985,9.386
T4,0.739,1.183,30.022,52.528
T3,0.156,0.218,5.86,10.429
T1,0.01,0.013,0.38,0.596
T4,0.861,1.075,29.816,52.522
T2,0.064,0.097,2.774,4.103
T1,0.01,0.013,0.324,0.549
T3,0.151,0.234,5.964,9.585
T3,0.167,0.215,5.756,10.661
T3,0.173,0.232,5.764,9.963
T2,0.063,0.1,2.718,4.335
T2,0.069,0.103,2.503,4.118
T1,0.01,0.012,0.327,0.625
T4,0.85,1.126,29.125,52.314
T3,0.155,0.229,5.874,10.419
T1,0.01,0.013,0.324,0.545
T3,0.168,0.212,5.79,9.951
T1,0.009,0.012,0.365,0.571
T2,0.071,0.095,2.629,4.632
T1,0.01,0.012,0.361,0.582
T1,0.01,0.013,0.333,0.578
T1,0.009,0.012,0.366,0.621
T1,0.009,0.013,0.375,0.611
T2,0.067,0.089,2.677,4.395
T2,0.067,0.101,2.4,4.189
T4,0.814,1.143,27.851,52.537
T1,0.01,0.012,0.322,0.62
T3,0.17,0.223,6.096,9.863
T2,0.074,0.101,2.759,4.3
T1,0.009,0.013,0.352,0.538
T3,0.163,0.217,6.188,9.289
T1,0.01,0.014,0.333,0.596
T1,0.01,0.014,0.357,0.6
T3,0.174,0.217,6.188,10.071
T4,0.823,1.099,31.242,54.082
T4,0.729,1.163,28.126,50.291
T4,0.787,1.075,27.478,47.049
T2,0.069,0.103,2.718,4.204
T2,0.068,0.098,2.756,4.044
T4,0.862,1.049,32.056,46.914
T3,0.165,0.219,6.087,10.917
T3,0.152,0.212,5.937,10.326
T4,0.86,1.019,31.149,49.55
T1,0.01,0.013,0.364,0.553
T2,0.07,0.087,2.782,4.394
T2,0.07,0.09,2.648,4.706
T3,0.173,0.226,5.563,11.022
T2,0.064,0.103,2.662,4.087
T2,0.071,0.087,2.792,4.3
T3,0.153,0.221,6.415,10.909
T4,0.826,1.129,28.003,54.142
T4,0.838,1.172,30.182,48.257
T2,0.07,0.095,2.585,4.606
T2,0.068,0.103,2.504,4.319
T2,0.07,0.088,2.654,4.65
T3,0.172,0.238,6.339,10.975
T4,0.847,1.037,32.068,49.358
T1,0.01,0.013,0.345,0.556
T3,0.159,0.234,6.534,9.793
T4,0.838,1.044,27.237,53.587
T3,0.174,0.24,5.614,10.686
T3,0.172,0.24,5.914,10.654
T1,0.009,0.013,0.357,0.617
T2,0.071,0.092,2.466,4.275
T4,0.84,1.164,30.062,46.626
T1,0.009,0.013,0.321,0.629
T3,0.151,0.221,5.526,10.546
T2,0.065,0.098,2.378,4.189
T2,0.073,0.091,2.727,4.335
T3,0.161,0.23,6.02,11.04
T1,0.009,0.013,0.33,0.589
T4,0.761,1.123,30.75,47.634
T3,0.152,0.205,5.581,10.817
T2,0.07,0.101,2.796,4.601
T4,0.812,1.07,27.611,51.89
T2,0.069,0.097,2.51,4.112
T4,0.781,1.191,29.691,53.927
T1,0.01,0.012,0.379,0.593
T4,0.763,1.118,30.775,52.401
T1,0.01,0.013,0.364,0.549
T2,0.069,0.102,2.779,4.185
T4,0.795,1.039,29.926,49.581
T1,0.009,0.014,0.365,0.581
T2,0.073,0.088,2.504,4.509
T3,0.169,0.242,5.694,9.961
T4,0.829,1.098,31.543,46.523
T1,0.009,0.013,0.338,0.563
T4,0.771,1.087,29.645,53.015
T2,0.072,0.095,2.384,3.996
T2,0.072,0.097,2.725,4.076
T4,0.771,1.004,29.178,51.303
T1,0.009,0.012,0.372,0.638
T4,0.845,1.067,28.642,51.235
T1,0.01,0.013,0.355,0.593
T1,0.009,0.013,0.371,0.604
T2,0.075,0.099,2.411,4.034
T3,0.17,0.224,5.8,9.435
T1,0.01,0.013,0.378,0.616
T4,0.856,1.092,29.652,51.566
T2,0.065,0.097,2.518,4.678
T4,0.831,1.089,29.341,47.25
T2,0.074,0.101,2.776,4.038
T4,0.792,1.026,31.34,50.545
T1,0.01,0.013,0.347,0.551
T1,0.009,0.012,0.363,0.608
T2,0.07,0.102,2.521,4.003
T2,0.074,0.092,2.626,4.623
T2,0.068,0.097,2.754,4.167
T3,0.165,0.21,6.405,9.776
T1,0.01,0.012,0.331,0.625
T2,0.068,0.098,2.608,4.595
T1,0.01,0.012,0.338,0.609
T2,0.064,0.1,2.703,4.653
T3,0.166,0.208,6.245,9.569
T2,0.07,0.102,2.513,4.58
T1,0.01,0.012,0.324,0.573
T3,0.168,0.223,6.195,9.85
T4,0.854,1.098,30.143,48.258
T2,0.072,0.094,2.5,4.249
T4,0.86,1.043,30.432,52.669
T3,0.151,0.212,5.912,11.006
T2,0.068,0.103,2.534,4.41
T2,0.072,0.097,2.777,4.671
T3,0.152,0.233,6.485,10.937
T1,0.01,0.013,0.347,0.629
T4,0.75,1.036,30.416,50.949
T3,0.165,0.229,6.42,10.971
T1,0.009,0.013,0.325,0.588
T2,0.064,0.095,2.391,4.34
T3,0.154,0.229,5.8,10.52
T4,0.772,1.11,27.875,53.658
T2,0.073,0.088,2.507,4.657
T4,0.768,1.024,32.291,49.564
T3,0.148,0.219,5.665,10.796
T4,0.792,1.143,28.254,50.886
T4,0.814,1.012,28.911,49.967
T4,0.779,1.087,30.182,50.254
T1,0.009,0.014,0.36,0.551
T1,0.009,0.012,0.323,0.624
T3,0.16,0.237,5.591,10.041
T2,0.07,0.093,2.62,4.14
T1,0.009,0.013,0.36,0.568
T4,0.752,1.17,29.953,49.116
T1,0.01,0.013,0.335,0.566
T4,0.806,1.122,28.245,53.312
T1,0.009,0.014,0.378,0.583
T1,0.009,0.013,0.338,0.563
T2,0.07,0.092,2.475,4.027
T1,0.009,0.013,0.371,0.576
T3,0.15,0.239,6.211,10.933
T1,0.01,0.012,0.365,0.623
T2,0.07,0.09,2.393,4.496
T2,0.068,0.095,2.361,4.091
T2,0.064,0.096,2.426,4.526
T4,0.772,1.178,31.696,47.45
T2,0.074,0.093,2.732,4.665
T1,0.01,0.014,0.374,0.585
T2,0.064,0.091,2.367,4.696
T4,0.862,1.093,29.172,54.305
T3,0.156,0.24,5.579,9.607
T4,0.859,1.107,32.178,50.54
T4,0.851,1.006,27.974,51.202
T1,0.009,0.012,0.32,0.566
T4,0.729,1.164,27.296,47.639
T3,0.153,0.208,6.393,9.51
T3,0.162,0.222,6.464,11.011
T3,0.151,0.238,6.174,9.649
T4,0.803,1.053,27.786,52.46
T1,0.01,0.013,0.337,0.633
T3,0.153,0.205,5.904,9.304
T4,0.776,1.005,29.57,49.068
T3,0.164,0.238,5.89,9.61
T3,0.162,0.23,6.478,9.911
T1,0.009,0.012,0.335,0.585
T3,0.151,0.21,6.336,10.489
T3,0.156,0.211,6.564,10.236
T4,0.812,1.147,27.745,46.158
T3,0.151,0.225,6.138,9.916
T1,0.01,0.013,0.329,0.548
T1,0.009,0.012,0.378,0.546
T1,0.009,0.013,0.372,0.582
T3,0.175,0.229,5.907,9.987
T3,0.167,0.211,6.492,9.311
T4,0.735,1.1,29.892,46.642
T4,0.847,1.136,27.506,48.045
T4,0.773,1.177,30.452,53.553
T1,0.009,0.013,0.35,0.601
T1,0.009,0.014,0.343,0.618
T1,0.009,0.013,0.362,0.598
T3,0.151,0.208,6.546,9.321
T3,0.156,0.239,6.373,9.302
T4,0.784,1.101,29.835,45.998
T3,0.159,0.215,6.031,10.616
T3,0.172,0.213,6.472,9.33
T1,0.009,0.012,0.372,0.553
T4,0.736,1.142,27.284,50.247
T3,0.174,0.234,6.402,10.854
T4,0.727,1.14,27.219,47.322
T1,0.009,0.012,0.34,0.586
T1,0.01,0.012,0.359,0.542
T4,0.737,1.035,31.186,53.726
T1,0.01,0.014,0.33,0.601
T4,0.794,1.009,30.604,49.35
T1,0.01,0.013,0.369,0.586
T1,0.01,0.013,0.343,0.538
T1,0.01,0.013,0.336,0.563
T1,0.009,0.012,0.357,0.543
T4,0.728,1.123,31.667,50.298
T1,0.01,0.013,0.323,0.589
T4,0.785,1.088,30.933,47.998
T1,0.01,0.012,0.337,0.614
T4,0.801,1.005,28.209,46.312
T1,0.01,0.013,0.352,0.586
T4,0.775,1.16,31.773,49.34
T1,0.009,0.013,0.329,0.605
T4,0.85,1.114,31.781,50.671
T1,0.01,0.012,0.336,0.599
T4,0.764,1.161,32.232,45.892
T1,0.009,0.013,0.329,0.611
T1,0.009,0.012,0.342,0.569
T1,0.01,0.014,0.335,0.589
T4,0.828,1.136,30.027,47.362
T4,0.856,1.077,28.15,48.276
