task_type,m1_1,m2_1,m3_1,m4_1
T3,41.736,68.952,144.285,149.072
T1,30.963,52.744,110.442,104.763
T4,45.923,79.034,154.391,160.708
T1,29.382,53.402,112.079,110.108
T4,45.089,78.749,141.174,154.127
T4,42.838,72.264,138.988,162.659
T3,36.536,66.017,133.35,134.82
T4,45.445,79.67,141.339,162.014
T3,39.143,75.43,148.829,141.526
T2,38.843,65.572,116.611,123.334
T3,40.264,76.308,145.491,139.414
T3,36.502,73.086,144.478,135.956
T2,37.153,70.057,129.241,131.782
T2,36.098,70.902,125.036,123.54
T3,38.946,75.792,150.714,148.684
T1,32.766,59.673,113.362,117.135
T2,37.14,70.83,119.649,122.476
T2,34.98,69.882,128.206,115.272
T2,34.896,65.451,117.97,134.086
T3,39.415,71.12,127.589,146.508
T4,43.317,71.273,146.702,143.246
T1,32.998,59.068,114.35,119.515
T1,31.245,62.199,116.282,102.788
T2,38.378,68.326,123.497,120.0
T3,38.859,74.48,148.962,147.074
T2,33.683,64.485,127.241,128.838
T4,40.557,79.939,137.315,153.62
T2,35.592,66.163,115.963,127.528
T1,29.314,59.27,111.988,116.823
T3,38.834,72.954,129.681,149.788
T1,32.224,56.374,119.172,115.268
T1,29.671,52.492,104.877,115.948
T2,34.308,68.671,125.273,116.831
T1,29.078,61.027,108.715,103.137
T1,33.462,55.151,111.891,102.138
T1,29.372,52.964,108.855,114.97
T4,45.085,72.656,139.456,151.944
T4,39.291,79.078,149.057,137.612
T1,32.655,52.575,116.006,105.657
T4,46.177,81.536,141.454,142.812
T1,30.73,56.371,111.565,112.197
T1,30.566,58.083,114.116,116.456
T1,30.527,54.005,109.12,119.113
T4,42.426,81.066,142.343,151.802
T2,37.712,60.117,127.944,132.273
T1,30.969,52.567,118.617,119.913
T1,33.318,54.46,101.027,110.601
T3,41.331,66.192,147.439,146.197
T1,30.782,58.032,118.162,110.781
T2,34.455,67.906,129.193,131.092
T1,29.715,55.179,102.153,111.72
T1,29.44,60.733,105.908,117.871
T4,39.31,77.961,161.662,162.024
T4,45.212,74.404,155.634,148.289
T3,39.138,75.304,147.029,127.701
T2,33.231,62.788,115.389,132.904
T1,33.69,53.568,116.539,113.993
T1,29.613,55.48,106.768,112.466
T2,35.745,70.608,120.826,119.47
T4,41.404,72.332,142.048,151.69
T3,40.018,70.123,137.176,137.312
T3,38.626,76.896,150.747,137.191
T2,36.393,66.282,126.66,133.772
T1,29.383,56.296,100.846,116.038
T2,36.926,62.053,122.74,129.715
T3,36.473,72.959,129.443,129.528
T2,33.797,61.083,128.993,127.557
T2,38.251,61.545,123.756,119.551
T3,36.899,67.558,138.131,130.192
T2,34.114,61.34,124.265,121.503
T4,44.04,71.588,141.915,138.75
T4,43.322,74.575,139.42,159.471
T4,40.293,73.377,141.454,159.42
T4,43.294,76.175,150.546,137.421
T3,36.168,69.881,148.499,147.245
T3,38.732,68.546,127.382,141.454
T3,38.526,67.514,145.719,141.513
T3,39.059,78.178,126.93,140.493
T2,33.684,63.602,136.042,132.169
T4,39.512,79.335,154.111,149.554
T3,39.229,75.112,144.28,135.092
T3,39.164,66.13,137.645,132.107
T2,38.721,64.276,115.848,127.411
T1,30.098,58.131,117.962,111.673
T4,39.949,79.128,149.994,149.898
T3,42.554,77.557,147.418,137.431
T2,34.89,61.604,122.4,117.465
T1,33.763,57.517,113.968,103.376
T3,36.97,74.737,150.183,144.891
T3,38.776,72.731,129.336,139.01
T1,34.013,60.645,115.074,100.947
T4,41.594,83.855,146.168,137.074
T2,36.317,68.499,124.765,131.115
T4,43.226,72.656,154.37,147.078
T4,45.127,77.745,139.431,156.763
T3,39.099,69.453,142.634,131.301
T2,32.986,61.284,136.72,128.418
T1,29.387,53.265,112.133,101.417
T2,35.743,65.096,122.064,127.299
T4,42.82,83.676,149.92,137.972
T3,37.492,69.413,133.324,131.878
T3,41.85,76.56,136.486,141.514
T4,42.696,84.409,144.909,139.514
T3,42.103,75.94,147.203,148.074
T4,41.601,72.626,148.321,160.276
T2,35.694,66.74,130.961,121.4
T4,43.764,73.532,157.933,162.512
T3,38.651,74.477,132.869,148.592
T2,35.52,66.193,123.202,128.259
T3,42.509,75.419,148.884,149.998
T4,45.17,83.537,145.115,154.777
T3,39.562,73.311,133.244,136.802
T4,43.068,78.721,160.896,147.435
T3,42.672,71.684,148.673,128.388
T3,40.299,72.016,131.305,145.339
T3,42.667,67.738,128.406,150.486
T4,40.097,72.963,149.973,149.541
T4,43.905,79.298,158.997,160.273
T2,34.274,69.866,127.055,134.98
T1,32.587,58.25,114.023,115.063
T3,37.937,67.895,132.467,136.092
T2,32.768,63.85,135.49,121.364
T2,33.758,64.24,124.568,125.389
T4,41.827,80.635,140.648,161.78
T4,39.041,81.069,155.749,152.258
T1,34.052,61.404,105.127,119.666
T1,30.867,59.607,111.701,104.182
T2,37.716,65.066,132.946,118.496
T3,40.719,66.654,141.512,135.944
T3,36.702,69.884,141.258,132.474
T1,30.983,54.543,114.611,117.357
T3,38.683,73.479,140.332,138.248
T1,33.157,56.136,119.322,119.122
T1,32.026,58.194,107.891,118.074
T2,35.831,62.568,116.495,132.2
T2,38.405,59.814,134.251,119.195
T3,36.933,67.466,149.326,129.049
T3,37.76,70.576,147.961,134.096
T2,36.204,70.911,117.535,125.604
T3,39.089,76.636,137.928,145.596
T4,43.636,75.193,142.911,144.631
T1,29.336,58.113,106.718,111.4
T3,36.946,72.458,136.09,142.934
T2,33.697,61.078,136.041,116.667
T2,35.43,64.567,119.812,122.395
T3,42.625,74.342,147.385,145.818
T4,44.329,78.725,162.485,151.235
T1,32.77,62.247,109.666,115.959
T2,36.1,60.842,128.114,119.843
T2,35.363,64.516,128.225,126.87
T1,32.257,53.169,112.76,116.54
T2,33.454,64.813,135.934,133.778
T4,46.182,82.515,148.846,150.183
T2,32.961,60.006,130.623,130.853
T3,38.368,70.689,140.03,147.431
T2,33.02,69.461,115.334,118.323
T1,32.277,58.542,112.506,116.41
T3,40.664,66.426,138.945,137.683
T2,38.809,60.726,131.003,119.59
T1,32.347,54.327,105.876,106.439
T4,44.749,84.615,154.522,142.788
T4,41.009,75.576,143.407,152.023
T1,31.526,59.468,111.189,114.044
T4,45.372,83.734,162.61,145.469
T1,28.967,52.724,119.019,106.994
T2,38.227,65.231,116.245,117.816
T4,40.693,75.286,148.759,146.109
T1,33.867,58.991,114.444,111.47
T3,39.781,68.244,149.653,133.054
T4,40.978,75.577,149.774,139.664
T2,33.108,70.049,135.461,134.232
T1,28.717,55.343,106.261,115.183
T2,38.643,62.786,120.567,120.582
T2,33.302,65.625,123.077,129.087
T4,43.398,77.13,140.903,138.91
T2,33.376,66.167,128.006,124.462
T1,28.907,61.003,114.981,116.695
T2,38.229,69.417,126.412,125.8
T2,37.667,66.881,135.545,131.094
T3,40.029,71.325,150.921,150.659
T4,41.63,73.571,151.816,149.63
T3,41.04,66.723,150.184,142.656
T2,38.608,61.27,126.702,129.912
T2,36.983,69.098,123.25,116.189
T2,33.315,69.115,125.618,131.36
T2,33.35,69.895,121.427,121.525
T3,41.772,75.36,137.492,128.294
T4,39.623,84.112,151.378,157.584
T3,38.103,70.729,134.624,142.562
T1,31.878,57.228,119.662,111.857
T4,46.14,76.439,150.338,157.567
T2,33.068,66.993,135.556,119.273
T1,32.611,59.79,102.195,102.883
T3,36.914,75.717,137.026,131.021
T3,40.808,69.827,132.247,145.728
T3,42.253,75.138,132.429,136.182
T2,32.947,68.971,132.803,126.028
T2,35.88,70.744,122.298,119.718
T1,33.568,52.664,103.211,117.27
T4,45.562,80.092,146.853,156.943
T3,37.859,74.152,134.946,142.416
T1,33.308,58.429,102.213,102.285
T3,41.063,68.65,133.023,136.018
T1,30.837,53.911,115.136,107.089
T2,36.743,65.411,128.452,134.655
T1,32.861,54.838,113.942,109.22
T1,32.879,59.003,105.037,108.468
T1,29.732,53.101,115.373,116.55
T1,29.68,56.148,118.152,114.532
T2,34.672,61.586,130.82,127.762
T2,34.731,69.586,117.267,121.786
T4,43.623,81.261,140.429,157.612
T1,32.151,53.114,101.498,116.21
T3,41.488,72.276,140.047,134.821
T2,38.248,69.287,134.825,125.001
T1,30.238,55.806,111.077,100.877
T3,39.755,70.197,142.159,126.969
T1,32.515,60.182,104.896,111.698
T1,33.537,61.869,112.628,112.513
T3,42.508,70.341,142.175,137.67
T4,44.118,78.201,157.531,162.246
T4,39.081,82.719,141.816,150.874
T4,42.195,76.467,138.551,141.146
T2,35.697,70.822,132.814,122.23
T2,35.074,67.242,134.644,117.578
T4,46.166,74.625,161.631,140.741
T3,40.29,71.009,139.842,149.223
T3,37.103,68.774,136.395,141.145
T4,46.102,72.509,157.062,148.651
T1,32.035,58.986,114.631,103.723
T2,36.292,60.102,135.929,127.737
T2,36.463,61.856,129.404,136.814
T3,42.317,73.303,127.818,150.66
T2,33.135,71.028,130.044,118.815
T2,36.662,60.07,136.427,125.005
T3,37.315,71.512,147.382,149.125
T4,44.284,80.33,141.199,162.425
T4,44.877,83.347,152.184,144.771
T2,36.53,65.518,126.315,133.893
T2,35.085,70.905,122.34,125.565
T2,36.419,60.777,129.688,135.192
T3,42.09,77.113,145.625,150.018
T4,45.375,73.756,161.692,148.074
T1,32.041,56.369,108.9,104.24
T3,38.76,75.863,150.113,133.859
T4,44.896,74.254,137.337,160.761
T3,42.571,77.914,128.988,146.066
T3,41.99,77.69,135.868,145.64
T1,30.149,59.65,112.626,115.667
T2,37.114,63.444,120.5,124.292
T4,44.993,82.771,151.58,139.878
T1,30.01,57.984,101.267,118.015
T3,36.861,71.601,126.953,144.154
T2,33.886,67.31,116.201,121.789
T2,37.865,62.929,133.246,126.026
T3,39.317,74.512,138.313,150.916
T1,28.707,58.148,104.035,110.485
T4,40.782,79.851,155.047,142.902
T3,37.144,66.585,128.227,147.857
T2,36.167,69.533,136.595,133.769
T4,43.503,76.081,139.22,155.669
T2,36.032,66.825,122.643,119.531
T4,41.839,84.717,149.709,161.782
T1,32.885,52.7,119.547,111.249
T4,40.902,79.526,155.172,157.203
T1,32.942,56.331,114.715,102.923
T2,35.988,70.055,135.803,121.67
T4,42.597,73.871,150.891,148.744
T1,29.906,60.147,114.985,108.974
T2,38.138,60.322,122.362,131.092
T3,41.375,78.36,130.806,136.16
T4,44.395,78.113,159.046,139.57
T1,29.133,57.717,106.706,105.668
T4,41.305,77.296,149.476,159.045
T2,37.58,65.696,116.461,116.174
T2,37.471,66.853,133.168,118.489
T4,41.288,71.394,147.124,153.91
T1,31.286,52.957,117.276,119.595
T4,45.253,75.903,144.417,153.704
T1,33.296,57.1,111.948,111.255
T1,31.426,59.537,116.973,113.34
T2,38.854,68.169,117.826,117.284
T3,41.595,72.694,133.245,128.977
T1,31.741,56.114,119.194,115.563
T4,45.86,77.652,149.511,154.698
T2,33.532,66.788,123.015,135.985
T4,44.54,77.425,147.944,141.75
T2,38.629,69.858,135.62,117.392
T4,42.418,72.958,158.023,151.636
T1,32.154,58.256,109.409,103.433
T1,30.676,54.289,114.393,113.96
T2,36.181,70.011,123.153,116.36
T2,38.355,63.159,128.329,134.39
T2,35.406,66.673,134.56,121.14
T3,40.333,68.116,147.15,133.629
T1,33.358,54.082,104.344,117.222
T2,35.128,67.458,127.422,133.571
T1,32.767,53.035,106.61,114.194
T2,32.983,69.204,132.08,135.273
T3,40.504,67.333,143.47,130.804
T2,36.196,70.35,122.778,133.162
T1,33.703,52.466,102.231,107.418
T3,40.976,72.303,142.328,134.648
T4,45.748,78.075,151.988,144.773
T2,37.553,64.496,122.164,123.523
T4,46.056,74.204,153.443,158.006
T3,36.886,68.7,135.816,150.45
T2,35.296,71.046,123.81,128.204
T2,37.126,66.923,135.674,135.787
T3,37.095,75.621,148.992,149.502
T1,33.556,58.64,109.272,118.005
T4,40.205,73.66,153.363,152.846
T3,40.307,74.088,147.492,149.96
T1,28.963,58.757,102.543,110.277
T2,33.139,65.333,116.846,126.181
T3,37.532,74.24,133.241,143.805
T4,41.381,78.981,140.553,160.975
T2,37.643,60.487,122.502,135.381
T4,41.162,72.857,162.817,148.692
T3,36.085,70.976,130.155,147.576
T4,42.459,81.325,142.46,152.659
T4,43.594,71.997,145.777,149.902
T4,41.758,77.304,152.186,150.762
T1,31.211,60.405,113.376,103.366
T1,30.007,54.871,101.671,117.015
T3,39.057,76.635,128.456,137.258
T2,36.35,63.818,128.01,120.352
T1,31.626,55.808,113.642,106.492
T4,40.294,83.221,151.028,147.347
T1,34.005,56.536,105.582,106.08
T4,43.184,79.787,142.419,159.936
T1,30.701,60.514,119.2,109.368
T1,29.002,56.404,106.408,105.671
T2,36.081,63.663,120.91,117.076
T1,30.285,58.883,116.95,107.941
T3,36.667,77.303,142.7,149.453
T1,32.523,54.706,115.167,116.871
T2,36.383,62.296,116.9,130.714
T2,35.164,65.817,115.345,118.945
T2,33.056,66.266,118.539,131.569
T4,41.354,83.762,159.817,142.351
T2,38.446,64.307,133.465,135.62
T1,32.159,60.11,118.014,109.787
T2,33.287,62.446,115.643,136.52
T4,46.174,77.725,147.09,162.916
T3,38.015,77.614,128.166,131.317
T4,46.024,78.761,162.247,151.619
T4,45.613,71.586,141.053,153.605
T1,30.618,55.549,100.837,106.095
T4,39.068,82.81,137.631,142.917
T3,37.301,67.28,146.872,130.002
T3,39.507,71.999,148.501,150.515
T3,36.912,77.021,141.852,131.896
T4,43.044,74.902,140.104,157.381
T1,33.421,59.339,106.087,118.729
T3,37.29,66.296,135.65,127.178
T4,41.563,71.496,149.1,147.205
T3,39.986,77.137,135.322,131.362
T3,39.543,74.666,148.819,135.475
T1,30.311,55.549,105.642,109.798
T3,36.989,67.973,145.558,143.383
T3,38.163,68.37,150.799,139.926
T4,43.506,81.58,139.897,138.473
T3,36.862,72.987,141.029,135.544
T1,33.336,57.422,103.602,102.785
T1,30.087,54.896,119.316,102.451
T1,31.096,59.975,117.214,109.241
T3,42.649,74.106,135.7,136.516
T3,40.76,68.391,149.149,127.269
T4,39.407,78.209,150.723,139.926
T4,45.394,80.795,138.688,144.134
T4,41.438,83.73,153.543,160.659
T1,30.784,58.997,110.389,112.645
T1,28.965,61.486,108.142,115.838
T1,30.673,58.98,114.097,112.116
T3,36.866,67.56,150.402,127.414
T3,38.067,77.355,146.415,127.157
T4,42.002,78.309,150.433,137.993
T3,38.931,69.665,138.563,145.12
T3,42.052,69.065,148.696,127.538
T1,29.236,53.793,117.409,103.758
T4,39.454,81.206,137.574,150.742
T3,42.399,75.908,147.075,148.373
T4,38.95,81.104,137.245,141.967
T1,29.942,53.905,107.249,109.937
T1,32.211,53.619,113.05,101.747
T4,39.492,73.63,157.249,161.177
T1,32.461,61.158,104.003,112.777
T4,42.531,71.736,154.313,148.049
T1,33.425,56.059,116.444,109.817
T1,32.369,55.927,108.107,100.982
T1,31.685,56.625,105.808,105.509
T1,29.136,52.977,112.481,101.896
T4,39.015,79.898,159.672,150.894
T1,32.931,59.915,101.826,110.48
T4,42.086,77.367,155.969,143.994
T1,33.049,55.317,106.112,115.103
T4,42.944,71.461,142.236,138.936
T1,33.011,59.119,110.956,109.907
T4,41.541,82.493,160.205,148.019
T1,31.355,55.707,103.561,113.383
T4,45.544,79.224,160.247,152.014
T1,32.938,52.737,105.977,112.386
T4,40.913,82.577,162.52,137.676
T1,31.571,56.525,103.571,114.534
T1,30.357,53.073,107.784,106.718
T1,32.71,61.487,105.637,110.436
T4,44.382,80.817,151.4,142.086
T4,45.859,76.606,141.94,144.828
