task_type,m1_1,m2_1,m3_1,m4_1
T4,0.318,5.339,7.55,10.113
T3,0.321,5.41,7.62,9.567
T3,0.31,5.933,8.374,9.559
T2,0.292,5.118,7.042,9.328
T1,0.005,0.1,0.129,0.186
T2,0.297,4.791,6.824,9.045
T3,0.293,5.629,7.191,9.025
T2,0.271,4.716,7.171,8.895
T2,0.307,4.752,6.88,8.336
T3,0.296,5.212,7.673,9.071
T2,0.274,4.736,6.908,8.473
T4,0.338,5.285,7.543,9.25
T4,0.333,5.505,7.41,10.631
T4,0.309,5.417,7.518,10.628
T4,0.332,5.623,8.002,9.161
T3,0.29,5.391,8.249,10.259
T3,0.311,5.288,7.076,9.856
T3,0.309,5.209,8.095,9.86
T3,0.313,6.031,7.051,9.789
T2,0.271,4.911,7.563,9.216
T4,0.303,5.856,8.191,9.97
T3,0.315,5.795,8.015,9.413
T3,0.314,5.102,7.646,9.205
T2,0.311,4.963,6.44,8.885
T1,0.006,0.103,0.15,0.179
T4,0.307,5.841,7.972,9.993
T3,0.342,5.984,8.189,9.576
T2,0.28,4.757,6.805,8.191
T1,0.006,0.102,0.145,0.165
T3,0.297,5.766,8.343,10.095
T3,0.311,5.611,7.185,9.686
T1,0.006,0.107,0.147,0.161
T4,0.319,6.19,7.769,9.138
T2,0.292,5.289,6.936,9.143
T4,0.332,5.363,8.205,9.805
T4,0.346,5.739,7.411,10.451
T3,0.314,5.358,7.923,9.149
T2,0.265,4.732,7.601,8.955
T1,0.005,0.094,0.143,0.162
T2,0.287,5.026,6.786,8.877
T4,0.329,6.177,7.968,9.198
T3,0.301,5.355,7.406,9.189
T3,0.336,5.907,7.582,9.86
T4,0.328,6.231,7.702,9.301
T3,0.338,5.859,8.177,10.317
T4,0.319,5.361,7.883,10.685
T2,0.287,5.153,7.281,8.465
T4,0.336,5.428,8.394,10.834
T3,0.31,5.746,7.381,10.353
T2,0.285,5.111,6.849,8.944
T3,0.341,5.819,8.27,10.451
T4,0.347,6.167,7.713,10.318
T3,0.318,5.656,7.402,9.532
T4,0.331,5.811,8.552,9.829
T3,0.342,5.53,8.259,8.946
T3,0.323,5.556,7.294,10.127
T3,0.342,5.226,7.133,10.485
T4,0.308,5.386,7.971,9.969
T4,0.337,5.854,8.451,10.685
T2,0.275,5.394,7.063,9.412
T1,0.006,0.103,0.145,0.184
T3,0.304,5.238,7.359,9.482
T2,0.263,4.93,7.532,8.463
T2,0.271,4.96,6.925,8.744
T4,0.321,5.952,7.476,10.785
T4,0.3,5.984,8.278,10.151
T1,0.006,0.109,0.134,0.191
T1,0.006,0.106,0.142,0.167
T2,0.303,5.024,7.391,8.263
T3,0.327,5.142,7.861,9.472
T3,0.295,5.392,7.847,9.23
T1,0.006,0.097,0.146,0.188
T3,0.31,5.669,7.795,9.633
T1,0.006,0.099,0.152,0.19
T1,0.006,0.103,0.138,0.189
T2,0.288,4.831,6.476,9.218
T2,0.308,4.618,7.463,8.312
T3,0.296,5.205,8.295,8.992
T3,0.303,5.445,8.219,9.343
T2,0.291,5.475,6.534,8.759
T3,0.314,5.912,7.662,10.145
T4,0.335,5.551,7.596,9.642
T1,0.005,0.103,0.136,0.178
T3,0.297,5.59,7.56,9.959
T2,0.271,4.716,7.563,8.135
T2,0.285,4.985,6.661,8.535
T3,0.342,5.735,8.187,10.16
T4,0.34,5.811,8.636,10.082
T1,0.006,0.11,0.14,0.185
T2,0.29,4.698,7.122,8.357
T2,0.284,4.981,7.128,8.847
T1,0.006,0.094,0.144,0.186
T2,0.269,5.004,7.557,9.329
T4,0.355,6.091,7.911,10.012
T2,0.265,4.633,7.262,9.125
T3,0.308,5.454,7.779,10.272
T2,0.265,5.363,6.412,8.251
T1,0.006,0.104,0.143,0.186
T3,0.326,5.125,7.718,9.593
T2,0.312,4.689,7.283,8.339
T1,0.006,0.096,0.135,0.17
T4,0.344,6.246,8.213,9.519
T4,0.315,5.579,7.622,10.135
T1,0.006,0.105,0.142,0.182
T4,0.348,6.181,8.643,9.698
T1,0.005,0.093,0.152,0.171
T2,0.307,5.037,6.463,8.215
T4,0.312,5.558,7.907,9.741
T1,0.006,0.104,0.146,0.178
T3,0.319,5.265,8.313,9.271
T4,0.315,5.579,7.961,9.311
T2,0.266,5.409,7.531,9.36
T1,0.005,0.098,0.135,0.184
T2,0.31,4.848,6.703,8.408
T2,0.267,5.067,6.842,9.001
T4,0.333,5.694,7.489,9.261
T2,0.268,5.109,7.116,8.679
T1,0.005,0.108,0.147,0.187
T2,0.307,5.36,7.028,8.772
T2,0.303,5.164,7.535,9.141
T3,0.321,5.503,8.384,10.497
T4,0.32,5.431,8.069,9.975
T3,0.329,5.148,8.343,9.94
T2,0.31,4.731,7.044,9.059
T2,0.297,5.335,6.852,8.102
T2,0.268,5.336,6.984,9.16
T2,0.268,5.397,6.751,8.474
T3,0.335,5.814,7.638,8.939
T4,0.304,6.209,8.046,10.506
T3,0.306,5.457,7.478,9.933
T1,0.006,0.101,0.153,0.179
T4,0.354,5.643,7.991,10.504
T2,0.266,5.173,7.536,8.317
T1,0.006,0.106,0.13,0.164
T3,0.296,5.842,7.612,9.129
T3,0.328,5.387,7.346,10.154
T3,0.339,5.797,7.356,9.489
T2,0.265,5.325,7.383,8.788
T2,0.288,5.462,6.799,8.348
T1,0.006,0.093,0.132,0.187
T4,0.35,5.912,7.805,10.463
T3,0.304,5.721,7.496,9.923
T1,0.006,0.103,0.13,0.164
T3,0.33,5.296,7.389,9.477
T1,0.006,0.095,0.147,0.171
T2,0.295,5.05,7.141,9.39
T1,0.006,0.097,0.145,0.175
T1,0.006,0.104,0.134,0.173
T1,0.006,0.094,0.147,0.186
T1,0.005,0.099,0.151,0.183
T2,0.278,4.755,7.273,8.909
T2,0.279,5.373,6.519,8.492
T4,0.335,5.999,7.464,10.507
T1,0.006,0.094,0.129,0.186
T3,0.333,5.576,7.78,9.394
T2,0.307,5.35,7.495,8.716
T1,0.006,0.099,0.142,0.161
T3,0.319,5.416,7.897,8.847
T1,0.006,0.107,0.134,0.179
T1,0.006,0.11,0.144,0.18
T3,0.341,5.427,7.898,9.592
T4,0.339,5.773,8.373,10.816
T4,0.3,6.106,7.538,10.058
T4,0.324,5.645,7.364,9.41
T2,0.287,5.468,7.384,8.523
T2,0.282,5.192,7.485,8.199
T4,0.354,5.509,8.591,9.383
T3,0.323,5.478,7.768,10.397
T3,0.298,5.306,7.577,9.834
T4,0.354,5.353,8.348,9.91
T1,0.006,0.104,0.146,0.166
T2,0.291,4.641,7.557,8.907
T2,0.293,4.776,7.194,9.54
T3,0.34,5.655,7.1,10.497
T2,0.266,5.484,7.23,8.285
T2,0.294,4.638,7.584,8.717
T3,0.299,5.517,8.187,10.39
T4,0.34,5.93,7.505,10.828
T4,0.345,6.153,8.089,9.651
T2,0.293,5.059,7.022,9.337
T2,0.282,5.475,6.801,8.756
T2,0.293,4.693,7.21,9.427
T3,0.338,5.949,8.089,10.453
T4,0.348,5.445,8.594,9.872
T1,0.006,0.1,0.139,0.167
T3,0.311,5.853,8.339,9.327
T4,0.345,5.481,7.3,10.717
T3,0.342,6.011,7.165,10.177
T3,0.337,5.994,7.547,10.148
T1,0.006,0.106,0.144,0.185
T2,0.298,4.899,6.699,8.667
T4,0.345,6.11,8.057,9.325
T1,0.006,0.103,0.129,0.189
T3,0.296,5.524,7.052,10.044
T2,0.272,5.197,6.46,8.493
T2,0.304,4.859,7.408,8.788
T3,0.316,5.749,7.683,10.515
T1,0.005,0.103,0.133,0.177
T4,0.313,5.894,8.241,9.527
T3,0.298,5.137,7.123,10.302
T2,0.29,5.369,7.594,9.328
T4,0.334,5.616,7.4,10.378
T2,0.289,5.16,6.818,8.335
T4,0.321,6.254,7.957,10.785
T1,0.006,0.093,0.152,0.178
T4,0.314,5.871,8.248,10.48
T1,0.006,0.1,0.146,0.165
T2,0.289,5.409,7.55,8.484
T4,0.327,5.453,8.02,9.916
T1,0.006,0.106,0.147,0.174
T2,0.306,4.658,6.803,9.141
T3,0.332,6.045,7.266,9.487
T4,0.341,5.766,8.453,9.305
T1,0.005,0.102,0.136,0.169
T4,0.317,5.706,7.945,10.603
T2,0.302,5.072,6.475,8.101
T2,0.301,5.162,7.403,8.262
T4,0.317,5.27,7.82,10.261
T1,0.006,0.094,0.149,0.191
T4,0.347,5.603,7.676,10.247
T1,0.006,0.101,0.143,0.178
T1,0.006,0.105,0.149,0.181
T2,0.312,5.263,6.55,8.178
T3,0.334,5.608,7.402,8.987
T1,0.006,0.099,0.152,0.185
T4,0.352,5.732,7.947,10.313
T2,0.269,5.157,6.839,9.482
T4,0.342,5.715,7.863,9.45
T2,0.31,5.394,7.54,8.186
T4,0.326,5.386,8.399,10.109
T1,0.006,0.103,0.139,0.165
T1,0.006,0.096,0.146,0.182
T2,0.291,5.406,6.847,8.114
T2,0.308,4.877,7.134,9.371
T2,0.284,5.148,7.481,8.447
T3,0.324,5.255,8.174,9.311
T1,0.006,0.096,0.133,0.187
T2,0.282,5.209,7.084,9.314
T1,0.006,0.094,0.136,0.183
T2,0.265,5.343,7.343,9.433
T3,0.325,5.195,7.97,9.114
T2,0.291,5.432,6.826,9.286
T1,0.006,0.093,0.13,0.172
T3,0.329,5.578,7.906,9.382
T4,0.351,5.763,8.078,9.652
T2,0.302,4.98,6.792,8.613
T4,0.354,5.478,8.156,10.534
T3,0.296,5.3,7.545,10.483
T2,0.283,5.486,6.883,8.94
T2,0.298,5.167,7.543,9.469
T3,0.298,5.834,8.277,10.417
T1,0.006,0.104,0.139,0.189
T4,0.309,5.437,8.151,10.19
T3,0.323,5.716,8.193,10.449
T1,0.005,0.104,0.131,0.176
T2,0.266,5.044,6.496,8.799
T3,0.301,5.728,7.402,10.02
T4,0.318,5.83,7.47,10.732
T2,0.302,4.67,6.81,9.44
T4,0.316,5.378,8.654,9.913
T3,0.29,5.476,7.23,10.283
T4,0.326,6.003,7.572,10.177
T4,0.335,5.315,7.748,9.993
T4,0.321,5.707,8.089,10.051
T1,0.006,0.107,0.144,0.165
T1,0.006,0.097,0.13,0.187
T3,0.313,5.912,7.136,9.564
T2,0.292,4.927,7.117,8.392
T1,0.006,0.099,0.145,0.17
T4,0.309,6.143,8.027,9.823
T1,0.006,0.1,0.135,0.17
T4,0.332,5.89,7.57,10.662
T1,0.006,0.107,0.152,0.175
T1,0.005,0.1,0.136,0.169
T2,0.29,4.916,6.722,8.164
T1,0.006,0.104,0.149,0.173
T3,0.294,5.964,7.927,10.413
T1,0.006,0.097,0.147,0.187
T2,0.292,4.81,6.499,9.115
T2,0.282,5.082,6.412,8.294
T2,0.266,5.117,6.59,9.175
T4,0.318,6.183,8.494,9.49
T2,0.309,4.965,7.42,9.457
T1,0.006,0.106,0.15,0.176
T2,0.267,4.822,6.429,9.52
T4,0.355,5.738,7.818,10.861
T3,0.305,5.988,7.12,9.15
T4,0.353,5.814,8.624,10.108
T4,0.35,5.284,7.497,10.24
T1,0.006,0.098,0.129,0.17
T4,0.3,6.113,7.315,9.528
T3,0.299,5.191,8.159,9.058
T3,0.317,5.555,8.249,10.487
T3,0.296,5.942,7.88,9.19
T4,0.33,5.529,7.447,10.492
T1,0.006,0.105,0.135,0.19
T3,0.299,5.115,7.535,8.861
T4,0.319,5.278,7.925,9.814
T3,0.321,5.951,7.517,9.153
T3,0.317,5.761,8.267,9.439
T1,0.006,0.098,0.135,0.176
T3,0.297,5.244,8.086,9.99
T3,0.306,5.275,8.377,9.75
T4,0.334,6.022,7.436,9.232
T3,0.296,5.631,7.834,9.444
T1,0.006,0.102,0.132,0.164
T1,0.006,0.097,0.152,0.164
T1,0.006,0.106,0.149,0.175
T3,0.342,5.717,7.538,9.512
T3,0.327,5.276,8.285,8.868
T4,0.303,5.773,8.011,9.328
T4,0.349,5.964,7.371,9.609
T4,0.318,6.181,8.161,10.711
T1,0.006,0.104,0.141,0.18
T1,0.005,0.109,0.138,0.185
T1,0.006,0.104,0.145,0.179
T3,0.296,5.212,8.355,8.878
T3,0.306,5.968,8.133,8.86
T4,0.322,5.781,7.996,9.2
T3,0.312,5.375,7.697,10.111
T3,0.337,5.328,8.26,8.886
T1,0.005,0.095,0.15,0.166
T4,0.303,5.995,7.312,10.049
T3,0.34,5.856,8.17,10.338
T4,0.299,5.987,7.295,9.464
T1,0.006,0.095,0.137,0.176
T1,0.006,0.095,0.144,0.163
T4,0.303,5.435,8.358,10.745
T1,0.006,0.108,0.133,0.18
T4,0.327,5.295,8.202,9.87
T1,0.006,0.099,0.148,0.176
T1,0.006,0.099,0.138,0.161
T1,0.006,0.1,0.135,0.169
T1,0.005,0.094,0.143,0.163
T4,0.3,5.898,8.487,10.06
T1,0.006,0.106,0.13,0.177
T4,0.323,5.711,8.29,9.6
T1,0.006,0.098,0.135,0.184
T4,0.33,5.275,7.56,9.262
T1,0.006,0.105,0.141,0.176
T4,0.319,6.09,8.515,9.868
T1,0.006,0.099,0.132,0.181
T4,0.35,5.848,8.517,10.134
T1,0.006,0.093,0.135,0.18
T4,0.314,6.096,8.638,9.178
T1,0.006,0.1,0.132,0.183
T1,0.006,0.094,0.137,0.171
T1,0.006,0.109,0.135,0.177
T4,0.341,5.966,8.047,9.472
T4,0.352,5.655,7.544,9.655
