task_type,m1_1,m2_1,m3_1,m4_1
T1,1.333,3.985,20.153,17.679
T4,3.103,10.487,48.723,45.691
T2,1.751,5.535,26.869,28.236
T4,3.225,9.087,51.457,49.026
T4,3.367,9.723,46.477,52.254
T3,2.328,6.931,37.937,34.923
T2,1.59,4.952,29.443,27.656
T1,1.152,3.5,19.638,17.761
T2,1.723,5.26,26.287,27.415
T4,3.195,10.465,49.973,45.991
T3,2.232,6.927,35.461,35.076
T3,2.491,7.64,36.302,37.639
T4,3.185,10.556,48.303,46.505
T3,2.506,7.578,39.152,39.384
T4,3.104,9.083,49.44,53.425
T2,1.72,5.392,28.203,26.144
T4,3.265,9.196,52.644,54.171
T3,2.301,7.432,35.34,39.522
T2,1.712,5.348,26.532,27.621
T3,2.531,7.526,39.599,39.896
T4,3.37,10.447,48.372,51.592
T3,2.355,7.316,35.44,36.386
T4,3.213,9.845,53.632,49.145
T3,2.54,7.153,39.543,34.148
T3,2.399,7.187,34.924,38.657
T3,2.54,6.76,34.153,40.025
T4,2.991,9.125,49.991,49.847
T4,3.276,9.917,52.999,53.424
T2,1.652,5.645,27.362,29.069
T1,1.277,3.827,19.969,20.151
T3,2.258,6.775,35.233,36.197
T2,1.579,5.159,29.179,26.136
T2,1.627,5.191,26.826,27.003
T4,3.121,10.084,46.883,53.927
T4,2.913,10.139,51.916,50.753
T1,1.335,4.035,18.411,20.957
T1,1.21,3.917,19.563,18.246
T2,1.818,5.257,28.631,25.519
T3,2.424,6.651,37.639,36.158
T3,2.185,6.974,37.571,35.235
T1,1.215,3.584,20.072,20.553
T3,2.303,7.332,37.325,36.771
T1,1.3,3.689,20.897,20.862
T1,1.255,3.824,18.895,20.679
T2,1.727,5.055,25.088,28.47
T2,1.851,4.833,28.912,25.669
T3,2.199,6.732,39.717,34.324
T3,2.248,7.043,39.354,35.666
T2,1.745,5.73,25.312,27.05
T3,2.327,7.648,36.685,38.725
T4,3.256,9.404,47.637,48.21
T1,1.15,3.818,18.69,19.51
T3,2.199,7.231,36.196,38.017
T2,1.624,4.935,29.297,25.125
T2,1.708,5.217,25.802,26.359
T3,2.538,7.419,39.201,38.784
T4,3.307,9.846,54.162,50.412
T1,1.285,4.09,19.206,20.308
T2,1.74,4.916,27.59,25.809
T2,1.705,5.213,27.614,27.322
T1,1.264,3.494,19.748,20.41
T2,1.613,5.237,29.274,28.81
T4,3.445,10.32,49.615,50.061
T2,1.589,4.848,28.13,28.18
T3,2.284,7.054,37.244,39.213
T2,1.592,5.612,24.838,25.482
T1,1.265,3.847,19.704,20.387
T3,2.421,6.629,36.956,36.62
T2,1.871,4.907,28.212,25.754
T1,1.268,3.57,18.542,18.641
T4,3.339,10.582,51.507,47.596
T4,3.06,9.452,47.802,50.674
T1,1.236,3.908,19.473,19.973
T4,3.385,10.472,54.203,48.49
T1,1.136,3.464,20.844,18.738
T2,1.843,5.271,25.034,25.372
T4,3.036,9.415,49.586,48.703
T1,1.328,3.876,20.043,19.522
T3,2.368,6.81,39.804,35.389
T4,3.057,9.452,49.925,46.555
T2,1.596,5.66,29.172,28.908
T1,1.126,3.636,18.61,20.172
T2,1.863,5.073,25.965,25.968
T2,1.605,5.302,26.505,27.8
T4,3.238,9.646,46.968,46.303
T2,1.609,5.346,27.567,26.804
T1,1.133,4.008,20.137,20.437
T2,1.843,5.609,27.224,27.092
T2,1.816,5.404,29.19,28.232
T3,2.383,7.118,40.141,40.072
T4,3.106,9.201,50.605,49.877
T3,2.443,6.658,39.945,37.943
T2,1.861,4.951,27.286,27.977
T2,1.783,5.583,26.543,25.022
T2,1.606,5.584,27.052,28.289
T2,1.607,5.647,26.15,26.171
T3,2.487,7.52,36.57,34.123
T4,2.956,10.519,50.459,52.528
T3,2.268,7.058,35.807,37.918
T1,1.25,3.76,20.957,19.59
T4,3.442,9.56,50.113,52.522
T2,1.594,5.413,29.193,25.686
T1,1.278,3.929,17.898,18.018
T3,2.198,7.556,36.445,34.848
T3,2.429,6.968,35.174,38.76
T3,2.515,7.498,35.223,36.221
T2,1.588,5.573,28.6,27.141
T2,1.729,5.716,26.338,25.782
T1,1.316,3.46,18.076,20.538
T4,3.399,10.017,48.951,52.314
T3,2.254,7.4,35.892,37.879
T1,1.306,3.839,17.901,17.914
T3,2.445,6.851,35.381,36.177
T1,1.209,3.542,20.164,18.755
T2,1.771,5.285,27.663,28.999
T1,1.288,3.603,19.955,19.128
T1,1.289,3.877,18.395,18.996
T1,1.166,3.489,20.206,20.412
T1,1.163,3.689,20.692,20.058
T2,1.671,4.976,28.173,27.514
T2,1.674,5.622,25.254,26.227
T4,3.255,10.163,46.81,52.537
T1,1.26,3.49,17.776,20.352
T3,2.47,7.212,37.249,35.859
T2,1.844,5.598,29.035,26.92
T1,1.185,3.667,19.453,17.667
T3,2.367,7.005,37.811,33.771
T1,1.275,3.954,18.371,19.562
T1,1.315,4.065,19.725,19.705
T3,2.531,7.019,37.815,36.617
T4,3.292,9.78,52.51,54.082
T4,2.916,10.345,47.272,50.291
T4,3.148,9.563,46.184,47.049
T2,1.721,5.722,28.602,26.323
T2,1.691,5.433,28.996,25.321
T4,3.444,9.333,53.877,46.914
T3,2.399,7.086,37.195,39.69
T3,2.209,6.863,36.278,37.541
T4,3.44,9.068,52.354,49.55
T1,1.256,3.876,20.076,18.165
T2,1.749,4.856,29.273,27.509
T2,1.758,4.998,27.868,29.464
T3,2.519,7.315,33.996,40.072
T2,1.597,5.739,28.006,25.587
T2,1.767,4.854,29.38,26.92
T3,2.221,7.136,39.2,39.664
T4,3.304,10.046,47.066,54.142
T4,3.348,10.424,50.728,48.257
T2,1.761,5.294,27.203,28.835
T2,1.691,5.729,26.347,27.041
T2,1.755,4.911,27.929,29.114
T3,2.506,7.695,38.733,39.901
T4,3.385,9.224,53.897,49.358
T1,1.256,3.704,19.072,18.256
T3,2.307,7.57,39.926,35.603
T4,3.35,9.286,45.779,53.587
T3,2.534,7.775,34.308,38.85
T3,2.5,7.753,36.138,38.737
T1,1.182,3.919,19.725,20.257
T2,1.789,5.126,25.95,26.767
T4,3.357,10.352,50.527,46.626
T1,1.176,3.81,17.735,20.668
T3,2.194,7.145,33.766,38.341
T2,1.633,5.439,25.024,26.228
T2,1.825,5.085,28.695,27.14
T3,2.341,7.436,36.788,40.14
T1,1.125,3.821,18.22,19.35
T4,3.043,9.986,51.682,47.634
T3,2.211,6.645,34.105,39.326
T2,1.743,5.618,29.417,28.808
T4,3.246,9.515,46.407,51.89
T2,1.737,5.399,26.412,25.742
T4,3.121,10.595,49.903,53.927
T1,1.289,3.463,20.937,19.483
T4,3.052,9.946,51.724,52.401
T1,1.291,3.701,20.09,18.025
T2,1.735,5.66,29.246,26.202
T4,3.178,9.238,50.297,49.581
T1,1.172,3.952,20.138,19.085
T2,1.838,4.874,26.351,28.231
T3,2.463,7.82,34.791,36.215
T4,3.312,9.769,53.015,46.523
T1,1.142,3.792,18.688,18.506
T4,3.082,9.667,49.825,53.015
T2,1.811,5.308,25.081,25.019
T2,1.806,5.402,28.679,25.517
T4,3.08,8.929,49.041,51.303
T1,1.226,3.48,20.539,20.945
T4,3.376,9.493,48.139,51.235
T1,1.305,3.752,19.606,19.484
T1,1.232,3.912,20.486,19.85
T2,1.873,5.508,25.375,25.258
T3,2.476,7.254,35.44,34.305
T1,1.244,3.687,20.875,20.239
T4,3.422,9.711,49.837,51.566
T2,1.616,5.396,26.492,29.285
T4,3.323,9.683,49.315,47.25
T2,1.862,5.644,29.206,25.281
T4,3.165,9.124,52.674,50.545
T1,1.26,3.828,19.161,18.114
T1,1.203,3.567,20.034,19.958
T2,1.744,5.657,26.522,25.059
T2,1.849,5.103,27.636,28.942
T2,1.707,5.387,28.978,26.088
T3,2.401,6.797,39.138,35.542
T1,1.308,3.554,18.274,20.529
T2,1.693,5.451,27.441,28.765
T1,1.284,3.485,18.671,19.999
T2,1.59,5.592,28.444,29.132
T3,2.411,6.719,38.159,34.791
T2,1.745,5.684,26.441,28.677
T1,1.321,3.447,17.904,18.813
T3,2.439,7.215,37.856,35.813
T4,3.413,9.764,50.663,48.258
T2,1.81,5.211,26.309,26.601
T4,3.436,9.28,51.148,52.669
T3,2.196,6.856,36.124,40.016
T2,1.701,5.74,26.663,27.609
T2,1.79,5.407,29.218,29.242
T3,2.208,7.546,39.628,39.764
T1,1.315,3.853,19.137,20.667
T4,3.0,9.212,51.121,50.949
T3,2.4,7.393,39.229,39.885
T1,1.135,3.861,17.959,19.313
T2,1.597,5.279,25.163,27.174
T3,2.234,7.408,35.439,38.249
T4,3.087,9.878,46.851,53.658
T2,1.814,4.887,26.381,29.155
T4,3.071,9.112,54.272,49.564
T3,2.148,7.083,34.618,39.251
T4,3.168,10.171,47.487,50.886
T4,3.252,9.004,48.592,49.967
T4,3.115,9.668,50.729,50.254
T1,1.223,3.969,19.856,18.103
T1,1.176,3.605,17.806,20.493
T3,2.325,7.647,34.166,36.507
T2,1.752,5.156,27.568,25.919
T1,1.24,3.667,19.902,18.65
T4,3.006,10.408,50.343,49.116
T1,1.333,3.715,18.491,18.578
T4,3.222,9.978,47.473,53.312
T1,1.203,3.976,20.876,19.154
T1,1.137,3.706,18.635,18.506
T2,1.739,5.144,26.039,25.213
T1,1.187,3.869,20.482,18.904
T3,2.183,7.714,37.955,39.751
T1,1.275,3.595,20.17,20.468
T2,1.754,5.033,25.175,28.15
T2,1.695,5.318,24.84,25.616
T2,1.593,5.354,25.528,28.334
T4,3.085,10.476,53.272,47.45
T2,1.853,5.196,28.742,29.206
T1,1.261,3.95,20.668,19.227
T2,1.604,5.046,24.904,29.4
T4,3.445,9.721,49.03,54.305
T3,2.263,7.745,34.089,34.927
T4,3.434,9.85,54.082,50.54
T4,3.403,8.953,47.018,51.202
T1,1.2,3.65,17.66,18.581
T4,2.915,10.356,45.877,47.639
T3,2.221,6.714,39.064,34.577
T3,2.352,7.185,39.498,40.033
T3,2.197,7.686,37.729,35.081
T4,3.211,9.368,46.701,52.46
T1,1.31,3.899,18.579,20.793
T3,2.22,6.616,36.079,33.826
T4,3.101,8.941,49.7,49.068
T3,2.38,7.698,35.992,34.939
T3,2.354,7.451,39.582,36.033
T1,1.188,3.65,18.501,19.229
T3,2.202,6.783,38.715,38.136
T3,2.272,6.823,40.109,37.217
T4,3.246,10.203,46.632,46.158
T3,2.194,7.283,37.51,36.051
T1,1.307,3.773,18.144,18.001
T1,1.179,3.607,20.896,17.943
T1,1.219,3.941,20.528,19.132
T3,2.539,7.395,36.093,36.31
T3,2.427,6.825,39.67,33.85
T4,2.94,9.781,50.241,46.642
T4,3.387,10.104,46.229,48.045
T4,3.092,10.471,51.181,53.553
T1,1.207,3.877,19.333,19.728
T1,1.135,4.04,18.939,20.287
T1,1.202,3.875,19.982,19.635
T3,2.195,6.742,40.003,33.889
T3,2.266,7.719,38.943,33.821
T4,3.134,9.794,50.144,45.998
T3,2.318,6.952,36.854,38.598
T3,2.503,6.892,39.549,33.922
T1,1.146,3.535,20.562,18.171
T4,2.944,10.156,45.858,50.247
T3,2.524,7.575,39.118,39.463
T4,2.906,10.143,45.748,47.322
T1,1.174,3.542,18.783,19.254
T1,1.263,3.523,19.799,17.819
T4,2.946,9.208,52.416,53.726
T1,1.272,4.019,18.214,19.751
T4,3.173,8.972,51.438,49.35
T1,1.31,3.683,20.393,19.233
T1,1.269,3.675,18.933,17.685
T1,1.242,3.721,18.53,18.478
T1,1.142,3.481,19.699,17.845
T4,2.911,9.992,53.224,50.298
T1,1.291,3.937,17.833,19.349
T4,3.14,9.676,51.99,47.998
T1,1.296,3.635,18.584,20.158
T4,3.204,8.937,47.412,46.312
T1,1.294,3.885,19.432,19.248
T4,3.099,10.317,53.402,49.34
T1,1.229,3.66,18.137,19.857
T4,3.398,9.908,53.416,50.671
T1,1.291,3.465,18.56,19.682
T4,3.052,10.327,54.173,45.892
T1,1.238,3.714,18.139,20.059
T1,1.19,3.487,18.877,18.69
T1,1.282,4.04,18.501,19.341
T4,3.311,10.107,50.467,47.362
T4,3.421,9.581,47.313,48.276
