task_type,m1_1,m2_1,m3_1,m4_1
T4,2.865,8.455,46.473,53.157
T4,2.665,8.319,47.151,53.14
T4,2.863,8.637,50.182,45.807
T3,1.857,6.15,38.424,38.099
T3,1.989,6.033,32.96,36.601
T3,1.978,5.942,37.704,36.616
T3,2.005,6.88,32.843,36.352
T2,1.372,4.441,27.931,27.136
T4,2.613,8.995,51.37,49.851
T3,2.014,6.61,37.332,34.955
T3,2.011,5.82,35.615,34.182
T2,1.577,4.489,23.785,26.159
T1,0.981,3.25,19.387,18.354
T4,2.642,8.971,49.998,49.966
T3,2.185,6.826,38.144,35.56
T2,1.421,4.302,25.13,24.117
T1,1.101,3.215,18.731,16.99
T3,1.898,6.578,38.86,37.49
T3,1.991,6.401,33.465,35.968
T1,1.109,3.39,18.913,16.591
T4,2.751,9.507,48.723,45.691
T2,1.48,4.783,25.616,26.919
T4,2.859,8.237,51.457,49.026
T4,2.985,8.815,46.477,52.254
T3,2.007,6.112,36.906,33.974
T2,1.344,4.28,28.07,26.366
T1,0.958,2.978,18.429,16.668
T2,1.456,4.546,25.061,26.136
T4,2.832,9.487,49.973,45.991
T3,1.925,6.109,34.497,34.123
T3,2.149,6.738,35.315,36.616
T4,2.824,9.57,48.303,46.505
T3,2.162,6.683,38.088,38.314
T4,2.751,8.234,49.44,53.425
T2,1.454,4.661,26.888,24.925
T4,2.895,8.337,52.644,54.171
T3,1.984,6.555,34.379,38.448
T2,1.447,4.622,25.295,26.333
T3,2.182,6.638,38.523,38.812
T4,2.988,9.471,48.372,51.592
T3,2.031,6.452,34.477,35.397
T4,2.849,8.925,53.632,49.145
T3,2.191,6.309,38.469,33.22
T3,2.069,6.338,33.975,37.606
T3,2.191,5.961,33.225,38.938
T4,2.652,8.272,49.991,49.847
T4,2.904,8.991,52.999,53.424
T2,1.396,4.879,26.086,27.713
T1,1.063,3.256,18.74,18.911
T3,1.948,5.975,34.276,35.214
T2,1.335,4.459,27.818,24.917
T2,1.375,4.486,25.575,25.744
T4,2.766,9.142,46.883,53.927
T4,2.582,9.191,51.916,50.753
T1,1.11,3.433,17.278,19.667
T1,1.007,3.332,18.358,17.123
T2,1.537,4.544,27.295,24.328
T3,2.091,5.866,36.616,35.175
T3,1.884,6.15,36.55,34.277
T1,1.01,3.049,18.836,19.288
T3,1.986,6.467,36.31,35.771
T1,1.081,3.138,19.611,19.578
T1,1.044,3.253,17.732,19.406
T2,1.46,4.369,23.918,27.142
T2,1.565,4.177,27.563,24.472
T3,1.896,5.938,38.638,33.391
T3,1.939,6.211,38.285,34.697
T2,1.475,4.952,24.131,25.788
T3,2.007,6.745,35.688,37.673
T4,2.886,8.525,47.637,48.21
T1,0.957,3.249,17.539,18.309
T3,1.897,6.377,35.213,36.984
T2,1.373,4.265,27.931,23.953
T2,1.443,4.509,24.599,25.129
T3,2.188,6.543,38.135,37.73
T4,2.932,8.926,54.162,50.412
T1,1.069,3.48,18.024,19.058
T2,1.471,4.249,26.303,24.605
T2,1.441,4.505,26.326,26.048
T1,1.052,2.972,18.532,19.154
T2,1.363,4.526,27.909,27.466
T4,3.054,9.355,49.615,50.061
T2,1.343,4.19,26.818,26.866
T3,1.97,6.221,36.232,38.147
T2,1.345,4.851,23.679,24.293
T1,1.053,3.273,18.491,19.132
T3,2.088,5.846,35.952,35.625
T2,1.581,4.241,26.896,24.553
T1,1.055,3.037,17.401,17.493
T4,2.96,9.593,51.507,47.596
T4,2.712,8.569,47.802,50.674
T1,1.028,3.324,18.274,18.743
T4,3.001,9.494,54.203,48.49
T1,0.945,2.947,19.561,17.585
T2,1.557,4.555,23.866,24.189
T4,2.691,8.536,49.586,48.703
T1,1.104,3.298,18.809,18.32
T3,2.042,6.006,38.722,34.427
T4,2.71,8.569,49.925,46.555
T2,1.349,4.892,27.812,27.559
T1,0.936,3.094,17.464,18.931
T2,1.574,4.384,24.754,24.757
T2,1.357,4.583,25.269,26.503
T4,2.87,8.745,46.968,46.303
T2,1.36,4.621,26.281,25.553
T1,0.943,3.41,18.897,19.179
T2,1.557,4.848,25.954,25.828
T2,1.535,4.67,27.829,26.915
T3,2.055,6.277,39.05,38.983
T4,2.753,8.341,50.605,49.877
T3,2.107,5.872,38.86,36.912
T2,1.573,4.279,26.013,26.672
T2,1.507,4.825,25.305,23.855
T2,1.357,4.826,25.791,26.97
T2,1.359,4.881,24.93,24.95
T3,2.145,6.632,35.576,33.196
T4,2.621,9.536,50.459,52.528
T3,1.956,6.225,34.834,36.888
T1,1.04,3.199,19.667,18.384
T4,3.052,8.666,50.113,52.522
T2,1.347,4.678,27.831,24.488
T1,1.063,3.342,16.796,16.909
T3,1.895,6.664,35.455,33.901
T3,2.095,6.145,34.219,37.707
T3,2.169,6.613,34.266,35.237
T2,1.342,4.816,27.266,25.875
T2,1.462,4.94,25.109,24.579
T1,1.095,2.944,16.963,19.273
T4,3.013,9.081,48.951,52.314
T3,1.944,6.526,34.917,36.85
T1,1.086,3.266,16.799,16.811
T3,2.108,6.042,34.419,35.194
T1,1.006,3.014,18.923,17.6
T2,1.497,4.568,26.373,27.646
T1,1.072,3.065,18.727,17.95
T1,1.072,3.298,17.263,17.827
T1,0.97,2.968,18.962,19.155
T1,0.968,3.139,19.418,18.824
T2,1.413,4.301,26.859,26.231
T2,1.415,4.859,24.076,25.004
T4,2.885,9.213,46.81,52.537
T1,1.048,2.969,16.681,19.099
T3,2.13,6.361,36.237,34.885
T2,1.558,4.838,27.681,25.664
T1,0.986,3.12,18.256,16.579
T3,2.041,6.178,36.783,32.853
T1,1.06,3.364,17.24,18.358
T1,1.094,3.459,18.511,18.492
T3,2.182,6.191,36.787,35.622
T4,2.918,8.866,52.51,54.082
T4,2.585,9.378,47.272,50.291
T4,2.791,8.67,46.184,47.049
T2,1.454,4.946,27.268,25.095
T2,1.429,4.696,27.644,24.14
T4,3.053,8.461,53.877,46.914
T3,2.069,6.249,36.184,38.611
T3,1.905,6.053,35.292,36.521
T4,3.049,8.221,52.354,49.55
T1,1.045,3.297,18.84,17.047
T2,1.478,4.197,27.908,26.226
T2,1.485,4.32,26.568,28.089
T3,2.173,6.451,33.072,38.983
T2,1.35,4.96,26.699,24.394
T2,1.494,4.195,28.01,25.665
T3,1.916,6.294,38.135,38.586
T4,2.929,9.108,47.066,54.142
T4,2.968,9.45,50.728,48.257
T2,1.488,4.575,25.934,27.49
T2,1.429,4.951,25.118,25.78
T2,1.484,4.244,26.626,27.756
T3,2.161,6.787,37.68,38.817
T4,3.001,8.362,53.897,49.358
T1,1.045,3.151,17.898,17.132
T3,1.99,6.677,38.841,34.636
T4,2.969,8.419,45.779,53.587
T3,2.186,6.857,33.375,37.794
T3,2.156,6.837,35.156,37.684
T1,0.983,3.335,18.51,19.01
T2,1.512,4.43,24.74,25.519
T4,2.976,9.384,50.527,46.626
T1,0.979,3.241,16.643,19.396
T3,1.892,6.301,32.849,37.299
T2,1.38,4.7,23.857,25.005
T2,1.543,4.394,27.357,25.875
T3,2.019,6.558,35.788,39.049
T1,0.936,3.251,17.098,18.158
T4,2.697,9.053,51.682,47.634
T3,1.907,5.86,33.178,38.258
T2,1.473,4.856,28.045,27.464
T4,2.877,8.626,46.407,51.89
T2,1.468,4.667,25.18,24.541
T4,2.767,9.605,49.903,53.927
T1,1.072,2.946,19.648,18.284
T4,2.705,9.016,51.724,52.401
T1,1.074,3.149,18.854,16.916
T2,1.466,4.892,27.882,24.98
T4,2.817,8.375,50.297,49.581
T1,0.975,3.362,18.898,17.91
T2,1.554,4.212,25.122,26.915
T3,2.124,6.896,33.846,35.231
T4,2.936,8.856,53.015,46.523
T1,0.95,3.226,17.537,17.367
T4,2.732,8.764,49.825,53.015
T2,1.531,4.588,23.911,23.852
T2,1.527,4.669,27.341,24.327
T4,2.731,8.094,49.041,51.303
T1,1.02,2.96,19.274,19.656
T4,2.993,8.606,48.139,51.235
T1,1.086,3.192,18.399,18.285
T1,1.025,3.328,19.225,18.628
T2,1.583,4.76,24.191,24.08
T3,2.136,6.398,34.477,33.372
T1,1.035,3.137,19.59,18.993
T4,3.033,8.804,49.837,51.566
T2,1.366,4.664,25.256,27.919
T4,2.946,8.778,49.315,47.25
T2,1.574,4.878,27.844,24.102
T4,2.806,8.272,52.674,50.545
T1,1.048,3.257,17.981,16.999
T1,1.0,3.035,18.801,18.729
T2,1.474,4.889,25.285,23.89
T2,1.563,4.411,26.347,27.592
T2,1.442,4.656,27.627,24.871
T3,2.071,5.995,38.075,34.576
T1,1.088,3.023,17.149,19.266
T2,1.431,4.711,26.161,27.424
T1,1.069,2.965,17.521,18.768
T2,1.344,4.833,27.118,27.773
T3,2.079,5.926,37.122,33.845
T2,1.475,4.913,25.208,27.34
T1,1.099,2.933,16.802,17.654
T3,2.104,6.363,36.827,34.84
T4,3.026,8.852,50.663,48.258
T2,1.53,4.504,25.082,25.361
T4,3.046,8.413,51.148,52.669
T3,1.894,6.046,35.142,38.928
T2,1.438,4.961,25.42,26.322
T2,1.512,4.673,27.855,27.879
T3,1.905,6.655,38.551,38.683
T1,1.094,3.278,17.959,19.394
T4,2.659,8.351,51.121,50.949
T3,2.069,6.52,38.163,38.802
T1,0.944,3.285,16.853,18.124
T2,1.35,4.562,23.99,25.906
T3,1.927,6.534,34.476,37.209
T4,2.737,8.955,46.851,53.658
T2,1.534,4.224,25.151,27.795
T4,2.722,8.26,54.272,49.564
T3,1.853,6.246,33.677,38.185
T4,2.808,9.22,47.487,50.886
T4,2.883,8.163,48.592,49.967
T4,2.762,8.765,50.729,50.254
T1,1.018,3.377,18.633,16.988
T1,0.978,3.067,16.71,19.232
T3,2.005,6.745,33.238,35.515
T2,1.481,4.457,26.282,24.71
T1,1.031,3.12,18.677,17.502
T4,2.665,9.435,50.343,49.116
T1,1.109,3.16,17.353,17.434
T4,2.856,9.046,47.473,53.312
T1,1.001,3.383,19.591,17.975
T1,0.946,3.153,17.488,17.367
T2,1.47,4.446,24.824,24.037
T1,0.988,3.292,19.221,17.74
T3,1.883,6.803,36.923,38.671
T1,1.061,3.058,18.928,19.208
T2,1.482,4.35,24.001,26.837
T2,1.433,4.596,23.682,24.421
T2,1.347,4.628,24.337,27.013
T4,2.735,9.497,53.272,47.45
T2,1.566,4.491,27.402,27.844
T1,1.049,3.36,19.396,18.044
T2,1.356,4.361,23.743,28.029
T4,3.054,8.812,49.03,54.305
T3,1.952,6.831,33.163,33.978
T4,3.044,8.93,54.082,50.54
T4,3.017,8.116,47.018,51.202
T1,0.998,3.105,16.573,17.437
T4,2.584,9.389,45.877,47.639
T3,1.915,5.921,38.003,33.638
T3,2.028,6.336,38.424,38.945
T3,1.895,6.779,36.704,34.128
T4,2.847,8.492,46.701,52.46
T1,1.09,3.317,17.436,19.513
T3,1.915,5.835,35.099,32.907
T4,2.749,8.106,49.7,49.068
T3,2.053,6.789,35.014,33.989
T3,2.03,6.571,38.507,35.054
T1,0.988,3.105,17.362,18.045
T3,1.899,5.982,37.663,37.1
T3,1.959,6.017,39.019,36.206
T4,2.877,9.249,46.632,46.158
T3,1.893,6.423,36.491,35.072
T1,1.087,3.21,17.027,16.893
T1,0.981,3.069,19.61,16.838
T1,1.014,3.353,19.264,17.954
T3,2.19,6.522,35.112,35.323
T3,2.093,6.019,38.592,32.93
T4,2.606,8.867,50.241,46.642
T4,3.002,9.16,46.229,48.045
T4,2.741,9.493,51.181,53.553
T1,1.004,3.298,18.143,18.513
T1,0.945,3.437,17.773,19.038
T1,1.0,3.297,18.752,18.426
T3,1.893,5.946,38.916,32.968
T3,1.954,6.808,37.884,32.902
T4,2.778,8.878,50.144,45.998
T3,1.999,6.131,35.853,37.549
T3,2.159,6.078,38.475,33.0
T1,0.953,3.007,19.296,17.053
T4,2.609,9.207,45.858,50.247
T3,2.177,6.681,38.055,38.391
T4,2.576,9.195,45.748,47.322
T1,0.976,3.013,17.627,18.068
T1,1.05,2.997,18.58,16.722
T4,2.612,8.348,52.416,53.726
T1,1.059,3.419,17.093,18.535
T4,2.813,8.133,51.438,49.35
T1,1.09,3.134,19.138,18.049
T1,1.056,3.126,17.768,16.597
T1,1.033,3.165,17.39,17.34
T1,0.95,2.961,18.486,16.747
T4,2.58,9.059,53.224,50.298
T1,1.074,3.349,16.735,18.158
T4,2.784,8.772,51.99,47.998
T1,1.078,3.092,17.44,18.917
T4,2.84,8.102,47.412,46.312
T1,1.076,3.305,18.236,18.063
T4,2.748,9.353,53.402,49.34
T1,1.022,3.114,17.02,18.635
T4,3.012,8.982,53.416,50.671
T1,1.074,2.948,17.417,18.471
T4,2.706,9.362,54.173,45.892
T1,1.03,3.16,17.022,18.824
T1,0.99,2.967,17.714,17.539
T1,1.067,3.437,17.362,18.15
T4,2.935,9.163,50.467,47.362
T4,3.033,8.685,47.313,48.276
