task_type,m1_1,m2_1,m3_1,m4_1
T2,0.651,0.842,1.833,4.801
T2,0.65,0.741,1.749,4.695
T2,0.709,0.794,1.623,4.993
T4,1.273,1.66,3.82,10.116
T4,1.244,1.663,3.575,9.993
T2,0.706,0.869,1.873,4.885
T2,0.639,0.761,1.715,4.603
T3,0.739,0.849,1.908,4.842
T4,1.243,1.696,3.865,10.432
T3,0.674,0.854,1.721,5.175
T1,0.649,0.781,1.681,4.125
T3,0.67,0.911,1.801,4.726
T2,0.665,0.846,1.748,5.138
T2,0.664,0.754,1.816,4.841
T1,0.634,0.737,1.499,4.714
T3,0.68,0.815,1.898,4.888
T4,1.223,1.534,3.879,10.193
T3,0.643,0.787,1.878,4.75
T3,0.685,0.842,1.791,5.225
T3,0.689,0.909,1.848,4.756
T2,0.622,0.778,1.694,4.687
T1,0.635,0.784,1.585,4.596
T3,0.687,0.917,1.786,4.81
T3,0.732,0.891,1.959,5.513
T2,0.639,0.754,1.745,5.275
T3,0.684,0.864,1.922,4.983
T1,0.615,0.697,1.698,4.887
T3,0.672,0.874,1.768,5.532
T1,0.594,0.747,1.577,4.592
T4,1.429,1.712,3.832,10.799
T3,0.727,0.908,1.788,5.336
T1,0.6,0.751,1.547,4.443
T3,0.693,0.856,1.983,5.083
T3,0.742,0.841,1.979,4.78
T4,1.355,1.635,3.379,10.464
T2,0.708,0.759,1.631,5.349
T3,0.645,0.793,1.848,5.155
T4,1.367,1.667,3.789,10.685
T3,0.657,0.904,1.864,5.54
T3,0.713,0.86,1.909,5.39
T3,0.66,0.797,1.763,5.067
T2,0.6,0.789,1.898,4.756
T1,0.564,0.725,1.594,4.489
T1,0.587,0.765,1.512,4.865
T2,0.6,0.841,1.832,5.011
T2,0.711,0.866,1.68,5.351
T2,0.645,0.84,1.786,4.659
T4,1.398,1.628,3.772,9.406
T1,0.618,0.682,1.643,4.415
T2,0.609,0.783,1.795,4.708
T1,0.591,0.703,1.674,4.795
T1,0.587,0.752,1.629,4.49
T4,1.403,1.603,3.864,10.79
T3,0.701,0.859,1.807,5.531
T1,0.599,0.706,1.491,4.733
T1,0.642,0.675,1.718,4.268
T2,0.613,0.756,1.897,4.587
T3,0.656,0.828,1.969,4.992
T2,0.663,0.876,1.646,4.922
T4,1.314,1.739,3.55,10.482
T4,1.359,1.58,3.406,9.642
T2,0.613,0.819,1.706,4.982
T4,1.242,1.645,3.502,10.291
T1,0.563,0.689,1.741,4.177
T4,1.313,1.616,3.4,9.715
T2,0.708,0.833,1.873,5.183
T4,1.38,1.655,3.872,10.082
T4,1.386,1.778,3.551,10.504
T2,0.661,0.752,1.795,4.696
T1,0.591,0.728,1.641,4.542
T2,0.674,0.75,1.802,5.211
T2,0.612,0.801,1.904,5.242
T3,0.743,0.897,1.834,5.177
T3,0.632,0.777,1.917,5.371
T1,0.582,0.724,1.626,4.788
T2,0.604,0.858,1.616,4.637
T1,0.616,0.754,1.643,4.756
T2,0.675,0.744,1.765,4.894
T3,0.744,0.786,1.922,4.909
T1,0.617,0.7,1.546,4.349
T3,0.72,0.92,1.904,4.922
T3,0.66,0.821,1.767,5.241
T2,0.658,0.838,1.777,5.1
T1,0.637,0.794,1.748,4.374
T4,1.225,1.506,3.854,9.692
T1,0.639,0.736,1.488,4.218
T2,0.625,0.781,1.75,4.809
T1,0.646,0.76,1.672,4.555
T1,0.603,0.699,1.737,4.321
T3,0.66,0.821,1.846,4.815
T3,0.635,0.906,1.988,5.51
T3,0.628,0.817,1.779,5.395
T2,0.707,0.776,1.689,4.725
T3,0.638,0.849,1.806,5.299
T3,0.699,0.838,1.736,4.789
T4,1.237,1.656,3.632,9.879
T3,0.632,0.901,1.925,5.466
T1,0.639,0.784,1.618,4.504
T4,1.396,1.674,3.846,10.406
T3,0.696,0.837,2.009,5.609
T4,1.296,1.546,3.618,9.975
T4,1.38,1.514,3.865,10.271
T3,0.74,0.793,1.859,5.332
T1,0.618,0.78,1.578,4.16
T2,0.61,0.854,1.76,5.147
T2,0.61,0.864,1.701,4.762
T4,1.404,1.711,3.539,9.237
T4,1.234,1.768,3.608,10.506
T1,0.578,0.724,1.563,4.63
T2,0.666,0.807,1.913,5.002
T3,0.743,0.831,1.853,5.432
T3,0.634,0.867,1.989,4.896
T1,0.622,0.77,1.493,4.204
T3,0.642,0.889,1.824,4.878
T1,0.619,0.715,1.535,4.733
T3,0.735,0.882,1.762,5.07
T1,0.551,0.779,1.7,4.512
T2,0.657,0.874,1.713,4.691
T3,0.734,0.778,1.728,5.493
T2,0.7,0.831,1.728,5.165
T4,1.273,1.683,3.473,10.253
T1,0.636,0.753,1.493,4.179
T2,0.682,0.769,1.69,4.834
T2,0.644,0.76,1.84,4.789
T4,1.362,1.637,3.645,10.688
T1,0.627,0.706,1.664,4.463
T3,0.719,0.871,1.759,5.081
T3,0.65,0.784,1.932,5.459
T3,0.649,0.829,1.978,5.365
T1,0.58,0.695,1.674,4.574
T2,0.636,0.86,1.643,4.772
T1,0.613,0.77,1.51,4.74
T1,0.613,0.684,1.483,4.748
T4,1.395,1.641,3.604,9.707
T3,0.733,0.897,1.978,5.131
T3,0.661,0.824,1.86,4.725
T3,0.691,0.824,1.892,4.727
T4,1.375,1.719,3.397,10.118
T1,0.64,0.797,1.645,4.597
T3,0.739,0.826,1.892,5.125
T1,0.62,0.741,1.693,4.879
T2,0.601,0.858,1.668,4.965
T1,0.593,0.725,1.489,4.244
T1,0.597,0.799,1.7,4.376
T3,0.672,0.87,1.976,4.826
T1,0.648,0.708,1.738,4.232
T4,1.355,1.612,3.599,10.743
T3,0.645,0.807,1.815,5.255
T3,0.742,0.788,1.936,5.125
T3,0.701,0.871,1.919,4.859
T1,0.607,0.678,1.74,4.574
T3,0.699,0.8,1.899,5.616
T1,0.642,0.751,1.484,4.893
T2,0.606,0.878,1.822,4.656
T4,1.359,1.503,3.871,9.922
T3,0.649,0.839,1.961,5.552
T4,1.379,1.688,3.365,10.828
T3,0.722,0.906,1.875,4.991
T2,0.669,0.809,1.769,5.247
T4,1.301,1.774,3.471,9.967
T1,0.609,0.686,1.66,4.84
T3,0.732,0.905,1.938,5.585
T1,0.637,0.699,1.738,4.453
T3,0.701,0.832,1.823,4.883
T1,0.588,0.777,1.743,4.347
T2,0.69,0.77,1.616,5.291
T1,0.646,0.798,1.497,4.744
T1,0.637,0.795,1.577,4.73
T3,0.659,0.881,1.886,5.418
T1,0.621,0.716,1.542,4.45
T3,0.724,0.9,1.868,4.822
T2,0.627,0.817,1.619,5.277
T3,0.641,0.84,1.69,5.367
T4,1.256,1.684,3.297,9.667
T4,1.404,1.575,3.781,10.004
T3,0.684,0.875,1.841,5.619
T4,1.214,1.661,3.369,10.008
T1,0.573,0.757,1.667,4.297
T1,0.563,0.682,1.489,4.802
T1,0.605,0.785,1.748,4.79
T4,1.354,1.599,3.318,10.378
T2,0.659,0.826,1.718,4.684
T4,1.303,1.781,3.568,10.785
T1,0.627,0.679,1.746,4.546
T1,0.574,0.754,1.668,4.727
T1,0.629,0.726,1.676,4.205
T1,0.602,0.791,1.738,4.356
T1,0.598,0.7,1.622,4.473
T4,1.265,1.718,3.723,9.871
T1,0.638,0.681,1.566,4.694
T4,1.391,1.779,3.366,9.803
T3,0.715,0.849,1.96,4.812
T3,0.637,0.852,1.787,4.95
T3,0.665,0.84,1.842,5.483
T4,1.393,1.644,3.305,9.222
T2,0.686,0.826,1.865,4.643
T4,1.285,1.501,3.506,10.261
T1,0.597,0.682,1.713,4.887
T3,0.728,0.825,1.78,5.299
T1,0.635,0.736,1.635,4.546
T1,0.6,0.767,1.709,4.631
T3,0.745,0.882,1.729,4.814
T2,0.69,0.815,1.693,4.584
T3,0.694,0.829,1.996,5.413
T1,0.644,0.736,1.607,4.652
T2,0.614,0.825,1.723,5.329
T4,1.387,1.627,3.526,9.45
T2,0.707,0.863,1.9,4.6
T3,0.683,0.793,1.947,5.227
T2,0.672,0.821,1.749,4.625
T2,0.641,0.765,1.829,5.096
T4,1.341,1.752,3.494,9.236
T2,0.702,0.78,1.798,5.266
T3,0.679,0.863,1.974,4.972
T4,1.356,1.546,3.787,9.621
T4,1.411,1.544,3.379,10.618
T3,0.673,0.873,1.87,5.483
T1,0.625,0.683,1.557,4.666
T4,1.223,1.732,3.748,10.737
T1,0.614,0.689,1.666,4.248
T1,0.605,0.794,1.571,4.768
T2,0.704,0.74,1.634,4.804
T2,0.68,0.81,1.808,4.786
T1,0.642,0.74,1.634,4.354
T4,1.392,1.614,3.466,9.805
T3,0.741,0.807,1.891,5.447
T1,0.559,0.703,1.577,4.886
T1,0.59,0.802,1.585,4.59
T3,0.712,0.866,1.991,5.574
T1,0.563,0.774,1.73,4.855
T2,0.701,0.827,1.747,5.277
T4,1.252,1.548,3.655,10.19
T1,0.611,0.759,1.712,4.87
T1,0.553,0.757,1.498,4.506
T1,0.554,0.738,1.496,4.518
T1,0.569,0.76,1.547,4.67
T2,0.636,0.82,1.654,5.298
T4,1.395,1.514,3.476,10.746
T4,1.281,1.531,3.88,9.913
T2,0.599,0.795,1.654,5.245
T1,0.596,0.771,1.531,4.591
T4,1.357,1.513,3.474,9.993
T4,1.3,1.625,3.627,10.051
T4,1.32,1.725,3.671,9.363
T3,0.656,0.81,1.702,5.481
T3,0.679,0.9,1.71,5.11
T4,1.347,1.597,3.632,9.553
T1,0.603,0.719,1.66,4.351
T1,0.566,0.789,1.624,4.431
T3,0.744,0.835,1.768,4.969
T4,1.344,1.677,3.394,10.662
T1,0.586,0.78,1.741,4.469
T4,1.227,1.611,3.446,9.572
T3,0.692,0.824,1.774,4.806
T3,0.662,0.87,1.958,5.056
T4,1.233,1.755,3.673,10.76
T2,0.679,0.771,1.841,5.226
T3,0.697,0.806,1.715,5.365
T2,0.644,0.813,1.616,4.661
T3,0.634,0.858,1.739,5.4
T4,1.287,1.761,3.809,9.49
T1,0.643,0.726,1.708,4.856
T3,0.703,0.888,1.976,5.143
T2,0.609,0.771,1.62,5.35
T4,1.438,1.634,3.505,10.861
T4,1.278,1.762,3.299,9.454
T3,0.741,0.856,1.999,5.227
T4,1.42,1.505,3.361,10.24
T1,0.584,0.716,1.473,4.335
T2,0.6,0.859,1.619,4.704
T2,0.619,0.754,1.866,4.621
T1,0.599,0.737,1.724,4.888
T4,1.241,1.748,3.651,9.496
T4,1.34,1.574,3.339,10.492
T4,1.414,1.695,3.435,10.755
T2,0.619,0.743,1.723,4.52
T4,1.294,1.503,3.553,9.814
T4,1.344,1.751,3.483,9.457
T2,0.656,0.837,1.891,4.815
T1,0.578,0.716,1.543,4.486
T4,1.244,1.543,3.746,10.323
T4,1.283,1.552,3.881,10.074
T1,0.611,0.773,1.504,4.164
T1,0.559,0.747,1.637,4.402
T4,1.41,1.64,3.355,9.311
T4,1.273,1.568,3.864,9.28
T1,0.593,0.773,1.712,4.463
T1,0.647,0.759,1.575,4.433
T4,1.37,1.552,3.839,9.163
T4,1.227,1.644,3.592,9.328
T1,0.638,0.766,1.491,4.334
T4,1.29,1.76,3.659,10.711
T1,0.587,0.76,1.612,4.603
T1,0.553,0.792,1.58,4.733
T1,0.585,0.76,1.667,4.581
T2,0.612,0.757,1.911,4.529
T4,1.28,1.756,3.768,9.155
T2,0.646,0.813,1.77,4.542
T4,1.309,1.581,3.566,10.448
T2,0.698,0.774,1.889,4.533
T2,0.611,0.758,1.877,4.64
T4,1.228,1.707,3.279,10.049
T4,1.426,1.723,3.785,10.682
T2,0.599,0.842,1.615,4.672
T4,1.267,1.539,3.473,9.958
T4,1.363,1.531,3.661,9.216
T2,0.607,0.764,1.85,5.305
T4,1.373,1.747,3.368,10.216
T2,0.654,0.744,1.815,4.872
T1,0.638,0.722,1.701,4.487
T4,1.369,1.597,3.501,9.147
T2,0.662,0.798,1.691,4.718
T2,0.608,0.747,1.798,4.557
T4,1.215,1.679,3.805,10.06
T4,1.393,1.711,3.297,10.008
T2,0.647,0.803,1.835,4.739
T4,1.398,1.58,3.436,10.426
T4,1.337,1.502,3.39,9.262
T2,0.689,0.833,1.774,4.915
T4,1.293,1.734,3.818,9.868
T2,0.655,0.785,1.655,5.07
T2,0.7,0.822,1.885,5.003
T2,0.688,0.744,1.694,5.026
T4,1.274,1.736,3.873,9.178
T2,0.659,0.797,1.656,5.122
T2,0.634,0.748,1.723,4.772
T4,1.384,1.756,3.421,10.004
T2,0.682,0.839,1.781,4.676
T2,0.705,0.795,1.67,4.766
