task_type,m1_1,m2_1,m3_1,m4_1
T4,1.702,3.838,9.412,10.275
T4,1.617,3.522,9.266,10.844
T3,1.296,3.023,8.352,8.444
T4,1.716,3.883,9.423,10.801
T3,1.388,3.454,9.321,8.864
T2,1.287,2.805,6.823,7.217
T3,1.428,3.494,9.112,8.732
T3,1.295,3.347,9.049,8.515
T2,1.231,2.997,7.562,7.711
T2,1.196,3.033,7.316,7.229
T3,1.381,3.471,9.44,9.312
T1,1.006,2.365,6.145,6.35
T2,1.231,3.03,7.001,7.166
T2,1.159,2.99,7.502,6.745
T2,1.156,2.8,6.903,7.846
T3,1.398,3.257,7.991,9.176
T4,1.635,3.474,9.78,9.55
T1,1.013,2.341,6.199,6.479
T1,0.959,2.465,6.304,5.572
T2,1.272,2.923,7.226,7.022
T3,1.378,3.411,9.33,9.212
T2,1.116,2.759,7.445,7.539
T4,1.531,3.896,9.154,10.241
T2,1.179,2.83,6.785,7.462
T1,0.9,2.349,6.071,6.333
T3,1.377,3.341,8.122,9.382
T1,0.989,2.234,6.46,6.249
T1,0.911,2.081,5.685,6.286
T2,1.137,2.938,7.33,6.836
T1,0.893,2.419,5.894,5.591
T1,1.027,2.186,6.066,5.537
T1,0.902,2.099,5.901,6.233
T4,1.702,3.541,9.297,10.13
T4,1.483,3.854,9.937,9.174
T1,1.003,2.084,6.289,5.728
T4,1.743,3.974,9.43,9.521
T1,0.943,2.234,6.048,6.082
T1,0.938,2.302,6.186,6.313
T1,0.937,2.14,5.916,6.457
T4,1.602,3.951,9.49,10.12
T2,1.25,2.572,7.486,7.74
T1,0.951,2.083,6.43,6.501
T1,1.023,2.159,5.477,5.996
T3,1.466,3.031,9.234,9.157
T1,0.945,2.3,6.406,6.006
T2,1.142,2.905,7.559,7.671
T1,0.912,2.187,5.538,6.056
T1,0.904,2.407,5.741,6.39
T4,1.484,3.8,10.777,10.802
T4,1.707,3.627,10.376,9.886
T3,1.388,3.448,9.209,7.998
T2,1.101,2.686,6.752,7.777
T1,1.034,2.123,6.318,6.18
T1,0.909,2.199,5.788,6.097
T2,1.184,3.021,7.07,6.991
T4,1.563,3.526,9.47,10.113
T3,1.419,3.211,8.592,8.6
T3,1.37,3.521,9.442,8.593
T2,1.206,2.835,7.411,7.827
T1,0.902,2.231,5.467,6.291
T2,1.224,2.655,7.182,7.59
T3,1.294,3.341,8.107,8.113
T2,1.12,2.613,7.548,7.464
T2,1.268,2.633,7.241,6.995
T3,1.309,3.094,8.651,8.154
T2,1.13,2.624,7.271,7.11
T4,1.663,3.489,9.461,9.25
T4,1.636,3.635,9.295,10.631
T4,1.521,3.576,9.43,10.628
T4,1.635,3.713,10.036,9.161
T3,1.283,3.2,9.301,9.222
T3,1.374,3.139,7.978,8.86
T3,1.366,3.092,9.127,8.863
T3,1.385,3.58,7.95,8.799
T2,1.116,2.721,7.96,7.734
T4,1.492,3.867,10.274,9.97
T3,1.391,3.439,9.037,8.461
T3,1.389,3.028,8.621,8.274
T2,1.283,2.75,6.779,7.455
T1,0.924,2.304,6.395,6.054
T4,1.508,3.857,10.0,9.993
T3,1.509,3.551,9.233,8.608
T2,1.156,2.635,7.162,6.873
T1,1.037,2.28,6.178,5.604
T3,1.311,3.422,9.406,9.075
T3,1.375,3.33,8.101,8.706
T1,1.044,2.404,6.238,5.472
T4,1.57,4.087,9.745,9.138
T2,1.203,2.93,7.3,7.672
T4,1.632,3.541,10.291,9.805
T4,1.704,3.789,9.295,10.451
T3,1.387,3.18,8.933,8.224
T2,1.093,2.622,8.0,7.514
T1,0.902,2.111,6.079,5.498
T2,1.184,2.785,7.142,7.449
T4,1.617,4.078,9.995,9.198
T3,1.33,3.178,8.35,8.26
T3,1.484,3.506,8.548,8.863
T4,1.612,4.114,9.661,9.301
T3,1.493,3.477,9.22,9.274
T4,1.571,3.54,9.888,10.685
T2,1.183,2.855,7.663,7.103
T4,1.652,3.584,10.529,10.834
T3,1.371,3.41,8.322,9.307
T2,1.177,2.832,7.209,7.505
T3,1.508,3.454,9.325,9.395
T4,1.705,4.072,9.674,10.318
T3,1.403,3.357,8.345,8.568
T4,1.626,3.837,10.726,9.829
T3,1.514,3.282,9.312,8.041
T3,1.429,3.298,8.224,9.103
T3,1.513,3.102,8.042,9.425
T4,1.514,3.556,9.998,9.969
T4,1.658,3.865,10.6,10.685
T2,1.136,2.989,7.434,7.898
T1,1.0,2.309,6.181,6.238
T3,1.346,3.109,8.297,8.524
T2,1.086,2.731,7.928,7.101
T2,1.119,2.748,7.289,7.337
T4,1.579,3.93,9.377,10.785
T4,1.474,3.951,10.383,10.151
T1,1.045,2.434,5.699,6.487
T1,0.948,2.363,6.055,5.648
T2,1.25,2.783,7.779,6.934
T3,1.444,3.052,8.863,8.514
T3,1.302,3.2,8.847,8.297
T1,0.951,2.162,6.213,6.362
T3,1.372,3.365,8.789,8.659
T1,1.018,2.225,6.469,6.458
T1,0.983,2.306,5.849,6.401
T2,1.187,2.677,6.817,7.735
T2,1.273,2.559,7.855,6.974
T3,1.31,3.089,9.353,8.083
T3,1.339,3.232,9.267,8.399
T2,1.2,3.034,6.877,7.349
T3,1.386,3.509,8.639,9.119
T4,1.647,3.665,9.527,9.642
T1,0.901,2.303,5.785,6.039
T3,1.31,3.318,8.524,8.952
T2,1.117,2.613,7.96,6.827
T2,1.174,2.762,7.011,7.162
T3,1.512,3.404,9.231,9.133
T4,1.674,3.837,10.832,10.082
T1,1.006,2.467,5.945,6.286
T2,1.196,2.603,7.496,7.012
T2,1.172,2.76,7.503,7.424
T1,0.99,2.107,6.113,6.318
T2,1.109,2.773,7.954,7.828
T4,1.744,4.022,9.923,10.012
T2,1.092,2.567,7.643,7.657
T3,1.361,3.237,8.77,9.234
T2,1.094,2.971,6.749,6.923
T1,0.991,2.32,6.099,6.311
T3,1.442,3.042,8.702,8.623
T2,1.286,2.598,7.665,6.998
T1,0.993,2.153,5.74,5.77
T4,1.689,4.124,10.301,9.519
T4,1.548,3.684,9.56,10.135
T1,0.968,2.357,6.028,6.182
T4,1.713,4.081,10.841,9.698
T1,0.889,2.09,6.452,5.8
T2,1.267,2.791,6.802,6.894
T4,1.536,3.67,9.917,9.741
T1,1.04,2.338,6.204,6.043
T3,1.411,3.125,9.373,8.333
T4,1.547,3.684,9.985,9.311
T2,1.097,2.997,7.926,7.854
T1,0.882,2.193,5.761,6.244
T2,1.281,2.686,7.055,7.056
T2,1.104,2.807,7.202,7.553
T4,1.638,3.759,9.394,9.261
T2,1.106,2.831,7.49,7.283
T1,0.887,2.418,6.233,6.326
T2,1.267,2.97,7.397,7.361
T2,1.248,2.861,7.931,7.671
T3,1.42,3.266,9.453,9.436
T4,1.572,3.586,10.121,9.975
T3,1.456,3.055,9.406,8.935
T2,1.279,2.621,7.414,7.602
T2,1.226,2.956,7.212,6.799
T2,1.104,2.957,7.35,7.686
T2,1.105,2.99,7.105,7.111
T3,1.482,3.451,8.611,8.035
T4,1.496,4.1,10.092,10.506
T3,1.352,3.239,8.432,8.929
T1,0.979,2.268,6.487,6.064
T4,1.742,3.726,10.023,10.504
T2,1.096,2.866,7.932,6.979
T1,1.001,2.37,5.54,5.577
T3,1.309,3.467,8.582,8.206
T3,1.447,3.197,8.283,9.127
T3,1.499,3.441,8.294,8.529
T2,1.092,2.951,7.771,7.374
T2,1.189,3.026,7.156,7.005
T1,1.031,2.087,5.595,6.357
T4,1.72,3.904,9.79,10.463
T3,1.343,3.396,8.452,8.92
T1,1.023,2.316,5.541,5.545
T3,1.457,3.144,8.332,8.519
T1,0.947,2.137,6.242,5.805
T2,1.218,2.798,7.516,7.879
T1,1.009,2.173,6.177,5.921
T1,1.009,2.339,5.694,5.88
T1,0.913,2.105,6.254,6.318
T1,0.911,2.225,6.405,6.209
T2,1.149,2.635,7.655,7.476
T2,1.151,2.977,6.862,7.126
T4,1.647,3.961,9.362,10.507
T1,0.987,2.105,5.502,6.3
T3,1.472,3.31,8.771,8.444
T2,1.267,2.964,7.889,7.314
T1,0.928,2.212,6.022,5.469
T3,1.41,3.214,8.904,7.952
T1,0.998,2.385,5.687,6.055
T1,1.03,2.452,6.106,6.099
T3,1.508,3.221,8.905,8.623
T4,1.666,3.812,10.502,10.816
T4,1.475,4.032,9.454,10.058
T4,1.593,3.727,9.237,9.41
T2,1.183,3.03,7.771,7.152
T2,1.162,2.877,7.878,6.88
T4,1.743,3.637,10.775,9.383
T3,1.429,3.252,8.759,9.346
T3,1.316,3.149,8.543,8.84
T4,1.741,3.534,10.471,9.91
T1,0.984,2.338,6.214,5.623
T2,1.203,2.571,7.954,7.474
T2,1.208,2.646,7.572,8.005
T3,1.501,3.357,8.005,9.436
T2,1.098,3.039,7.609,6.952
T2,1.215,2.57,7.983,7.314
T3,1.324,3.275,9.231,9.34
T4,1.672,3.915,9.413,10.828
T4,1.694,4.062,10.146,9.651
T2,1.211,2.803,7.391,7.834
T2,1.163,3.033,7.158,7.347
T2,1.207,2.6,7.588,7.91
T3,1.493,3.531,9.121,9.396
T4,1.713,3.595,10.779,9.872
T1,0.984,2.234,5.904,5.651
T3,1.375,3.474,9.402,8.384
T4,1.695,3.619,9.156,10.717
T3,1.51,3.568,8.079,9.148
T3,1.489,3.558,8.51,9.122
T1,0.926,2.364,6.106,6.27
T2,1.23,2.714,7.051,7.273
T4,1.699,4.034,10.105,9.325
T1,0.921,2.298,5.49,6.398
T3,1.307,3.279,7.951,9.029
T2,1.123,2.879,6.799,7.126
T2,1.255,2.692,7.797,7.374
T3,1.395,3.412,8.663,9.452
T1,0.881,2.305,5.64,5.989
T4,1.54,3.892,10.336,9.527
T3,1.317,3.049,8.031,9.261
T2,1.198,2.975,7.993,7.827
T4,1.642,3.708,9.281,10.378
T2,1.194,2.859,7.176,6.994
T4,1.58,4.129,9.981,10.785
T1,1.01,2.089,6.481,6.031
T4,1.544,3.876,10.345,10.48
T1,1.011,2.233,6.219,5.58
T2,1.193,2.997,7.946,7.119
T4,1.608,3.601,10.059,9.916
T1,0.918,2.384,6.233,5.908
T2,1.264,2.581,7.16,7.671
T3,1.468,3.588,8.193,8.528
T4,1.676,3.807,10.603,9.305
T1,0.894,2.288,5.785,5.728
T4,1.559,3.768,9.965,10.603
T2,1.245,2.81,6.815,6.798
T2,1.242,2.86,7.792,6.933
T4,1.559,3.48,9.808,10.261
T1,0.961,2.099,6.358,6.483
T4,1.708,3.7,9.628,10.247
T1,1.022,2.263,6.069,6.031
T1,0.965,2.36,6.341,6.144
T2,1.288,2.916,6.894,6.863
T3,1.475,3.329,8.345,8.078
T1,0.974,2.224,6.462,6.265
T4,1.731,3.785,9.967,10.313
T2,1.111,2.857,7.198,7.957
T4,1.682,3.774,9.863,9.45
T2,1.28,2.988,7.936,6.869
T4,1.601,3.556,10.535,10.109
T1,0.987,2.309,5.931,5.607
T1,0.942,2.152,6.201,6.178
T2,1.199,2.995,7.206,6.809
T2,1.271,2.702,7.509,7.864
T2,1.173,2.852,7.874,7.088
T3,1.431,3.119,9.216,8.369
T1,1.024,2.144,5.657,6.355
T2,1.164,2.886,7.456,7.816
T1,1.006,2.102,5.779,6.191
T2,1.093,2.96,7.728,7.915
T3,1.437,3.083,8.986,8.193
T2,1.199,3.01,7.184,7.792
T1,1.035,2.079,5.542,5.823
T3,1.453,3.311,8.914,8.433
T4,1.727,3.805,10.133,9.652
T2,1.244,2.759,7.148,7.228
T4,1.739,3.617,10.23,10.534
T3,1.308,3.146,8.506,9.423
T2,1.17,3.039,7.245,7.502
T2,1.23,2.863,7.939,7.945
T3,1.316,3.463,9.332,9.364
T1,1.03,2.324,5.924,6.397
T4,1.518,3.59,10.224,10.19
T3,1.43,3.393,9.238,9.392
T1,0.889,2.329,5.559,5.978
T2,1.098,2.795,6.837,7.383
T3,1.331,3.4,8.345,9.007
T4,1.562,3.85,9.37,10.732
T2,1.247,2.588,7.168,7.922
T4,1.554,3.551,10.854,9.913
T3,1.28,3.25,8.152,9.243
T4,1.603,3.964,9.497,10.177
T4,1.646,3.509,9.718,9.993
T4,1.577,3.768,10.146,10.051
T1,0.958,2.394,6.146,5.604
T1,0.921,2.175,5.512,6.344
T3,1.385,3.509,8.045,8.597
T2,1.205,2.73,7.49,7.042
T1,0.971,2.212,6.161,5.773
T4,1.521,4.056,10.069,9.823
T1,1.044,2.241,5.724,5.751
T4,1.63,3.889,9.495,10.662
T1,0.943,2.398,6.462,5.929
T1,0.89,2.236,5.768,5.729
T2,1.196,2.723,7.075,6.851
T1,0.93,2.334,6.34,5.852
T3,1.301,3.54,8.938,9.361
T1,0.998,2.168,6.243,6.336
T2,1.206,2.665,6.84,7.649
T2,1.165,2.816,6.749,6.96
T2,1.095,2.835,6.936,7.699
T4,1.561,4.083,10.654,9.49
T2,1.274,2.751,7.809,7.936
T1,0.987,2.382,6.398,5.952
T2,1.103,2.671,6.767,7.988
T4,1.743,3.788,9.806,10.861
T3,1.348,3.554,8.027,8.225
T4,1.738,3.839,10.816,10.108
T4,1.722,3.489,9.404,10.24
T1,0.94,2.202,5.466,5.751
T4,1.475,4.036,9.175,9.528
T3,1.323,3.081,9.199,8.142
T3,1.401,3.297,9.301,9.427
T3,1.309,3.527,8.884,8.261
T4,1.625,3.651,9.34,10.492
T1,1.026,2.352,5.751,6.436
T3,1.323,3.036,8.496,7.965
T4,1.569,3.485,9.94,9.814
T3,1.418,3.532,8.475,8.227
T3,1.403,3.419,9.321,8.485
T1,0.931,2.202,5.727,5.952
T3,1.312,3.113,9.117,8.98
T3,1.354,3.131,9.445,8.764
T4,1.643,3.976,9.326,9.232
T3,1.307,3.342,8.833,8.489
T1,1.023,2.276,5.616,5.572
T1,0.924,2.176,6.468,5.554
T1,0.955,2.377,6.354,5.922
T3,1.513,3.393,8.499,8.55
T3,1.446,3.132,9.341,7.971
T4,1.488,3.812,10.048,9.328
T4,1.714,3.938,9.246,9.609
T4,1.564,4.081,10.236,10.711
T1,0.945,2.338,5.984,6.107
T1,0.889,2.437,5.862,6.28
T1,0.942,2.338,6.185,6.078
T3,1.308,3.094,9.42,7.98
T3,1.35,3.542,9.17,7.964
T4,1.586,3.817,10.029,9.2
T3,1.381,3.19,8.678,9.089
T3,1.492,3.163,9.313,7.988
T1,0.898,2.132,6.365,5.625
T4,1.49,3.958,9.172,10.049
T3,1.504,3.476,9.212,9.293
T4,1.471,3.953,9.15,9.464
T1,0.919,2.136,5.814,5.96
T1,0.989,2.125,6.129,5.516
T4,1.491,3.589,10.483,10.745
T1,0.997,2.424,5.638,6.114
T4,1.606,3.497,10.288,9.87
T1,1.026,2.222,6.313,5.953
T1,0.994,2.217,5.861,5.474
T1,0.973,2.244,5.736,5.72
T1,0.895,2.1,6.098,5.524
T4,1.473,3.894,10.645,10.06
T1,1.011,2.375,5.52,5.989
T4,1.589,3.771,10.398,9.6
T1,1.015,2.192,5.752,6.24
T4,1.621,3.483,9.482,9.262
T1,1.013,2.343,6.015,5.958
T4,1.568,4.021,10.68,9.868
T1,0.963,2.208,5.614,6.147
T4,1.719,3.861,10.683,10.134
T1,1.011,2.09,5.745,6.093
T4,1.545,4.025,10.835,9.178
T1,0.969,2.24,5.615,6.209
T1,0.932,2.104,5.843,5.785
T1,1.004,2.437,5.727,5.987
T4,1.676,3.939,10.093,9.472
T4,1.731,3.734,9.463,9.655
