task_type,m1_1,m2_1,m3_1,m4_1
T2,5.685,18.14,86.048,85.707
T3,8.228,22.286,107.83,117.086
T1,4.014,12.742,61.067,66.234
T3,7.997,23.064,111.294,106.423
T2,5.75,17.098,78.201,78.732
T2,6.056,16.706,78.713,80.543
T4,11.003,29.67,154.073,158.115
T3,8.493,24.501,117.121,118.058
T3,8.172,24.231,109.096,107.152
T2,6.139,17.424,86.116,78.111
T2,6.542,18.518,86.471,79.144
T3,8.181,23.922,122.726,119.239
T3,8.724,25.661,122.629,117.959
T3,8.577,26.119,117.213,117.023
T4,10.143,30.651,155.83,156.006
T3,7.506,26.168,106.167,107.974
T3,7.7,25.439,104.3,117.813
T4,9.854,29.858,161.676,146.011
T2,5.757,18.047,79.842,86.318
T3,7.927,23.872,119.319,119.338
T3,8.524,23.081,117.911,121.823
T1,4.304,12.017,61.432,58.272
T4,11.477,32.373,154.391,160.708
T1,4.084,12.167,62.342,61.246
T4,11.268,32.256,141.174,154.127
T4,10.706,29.6,138.988,162.659
T3,7.462,22.098,108.975,110.177
T4,11.357,32.634,141.339,162.014
T3,7.994,25.249,121.624,115.656
T2,6.542,18.101,78.587,83.118
T3,8.223,25.543,118.897,113.931
T3,7.455,24.465,118.069,111.105
T2,6.257,19.339,87.099,88.811
T2,6.08,19.572,84.265,83.256
T3,7.954,25.37,123.165,121.506
T1,4.555,13.596,63.056,65.154
T2,6.255,19.552,80.634,82.54
T2,5.891,19.291,86.401,77.685
T2,5.877,18.068,79.503,90.364
T3,8.05,23.807,104.267,119.728
T4,10.826,29.194,146.702,143.246
T1,4.587,13.458,63.605,66.478
T1,4.343,14.171,64.68,57.174
T2,6.464,18.861,83.228,80.871
T3,7.936,24.931,121.733,120.19
T2,5.673,17.801,85.751,86.827
T4,10.136,32.744,137.315,153.62
T2,5.994,18.264,78.15,85.944
T1,4.075,13.504,62.291,64.981
T3,7.931,24.421,105.977,122.409
T1,4.479,12.844,66.287,64.116
T1,4.124,11.96,58.336,64.494
T2,5.778,18.956,84.425,78.735
T1,4.042,13.904,60.471,57.368
T1,4.652,12.566,62.237,56.813
T1,4.083,12.067,60.549,63.95
T4,11.267,29.761,139.456,151.944
T4,9.819,32.391,149.057,137.612
T1,4.539,11.979,64.526,58.77
T4,11.54,33.398,141.454,142.812
T1,4.272,12.844,62.056,62.407
T1,4.249,13.233,63.475,64.776
T1,4.243,12.304,60.696,66.255
T4,10.603,33.206,142.343,151.802
T2,6.351,16.595,86.225,89.142
T1,4.305,11.977,65.979,66.699
T1,4.631,12.408,56.194,61.52
T3,8.441,22.157,120.489,119.474
T1,4.279,13.222,65.726,61.62
T2,5.803,18.745,87.066,88.346
T1,4.131,12.572,56.821,62.142
T1,4.092,13.837,58.909,65.564
T4,9.824,31.934,161.662,162.024
T4,11.299,30.477,155.634,148.289
T3,7.993,25.207,120.154,104.359
T2,5.597,17.332,77.763,89.567
T1,4.683,12.205,64.823,63.407
T1,4.116,12.64,59.388,62.557
T2,6.02,19.491,81.428,80.513
T4,10.347,29.628,142.048,151.69
T3,8.173,23.473,112.102,112.213
T3,7.889,25.74,123.192,112.114
T2,6.129,18.297,85.36,90.152
T1,4.084,12.826,56.094,64.544
T2,6.219,17.13,82.717,87.418
T3,7.449,24.422,105.782,105.852
T2,5.692,16.862,86.931,85.964
T2,6.442,16.989,83.402,80.568
T3,7.536,22.614,112.882,106.394
T2,5.745,16.933,83.746,81.884
T4,11.006,29.323,141.915,138.75
T4,10.827,30.547,139.42,159.471
T4,10.07,30.056,141.454,159.42
T4,10.82,31.202,150.546,137.421
T3,7.387,23.392,121.355,120.33
T3,7.91,22.945,104.098,115.598
T3,7.868,22.599,119.084,115.646
T3,7.977,26.169,103.728,114.812
T2,5.673,17.557,91.682,89.072
T4,9.875,32.496,154.111,149.554
T3,8.012,25.143,117.907,110.398
T3,7.998,22.136,112.485,107.959
T2,6.522,17.743,78.073,85.866
T1,4.184,13.245,65.614,62.116
T4,9.984,32.412,149.994,149.898
T3,8.691,25.961,120.472,112.31
T2,5.876,17.006,82.488,79.162
T1,4.693,13.105,63.393,57.501
T3,7.55,25.017,122.732,118.407
T3,7.919,24.346,105.695,113.601
T1,4.728,13.817,64.008,56.15
T4,10.395,34.348,146.168,137.074
T2,6.117,18.909,84.082,88.362
T4,10.803,29.761,154.37,147.078
T4,11.278,31.845,139.431,156.763
T3,7.985,23.249,116.562,107.301
T2,5.555,16.917,92.139,86.544
T1,4.085,12.136,62.372,56.411
T2,6.02,17.969,82.262,85.79
T4,10.701,34.274,149.92,137.972
T3,7.657,23.235,108.954,107.773
T3,8.547,25.628,111.538,115.647
T4,10.67,34.575,144.909,139.514
T3,8.599,25.42,120.296,121.008
T4,10.396,29.748,148.321,160.276
T2,6.012,18.423,88.258,81.814
T4,10.937,30.119,157.933,162.512
T3,7.894,24.93,108.582,121.431
T2,5.982,18.272,83.029,86.437
T3,8.682,25.246,121.67,122.58
T4,11.289,34.218,145.115,154.777
T3,8.08,24.54,108.889,111.796
T4,10.763,32.245,160.896,147.435
T3,8.715,23.995,121.497,104.92
T3,8.23,24.107,107.304,118.773
T3,8.714,22.674,104.935,122.979
T4,10.021,29.886,149.973,149.541
T4,10.972,32.481,158.997,160.273
T2,5.772,19.286,85.626,90.966
T1,4.53,13.272,63.423,64.002
T3,7.748,22.727,108.254,111.216
T2,5.519,17.626,91.31,81.79
T2,5.685,17.733,83.949,84.503
T4,10.453,33.029,140.648,161.78
T4,9.757,33.207,155.749,152.258
T1,4.733,13.99,58.475,66.562
T1,4.291,13.581,62.132,57.95
T2,6.352,17.961,89.596,79.857
T3,8.316,22.312,115.645,111.095
T3,7.496,23.393,115.437,108.259
T1,4.307,12.427,63.75,65.278
T3,7.9,24.596,114.681,112.978
T1,4.609,12.79,66.371,66.259
T1,4.452,13.259,60.013,65.677
T2,6.035,17.272,78.509,89.093
T2,6.468,16.511,90.475,80.328
T3,7.543,22.584,122.031,105.46
T3,7.712,23.624,120.915,109.585
T2,6.097,19.575,79.21,84.648
T3,7.983,25.653,112.716,118.983
T4,10.905,30.8,142.911,144.631
T1,4.078,13.24,59.36,61.964
T3,7.546,24.254,111.214,116.807
T2,5.675,16.86,91.682,78.625
T2,5.967,17.823,80.744,82.485
T3,8.705,24.885,120.445,119.164
T4,11.078,32.247,162.485,151.235
T1,4.555,14.182,61.0,64.5
T2,6.08,16.795,86.339,80.765
T2,5.956,17.809,86.414,85.501
T1,4.484,12.114,62.721,64.823
T2,5.634,17.891,91.609,90.156
T4,11.541,33.799,148.846,150.183
T2,5.551,16.565,88.03,88.185
T3,7.836,23.662,114.434,120.482
T2,5.561,19.174,77.726,79.741
T1,4.487,13.338,62.58,64.751
T3,8.305,22.235,113.548,112.517
T2,6.536,16.763,88.286,80.595
T1,4.496,12.378,58.892,59.205
T4,11.183,34.659,154.522,142.788
T4,10.249,30.957,143.407,152.023
T1,4.382,13.549,61.847,63.435
T4,11.339,34.298,162.61,145.469
T1,4.027,12.013,66.202,59.513
T2,6.438,18.007,78.341,79.399
T4,10.17,30.838,148.759,146.109
T1,4.708,13.44,63.658,62.003
T3,8.125,22.844,122.298,108.734
T4,10.241,30.957,149.774,139.664
T2,5.576,19.337,91.29,90.463
T1,3.992,12.609,59.106,64.069
T2,6.508,17.332,81.253,81.263
T2,5.609,18.115,82.945,86.995
T4,10.846,31.593,140.903,138.91
T2,5.621,18.265,86.267,83.878
T1,4.018,13.899,63.956,64.91
T2,6.439,19.162,85.192,84.78
T2,6.344,18.462,91.347,88.347
T3,8.175,23.875,123.335,123.12
T4,10.404,30.135,151.816,149.63
T3,8.382,22.335,122.732,116.58
T2,6.502,16.913,85.387,87.551
T2,6.229,19.074,83.061,78.303
T2,5.611,19.079,84.657,88.527
T2,5.617,19.294,81.832,81.898
T3,8.531,25.226,112.36,104.843
T4,9.902,34.453,151.378,157.584
T3,7.782,23.676,110.016,116.503
T1,4.431,13.039,66.56,62.219
T4,11.531,31.31,150.338,157.567
T2,5.569,18.493,91.354,80.381
T1,4.533,13.622,56.844,57.227
T3,7.539,25.345,111.979,107.072
T3,8.334,23.374,108.074,119.09
T3,8.629,25.152,108.223,111.29
T2,5.549,19.039,89.499,84.933
T2,6.043,19.529,82.42,80.681
T1,4.666,11.999,57.409,65.229
T4,11.387,32.807,146.853,156.943
T3,7.732,24.822,110.279,116.384
T1,4.63,13.312,56.854,56.894
T3,8.386,22.98,108.708,111.155
T1,4.287,12.283,64.042,59.566
T2,6.188,18.056,86.567,90.747
T1,4.568,12.494,63.378,60.752
T1,4.57,13.443,58.425,60.334
T1,4.133,12.098,64.174,64.829
T1,4.126,12.793,65.72,63.707
T2,5.84,17.0,88.163,86.102
T2,5.849,19.209,79.029,82.075
T4,10.902,33.285,140.429,157.612
T1,4.469,12.101,56.456,64.64
T3,8.473,24.194,114.448,110.178
T2,6.442,19.126,90.862,84.241
T1,4.203,12.715,61.785,56.111
T3,8.119,23.497,116.174,103.761
T1,4.52,13.712,58.346,62.13
T1,4.662,14.096,62.647,62.583
T3,8.681,23.546,116.187,112.506
T4,11.026,32.032,157.531,162.246
T4,9.767,33.883,141.816,150.874
T4,10.545,31.321,138.551,141.146
T2,6.012,19.55,89.507,82.374
T2,5.907,18.562,90.74,79.238
T4,11.537,30.567,161.631,140.741
T3,8.229,23.77,114.281,121.947
T3,7.577,23.021,111.463,115.345
T4,11.522,29.7,157.062,148.651
T1,4.453,13.439,63.761,57.694
T2,6.112,16.591,91.606,86.085
T2,6.141,17.075,87.209,92.202
T3,8.643,24.537,104.454,123.121
T2,5.581,19.607,87.64,80.072
T2,6.175,16.582,91.942,84.244
T3,7.621,23.938,120.442,121.867
T4,11.067,32.904,141.199,162.425
T4,11.215,34.14,152.184,144.771
T2,6.152,18.086,85.127,90.234
T2,5.909,19.573,82.448,84.622
T2,6.134,16.777,87.4,91.109
T3,8.596,25.813,119.007,122.596
T4,11.34,30.211,161.692,148.074
T1,4.454,12.843,60.574,57.982
T3,7.916,25.394,122.674,109.391
T4,11.22,30.415,137.337,160.761
T3,8.694,26.081,105.411,119.367
T3,8.576,26.006,111.033,119.019
T1,4.191,13.591,62.646,64.338
T2,6.251,17.513,81.208,83.764
T4,11.244,33.904,151.58,139.878
T1,4.172,13.211,56.328,65.644
T3,7.528,23.968,103.748,117.804
T2,5.707,18.581,78.311,82.077
T2,6.377,17.371,89.798,84.932
T3,8.03,24.942,113.031,123.331
T1,3.991,13.248,57.868,61.455
T4,10.192,32.708,155.047,142.902
T3,7.586,22.289,104.789,120.831
T2,6.091,19.194,92.055,90.15
T4,10.872,31.164,139.22,155.669
T2,6.069,18.447,82.652,80.555
T4,10.456,34.701,149.709,161.782
T1,4.571,12.007,66.496,61.88
T4,10.222,32.575,155.172,157.203
T1,4.579,12.834,63.808,57.249
T2,6.061,19.338,91.521,81.996
T4,10.645,30.258,150.891,148.744
T1,4.157,13.704,63.959,60.615
T2,6.423,16.652,82.463,88.346
T3,8.45,26.23,106.897,111.271
T4,11.095,31.996,159.046,139.57
T1,4.05,13.15,59.353,58.776
T4,10.323,31.661,149.476,159.045
T2,6.329,18.135,78.486,78.293
T2,6.311,18.455,89.745,79.853
T4,10.318,29.244,147.124,153.91
T1,4.349,12.066,65.233,66.523
T4,11.309,31.09,144.417,153.704
T1,4.628,13.009,62.269,61.883
T1,4.369,13.565,65.064,63.043
T2,6.544,18.818,79.406,79.041
T3,8.495,24.334,108.89,105.401
T1,4.412,12.785,66.299,64.28
T4,11.461,31.807,149.511,154.698
T2,5.648,18.437,82.903,91.644
T4,11.131,31.714,147.944,141.75
T2,6.506,19.284,91.398,79.114
T4,10.601,29.884,158.023,151.636
T1,4.47,13.273,60.857,57.533
T1,4.264,12.369,63.629,63.388
T2,6.094,19.326,82.996,78.418
T2,6.46,17.435,86.484,90.569
T2,5.963,18.405,90.683,81.639
T3,8.237,22.801,120.253,109.203
T1,4.637,12.322,58.04,65.202
T2,5.916,18.622,85.873,90.016
T1,4.555,12.083,59.3,63.518
T2,5.555,19.103,89.012,91.164
T3,8.272,22.539,117.245,106.895
T2,6.096,19.42,82.743,89.741
T1,4.685,11.954,56.864,59.749
T3,8.369,24.203,116.312,110.036
T4,11.433,31.98,151.988,144.773
T2,6.325,17.804,82.33,83.245
T4,11.51,30.395,153.443,158.006
T3,7.533,22.996,110.99,122.949
T2,5.945,19.612,83.438,86.4
T2,6.253,18.474,91.434,91.51
T3,7.576,25.313,121.758,122.175
T1,4.665,13.36,60.781,65.638
T4,10.048,30.172,153.363,152.846
T3,8.232,24.8,120.532,122.549
T1,4.026,13.387,57.038,61.339
T2,5.581,18.035,78.745,85.037
T3,7.665,24.851,108.886,117.519
T4,10.342,32.352,140.553,160.975
T2,6.34,16.697,82.557,91.237
T4,10.287,29.843,162.817,148.692
T3,7.37,23.758,106.364,120.601
T4,10.611,33.311,142.46,152.659
T4,10.895,29.491,145.777,149.902
T4,10.436,31.665,152.186,150.762
T1,4.339,13.763,63.063,57.495
T1,4.171,12.502,56.553,65.088
T3,7.977,25.653,104.976,112.169
T2,6.122,17.617,86.269,81.108
T1,4.396,12.715,63.211,59.234
T4,10.07,34.088,151.028,147.347
T1,4.727,12.881,58.728,59.005
T4,10.792,32.682,142.419,159.936
T1,4.268,13.787,66.303,60.834
T1,4.032,12.851,59.187,58.777
T2,6.077,17.574,81.484,78.901
T1,4.21,13.416,65.052,60.04
T3,7.489,25.876,116.616,122.135
T1,4.521,12.464,64.06,65.007
T2,6.128,17.197,78.781,88.092
T2,5.922,18.168,77.734,80.16
T2,5.567,18.293,79.886,88.668
T4,10.335,34.31,159.817,142.351
T2,6.475,17.752,89.945,91.397
T1,4.47,13.695,65.643,61.067
T2,5.606,17.238,77.935,92.004
T4,11.54,31.837,147.09,162.916
T3,7.764,25.98,104.739,107.314
T4,11.502,32.261,162.247,151.619
T4,11.399,29.322,141.053,153.605
T1,4.256,12.656,56.089,59.013
T4,9.763,33.92,137.631,142.917
T3,7.618,22.521,120.026,106.239
T3,8.068,24.101,121.357,123.003
T3,7.539,25.782,115.923,107.787
T4,10.757,30.681,140.104,157.381
T1,4.646,13.52,59.009,66.041
T3,7.616,22.192,110.855,103.931
T4,10.387,29.286,149.1,147.205
T3,8.166,25.821,110.587,107.35
T3,8.076,24.994,121.617,110.712
T1,4.213,12.656,58.761,61.073
T3,7.554,22.753,118.952,117.175
T3,7.794,22.886,123.235,114.349
T4,10.873,33.416,139.897,138.473
T3,7.528,24.432,115.25,110.768
T1,4.634,13.083,57.627,57.172
T1,4.182,12.507,66.368,56.986
T1,4.323,13.665,65.198,60.763
T3,8.71,24.806,110.895,111.562
T3,8.325,22.893,121.886,104.005
T4,9.848,32.035,150.723,139.926
T4,11.345,33.094,138.688,144.134
T4,10.356,34.297,153.543,160.659
T1,4.279,13.442,61.402,62.657
T1,4.026,14.009,60.152,64.433
T1,4.264,13.438,63.464,62.362
T3,7.529,22.615,122.91,104.125
T3,7.774,25.894,119.652,103.914
T4,10.497,32.076,150.433,137.993
T3,7.951,23.32,113.235,118.594
T3,8.588,23.119,121.516,104.226
T1,4.064,12.256,65.307,57.714
T4,9.86,33.263,137.574,150.742
T3,8.659,25.409,120.192,121.252
T4,9.734,33.221,137.245,141.967
T1,4.162,12.282,59.655,61.15
T1,4.478,12.216,62.882,56.595
T4,9.869,30.159,157.249,161.177
T1,4.512,13.934,57.85,62.73
T4,10.629,29.384,154.313,148.049
T1,4.646,12.772,64.77,61.084
T1,4.5,12.742,60.133,56.17
T1,4.404,12.901,58.854,58.687
T1,4.05,12.07,62.566,56.678
T4,9.75,32.727,159.672,150.894
T1,4.578,13.651,56.639,61.452
T4,10.518,31.69,155.969,143.994
T1,4.594,12.603,59.023,64.024
T4,10.732,29.271,142.236,138.936
T1,4.589,13.47,61.717,61.134
T4,10.382,33.79,160.205,148.019
T1,4.359,12.692,57.604,63.067
T4,11.382,32.451,160.247,152.014
T1,4.579,12.015,58.948,62.513
T4,10.225,33.825,162.52,137.676
T1,4.389,12.879,57.609,63.707
T1,4.22,12.092,59.953,59.36
T1,4.547,14.009,58.759,61.428
T4,11.092,33.103,151.4,142.086
T4,11.461,31.379,141.94,144.828
