task_type,m1_1,m2_1,m3_1,m4_1
T4,36.123,68.564,147.09,162.916
T3,29.037,66.846,125.135,128.211
T4,36.006,69.478,162.247,151.619
T4,35.684,63.148,141.053,153.605
T1,22.048,45.104,92.817,97.657
T4,30.564,73.049,137.631,142.917
T3,28.491,57.946,143.398,126.927
T3,30.176,62.01,144.989,146.955
T3,28.194,66.336,138.497,128.776
T4,33.674,66.074,140.104,157.381
T1,24.067,48.182,97.649,109.287
T3,28.483,57.098,132.441,124.17
T4,32.515,63.069,149.1,147.205
T3,30.542,66.435,132.121,128.255
T3,30.203,64.307,145.299,132.271
T1,21.827,45.104,97.24,101.066
T3,28.253,58.543,142.116,139.992
T3,29.15,58.884,147.233,136.617
T4,34.036,71.964,139.897,138.473
T3,28.156,62.861,137.693,132.338
T1,24.005,46.625,95.362,94.61
T1,21.666,44.574,109.827,94.302
T1,22.392,48.698,107.892,100.552
T3,32.576,63.825,132.49,133.287
T3,31.134,58.903,145.621,124.258
T4,30.829,68.991,150.723,139.926
T4,35.513,71.271,138.688,144.134
T4,32.418,73.861,153.543,160.659
T1,22.167,47.904,101.609,103.686
T1,20.858,49.925,99.541,106.625
T1,22.087,47.89,105.023,103.199
T3,28.159,58.187,146.845,124.401
T3,29.076,66.623,142.952,124.15
T4,32.859,69.079,150.433,137.993
T3,29.737,60.0,135.286,141.688
T3,32.12,59.483,145.179,124.521
T1,21.053,43.678,108.071,95.506
T4,30.866,71.634,137.574,150.742
T3,32.385,65.377,143.597,144.863
T4,30.471,71.544,137.245,141.967
T1,21.562,43.769,98.719,101.193
T1,23.195,43.537,104.059,93.654
T4,30.895,64.951,157.249,161.177
T1,23.375,49.659,95.731,103.808
T4,33.273,63.281,154.313,148.049
T1,24.069,45.518,107.182,101.083
T1,23.309,45.411,99.509,92.951
T1,22.816,45.978,97.392,97.117
T1,20.981,43.016,103.535,93.792
T4,30.523,70.48,159.672,150.894
T1,23.714,48.649,93.728,101.693
T4,32.924,68.247,155.969,143.994
T1,23.798,44.916,97.672,105.949
T4,33.596,63.038,142.236,138.936
T1,23.771,48.003,102.131,101.165
T4,32.499,72.77,160.205,148.019
T1,22.579,45.233,95.325,104.365
T4,35.63,69.886,160.247,152.014
T1,23.719,42.821,97.548,103.447
T4,32.007,72.844,162.52,137.676
T1,22.734,45.897,95.333,105.424
T1,21.86,43.094,99.212,98.231
T1,23.555,49.926,97.236,101.653
T4,34.721,71.291,151.4,142.086
T4,35.877,67.576,141.94,144.828
