task_type,m1_1,m2_1,m3_1,m4_1
T4,1.341,3.583,10.575,9.266
T2,0.874,2.333,6.896,6.827
T1,0.75,1.737,6.026,5.794
T1,0.741,2.023,5.249,6.015
T2,0.968,2.414,7.441,6.556
T1,0.759,1.748,5.495,5.807
T2,1.009,2.558,6.855,6.744
T4,1.239,3.318,10.262,10.697
T4,1.263,3.345,10.464,9.185
T4,1.338,3.27,10.241,9.913
T4,1.339,3.518,9.151,10.388
T2,0.894,2.393,7.114,7.086
T3,1.171,2.66,8.064,8.757
T1,0.691,1.841,5.528,5.996
T3,1.138,2.752,8.323,7.959
T2,0.904,2.256,6.466,6.51
T2,0.953,2.204,6.508,6.659
T4,1.396,3.157,10.272,10.541
T3,1.208,2.924,8.759,8.829
T3,1.163,2.892,8.159,8.014
T2,0.966,2.299,7.12,6.458
T2,1.029,2.443,7.149,6.544
T3,1.164,2.855,9.178,8.917
T3,1.241,3.062,9.171,8.822
T3,1.22,3.117,8.766,8.752
T4,1.286,3.261,10.389,10.4
T3,1.068,3.123,7.94,8.075
T3,1.096,3.036,7.8,8.811
T4,1.25,3.177,10.778,9.734
T2,0.906,2.381,6.601,7.137
T3,1.128,2.849,8.924,8.925
T3,1.213,2.755,8.818,9.111
T1,0.741,1.736,5.561,5.275
T4,1.456,3.444,10.293,10.714
T1,0.703,1.758,5.644,5.544
T4,1.429,3.432,9.412,10.275
T4,1.358,3.149,9.266,10.844
T3,1.062,2.637,8.15,8.24
T4,1.44,3.472,9.423,10.801
T3,1.137,3.013,9.096,8.65
T2,1.029,2.388,6.498,6.872
T3,1.17,3.048,8.892,8.52
T3,1.061,2.92,8.83,8.309
T2,0.984,2.552,7.201,7.343
T2,0.956,2.582,6.967,6.884
T3,1.132,3.028,9.211,9.087
T1,0.784,1.964,5.708,5.898
T2,0.984,2.58,6.667,6.824
T2,0.927,2.545,7.144,6.423
T2,0.924,2.384,6.573,7.471
T3,1.145,2.841,7.798,8.954
T4,1.373,3.106,9.78,9.55
T1,0.79,1.944,5.758,6.018
T1,0.748,2.047,5.855,5.176
T2,1.017,2.489,6.881,6.686
T3,1.129,2.975,9.104,8.989
T2,0.892,2.349,7.09,7.179
T4,1.285,3.484,9.154,10.241
T2,0.943,2.41,6.461,7.106
T1,0.702,1.951,5.639,5.883
T3,1.128,2.914,7.926,9.155
T1,0.771,1.856,6.001,5.804
T1,0.71,1.728,5.281,5.839
T2,0.909,2.501,6.98,6.51
T1,0.696,2.009,5.474,5.193
T1,0.801,1.815,5.634,5.143
T1,0.703,1.743,5.481,5.789
T4,1.429,3.166,9.297,10.13
T4,1.245,3.446,9.937,9.174
T1,0.782,1.73,5.841,5.32
T4,1.464,3.553,9.43,9.521
T1,0.736,1.855,5.618,5.65
T1,0.732,1.912,5.746,5.864
T1,0.731,1.778,5.495,5.998
T4,1.345,3.533,9.49,10.12
T2,0.999,2.19,7.129,7.37
T1,0.741,1.73,5.973,6.038
T1,0.798,1.793,5.087,5.569
T3,1.201,2.644,9.011,8.935
T1,0.737,1.91,5.95,5.578
T2,0.913,2.473,7.199,7.304
T1,0.711,1.816,5.144,5.626
T1,0.705,1.999,5.333,5.935
T4,1.246,3.397,10.777,10.802
T4,1.433,3.242,10.376,9.886
T3,1.137,3.008,8.986,7.805
T2,0.88,2.287,6.429,7.405
T1,0.807,1.763,5.868,5.74
T1,0.709,1.826,5.376,5.663
T2,0.947,2.572,6.732,6.657
T4,1.312,3.152,9.47,10.113
T3,1.163,2.801,8.384,8.392
T3,1.122,3.072,9.213,8.385
T2,0.964,2.414,7.058,7.454
T1,0.703,1.853,5.078,5.843
T2,0.978,2.26,6.839,7.228
T3,1.06,2.915,7.911,7.916
T2,0.895,2.225,7.187,7.107
T2,1.013,2.242,6.896,6.661
T3,1.072,2.699,8.442,7.957
T2,0.904,2.234,6.924,6.77
T4,1.396,3.12,9.461,9.25
T4,1.373,3.25,9.295,10.631
T4,1.277,3.198,9.43,10.628
T4,1.372,3.32,10.036,9.161
T3,1.051,2.792,9.076,8.999
T3,1.125,2.738,7.785,8.645
T3,1.119,2.697,8.906,8.649
T3,1.135,3.123,7.757,8.586
T2,0.892,2.317,7.58,7.364
T4,1.252,3.457,10.274,9.97
T3,1.14,3.001,8.818,8.256
T3,1.138,2.642,8.412,8.074
T2,1.026,2.341,6.455,7.099
T1,0.721,1.913,5.94,5.623
T4,1.266,3.448,10.0,9.993
T3,1.237,3.098,9.01,8.399
T2,0.924,2.244,6.82,6.545
T1,0.808,1.893,5.739,5.205
T3,1.074,2.986,9.179,8.855
T3,1.127,2.906,7.905,8.496
T1,0.814,1.996,5.795,5.083
T4,1.318,3.654,9.745,9.138
T2,0.962,2.495,6.952,7.306
T4,1.37,3.166,10.291,9.805
T4,1.43,3.388,9.295,10.451
T3,1.136,2.775,8.717,8.025
T2,0.874,2.232,7.618,7.155
T1,0.704,1.753,5.646,5.107
T2,0.947,2.371,6.801,7.093
T4,1.357,3.646,9.995,9.198
T3,1.089,2.773,8.148,8.06
T3,1.216,3.058,8.342,8.649
T4,1.353,3.678,9.661,9.301
T3,1.223,3.034,8.997,9.05
T4,1.319,3.165,9.888,10.685
T2,0.946,2.431,7.297,6.764
T4,1.387,3.204,10.529,10.834
T3,1.123,2.975,8.12,9.081
T2,0.941,2.411,6.865,7.147
T3,1.235,3.013,9.099,9.167
T4,1.432,3.64,9.674,10.318
T3,1.15,2.929,8.143,8.361
T4,1.365,3.43,10.726,9.829
T3,1.24,2.864,9.086,7.847
T3,1.171,2.877,8.025,8.883
T3,1.24,2.706,7.848,9.197
T4,1.271,3.18,9.998,9.969
T4,1.392,3.456,10.6,10.685
T2,0.908,2.545,7.08,7.521
T1,0.78,1.917,5.742,5.794
T3,1.102,2.712,8.096,8.317
T2,0.868,2.326,7.55,6.762
T2,0.894,2.34,6.941,6.987
T4,1.326,3.514,9.377,10.785
T4,1.237,3.533,10.383,10.151
T1,0.815,2.021,5.294,6.026
T1,0.739,1.962,5.625,5.246
T2,0.999,2.37,7.408,6.603
T3,1.183,2.663,8.649,8.308
T3,1.066,2.792,8.633,8.096
T1,0.742,1.795,5.771,5.909
T3,1.124,2.935,8.577,8.449
T1,0.794,1.848,6.008,5.998
T1,0.767,1.915,5.433,5.946
T2,0.949,2.279,6.491,7.366
T2,1.017,2.179,7.48,6.642
T3,1.073,2.695,9.126,7.887
T3,1.097,2.819,9.043,8.195
T2,0.959,2.583,6.549,6.999
T3,1.136,3.061,8.43,8.898
T4,1.383,3.277,9.527,9.642
T1,0.702,1.913,5.374,5.61
T3,1.074,2.895,8.317,8.736
T2,0.893,2.225,7.58,6.501
T2,0.939,2.352,6.676,6.82
T3,1.239,2.97,9.008,8.912
T4,1.405,3.431,10.832,10.082
T1,0.785,2.049,5.522,5.839
T2,0.956,2.216,7.138,6.678
T2,0.937,2.35,7.145,7.069
T1,0.772,1.75,5.678,5.868
T2,0.886,2.361,7.574,7.454
T4,1.464,3.596,9.923,10.012
T2,0.873,2.186,7.278,7.291
T3,1.115,2.824,8.558,9.01
T2,0.875,2.53,6.426,6.593
T1,0.773,1.927,5.665,5.862
T3,1.182,2.654,8.492,8.415
T2,1.028,2.212,7.299,6.664
T1,0.774,1.788,5.331,5.36
T4,1.418,3.687,10.301,9.519
T4,1.3,3.293,9.56,10.135
T1,0.755,1.957,5.599,5.743
T4,1.438,3.649,10.841,9.698
T1,0.693,1.735,5.993,5.388
T2,1.013,2.376,6.477,6.565
T4,1.29,3.281,9.917,9.741
T1,0.811,1.942,5.763,5.613
T3,1.156,2.726,9.146,8.132
T4,1.299,3.293,9.985,9.311
T2,0.877,2.551,7.548,7.479
T1,0.687,1.822,5.351,5.8
T2,1.024,2.287,6.718,6.719
T2,0.882,2.39,6.858,7.193
T4,1.376,3.361,9.394,9.261
T2,0.884,2.41,7.132,6.935
T1,0.692,2.008,5.79,5.876
T2,1.013,2.528,7.044,7.01
T2,0.998,2.436,7.553,7.305
T3,1.163,2.849,9.224,9.208
T4,1.32,3.206,10.121,9.975
T3,1.192,2.666,9.179,8.719
T2,1.023,2.232,7.06,7.239
T2,0.98,2.517,6.867,6.474
T2,0.883,2.517,6.999,7.319
T2,0.884,2.546,6.766,6.771
T3,1.214,3.011,8.403,7.841
T4,1.256,3.665,10.092,10.506
T3,1.107,2.826,8.228,8.713
T1,0.763,1.884,6.026,5.633
T4,1.462,3.331,10.023,10.504
T2,0.876,2.44,7.553,6.646
T1,0.781,1.968,5.146,5.181
T3,1.073,3.025,8.375,8.008
T3,1.186,2.789,8.082,8.906
T3,1.228,3.002,8.094,8.323
T2,0.873,2.512,7.4,7.022
T2,0.951,2.577,6.814,6.671
T1,0.804,1.733,5.197,5.905
T4,1.444,3.49,9.79,10.463
T3,1.1,2.962,8.247,8.704
T1,0.797,1.923,5.147,5.151
T3,1.193,2.742,8.13,8.313
T1,0.738,1.774,5.798,5.392
T2,0.973,2.382,7.157,7.503
T1,0.787,1.805,5.738,5.5
T1,0.787,1.942,5.289,5.462
T1,0.712,1.748,5.81,5.869
T1,0.711,1.848,5.95,5.767
T2,0.919,2.243,7.289,7.119
T2,0.92,2.534,6.534,6.786
T4,1.383,3.541,9.362,10.507
T1,0.77,1.748,5.111,5.852
T3,1.206,2.887,8.559,8.24
T2,1.013,2.524,7.512,6.965
T1,0.724,1.837,5.593,5.08
T3,1.155,2.804,8.688,7.76
T1,0.778,1.981,5.282,5.625
T1,0.803,2.036,5.671,5.666
T3,1.235,2.81,8.689,8.414
T4,1.398,3.408,10.502,10.816
T4,1.239,3.605,9.454,10.058
T4,1.337,3.332,9.237,9.41
T2,0.946,2.579,7.4,6.811
T2,0.929,2.449,7.502,6.551
T4,1.463,3.252,10.775,9.383
T3,1.171,2.837,8.547,9.12
T3,1.078,2.747,8.336,8.626
T4,1.461,3.16,10.471,9.91
T1,0.767,1.942,5.772,5.223
T2,0.961,2.189,7.574,7.117
T2,0.966,2.253,7.21,7.623
T3,1.23,2.928,7.812,9.208
T2,0.878,2.587,7.246,6.62
T2,0.971,2.188,7.602,6.965
T3,1.084,2.857,9.007,9.114
T4,1.404,3.501,9.413,10.828
T4,1.422,3.632,10.146,9.651
T2,0.968,2.386,7.038,7.46
T2,0.929,2.583,6.817,6.996
T2,0.965,2.214,7.226,7.533
T3,1.223,3.081,8.9,9.169
T4,1.438,3.214,10.779,9.872
T1,0.767,1.855,5.484,5.249
T3,1.126,3.031,9.174,8.181
T4,1.423,3.236,9.156,10.717
T3,1.237,3.113,7.883,8.927
T3,1.22,3.104,8.304,8.901
T1,0.722,1.963,5.671,5.824
T2,0.983,2.311,6.714,6.926
T4,1.426,3.607,10.105,9.325
T1,0.718,1.909,5.099,5.943
T3,1.071,2.86,7.759,8.81
T2,0.898,2.452,6.475,6.786
T2,1.003,2.292,7.424,7.022
T3,1.142,2.977,8.453,9.223
T1,0.687,1.914,5.239,5.563
T4,1.293,3.48,10.336,9.527
T3,1.079,2.66,7.837,9.037
T2,0.958,2.533,7.611,7.454
T4,1.379,3.315,9.281,10.378
T2,0.955,2.434,6.834,6.66
T4,1.326,3.692,9.981,10.785
T1,0.787,1.735,6.02,5.602
T4,1.296,3.466,10.345,10.48
T1,0.789,1.854,5.776,5.183
T2,0.953,2.552,7.567,6.779
T4,1.35,3.219,10.059,9.916
T1,0.716,1.98,5.79,5.487
T2,1.01,2.197,6.818,7.304
T3,1.202,3.13,7.994,8.322
T4,1.407,3.404,10.603,9.305
T1,0.697,1.9,5.373,5.321
T4,1.309,3.368,9.965,10.603
T2,0.996,2.393,6.489,6.473
T2,0.993,2.435,7.42,6.602
T4,1.309,3.111,9.808,10.261
T1,0.749,1.743,5.905,6.022
T4,1.434,3.308,9.628,10.247
T1,0.797,1.879,5.637,5.602
T1,0.752,1.96,5.89,5.707
T2,1.029,2.483,6.565,6.535
T3,1.209,2.904,8.143,7.883
T1,0.76,1.847,6.002,5.819
T4,1.454,3.384,9.967,10.313
T2,0.888,2.433,6.854,7.577
T4,1.412,3.374,9.863,9.45
T2,1.023,2.544,7.557,6.541
T4,1.345,3.179,10.535,10.109
T1,0.77,1.917,5.509,5.208
T1,0.734,1.787,5.76,5.738
T2,0.958,2.55,6.862,6.484
T2,1.016,2.3,7.15,7.488
T2,0.938,2.428,7.498,6.75
T3,1.172,2.721,8.993,8.167
T1,0.799,1.78,5.254,5.903
T2,0.931,2.457,7.1,7.443
T1,0.784,1.746,5.368,5.75
T2,0.874,2.521,7.36,7.537
T3,1.177,2.69,8.768,7.994
T2,0.959,2.562,6.841,7.42
T1,0.807,1.727,5.148,5.409
T3,1.191,2.888,8.699,8.229
T4,1.45,3.402,10.133,9.652
T2,0.995,2.349,6.807,6.883
T4,1.46,3.234,10.23,10.534
T3,1.072,2.744,8.301,9.195
T2,0.935,2.588,6.899,7.144
T2,0.984,2.437,7.56,7.566
T3,1.078,3.021,9.106,9.137
T1,0.803,1.93,5.502,5.942
T4,1.274,3.21,10.224,10.19
T3,1.171,2.96,9.014,9.165
T1,0.693,1.934,5.164,5.553
T2,0.878,2.38,6.511,7.031
T3,1.091,2.966,8.143,8.789
T4,1.312,3.442,9.37,10.732
T2,0.997,2.203,6.826,7.543
T4,1.305,3.175,10.854,9.913
T3,1.049,2.835,7.955,9.019
T4,1.346,3.544,9.497,10.177
T4,1.382,3.137,9.718,9.993
T4,1.324,3.369,10.146,10.051
T1,0.747,1.988,5.709,5.205
T1,0.718,1.806,5.12,5.892
T3,1.135,3.061,7.851,8.389
T2,0.963,2.324,7.133,6.706
T1,0.757,1.837,5.722,5.362
T4,1.277,3.627,10.069,9.823
T1,0.814,1.861,5.317,5.342
T4,1.369,3.477,9.495,10.662
T1,0.735,1.992,6.002,5.507
T1,0.694,1.857,5.358,5.321
T2,0.956,2.319,6.737,6.523
T1,0.725,1.938,5.889,5.435
T3,1.065,3.088,8.721,9.134
T1,0.779,1.801,5.799,5.885
T2,0.964,2.269,6.514,7.283
T2,0.932,2.397,6.427,6.628
T2,0.876,2.414,6.605,7.331
T4,1.311,3.65,10.654,9.49
T2,1.019,2.342,7.437,7.557
T1,0.77,1.979,5.943,5.528
T2,0.882,2.274,6.444,7.607
T4,1.464,3.387,9.806,10.861
T3,1.105,3.101,7.833,8.026
T4,1.459,3.432,10.816,10.108
T4,1.446,3.12,9.404,10.24
T1,0.733,1.828,5.078,5.342
T4,1.238,3.609,9.175,9.528
T3,1.084,2.688,8.976,7.945
T3,1.148,2.876,9.076,9.199
T3,1.073,3.077,8.67,8.061
T4,1.364,3.264,9.34,10.492
T1,0.8,1.953,5.342,5.979
T3,1.084,2.648,8.29,7.773
T4,1.317,3.116,9.94,9.814
T3,1.162,3.082,8.27,8.028
T3,1.149,2.983,9.095,8.28
T1,0.726,1.828,5.32,5.529
T3,1.075,2.715,8.896,8.763
T3,1.109,2.731,9.216,8.552
T4,1.379,3.555,9.326,9.232
T3,1.071,2.916,8.619,8.284
T1,0.798,1.89,5.217,5.176
T1,0.72,1.807,6.008,5.159
T1,0.744,1.974,5.902,5.501
T3,1.239,2.96,8.293,8.343
T3,1.184,2.732,9.115,7.778
T4,1.249,3.408,10.048,9.328
T4,1.439,3.521,9.246,9.609
T4,1.313,3.649,10.236,10.711
T1,0.737,1.942,5.559,5.672
T1,0.693,2.024,5.445,5.833
T1,0.734,1.941,5.745,5.646
T3,1.071,2.699,9.192,7.787
T3,1.106,3.09,8.948,7.771
T4,1.331,3.413,10.029,9.2
T3,1.131,2.783,8.468,8.869
T3,1.222,2.759,9.088,7.795
T1,0.7,1.771,5.912,5.225
T4,1.251,3.539,9.172,10.049
T3,1.232,3.032,8.989,9.068
T4,1.235,3.534,9.15,9.464
T1,0.717,1.774,5.401,5.536
T1,0.771,1.765,5.693,5.123
T4,1.252,3.209,10.483,10.745
T1,0.777,2.013,5.237,5.679
T4,1.348,3.126,10.288,9.87
T1,0.8,1.845,5.864,5.53
T1,0.775,1.841,5.444,5.085
T1,0.759,1.864,5.328,5.313
T1,0.698,1.744,5.664,5.131
T4,1.237,3.482,10.645,10.06
T1,0.788,1.972,5.127,5.563
T4,1.334,3.371,10.398,9.6
T1,0.791,1.821,5.343,5.796
T4,1.361,3.114,9.482,9.262
T1,0.79,1.946,5.587,5.534
T4,1.317,3.595,10.68,9.868
T1,0.751,1.834,5.215,5.709
T4,1.444,3.452,10.683,10.134
T1,0.789,1.736,5.336,5.659
T4,1.297,3.599,10.835,9.178
T1,0.756,1.861,5.215,5.767
T1,0.727,1.747,5.427,5.374
T1,0.783,2.024,5.319,5.561
T4,1.407,3.522,10.093,9.472
T4,1.454,3.338,9.463,9.655
