task_type,m1_1,m2_1,m3_1,m4_1
T1,0.57,1.402,5.536,5.323
T1,0.563,1.633,4.822,5.526
T2,0.756,2.003,7.024,6.189
T1,0.577,1.411,5.049,5.335
T2,0.788,2.123,6.471,6.366
T4,1.025,2.916,10.262,10.697
T4,1.045,2.94,10.464,9.185
T4,1.107,2.874,10.241,9.913
T4,1.108,3.092,9.151,10.388
T2,0.698,1.986,6.716,6.689
T3,0.94,2.269,7.828,8.5
T1,0.526,1.486,5.079,5.509
T3,0.914,2.349,8.08,7.726
T2,0.706,1.872,6.103,6.145
T2,0.744,1.829,6.143,6.286
T4,1.155,2.774,10.272,10.541
T3,0.971,2.495,8.503,8.571
T3,0.934,2.467,7.92,7.779
T2,0.754,1.907,6.721,6.096
T2,0.804,2.027,6.749,6.177
T3,0.935,2.436,8.91,8.657
T3,0.997,2.613,8.903,8.564
T3,0.98,2.66,8.51,8.496
T4,1.064,2.866,10.389,10.4
T3,0.858,2.665,7.708,7.839
T3,0.88,2.59,7.572,8.553
T4,1.034,2.792,10.778,9.734
T2,0.707,1.976,6.231,6.737
T3,0.906,2.431,8.663,8.664
T3,0.974,2.35,8.56,8.844
T1,0.563,1.402,5.109,4.846
T4,1.204,3.027,10.293,10.714
T1,0.535,1.419,5.185,5.094
T4,1.182,3.016,9.412,10.275
T4,1.123,2.768,9.266,10.844
T3,0.853,2.25,7.912,7.999
T4,1.192,3.052,9.423,10.801
T3,0.914,2.571,8.83,8.397
T2,0.804,1.981,6.133,6.487
T3,0.94,2.601,8.632,8.271
T3,0.852,2.491,8.572,8.066
T2,0.769,2.117,6.798,6.931
T2,0.747,2.143,6.576,6.498
T3,0.909,2.583,8.942,8.821
T1,0.596,1.586,5.244,5.419
T2,0.768,2.14,6.293,6.442
T2,0.724,2.112,6.743,6.063
T2,0.722,1.978,6.205,7.052
T3,0.92,2.424,7.57,8.692
T4,1.136,2.73,9.78,9.55
T1,0.6,1.57,5.29,5.529
T1,0.569,1.653,5.379,4.755
T2,0.794,2.065,6.496,6.312
T3,0.907,2.539,8.838,8.726
T2,0.697,1.949,6.692,6.776
T4,1.064,3.062,9.154,10.241
T2,0.736,1.999,6.099,6.707
T1,0.533,1.575,5.181,5.404
T3,0.906,2.487,7.694,8.887
T1,0.586,1.498,5.513,5.332
T1,0.54,1.395,4.852,5.364
T2,0.71,2.075,6.589,6.145
T1,0.529,1.622,5.029,4.771
T1,0.609,1.466,5.176,4.725
T1,0.535,1.408,5.036,5.319
T4,1.182,2.783,9.297,10.13
T4,1.03,3.029,9.937,9.174
T1,0.594,1.397,5.366,4.888
T4,1.211,3.123,9.43,9.521
T1,0.559,1.498,5.161,5.19
T1,0.556,1.544,5.279,5.387
T1,0.556,1.435,5.048,5.51
T4,1.113,3.105,9.49,10.12
T2,0.78,1.817,6.729,6.957
T1,0.564,1.397,5.487,5.547
T1,0.606,1.447,4.674,5.116
T3,0.965,2.256,8.748,8.674
T1,0.56,1.542,5.466,5.125
T2,0.713,2.052,6.795,6.895
T1,0.541,1.467,4.726,5.168
T1,0.536,1.614,4.899,5.453
T4,1.031,2.986,10.777,10.802
T4,1.186,2.85,10.376,9.886
T3,0.913,2.567,8.723,7.576
T2,0.688,1.897,6.069,6.99
T1,0.613,1.424,5.391,5.273
T1,0.539,1.475,4.939,5.203
T2,0.74,2.134,6.355,6.284
T4,1.086,2.77,9.47,10.113
T3,0.934,2.39,8.139,8.147
T3,0.902,2.621,8.944,8.139
T2,0.753,2.003,6.662,7.036
T1,0.535,1.496,4.665,5.368
T2,0.764,1.875,6.456,6.823
T3,0.851,2.487,7.68,7.685
T2,0.699,1.846,6.785,6.709
T2,0.791,1.86,6.509,6.288
T3,0.861,2.303,8.195,7.724
T2,0.706,1.854,6.536,6.391
T4,1.155,2.742,9.461,9.25
T4,1.136,2.856,9.295,10.631
T4,1.057,2.81,9.43,10.628
T4,1.135,2.918,10.036,9.161
T3,0.844,2.382,8.81,8.736
T3,0.904,2.337,7.558,8.392
T3,0.899,2.301,8.645,8.396
T3,0.912,2.665,7.531,8.335
T2,0.697,1.922,7.155,6.952
T4,1.036,3.039,10.274,9.97
T3,0.916,2.56,8.56,8.015
T3,0.914,2.254,8.166,7.838
T2,0.801,1.942,6.093,6.701
T1,0.548,1.545,5.457,5.166
T4,1.048,3.031,10.0,9.993
T3,0.993,2.644,8.746,8.154
T2,0.722,1.862,6.438,6.178
T1,0.614,1.529,5.272,4.782
T3,0.863,2.548,8.91,8.596
T3,0.905,2.479,7.673,8.247
T1,0.619,1.612,5.323,4.67
T4,1.091,3.212,9.745,9.138
T2,0.751,2.07,6.562,6.896
T4,1.134,2.783,10.291,9.805
T4,1.183,2.978,9.295,10.451
T3,0.913,2.367,8.462,7.79
T2,0.683,1.852,7.191,6.754
T1,0.535,1.416,5.187,4.692
T2,0.74,1.967,6.42,6.695
T4,1.123,3.205,9.995,9.198
T3,0.875,2.366,7.91,7.824
T3,0.977,2.61,8.098,8.396
T4,1.12,3.233,9.661,9.301
T3,0.983,2.589,8.733,8.785
T4,1.091,2.782,9.888,10.685
T2,0.739,2.017,6.888,6.385
T4,1.148,2.816,10.529,10.834
T3,0.902,2.539,7.883,8.816
T2,0.735,2.0,6.48,6.746
T3,0.992,2.571,8.833,8.899
T4,1.185,3.2,9.674,10.318
T3,0.923,2.499,7.905,8.116
T4,1.129,3.015,10.726,9.829
T3,0.996,2.443,8.821,7.617
T3,0.941,2.455,7.79,8.623
T3,0.996,2.309,7.618,8.928
T4,1.052,2.795,9.998,9.969
T4,1.151,3.037,10.6,10.685
T2,0.709,2.111,6.683,7.099
T1,0.593,1.548,5.275,5.323
T3,0.885,2.314,7.859,8.074
T2,0.678,1.929,7.126,6.383
T2,0.698,1.941,6.552,6.595
T4,1.097,3.089,9.377,10.785
T4,1.024,3.105,10.383,10.151
T1,0.62,1.632,4.863,5.536
T1,0.562,1.584,5.167,4.82
T2,0.78,1.966,6.993,6.232
T3,0.95,2.272,8.396,8.066
T3,0.857,2.382,8.381,7.86
T1,0.564,1.45,5.302,5.429
T3,0.903,2.505,8.326,8.202
T1,0.603,1.492,5.52,5.511
T1,0.583,1.547,4.991,5.462
T2,0.741,1.891,6.127,6.953
T2,0.795,1.807,7.061,6.269
T3,0.862,2.3,8.859,7.656
T3,0.881,2.406,8.778,7.956
T2,0.749,2.143,6.182,6.606
T3,0.912,2.612,8.183,8.638
T4,1.144,2.88,9.527,9.642
T1,0.534,1.545,4.937,5.153
T3,0.862,2.47,8.074,8.48
T2,0.697,1.846,7.155,6.136
T2,0.733,1.951,6.302,6.438
T3,0.995,2.534,8.744,8.651
T4,1.163,3.015,10.832,10.082
T1,0.596,1.654,5.073,5.364
T2,0.747,1.839,6.738,6.303
T2,0.732,1.95,6.744,6.673
T1,0.587,1.413,5.216,5.391
T2,0.692,1.959,7.15,7.036
T4,1.211,3.161,9.923,10.012
T2,0.682,1.813,6.87,6.882
T3,0.895,2.41,8.308,8.747
T2,0.683,2.099,6.066,6.223
T1,0.587,1.556,5.205,5.385
T3,0.949,2.264,8.244,8.169
T2,0.803,1.835,6.89,6.29
T1,0.589,1.444,4.898,4.924
T4,1.174,3.241,10.301,9.519
T4,1.075,2.895,9.56,10.135
T1,0.574,1.581,5.144,5.276
T4,1.19,3.207,10.841,9.698
T1,0.527,1.401,5.506,4.95
T2,0.791,1.971,6.114,6.197
T4,1.067,2.884,9.917,9.741
T1,0.616,1.568,5.294,5.157
T3,0.928,2.326,8.879,7.894
T4,1.075,2.895,9.985,9.311
T2,0.685,2.117,7.125,7.06
T1,0.523,1.471,4.916,5.328
T2,0.8,1.897,6.341,6.342
T2,0.689,1.983,6.473,6.79
T4,1.138,2.954,9.394,9.261
T2,0.691,1.999,6.733,6.546
T1,0.526,1.621,5.319,5.398
T2,0.791,2.098,6.649,6.617
T2,0.779,2.021,7.129,6.895
T3,0.934,2.431,8.954,8.939
T4,1.092,2.818,10.121,9.975
T3,0.958,2.274,8.91,8.464
T2,0.799,1.852,6.664,6.833
T2,0.765,2.088,6.483,6.111
T2,0.689,2.089,6.607,6.909
T2,0.69,2.112,6.387,6.392
T3,0.975,2.569,8.157,7.612
T4,1.039,3.222,10.092,10.506
T3,0.889,2.411,7.987,8.458
T1,0.58,1.521,5.536,5.175
T4,1.21,2.928,10.023,10.504
T2,0.684,2.024,7.13,6.273
T1,0.593,1.589,4.728,4.759
T3,0.862,2.581,8.13,7.773
T3,0.952,2.38,7.846,8.646
T3,0.986,2.561,7.857,8.08
T2,0.682,2.084,6.985,6.629
T2,0.742,2.138,6.432,6.297
T1,0.611,1.4,4.775,5.425
T4,1.195,3.068,9.79,10.463
T3,0.884,2.528,8.006,8.449
T1,0.606,1.553,4.728,4.732
T3,0.958,2.34,7.892,8.07
T1,0.561,1.433,5.326,4.954
T2,0.76,1.977,6.756,7.082
T1,0.598,1.457,5.271,5.053
T1,0.598,1.568,4.859,5.018
T1,0.541,1.411,5.337,5.392
T1,0.54,1.492,5.466,5.298
T2,0.717,1.861,6.881,6.72
T2,0.719,2.103,6.168,6.406
T4,1.144,3.112,9.362,10.507
T1,0.585,1.412,4.695,5.376
T3,0.968,2.464,8.309,7.999
T2,0.791,2.094,7.091,6.575
T1,0.55,1.483,5.138,4.667
T3,0.928,2.393,8.434,7.533
T1,0.592,1.6,4.853,5.167
T1,0.61,1.644,5.21,5.205
T3,0.992,2.398,8.435,8.168
T4,1.157,2.995,10.502,10.816
T4,1.025,3.168,9.454,10.058
T4,1.107,2.929,9.237,9.41
T2,0.739,2.14,6.986,6.429
T2,0.726,2.032,7.082,6.184
T4,1.211,2.858,10.775,9.383
T3,0.94,2.42,8.297,8.853
T3,0.866,2.344,8.092,8.374
T4,1.209,2.777,10.471,9.91
T1,0.583,1.568,5.303,4.798
T2,0.751,1.816,7.149,6.718
T2,0.754,1.869,6.806,7.196
T3,0.988,2.499,7.583,8.939
T2,0.686,2.146,6.84,6.249
T2,0.759,1.815,7.176,6.575
T3,0.871,2.438,8.744,8.848
T4,1.161,3.077,9.413,10.828
T4,1.177,3.192,10.146,9.651
T2,0.756,1.98,6.644,7.042
T2,0.726,2.143,6.435,6.604
T2,0.754,1.837,6.821,7.111
T3,0.982,2.629,8.64,8.9
T4,1.19,2.825,10.779,9.872
T1,0.583,1.498,5.038,4.822
T3,0.905,2.586,8.906,7.942
T4,1.177,2.844,9.156,10.717
T3,0.994,2.656,7.653,8.666
T3,0.98,2.648,8.061,8.641
T1,0.549,1.585,5.21,5.351
T2,0.768,1.917,6.338,6.537
T4,1.18,3.17,10.105,9.325
T1,0.546,1.541,4.685,5.459
T3,0.86,2.441,7.532,8.553
T2,0.701,2.034,6.112,6.406
T2,0.783,1.902,7.008,6.629
T3,0.918,2.54,8.206,8.954
T1,0.522,1.545,4.813,5.111
T4,1.07,3.058,10.336,9.527
T3,0.867,2.27,7.608,8.772
T2,0.748,2.101,7.184,7.036
T4,1.141,2.914,9.281,10.378
T2,0.746,2.019,6.451,6.287
T4,1.097,3.245,9.981,10.785
T1,0.598,1.401,5.53,5.146
T4,1.073,3.046,10.345,10.48
T1,0.599,1.497,5.307,4.761
T2,0.745,2.117,7.143,6.399
T4,1.117,2.829,10.059,9.916
T1,0.544,1.599,5.319,5.041
T2,0.789,1.823,6.436,6.895
T3,0.966,2.671,7.761,8.078
T4,1.164,2.992,10.603,9.305
T1,0.53,1.534,4.936,4.888
T4,1.083,2.961,9.965,10.603
T2,0.778,1.985,6.125,6.11
T2,0.775,2.02,7.004,6.232
T4,1.083,2.735,9.808,10.261
T1,0.569,1.407,5.425,5.533
T4,1.187,2.907,9.628,10.247
T1,0.606,1.518,5.179,5.147
T1,0.572,1.582,5.411,5.243
T2,0.804,2.06,6.197,6.169
T3,0.971,2.478,7.905,7.652
T1,0.578,1.491,5.514,5.346
T4,1.203,2.974,9.967,10.313
T2,0.694,2.018,6.47,7.152
T4,1.168,2.966,9.863,9.45
T2,0.799,2.111,7.133,6.174
T4,1.112,2.794,10.535,10.109
T1,0.585,1.548,5.061,4.785
T1,0.558,1.443,5.292,5.272
T2,0.749,2.116,6.477,6.12
T2,0.794,1.909,6.75,7.068
T2,0.733,2.015,7.077,6.372
T3,0.941,2.322,8.73,7.928
T1,0.607,1.437,4.827,5.423
T2,0.727,2.039,6.702,7.025
T1,0.596,1.41,4.932,5.283
T2,0.682,2.091,6.947,7.115
T3,0.945,2.295,8.512,7.761
T2,0.749,2.126,6.458,7.004
T1,0.613,1.394,4.729,4.969
T3,0.956,2.465,8.444,7.989
T4,1.2,2.99,10.133,9.652
T2,0.777,1.949,6.425,6.497
T4,1.208,2.842,10.23,10.534
T3,0.861,2.342,8.058,8.926
T2,0.73,2.147,6.512,6.743
T2,0.768,2.022,7.136,7.142
T3,0.866,2.578,8.84,8.87
T1,0.611,1.559,5.055,5.459
T4,1.054,2.821,10.224,10.19
T3,0.941,2.525,8.751,8.897
T1,0.527,1.562,4.744,5.101
T2,0.686,1.974,6.146,6.637
T3,0.876,2.531,7.905,8.532
T4,1.085,3.025,9.37,10.732
T2,0.779,1.828,6.443,7.121
T4,1.079,2.791,10.854,9.913
T3,0.842,2.419,7.722,8.756
T4,1.113,3.115,9.497,10.177
T4,1.143,2.758,9.718,9.993
T4,1.095,2.961,10.146,10.051
T1,0.568,1.605,5.245,4.782
T1,0.546,1.458,4.703,5.413
T3,0.912,2.612,7.621,8.143
T2,0.752,1.929,6.733,6.33
T1,0.576,1.483,5.257,4.926
T4,1.057,3.188,10.069,9.823
T1,0.619,1.503,4.884,4.907
T4,1.133,3.056,9.495,10.662
T1,0.559,1.608,5.514,5.059
T1,0.528,1.499,4.922,4.888
T2,0.747,1.924,6.359,6.158
T1,0.551,1.565,5.41,4.993
T3,0.856,2.635,8.466,8.867
T1,0.592,1.454,5.328,5.407
T2,0.753,1.883,6.149,6.875
T2,0.728,1.989,6.067,6.256
T2,0.684,2.002,6.235,6.92
T4,1.085,3.208,10.654,9.49
T2,0.795,1.943,7.02,7.133
T1,0.585,1.598,5.459,5.079
T2,0.689,1.887,6.082,7.18
T4,1.211,2.977,9.806,10.861
T3,0.887,2.646,7.604,7.791
T4,1.207,3.017,10.816,10.108
T4,1.196,2.742,9.404,10.24
T1,0.557,1.476,4.665,4.908
T4,1.025,3.172,9.175,9.528
T3,0.871,2.293,8.714,7.713
T3,0.922,2.454,8.811,8.93
T3,0.861,2.625,8.416,7.825
T4,1.129,2.869,9.34,10.492
T1,0.608,1.577,4.908,5.492
T3,0.87,2.26,8.048,7.545
T4,1.09,2.738,9.94,9.814
T3,0.933,2.629,8.029,7.794
T3,0.923,2.545,8.829,8.038
T1,0.552,1.476,4.887,5.079
T3,0.863,2.317,8.636,8.507
T3,0.891,2.33,8.947,8.302
T4,1.141,3.125,9.326,9.232
T3,0.86,2.488,8.367,8.042
T1,0.607,1.526,4.793,4.755
T1,0.548,1.459,5.52,4.739
T1,0.566,1.594,5.422,5.054
T3,0.995,2.526,8.051,8.099
T3,0.951,2.331,8.849,7.551
T4,1.033,2.996,10.048,9.328
T4,1.19,3.095,9.246,9.609
T4,1.087,3.207,10.236,10.711
T1,0.56,1.568,5.107,5.211
T1,0.527,1.634,5.003,5.359
T1,0.558,1.568,5.278,5.187
T3,0.86,2.303,8.923,7.559
T3,0.888,2.637,8.687,7.544
T4,1.102,2.999,10.029,9.2
T3,0.909,2.375,8.221,8.61
T3,0.981,2.354,8.822,7.567
T1,0.532,1.43,5.431,4.8
T4,1.035,3.11,9.172,10.049
T3,0.99,2.587,8.726,8.803
T4,1.021,3.106,9.15,9.464
T1,0.545,1.433,4.961,5.086
T1,0.586,1.425,5.23,4.707
T4,1.036,2.82,10.483,10.745
T1,0.591,1.625,4.811,5.217
T4,1.115,2.748,10.288,9.87
T1,0.608,1.49,5.387,5.08
T1,0.589,1.486,5.001,4.671
T1,0.577,1.505,4.895,4.881
T1,0.53,1.408,5.203,4.714
T4,1.023,3.06,10.645,10.06
T1,0.599,1.592,4.711,5.111
T4,1.104,2.963,10.398,9.6
T1,0.601,1.47,4.909,5.325
T4,1.126,2.737,9.482,9.262
T1,0.601,1.571,5.133,5.084
T4,1.089,3.16,10.68,9.868
T1,0.571,1.481,4.791,5.245
T4,1.194,3.034,10.683,10.134
T1,0.599,1.402,4.903,5.199
T4,1.073,3.163,10.835,9.178
T1,0.575,1.502,4.791,5.298
T1,0.552,1.411,4.986,4.937
T1,0.595,1.634,4.887,5.109
T4,1.164,3.095,10.093,9.472
T4,1.203,2.934,9.463,9.655
