task_type,m1_1,m2_1,m3_1,m4_1
T2,62.674,91.73,147.637,144.582
T4,69.749,92.862,139.22,155.669
T2,62.44,88.157,132.557,129.193
T4,67.081,103.401,149.709,161.782
T1,60.14,73.371,136.363,126.898
T4,65.579,97.066,155.172,157.203
T1,60.245,78.426,130.851,117.401
T2,62.364,92.418,146.781,131.505
T4,68.295,90.164,150.891,148.744
T1,54.693,83.739,131.16,124.303
T2,66.09,79.578,132.253,141.689
T3,68.712,99.067,135.491,141.036
T4,71.179,95.342,159.046,139.57
T1,53.28,80.356,121.716,120.532
T4,66.225,94.344,149.476,159.045
T2,65.122,86.667,125.875,125.565
T2,64.933,88.194,143.933,128.067
T4,66.198,87.141,147.124,153.91
T1,57.217,73.729,133.773,136.418
T4,72.554,92.643,144.417,153.704
T1,60.893,79.497,127.695,126.904
T1,57.473,82.89,133.426,129.283
T2,67.33,89.93,127.351,126.764
T3,69.078,91.905,138.017,133.595
T1,58.049,78.124,135.96,131.819
T4,73.528,94.778,149.511,154.698
T2,58.108,88.108,132.959,146.977
T4,71.411,94.501,147.944,141.75
T2,66.941,92.158,146.582,126.881
T4,68.01,89.049,158.023,151.636
T1,58.803,81.106,124.798,117.982
T1,56.102,75.584,130.484,129.99
T2,62.697,92.359,133.108,125.766
T2,66.465,83.321,138.702,145.253
T2,61.356,87.956,145.437,130.932
T3,66.981,86.116,152.419,138.415
T1,61.005,75.295,119.022,133.71
T2,60.873,88.992,137.722,144.367
T1,59.926,73.837,121.606,130.257
T2,57.157,91.295,142.757,146.207
T3,67.265,85.127,148.607,135.488
T2,62.725,92.807,132.702,143.926
T1,61.638,73.046,116.611,122.528
T3,68.05,91.411,147.425,139.47
T4,73.348,95.295,151.988,144.773
T2,65.076,85.085,132.039,133.508
T4,73.842,90.571,153.443,158.006
T3,61.257,86.855,140.679,155.837
T2,61.164,93.726,133.818,138.567
T2,64.336,88.286,146.641,146.763
T3,61.605,95.606,154.328,154.856
T1,61.368,81.641,124.643,134.604
T4,64.461,89.906,153.363,152.846
T3,66.939,93.667,152.774,155.33
T1,52.969,81.804,116.967,125.789
T2,57.427,86.189,126.291,136.381
T3,62.33,93.859,138.013,148.955
T4,66.346,96.401,140.553,160.975
T2,65.231,79.795,132.404,146.325
T4,65.996,88.926,162.817,148.692
T3,59.927,89.733,134.816,152.86
T4,68.074,99.262,142.46,152.659
T4,69.894,87.876,145.777,149.902
T4,66.95,94.354,152.186,150.762
T1,57.08,84.098,129.324,117.906
T1,54.877,76.393,115.973,133.475
T3,64.863,96.888,133.057,142.174
T2,62.991,84.19,138.358,130.081
T1,57.839,77.699,129.627,121.471
T4,64.604,101.576,151.028,147.347
T1,62.19,78.712,120.433,121.002
T4,69.237,97.385,142.419,159.936
T1,56.146,84.25,135.967,124.753
T1,53.04,78.528,121.375,120.535
T2,62.525,83.985,130.684,126.54
T1,55.387,81.98,133.401,123.124
T3,60.894,97.732,147.81,154.805
T1,59.479,76.164,131.367,133.311
T2,63.048,82.182,126.349,141.281
T2,60.937,86.827,124.669,128.56
T2,57.282,87.42,128.121,142.204
T4,66.303,102.237,159.817,142.351
T2,66.623,84.835,144.253,146.582
T1,58.814,83.688,134.614,125.23
T2,57.683,82.38,124.991,147.556
T4,74.032,94.868,147.09,162.916
T3,63.133,98.125,132.756,136.019
T4,73.791,96.132,162.247,151.619
T4,73.131,87.375,141.053,153.605
T1,55.995,77.338,115.021,121.018
T4,62.637,101.074,137.631,142.917
T3,61.946,85.06,152.132,134.657
T3,65.609,91.025,153.819,155.905
T3,61.301,97.376,146.932,136.619
T4,69.013,91.423,140.104,157.381
T1,61.122,82.615,121.009,135.43
T3,61.928,83.815,140.508,131.732
T4,66.637,87.265,149.1,147.205
T3,66.406,97.522,140.168,136.066
T3,65.669,94.398,154.148,140.326
T1,55.433,77.338,120.502,125.243
T3,61.428,85.937,150.771,148.518
T3,63.378,86.438,156.2,144.937
T4,69.753,99.573,139.897,138.473
T3,61.218,92.275,146.079,140.398
T1,60.966,79.945,118.175,117.243
T1,55.024,76.429,136.1,116.862
T1,56.869,83.5,133.702,124.607
T3,70.828,93.69,140.559,141.404
T3,67.692,86.464,154.49,131.826
T4,63.181,95.459,150.723,139.926
T4,72.781,98.615,138.688,144.134
T4,66.438,102.197,153.543,160.659
T1,56.298,82.138,125.917,128.49
T1,52.973,85.603,123.354,132.132
T1,56.095,82.115,130.146,127.886
T3,61.224,85.414,155.788,131.977
T3,63.218,97.797,151.658,131.711
T4,67.342,95.581,150.433,137.993
T3,64.654,88.075,143.525,150.317
T3,69.837,87.316,154.021,132.105
T1,53.469,74.893,133.925,118.353
T4,63.257,99.116,137.574,150.742
T3,70.413,95.968,152.342,153.686
T4,62.449,98.992,137.245,141.967
T1,54.76,75.049,122.335,125.401
T1,58.908,74.65,128.952,116.059
T4,63.317,89.869,157.249,161.177
T1,59.366,85.147,118.633,128.641
T4,68.19,87.558,154.313,148.049
T1,61.128,78.048,132.823,125.264
T1,59.198,77.865,123.314,115.187
T1,57.947,78.836,120.691,120.35
T1,53.286,73.757,128.303,116.229
T4,62.553,97.52,159.672,150.894
T1,60.226,83.416,116.149,126.02
T4,67.476,94.43,155.969,143.994
T1,60.441,77.014,121.038,131.294
T4,68.853,87.222,142.236,138.936
T1,60.371,82.308,126.563,125.367
T4,66.603,100.688,160.205,148.019
T1,57.343,77.558,118.129,129.331
T4,73.021,96.697,160.247,152.014
T1,60.238,73.423,120.884,128.194
T4,65.596,100.79,162.52,137.676
T1,57.738,78.696,118.139,130.644
T1,55.518,73.891,122.945,121.73
T1,59.822,85.605,120.497,125.971
T4,71.158,98.641,151.4,142.086
T4,73.526,93.502,141.94,144.828
