task_type,m1_1,m2_1,m3_1,m4_1
T3,37.967,70.494,145.743,145.765
T3,40.824,68.157,144.023,148.801
T1,30.146,51.894,109.73,104.087
T4,45.002,78.264,154.391,160.708
T1,28.606,52.541,111.356,109.398
T4,44.184,77.982,141.174,154.127
T4,41.978,71.56,138.988,162.659
T3,35.737,65.255,133.108,134.575
T4,44.533,78.894,141.339,162.014
T3,38.288,74.559,148.558,141.269
T2,37.914,64.678,116.154,122.851
T3,39.384,75.427,145.227,139.161
T3,35.704,72.243,144.216,135.709
T2,36.264,69.103,128.735,131.266
T2,35.234,69.936,124.546,123.055
T3,38.095,74.917,150.441,148.414
T1,31.901,58.711,112.631,116.38
T2,36.252,69.866,119.18,121.996
T2,34.143,68.93,127.703,114.82
T2,34.062,64.56,117.508,133.561
T3,38.554,70.299,127.357,146.242
T4,42.448,70.579,146.702,143.246
T1,32.127,58.116,113.613,118.745
T1,30.42,61.197,115.533,102.126
T2,37.461,67.395,123.013,119.529
T3,38.01,73.621,148.691,146.807
T2,32.877,63.607,126.742,128.333
T4,39.743,79.161,137.315,153.62
T2,34.741,65.262,115.509,127.028
T1,28.54,58.314,111.266,116.07
T3,37.986,72.113,129.445,149.516
T1,31.374,55.465,118.403,114.525
T1,28.888,51.646,104.201,115.201
T2,33.488,67.735,124.782,116.373
T1,28.311,60.043,108.015,102.472
T1,32.579,54.262,111.169,101.48
T1,28.597,52.11,108.154,114.229
T4,44.18,71.949,139.456,151.944
T4,38.502,78.308,149.057,137.612
T1,31.793,51.727,115.258,104.976
T4,45.25,80.742,141.454,142.812
T1,29.92,55.463,110.846,111.473
T1,29.76,57.146,113.38,115.705
T1,29.721,53.135,108.417,118.345
T4,41.575,80.277,142.343,151.802
T2,36.81,59.298,127.443,131.755
T1,30.152,51.72,117.852,119.14
T1,32.438,53.582,100.376,109.888
T3,40.428,65.428,147.172,145.932
T1,29.969,57.096,117.4,110.067
T2,33.631,66.981,128.686,130.578
T1,28.931,54.289,101.495,110.999
T1,28.663,59.753,105.225,117.112
T4,38.521,77.202,161.662,162.024
T4,44.305,73.68,155.634,148.289
T3,38.283,74.435,146.762,127.469
T2,32.437,61.933,114.937,132.383
T1,32.801,52.705,115.788,113.258
T1,28.832,54.585,106.08,111.741
T2,34.89,69.646,120.353,119.001
T4,40.573,71.627,142.048,151.69
T3,39.144,69.314,136.927,137.062
T3,37.783,76.009,150.473,136.942
T2,35.523,65.379,126.164,133.248
T1,28.607,55.389,100.196,115.29
T2,36.043,61.208,122.258,129.206
T3,35.676,72.117,129.208,129.293
T2,32.989,60.251,128.487,127.057
T2,37.336,60.707,123.27,119.083
T3,36.093,66.779,137.88,129.955
T2,33.298,60.505,123.778,121.027
T4,43.157,70.891,141.915,138.75
T4,42.453,73.849,139.42,159.471
T4,39.484,72.662,141.454,159.42
T4,42.425,75.433,150.546,137.421
T3,35.378,69.074,148.229,146.978
T3,37.886,67.755,127.151,141.197
T3,37.684,66.735,145.455,141.256
T3,38.205,77.276,126.699,140.238
T2,32.879,62.736,135.509,131.651
T4,38.72,78.562,154.111,149.554
T3,38.372,74.245,144.018,134.846
T3,38.308,65.367,137.395,131.867
T2,37.796,63.4,115.394,126.912
T1,29.304,57.194,117.202,110.953
T4,39.147,78.357,149.994,149.898
T3,41.625,76.662,147.15,137.181
T2,34.056,60.765,121.92,117.005
T1,32.872,56.59,113.234,102.709
T3,36.162,73.875,149.911,144.628
T3,37.929,71.892,129.101,138.758
T1,33.116,59.668,114.332,100.296
T4,40.76,83.038,146.168,137.074
T2,35.449,67.566,124.276,130.601
T4,42.358,71.948,154.37,147.078
T4,44.221,76.988,139.431,156.763
T3,38.245,68.652,142.375,131.062
T2,32.197,60.449,136.184,127.915
T1,28.611,52.407,111.41,100.763
T2,34.889,64.209,121.586,126.8
T4,41.961,82.861,149.92,137.972
T3,36.673,68.612,133.082,131.639
T3,40.936,75.677,136.238,141.257
T4,41.839,83.587,144.909,139.514
T3,41.183,75.064,146.935,147.806
T4,40.766,71.918,148.321,160.276
T2,34.841,65.831,130.447,120.924
T4,42.885,72.816,157.933,162.512
T3,37.806,73.618,132.627,148.322
T2,34.671,65.292,122.719,127.756
T3,41.581,74.549,148.614,149.726
T4,44.264,82.723,145.115,154.777
T3,38.697,72.466,133.002,136.553
T4,42.204,77.954,160.896,147.435
T3,41.74,70.857,148.403,128.155
T3,39.418,71.185,131.067,145.075
T3,41.735,66.956,128.173,150.213
T4,39.292,72.252,149.973,149.541
T4,43.024,78.526,158.997,160.273
T2,33.455,68.915,126.557,134.451
T1,31.727,57.311,113.288,114.321
T3,37.108,67.112,132.227,135.845
T2,31.985,62.981,134.959,120.888
T2,32.95,63.365,124.08,124.898
T4,40.988,79.85,140.648,161.78
T4,38.258,80.28,155.749,152.258
T1,33.153,60.414,104.449,118.894
T1,30.053,58.646,110.981,103.511
T2,36.815,64.179,132.425,118.031
T3,39.83,65.885,141.255,135.698
T3,35.9,69.078,141.001,132.233
T1,30.165,53.664,113.872,116.601
T3,37.838,72.631,140.077,137.997
T1,32.282,55.231,118.553,118.354
T1,31.181,57.255,107.196,117.313
T2,34.975,61.716,116.039,131.682
T2,37.487,58.999,133.724,118.728
T3,36.126,66.688,149.055,128.815
T3,36.935,69.761,147.692,133.852
T2,35.338,69.945,117.074,125.112
T3,38.235,75.752,137.677,145.332
T4,42.761,74.461,142.911,144.631
T1,28.562,57.176,106.03,110.682
T3,36.139,71.622,135.843,142.674
T2,32.891,60.246,135.508,116.209
T2,34.583,63.688,119.342,121.916
T3,41.694,73.484,147.117,145.553
T4,43.44,77.958,162.485,151.235
T1,31.905,61.243,108.96,115.211
T2,35.237,60.014,127.612,119.373
T2,34.517,63.637,127.722,126.372
T1,31.406,52.312,112.033,115.789
T2,32.654,63.93,135.401,133.254
T4,45.255,81.711,148.846,150.183
T2,32.173,59.189,130.111,130.34
T3,37.529,69.874,139.776,147.163
T2,32.231,68.515,114.882,117.859
T1,31.426,57.598,111.781,115.66
T3,39.775,65.66,138.693,137.433
T2,37.881,59.899,130.49,119.121
T1,31.493,53.452,105.194,105.753
T4,43.851,83.791,154.522,142.788
T4,40.186,74.84,143.407,152.023
T1,30.695,58.509,110.473,113.309
T4,44.461,82.919,162.61,145.469
T1,28.203,51.874,118.251,106.304
T2,37.313,64.343,115.79,117.354
T4,39.876,74.553,148.759,146.109
T1,32.974,58.04,113.706,110.752
T3,38.912,67.456,149.381,132.813
T4,40.156,74.841,149.774,139.664
T2,32.316,69.095,134.93,133.706
T1,27.959,54.451,105.576,114.441
T2,37.719,61.931,120.094,120.109
T2,32.505,64.731,122.595,128.581
T4,42.527,76.379,140.903,138.91
T2,32.578,65.265,127.504,123.974
T1,28.144,60.02,114.24,115.943
T2,37.315,68.471,125.917,125.307
T2,36.766,65.97,135.014,130.58
T3,39.154,70.502,150.647,150.386
T4,40.795,72.854,151.816,149.63
T3,40.143,65.954,149.912,142.397
T2,37.685,60.436,126.205,129.402
T2,36.099,68.157,122.767,115.734
T2,32.519,68.174,125.125,130.845
T2,32.553,68.943,120.951,121.048
T3,40.859,74.491,137.243,128.061
T4,38.828,83.293,151.378,157.584
T3,37.271,69.913,134.38,142.303
T1,31.037,56.305,118.89,111.136
T4,45.214,75.695,150.338,157.567
T2,32.278,66.08,135.024,118.805
T1,31.751,58.826,101.536,102.22
T3,36.108,74.843,136.777,130.783
T3,39.916,69.022,132.007,145.463
T3,41.33,74.271,132.189,135.935
T2,32.159,68.031,132.282,125.534
T2,35.022,69.781,121.819,119.249
T1,32.683,51.815,102.546,116.514
T4,44.648,79.312,146.853,156.943
T3,37.032,73.297,134.701,142.157
T1,32.429,57.487,101.554,101.626
T3,40.166,67.858,132.781,135.771
T1,30.023,53.042,114.394,106.398
T2,35.865,64.52,127.949,134.127
T1,31.994,53.954,113.208,108.516
T1,32.011,58.052,104.36,107.769
T1,28.948,52.245,114.63,115.799
T1,28.897,55.243,117.39,113.794
T2,33.843,60.747,130.307,127.261
T2,33.9,68.638,116.807,121.309
T4,42.748,80.469,140.429,157.612
T1,31.303,52.257,100.844,115.461
T3,40.581,71.442,139.792,134.576
T2,37.334,68.343,134.297,124.511
T1,29.441,54.907,110.361,100.227
T3,38.886,69.387,141.9,126.739
T1,31.657,59.212,104.22,110.978
T1,32.652,60.871,111.902,111.788
T3,41.579,69.53,141.917,137.42
T4,43.233,77.439,157.531,162.246
T4,38.297,81.914,141.816,150.874
T4,41.349,75.722,138.551,141.146
T2,34.844,69.857,132.293,121.751
T2,34.236,66.327,134.116,117.117
T4,45.24,73.898,161.631,140.741
T3,39.41,70.19,139.588,148.952
T3,36.292,67.981,136.147,140.888
T4,45.177,71.802,157.062,148.651
T1,31.19,58.035,113.892,103.055
T2,35.424,59.283,135.396,127.236
T2,35.591,61.014,128.897,136.277
T3,41.393,72.458,127.585,150.386
T2,32.343,70.06,129.534,118.349
T2,35.786,59.252,135.893,124.515
T3,36.5,70.687,147.114,148.854
T4,43.395,79.548,141.199,162.425
T4,43.977,82.536,152.184,144.771
T2,35.657,64.626,125.82,133.368
T2,34.246,69.94,121.86,125.073
T2,35.549,59.949,129.18,134.662
T3,41.17,76.223,145.361,149.745
T4,44.464,73.038,161.692,148.074
T1,31.195,55.46,108.198,103.568
T3,37.913,74.987,149.841,133.616
T4,43.995,73.53,137.337,160.761
T3,41.641,77.015,128.754,145.8
T3,41.073,76.794,135.621,145.375
T1,29.354,58.689,111.9,114.921
T2,36.227,62.58,120.028,123.805
T4,44.09,81.965,151.58,139.878
T1,29.218,57.049,100.614,117.255
T3,36.055,70.775,126.723,143.892
T2,33.076,66.393,115.745,121.312
T2,36.96,62.072,132.724,125.532
T3,38.458,73.653,138.062,150.642
T1,27.95,57.211,103.365,109.773
T4,39.964,79.073,155.047,142.902
T3,36.333,65.817,127.994,147.589
T2,35.303,68.586,136.06,133.245
T4,42.63,75.34,139.22,155.669
T2,35.17,65.915,122.163,119.062
T4,40.999,83.892,149.709,161.782
T1,32.017,51.85,118.777,110.532
T4,40.081,78.752,155.172,157.203
T1,32.073,55.423,113.976,102.26
T2,35.128,69.101,135.271,121.193
T4,41.742,73.151,150.891,148.744
T1,29.117,59.177,114.244,108.271
T2,37.226,59.501,121.883,130.578
T3,40.471,77.456,130.569,135.912
T4,43.504,77.353,159.046,139.57
T1,28.365,56.787,106.018,104.987
T4,40.477,76.543,149.476,159.045
T2,36.681,64.801,116.005,115.719
T2,36.575,65.943,132.646,118.025
T4,40.46,70.699,147.124,153.91
T1,30.461,52.103,116.52,118.824
T4,44.345,75.163,144.417,153.704
T1,32.418,56.179,111.226,110.538
T1,30.597,58.577,116.219,112.61
T2,37.925,67.241,117.365,116.824
T3,40.687,71.856,133.003,128.742
T1,30.904,55.209,118.425,114.818
T4,44.94,76.896,149.511,154.698
T2,32.731,65.879,122.533,135.452
T4,43.646,76.671,147.944,141.75
T2,37.706,68.906,135.088,116.932
T4,41.567,72.247,158.023,151.636
T1,31.305,57.317,108.703,102.766
T1,29.867,53.414,113.655,113.225
T2,35.316,69.057,122.671,115.904
T2,37.438,62.299,127.826,133.863
T2,34.56,65.765,134.033,120.665
T3,39.451,67.33,146.883,133.387
T1,32.477,53.21,103.672,116.466
T2,34.288,66.539,126.923,133.047
T1,31.903,52.18,105.923,113.458
T2,32.195,68.261,131.563,134.742
T3,39.619,66.556,143.209,130.567
T2,35.331,69.392,122.297,132.64
T1,32.814,51.62,101.572,106.726
T3,40.081,71.469,142.07,134.404
T4,44.83,77.315,151.988,144.773
T2,36.656,63.618,121.685,123.039
T4,45.132,73.482,153.443,158.006
T3,36.08,67.907,135.569,150.176
T2,34.452,70.079,123.324,127.702
T2,36.239,66.011,135.142,135.255
T3,36.285,74.749,148.722,149.23
T1,32.67,57.695,108.568,117.244
T4,39.398,72.942,153.363,152.846
T3,39.427,73.233,147.224,149.687
T1,28.199,57.81,101.882,109.566
T2,32.347,64.443,116.388,125.686
T3,36.712,73.384,132.999,143.544
T4,40.55,78.212,140.553,160.975
T2,36.743,59.663,122.022,134.851
T4,40.336,72.147,162.817,148.692
T3,35.297,70.157,129.918,147.308
T4,41.607,80.533,142.46,152.659
T4,42.719,71.296,145.777,149.902
T4,40.92,76.551,152.186,150.762
T1,30.388,59.431,112.645,102.7
T1,29.215,53.986,101.016,116.261
T3,38.204,75.751,128.223,137.009
T2,35.481,62.949,127.509,119.881
T1,30.792,54.909,112.909,105.805
T4,39.486,82.41,151.028,147.347
T1,33.108,55.624,104.901,105.396
T4,42.317,79.01,142.419,159.936
T1,29.891,59.538,118.432,108.663
T1,28.237,55.495,105.722,104.989
T2,35.218,62.796,120.436,116.617
T1,29.486,57.934,116.197,107.245
T3,35.866,76.411,142.441,149.182
T1,31.665,53.824,114.425,116.118
T2,35.513,61.447,116.441,130.202
T2,34.324,64.92,114.893,118.479
T2,32.265,65.364,118.074,131.054
T4,40.524,82.947,159.817,142.351
T2,37.527,63.431,132.942,135.088
T1,31.311,59.141,117.253,109.079
T2,32.491,61.596,115.19,135.985
T4,45.248,76.968,147.09,162.916
T3,37.185,76.719,127.933,131.078
T4,45.1,77.994,162.247,151.619
T4,44.697,70.889,141.053,153.605
T1,29.81,54.654,100.187,105.411
T4,38.284,82.003,137.631,142.917
T3,36.486,66.504,146.605,129.766
T3,38.644,71.168,148.232,150.242
T3,36.106,76.133,141.594,131.656
T4,42.181,74.173,140.104,157.381
T1,32.54,58.383,105.403,117.964
T3,36.475,65.531,135.403,126.947
T4,40.729,70.8,149.1,147.205
T3,39.113,76.247,135.076,131.123
T3,38.679,73.805,148.549,135.229
T1,29.511,54.654,104.961,109.091
T3,36.181,67.189,145.294,143.123
T3,37.329,67.581,150.526,139.672
T4,42.633,80.785,139.897,138.473
T3,36.057,72.145,140.772,135.298
T1,32.457,56.496,102.934,102.123
T1,29.293,54.011,118.547,101.79
T1,30.275,59.008,116.459,108.537
T3,41.717,73.251,135.453,136.268
T3,39.87,67.602,148.878,127.037
T4,38.616,77.447,150.723,139.926
T4,44.484,80.008,138.688,144.134
T4,40.606,82.915,153.543,160.659
T1,29.971,58.046,109.677,111.919
T1,28.201,60.494,107.445,115.091
T1,29.863,58.029,113.362,111.393
T3,36.061,66.78,150.129,127.183
T3,37.235,76.462,146.149,126.926
T4,41.159,77.546,150.433,137.993
T3,38.081,68.861,138.311,144.857
T3,41.133,68.268,148.426,127.306
T1,28.465,52.926,116.653,103.089
T4,38.663,80.415,137.574,150.742
T3,41.473,75.032,146.808,148.103
T4,38.168,80.314,137.245,141.967
T1,29.152,53.036,106.558,109.228
T1,31.361,52.754,112.322,101.091
T4,38.699,72.913,157.249,161.177
T1,31.604,60.172,103.333,112.05
T4,41.677,71.037,154.313,148.049
T1,32.543,55.155,115.693,109.109
T1,31.515,55.026,107.411,100.331
T1,30.849,55.712,105.126,104.829
T1,28.368,52.123,111.756,101.239
T4,38.232,79.12,159.672,150.894
T1,32.063,58.949,101.17,109.768
T4,41.241,76.613,155.969,143.994
T1,32.177,54.425,105.428,114.361
T4,42.083,70.765,142.236,138.936
T1,32.14,58.166,110.24,109.198
T4,40.708,81.69,160.205,148.019
T1,30.528,54.809,102.894,112.652
T4,44.63,78.452,160.247,152.014
T1,32.069,51.887,105.293,111.661
T4,40.092,81.773,162.52,137.676
T1,30.738,55.614,102.903,113.795
T1,29.556,52.218,107.089,106.031
T1,31.847,60.496,104.956,109.724
T4,43.492,80.03,151.4,142.086
T4,44.939,75.86,141.94,144.828
