task_type,m1_1,m2_1,m3_1,m4_1
T2,0.151,3.534,5.605,7.264
T1,0.003,0.052,0.097,0.123
T1,0.003,0.061,0.085,0.127
T2,0.167,3.658,6.048,6.977
T1,0.003,0.053,0.089,0.123
T2,0.174,3.876,5.572,7.177
T4,0.201,4.723,7.838,10.697
T4,0.205,4.763,7.992,9.185
T4,0.217,4.656,7.821,9.913
T4,0.217,5.008,6.989,10.388
T2,0.155,3.626,5.782,7.54
T3,0.206,4.109,6.683,9.501
T1,0.002,0.055,0.089,0.127
T3,0.2,4.252,6.898,8.636
T2,0.156,3.418,5.255,6.927
T2,0.165,3.339,5.289,7.086
T4,0.227,4.494,7.845,10.541
T3,0.213,4.517,7.259,9.58
T3,0.205,4.467,6.761,8.695
T2,0.167,3.483,5.787,6.872
T2,0.178,3.702,5.811,6.963
T3,0.205,4.41,7.606,9.676
T3,0.219,4.731,7.6,9.572
T3,0.215,4.815,7.264,9.496
T4,0.209,4.642,7.934,10.4
T3,0.188,4.824,6.58,8.762
T3,0.193,4.69,6.464,9.56
T4,0.203,4.522,8.232,9.734
T2,0.157,3.607,5.365,7.594
T3,0.199,4.401,7.395,9.684
T3,0.214,4.255,7.308,9.886
T1,0.003,0.052,0.09,0.112
T4,0.236,4.903,7.861,10.714
T1,0.002,0.053,0.091,0.117
T4,0.232,4.886,7.188,10.275
T4,0.22,4.483,7.077,10.844
T3,0.187,4.074,6.754,8.941
T4,0.234,4.943,7.197,10.801
T3,0.2,4.655,7.538,9.385
T2,0.178,3.618,5.281,7.313
T3,0.206,4.709,7.369,9.245
T3,0.187,4.51,7.318,9.016
T2,0.17,3.866,5.853,7.814
T2,0.165,3.912,5.662,7.325
T3,0.199,4.677,7.633,9.86
T1,0.003,0.059,0.092,0.125
T2,0.17,3.908,5.418,7.262
T2,0.16,3.856,5.806,6.835
T2,0.16,3.611,5.342,7.95
T3,0.202,4.389,6.462,9.716
T4,0.223,4.422,7.47,9.55
T1,0.003,0.059,0.093,0.127
T1,0.003,0.062,0.095,0.11
T2,0.176,3.77,5.593,7.115
T3,0.199,4.596,7.545,9.753
T2,0.154,3.558,5.762,7.639
T4,0.209,4.959,6.992,10.241
T2,0.163,3.651,5.251,7.561
T1,0.002,0.059,0.091,0.125
T3,0.199,4.502,6.568,9.933
T1,0.003,0.056,0.097,0.123
T1,0.002,0.052,0.085,0.124
T2,0.157,3.789,5.673,6.927
T1,0.002,0.061,0.089,0.11
T1,0.003,0.055,0.091,0.109
T1,0.002,0.053,0.089,0.123
T4,0.232,4.508,7.101,10.13
T4,0.202,4.906,7.59,9.174
T1,0.003,0.052,0.094,0.113
T4,0.238,5.059,7.202,9.521
T1,0.003,0.056,0.091,0.12
T1,0.003,0.058,0.093,0.124
T1,0.003,0.054,0.089,0.127
T4,0.218,5.029,7.248,10.12
T2,0.173,3.317,5.794,7.843
T1,0.003,0.052,0.097,0.128
T1,0.003,0.054,0.082,0.118
T3,0.212,4.085,7.468,9.695
T1,0.003,0.058,0.096,0.118
T2,0.158,3.747,5.851,7.773
T1,0.002,0.055,0.083,0.119
T1,0.002,0.06,0.086,0.126
T4,0.202,4.837,8.231,10.802
T4,0.233,4.616,7.924,9.886
T3,0.2,4.647,7.447,8.468
T2,0.152,3.465,5.225,7.88
T1,0.003,0.053,0.095,0.122
T1,0.002,0.055,0.087,0.12
T2,0.164,3.896,5.472,7.084
T4,0.213,4.488,7.233,10.113
T3,0.205,4.328,6.948,9.106
T3,0.198,4.746,7.635,9.098
T2,0.167,3.657,5.736,7.932
T1,0.002,0.056,0.082,0.124
T2,0.169,3.424,5.558,7.691
T3,0.187,4.503,6.556,8.59
T2,0.155,3.37,5.841,7.563
T2,0.175,3.396,5.604,7.088
T3,0.189,4.169,6.996,8.634
T2,0.156,3.385,5.627,7.204
T4,0.227,4.441,7.226,9.25
T4,0.223,4.627,7.099,10.631
T4,0.207,4.552,7.202,10.628
T4,0.223,4.726,7.665,9.161
T3,0.185,4.313,7.521,9.764
T3,0.198,4.23,6.452,9.38
T3,0.197,4.167,7.38,9.384
T3,0.2,4.825,6.429,9.317
T2,0.154,3.509,6.161,7.837
T4,0.203,4.922,7.847,9.97
T3,0.201,4.635,7.308,8.959
T3,0.201,4.081,6.971,8.761
T2,0.177,3.547,5.246,7.554
T1,0.002,0.058,0.096,0.119
T4,0.206,4.909,7.637,9.993
T3,0.218,4.786,7.466,9.114
T2,0.16,3.399,5.543,6.965
T1,0.003,0.057,0.093,0.11
T3,0.189,4.612,7.607,9.608
T3,0.199,4.489,6.551,9.218
T1,0.003,0.06,0.094,0.108
T4,0.214,5.202,7.443,9.138
T2,0.166,3.78,5.65,7.774
T4,0.222,4.508,7.86,9.805
T4,0.232,4.823,7.099,10.451
T3,0.2,4.286,7.224,8.707
T2,0.151,3.382,6.191,7.614
T1,0.002,0.053,0.091,0.108
T2,0.164,3.592,5.528,7.548
T4,0.22,5.191,7.634,9.198
T3,0.192,4.284,6.753,8.745
T3,0.214,4.725,6.913,9.384
T4,0.22,5.237,7.378,9.301
T3,0.216,4.687,7.456,9.82
T4,0.214,4.506,7.552,10.685
T2,0.163,3.683,5.931,7.198
T4,0.225,4.562,8.042,10.834
T3,0.198,4.596,6.73,9.854
T2,0.163,3.652,5.579,7.605
T3,0.218,4.654,7.541,9.947
T4,0.232,5.183,7.389,10.318
T3,0.203,4.524,6.749,9.072
T4,0.222,4.884,8.192,9.829
T3,0.218,4.424,7.53,8.514
T3,0.206,4.444,6.65,9.638
T3,0.218,4.18,6.504,9.979
T4,0.206,4.527,7.636,9.969
T4,0.226,4.92,8.096,10.685
T2,0.157,3.855,5.754,8.003
T1,0.003,0.058,0.093,0.123
T3,0.194,4.19,6.709,9.025
T2,0.15,3.523,6.136,7.196
T2,0.155,3.545,5.641,7.435
T4,0.215,5.003,7.161,10.785
T4,0.201,5.03,7.93,10.151
T1,0.003,0.061,0.086,0.128
T1,0.003,0.059,0.091,0.111
T2,0.173,3.59,6.02,7.026
T3,0.208,4.114,7.167,9.015
T3,0.188,4.313,7.154,8.785
T1,0.003,0.054,0.093,0.125
T3,0.198,4.535,7.108,9.168
T1,0.003,0.056,0.097,0.127
T1,0.003,0.058,0.088,0.126
T2,0.164,3.452,5.275,7.838
T2,0.176,3.3,6.08,7.067
T3,0.189,4.164,7.563,8.558
T3,0.193,4.356,7.494,8.893
T2,0.166,3.913,5.323,7.447
T3,0.2,4.73,6.986,9.655
T4,0.225,4.665,7.277,9.642
T1,0.002,0.058,0.087,0.119
T3,0.189,4.472,6.893,9.479
T2,0.154,3.37,6.161,6.917
T2,0.162,3.563,5.426,7.257
T3,0.218,4.588,7.465,9.67
T4,0.228,4.884,8.273,10.082
T1,0.003,0.062,0.089,0.124
T2,0.165,3.357,5.802,7.106
T2,0.162,3.56,5.807,7.522
T1,0.003,0.053,0.092,0.124
T2,0.153,3.576,6.156,7.932
T4,0.238,5.119,7.579,10.012
T2,0.151,3.311,5.915,7.759
T3,0.196,4.363,7.092,9.777
T2,0.151,3.833,5.223,7.016
T1,0.003,0.058,0.092,0.124
T3,0.208,4.099,7.037,9.13
T2,0.178,3.351,5.932,7.091
T1,0.003,0.054,0.086,0.113
T4,0.23,5.25,7.868,9.519
T4,0.211,4.689,7.302,10.135
T1,0.003,0.059,0.091,0.122
T4,0.234,5.195,8.28,9.698
T1,0.002,0.052,0.097,0.114
T2,0.175,3.599,5.264,6.986
T4,0.209,4.671,7.574,9.741
T1,0.003,0.058,0.093,0.119
T3,0.204,4.212,7.58,8.823
T4,0.211,4.689,7.626,9.311
T2,0.152,3.865,6.134,7.959
T1,0.002,0.055,0.087,0.123
T2,0.177,3.464,5.46,7.15
T2,0.152,3.621,5.574,7.654
T4,0.223,4.785,7.174,9.261
T2,0.153,3.651,5.797,7.38
T1,0.002,0.06,0.094,0.124
T2,0.175,3.83,5.725,7.459
T2,0.172,3.69,6.138,7.773
T3,0.205,4.402,7.644,9.991
T4,0.214,4.564,7.73,9.975
T3,0.21,4.118,7.607,9.46
T2,0.177,3.381,5.738,7.703
T2,0.169,3.813,5.581,6.889
T2,0.153,3.814,5.689,7.789
T2,0.153,3.857,5.499,7.205
T3,0.214,4.651,6.964,8.508
T4,0.204,5.218,7.708,10.506
T3,0.195,4.365,6.818,9.454
T1,0.003,0.057,0.097,0.119
T4,0.237,4.742,7.655,10.504
T2,0.151,3.697,6.139,7.072
T1,0.003,0.059,0.083,0.11
T3,0.189,4.673,6.94,8.689
T3,0.209,4.309,6.698,9.664
T3,0.216,4.637,6.707,9.031
T2,0.151,3.806,6.014,7.472
T2,0.164,3.904,5.538,7.098
T1,0.003,0.052,0.084,0.125
T4,0.235,4.969,7.477,10.463
T3,0.194,4.576,6.835,9.444
T1,0.003,0.058,0.083,0.109
T3,0.21,4.237,6.737,9.02
T1,0.003,0.053,0.094,0.114
T2,0.168,3.609,5.817,7.984
T1,0.003,0.054,0.093,0.116
T1,0.003,0.059,0.086,0.116
T1,0.002,0.053,0.094,0.124
T1,0.002,0.056,0.096,0.122
T2,0.159,3.398,5.924,7.575
T2,0.159,3.84,5.31,7.221
T4,0.225,5.041,7.15,10.507
T1,0.003,0.053,0.083,0.124
T3,0.212,4.46,7.093,8.941
T2,0.175,3.823,6.106,7.412
T1,0.003,0.055,0.09,0.108
T3,0.204,4.332,7.2,8.42
T1,0.003,0.06,0.085,0.119
T1,0.003,0.061,0.092,0.12
T3,0.218,4.341,7.201,9.13
T4,0.227,4.852,8.021,10.816
T4,0.201,5.132,7.221,10.058
T4,0.217,4.744,7.055,9.41
T2,0.163,3.908,6.014,7.247
T2,0.161,3.71,6.097,6.971
T4,0.238,4.63,8.23,9.383
T3,0.206,4.382,7.083,9.896
T3,0.19,4.244,6.908,9.36
T4,0.237,4.498,7.997,9.91
T1,0.003,0.058,0.093,0.111
T2,0.166,3.316,6.156,7.574
T2,0.167,3.413,5.86,8.112
T3,0.217,4.524,6.474,9.991
T2,0.152,3.919,5.889,7.045
T2,0.168,3.315,6.178,7.412
T3,0.191,4.413,7.465,9.889
T4,0.228,4.984,7.189,10.828
T4,0.231,5.171,7.749,9.651
T2,0.167,3.615,5.72,7.939
T2,0.161,3.912,5.54,7.445
T2,0.167,3.354,5.873,8.016
T3,0.215,4.759,7.376,9.948
T4,0.234,4.576,8.233,9.872
T1,0.003,0.056,0.089,0.111
T3,0.198,4.682,7.603,8.877
T4,0.231,4.607,6.993,10.717
T3,0.218,4.808,6.533,9.686
T3,0.215,4.795,6.882,9.658
T1,0.003,0.059,0.092,0.123
T2,0.17,3.501,5.457,7.37
T4,0.232,5.135,7.718,9.325
T1,0.002,0.057,0.082,0.126
T3,0.189,4.419,6.43,9.559
T2,0.155,3.714,5.262,7.221
T2,0.173,3.472,6.034,7.472
T3,0.201,4.598,7.005,10.008
T1,0.002,0.058,0.085,0.118
T4,0.21,4.954,7.895,9.527
T3,0.19,4.109,6.494,9.805
T2,0.166,3.837,6.186,7.931
T4,0.224,4.72,7.089,10.378
T2,0.165,3.687,5.554,7.087
T4,0.215,5.256,7.623,10.785
T1,0.003,0.052,0.097,0.119
T4,0.211,4.934,7.901,10.48
T1,0.003,0.056,0.093,0.11
T2,0.165,3.865,6.15,7.214
T4,0.219,4.583,7.683,9.916
T1,0.002,0.06,0.094,0.116
T2,0.175,3.328,5.541,7.773
T3,0.212,4.836,6.625,9.029
T4,0.228,4.846,8.098,9.305
T1,0.002,0.057,0.087,0.113
T4,0.213,4.796,7.611,10.603
T2,0.172,3.625,5.274,6.888
T2,0.172,3.689,6.031,7.025
T4,0.213,4.429,7.491,10.261
T1,0.003,0.053,0.096,0.128
T4,0.233,4.709,7.353,10.247
T1,0.003,0.057,0.091,0.119
T1,0.003,0.059,0.095,0.121
T2,0.178,3.761,5.336,6.954
T3,0.213,4.486,6.749,8.553
T1,0.003,0.056,0.097,0.123
T4,0.236,4.818,7.613,10.313
T2,0.154,3.685,5.571,8.063
T4,0.229,4.803,7.533,9.45
T2,0.177,3.855,6.142,6.96
T4,0.218,4.526,8.046,10.109
T1,0.003,0.058,0.089,0.11
T1,0.003,0.054,0.093,0.121
T2,0.166,3.863,5.577,6.899
T2,0.176,3.485,5.811,7.968
T2,0.162,3.679,6.094,7.183
T3,0.206,4.204,7.453,8.862
T1,0.003,0.054,0.085,0.125
T2,0.161,3.722,5.77,7.92
T1,0.003,0.053,0.087,0.122
T2,0.151,3.819,5.981,8.021
T3,0.207,4.155,7.266,8.674
T2,0.166,3.882,5.56,7.895
T1,0.003,0.052,0.083,0.115
T3,0.21,4.462,7.209,8.929
T4,0.235,4.844,7.739,9.652
T2,0.172,3.559,5.532,7.324
T4,0.237,4.604,7.813,10.534
T3,0.189,4.24,6.879,9.977
T2,0.162,3.92,5.607,7.601
T2,0.17,3.693,6.144,8.051
T3,0.19,4.667,7.546,9.914
T1,0.003,0.058,0.089,0.126
T4,0.207,4.57,7.809,10.19
T3,0.206,4.572,7.47,9.945
T1,0.002,0.058,0.084,0.118
T2,0.152,3.605,5.291,7.482
T3,0.192,4.582,6.748,9.536
T4,0.213,4.9,7.157,10.732
T2,0.172,3.338,5.548,8.027
T4,0.212,4.52,8.29,9.913
T3,0.185,4.38,6.592,9.786
T4,0.219,5.045,7.254,10.177
T4,0.224,4.467,7.423,9.993
T4,0.215,4.796,7.749,10.051
T1,0.003,0.06,0.092,0.11
T1,0.002,0.054,0.083,0.125
T3,0.2,4.73,6.506,9.102
T2,0.166,3.521,5.797,7.136
T1,0.003,0.055,0.093,0.114
T4,0.207,5.163,7.69,9.823
T1,0.003,0.056,0.086,0.113
T4,0.222,4.95,7.252,10.662
T1,0.003,0.06,0.097,0.117
T1,0.002,0.056,0.087,0.113
T2,0.165,3.513,5.475,6.942
T1,0.003,0.058,0.095,0.115
T3,0.188,4.771,7.228,9.911
T1,0.003,0.054,0.094,0.125
T2,0.167,3.437,5.294,7.75
T2,0.161,3.632,5.223,7.052
T2,0.151,3.656,5.368,7.801
T4,0.213,5.197,8.137,9.49
T2,0.176,3.548,6.044,8.041
T1,0.003,0.06,0.096,0.117
T2,0.152,3.446,5.237,8.095
T4,0.238,4.822,7.489,10.861
T3,0.195,4.79,6.491,8.708
T4,0.237,4.886,8.261,10.108
T4,0.235,4.441,7.182,10.24
T1,0.003,0.055,0.082,0.113
T4,0.201,5.138,7.008,9.528
T3,0.191,4.152,7.439,8.621
T3,0.202,4.443,7.521,9.981
T3,0.189,4.753,7.185,8.747
T4,0.222,4.647,7.134,10.492
T1,0.003,0.059,0.086,0.127
T3,0.191,4.091,6.87,8.434
T4,0.214,4.436,7.592,9.814
T3,0.205,4.76,6.854,8.711
T3,0.202,4.608,7.537,8.984
T1,0.003,0.055,0.086,0.117
T3,0.189,4.195,7.372,9.508
T3,0.195,4.219,7.638,9.279
T4,0.224,5.061,7.123,9.232
T3,0.189,4.504,7.143,8.989
T1,0.003,0.057,0.084,0.11
T1,0.002,0.054,0.097,0.109
T1,0.003,0.059,0.095,0.116
T3,0.218,4.573,6.873,9.053
T3,0.209,4.221,7.554,8.44
T4,0.203,4.852,7.674,9.328
T4,0.234,5.013,7.062,9.609
T4,0.213,5.195,7.818,10.711
T1,0.003,0.059,0.09,0.12
T1,0.002,0.061,0.088,0.124
T1,0.003,0.058,0.093,0.12
T3,0.189,4.169,7.618,8.449
T3,0.195,4.774,7.416,8.432
T4,0.216,4.858,7.66,9.2
T3,0.199,4.299,7.018,9.624
T3,0.215,4.262,7.531,8.458
T1,0.002,0.053,0.096,0.111
T4,0.203,5.038,7.005,10.049
T3,0.217,4.685,7.449,9.839
T4,0.2,5.032,6.988,9.464
T1,0.002,0.053,0.087,0.117
T1,0.003,0.053,0.092,0.108
T4,0.203,4.568,8.007,10.745
T1,0.003,0.061,0.085,0.12
T4,0.219,4.451,7.857,9.87
T1,0.003,0.056,0.095,0.117
T1,0.003,0.055,0.088,0.108
T1,0.003,0.056,0.086,0.112
T1,0.002,0.053,0.092,0.109
T4,0.201,4.957,8.13,10.06
T1,0.003,0.059,0.083,0.118
T4,0.217,4.8,7.942,9.6
T1,0.003,0.055,0.086,0.123
T4,0.221,4.433,7.242,9.262
T1,0.003,0.059,0.09,0.117
T4,0.214,5.118,8.157,9.868
T1,0.003,0.055,0.084,0.121
T4,0.234,4.915,8.159,10.134
T1,0.003,0.052,0.086,0.12
T4,0.211,5.123,8.275,9.178
T1,0.003,0.056,0.084,0.122
T1,0.003,0.053,0.088,0.114
T1,0.003,0.061,0.086,0.118
T4,0.228,5.014,7.709,9.472
T4,0.236,4.753,7.227,9.655
