#, task_type_id, size, arrival_time,	execution_time_cpu,	execution_time_gpu,	execution_time_CLOUD
1,	2,	181.0,	0.0,			2.285,			0.108,			0.108,			2.289,			0.101,			0.049
115,	1,	49.0,	56.55,			1.468,			0.971,			0.971,			1.449,			0.951,			0.501
116,	3,	375.7,	56.854,			5.515,			1.51,			1.51,			5.498,			1.492,			0.893
117,	3,	176.0,	56.857,			5.488,			1.512,			1.512,			5.498,			1.501,			0.906
118,	3,	189.9,	56.869,			5.505,			1.502,			1.502,			5.509,			1.495,			0.903
119,	3,	79.9,	56.871,			5.494,			1.513,			1.513,			5.489,			1.485,			0.902
120,	3,	187.1,	56.947,			5.501,			1.492,			1.492,			5.493,			1.484,			0.9
121,	3,	218.8,	57.125,			5.489,			1.48,			1.48,			5.493,			1.485,			0.905
122,	3,	445.1,	57.128,			5.493,			1.507,			1.507,			5.502,			1.5,			0.905
123,	3,	118.8,	57.194,			5.493,			1.502,			1.502,			5.501,			1.489,			0.898
124,	3,	82.6,	57.217,			5.501,			1.516,			1.516,			5.504,			1.497,			0.9
125,	3,	147.9,	57.234,			5.481,			1.494,			1.494,			5.501,			1.496,			0.901
126,	1,	103.0,	57.236,			1.436,			0.98,			0.98,			1.45,			0.959,			0.5
127,	3,	263.8,	57.258,			5.495,			1.51,			1.51,			5.491,			1.496,			0.905
128,	3,	333.2,	57.313,			5.508,			1.512,			1.512,			5.489,			1.494,			0.893
129,	3,	160.5,	57.348,			5.495,			1.509,			1.509,			5.489,			1.51,			0.907
130,	3,	59.6,	57.454,			5.508,			1.499,			1.499,			5.491,			1.488,			0.9
131,	3,	64.6,	57.507,			5.499,			1.485,			1.485,			5.489,			1.493,			0.908
132,	3,	193.2,	57.541,			5.487,			1.504,			1.504,			5.493,			1.488,			0.895
133,	3,	254.1,	57.561,			5.507,			1.496,			1.496,			5.499,			1.511,			0.902
134,	3,	110.9,	57.603,			5.485,			1.516,			1.516,			5.499,			1.515,			0.911
135,	3,	127.4,	57.612,			5.508,			1.489,			1.489,			5.504,			1.514,			0.897
136,	3,	87.3,	57.648,			5.511,			1.496,			1.496,			5.5,			1.517,			0.888
137,	3,	74.8,	57.654,			5.5,			1.488,			1.488,			5.499,			1.493,			0.899
138,	3,	205.2,	57.672,			5.508,			1.504,			1.504,			5.5,			1.507,			0.901
139,	3,	74.8,	57.674,			5.495,			1.502,			1.502,			5.501,			1.481,			0.894
140,	3,	118.2,	57.675,			5.496,			1.483,			1.483,			5.483,			1.497,			0.896
141,	3,	153.2,	57.706,			5.497,			1.503,			1.503,			5.489,			1.502,			0.893
142,	3,	256.3,	57.718,			5.492,			1.479,			1.479,			5.498,			1.493,			0.904
143,	3,	217.1,	57.732,			5.492,			1.5,			1.5,			5.491,			1.514,			0.897
144,	3,	164.1,	57.733,			5.504,			1.497,			1.497,			5.512,			1.49,			0.899
145,	3,	83.4,	57.751,			5.489,			1.517,			1.517,			5.49,			1.498,			0.908
146,	3,	338.0,	57.754,			5.51,			1.493,			1.493,			5.505,			1.497,			0.902
147,	3,	218.4,	57.759,			5.491,			1.484,			1.484,			5.509,			1.496,			0.897
148,	3,	579.6,	57.761,			5.491,			1.505,			1.505,			5.514,			1.502,			0.897
149,	3,	172.9,	57.778,			5.506,			1.484,			1.484,			5.491,			1.515,			0.903
150,	3,	395.7,	57.793,			5.494,			1.497,			1.497,			5.491,			1.501,			0.905
151,	3,	236.3,	57.799,			5.503,			1.505,			1.505,			5.508,			1.496,			0.904
152,	3,	343.4,	57.815,			5.504,			1.501,			1.501,			5.494,			1.505,			0.908
153,	3,	166.3,	57.825,			5.512,			1.514,			1.514,			5.495,			1.502,			0.898
154,	3,	58.5,	57.841,			5.505,			1.485,			1.485,			5.503,			1.5,			0.894
155,	3,	235.7,	57.849,			5.521,			1.505,			1.505,			5.511,			1.504,			0.9
156,	3,	343.4,	57.854,			5.502,			1.496,			1.496,			5.515,			1.511,			0.907
157,	3,	157.9,	57.871,			5.498,			1.5,			1.5,			5.503,			1.496,			0.902
158,	3,	582.3,	57.874,			5.479,			1.509,			1.509,			5.49,			1.49,			0.912
159,	3,	98.8,	57.888,			5.497,			1.513,			1.513,			5.482,			1.504,			0.911
160,	3,	156.6,	57.908,			5.502,			1.498,			1.498,			5.512,			1.508,			0.908
161,	3,	180.5,	57.933,			5.498,			1.498,			1.498,			5.506,			1.49,			0.903
162,	3,	391.0,	57.954,			5.503,			1.489,			1.489,			5.503,			1.513,			0.906
163,	2,	139.0,	57.986,			2.289,			0.094,			0.094,			2.292,			0.11,			0.05
164,	3,	180.4,	58.042,			5.501,			1.503,			1.503,			5.511,			1.482,			0.896
165,	3,	130.7,	58.053,			5.503,			1.513,			1.513,			5.508,			1.504,			0.905
166,	3,	150.2,	58.064,			5.502,			1.502,			1.502,			5.492,			1.498,			0.902
167,	3,	100.1,	58.085,			5.496,			1.5,			1.5,			5.478,			1.512,			0.902
168,	3,	199.1,	58.109,			5.497,			1.49,			1.49,			5.49,			1.483,			0.897
169,	3,	160.5,	58.12,			5.504,			1.513,			1.513,			5.485,			1.505,			0.902
170,	3,	44.5,	58.123,			5.51,			1.511,			1.511,			5.49,			1.502,			0.902
171,	3,	247.4,	58.155,			5.487,			1.507,			1.507,			5.504,			1.512,			0.904
172,	3,	83.0,	58.23,			5.491,			1.507,			1.507,			5.484,			1.492,			0.902
173,	3,	343.0,	58.251,			5.493,			1.491,			1.491,			5.509,			1.51,			0.903
174,	3,	59.9,	58.275,			5.496,			1.502,			1.502,			5.506,			1.472,			0.901
175,	3,	107.4,	58.334,			5.496,			1.503,			1.503,			5.491,			1.495,			0.905
176,	3,	496.2,	58.412,			5.502,			1.485,			1.485,			5.515,			1.488,			0.902
177,	3,	375.7,	58.446,			5.479,			1.495,			1.495,			5.486,			1.5,			0.898
178,	3,	352.6,	58.464,			5.493,			1.531,			1.531,			5.498,			1.502,			0.895
179,	3,	547.6,	58.49,			5.512,			1.516,			1.516,			5.504,			1.492,			0.902
180,	3,	98.4,	58.503,			5.532,			1.489,			1.489,			5.503,			1.512,			0.89
181,	3,	391.0,	58.526,			5.482,			1.497,			1.497,			5.509,			1.498,			0.899
182,	3,	288.4,	58.536,			5.494,			1.499,			1.499,			5.502,			1.484,			0.908
183,	3,	160.7,	58.581,			5.499,			1.498,			1.498,			5.501,			1.515,			0.897
184,	3,	74.1,	58.616,			5.501,			1.517,			1.517,			5.495,			1.497,			0.897
185,	3,	201.3,	58.63,			5.51,			1.507,			1.507,			5.508,			1.498,			0.889
186,	3,	160.7,	58.635,			5.502,			1.531,			1.531,			5.503,			1.494,			0.904
187,	3,	175.1,	58.685,			5.505,			1.49,			1.49,			5.495,			1.491,			0.902
188,	3,	143.5,	58.708,			5.518,			1.502,			1.502,			5.494,			1.494,			0.902
189,	3,	575.5,	58.737,			5.48,			1.5,			1.5,			5.483,			1.491,			0.897
190,	3,	62.6,	58.806,			5.499,			1.502,			1.502,			5.489,			1.513,			0.904
191,	3,	275.1,	58.838,			5.505,			1.517,			1.517,			5.489,			1.526,			0.904
192,	3,	271.6,	58.843,			5.505,			1.494,			1.494,			5.503,			1.501,			0.904
193,	3,	121.8,	58.852,			5.493,			1.493,			1.493,			5.489,			1.488,			0.905
194,	3,	764.1,	58.872,			5.514,			1.496,			1.496,			5.506,			1.504,			0.893
195,	3,	442.9,	58.902,			5.504,			1.504,			1.504,			5.521,			1.508,			0.906
196,	3,	110.1,	58.932,			5.502,			1.494,			1.494,			5.494,			1.503,			0.904
197,	3,	442.9,	59.0,			5.503,			1.496,			1.496,			5.501,			1.52,			0.9
198,	3,	425.7,	59.006,			5.493,			1.502,			1.502,			5.486,			1.499,			0.892
199,	3,	102.4,	59.109,			5.5,			1.523,			1.523,			5.485,			1.499,			0.902
200,	3,	109.3,	59.161,			5.496,			1.505,			1.505,			5.488,			1.501,			0.893
201,	3,	630.9,	59.185,			5.492,			1.515,			1.515,			5.515,			1.505,			0.897
202,	3,	371.8,	59.185,			5.491,			1.509,			1.509,			5.489,			1.493,			0.907
203,	1,	7.0,	59.202,			1.457,			0.959,			0.959,			1.452,			0.971,			0.5
204,	3,	435.4,	59.221,			5.507,			1.5,			1.5,			5.508,			1.492,			0.909
205,	1,	6.0,	59.311,			1.455,			0.98,			0.98,			1.459,			0.987,			0.501
206,	3,	173.2,	59.392,			5.492,			1.504,			1.504,			5.501,			1.511,			0.897
207,	3,	391.0,	59.497,			5.503,			1.49,			1.49,			5.482,			1.49,			0.902
208,	3,	211.0,	59.514,			5.499,			1.507,			1.507,			5.495,			1.498,			0.908
209,	3,	373.4,	59.526,			5.508,			1.513,			1.513,			5.49,			1.506,			0.902
210,	3,	211.8,	59.54,			5.498,			1.496,			1.496,			5.483,			1.507,			0.904
211,	3,	112.3,	59.543,			5.5,			1.519,			1.519,			5.499,			1.498,			0.893
212,	1,	7.0,	59.563,			1.46,			0.96,			0.96,			1.472,			0.966,			0.5
213,	2,	88.0,	59.571,			2.289,			0.095,			0.095,			2.289,			0.095,			0.05
214,	3,	93.7,	59.604,			5.497,			1.493,			1.493,			5.494,			1.504,			0.902
215,	3,	67.3,	59.622,			5.499,			1.492,			1.492,			5.512,			1.502,			0.898
216,	3,	74.1,	59.625,			5.499,			1.51,			1.51,			5.489,			1.5,			0.903
217,	3,	76.2,	59.698,			5.499,			1.502,			1.502,			5.503,			1.491,			0.912
218,	1,	44.0,	59.716,			1.458,			0.97,			0.97,			1.466,			0.968,			0.5
219,	3,	567.1,	59.724,			5.497,			1.5,			1.5,			5.503,			1.501,			0.895
220,	3,	478.5,	59.76,			5.518,			1.49,			1.49,			5.498,			1.517,			0.901
221,	3,	87.0,	59.786,			5.499,			1.497,			1.497,			5.484,			1.497,			0.903
222,	3,	402.1,	59.796,			5.501,			1.501,			1.501,			5.505,			1.505,			0.903
223,	3,	76.2,	59.833,			5.504,			1.506,			1.506,			5.499,			1.498,			0.904
224,	3,	442.9,	59.839,			5.495,			1.479,			1.479,			5.481,			1.502,			0.898
225,	3,	104.6,	59.861,			5.512,			1.51,			1.51,			5.504,			1.505,			0.906
226,	3,	143.2,	59.918,			5.489,			1.48,			1.48,			5.501,			1.486,			0.892
227,	3,	215.9,	59.933,			5.496,			1.496,			1.496,			5.506,			1.506,			0.899
228,	3,	269.0,	59.941,			5.485,			1.5,			1.5,			5.495,			1.501,			0.893
229,	3,	266.2,	59.945,			5.518,			1.494,			1.494,			5.485,			1.5,			0.895
230,	3,	56.6,	60.042,			5.504,			1.494,			1.494,			5.515,			1.499,			0.894
231,	3,	104.6,	60.047,			5.512,			1.5,			1.5,			5.491,			1.496,			0.908
232,	3,	283.7,	60.061,			5.51,			1.527,			1.527,			5.498,			1.494,			0.902
233,	3,	106.5,	60.086,			5.502,			1.491,			1.491,			5.507,			1.503,			0.899
234,	3,	103.0,	60.087,			5.501,			1.51,			1.51,			5.495,			1.511,			0.901
235,	3,	171.5,	60.088,			5.492,			1.498,			1.498,			5.487,			1.505,			0.9
236,	2,	343.0,	60.091,			2.293,			0.106,			0.106,			2.294,			0.093,			0.049
237,	3,	217.1,	60.095,			5.492,			1.499,			1.499,			5.492,			1.512,			0.898
238,	3,	249.1,	60.101,			5.499,			1.492,			1.492,			5.511,			1.52,			0.889
239,	3,	66.8,	60.104,			5.509,			1.504,			1.504,			5.504,			1.516,			0.904
240,	3,	284.6,	60.134,			5.489,			1.497,			1.497,			5.502,			1.505,			0.906
241,	3,	75.5,	60.189,			5.497,			1.517,			1.517,			5.51,			1.489,			0.894
242,	3,	84.5,	60.223,			5.491,			1.505,			1.505,			5.496,			1.492,			0.909
243,	3,	130.1,	60.25,			5.503,			1.494,			1.494,			5.489,			1.502,			0.899
244,	3,	146.0,	60.26,			5.485,			1.487,			1.487,			5.501,			1.5,			0.908
245,	3,	234.8,	60.296,			5.501,			1.513,			1.513,			5.492,			1.506,			0.902
246,	3,	54.5,	60.301,			5.502,			1.505,			1.505,			5.501,			1.506,			0.909
247,	3,	103.7,	60.348,			5.495,			1.488,			1.488,			5.487,			1.501,			0.895
248,	3,	92.4,	60.405,			5.501,			1.496,			1.496,			5.482,			1.505,			0.908
249,	3,	423.7,	60.423,			5.495,			1.507,			1.507,			5.507,			1.492,			0.902
250,	3,	100.1,	60.476,			5.485,			1.499,			1.499,			5.505,			1.507,			0.896
251,	3,	277.1,	60.482,			5.518,			1.506,			1.506,			5.514,			1.489,			0.892
252,	3,	91.5,	60.493,			5.508,			1.496,			1.496,			5.498,			1.492,			0.898
253,	3,	242.7,	60.543,			5.502,			1.478,			1.478,			5.498,			1.508,			0.904
254,	3,	523.0,	60.588,			5.49,			1.531,			1.531,			5.503,			1.489,			0.893
255,	3,	469.8,	60.589,			5.497,			1.495,			1.495,			5.501,			1.492,			0.906
256,	3,	198.2,	60.649,			5.489,			1.487,			1.487,			5.515,			1.496,			0.904
257,	3,	160.5,	60.661,			5.495,			1.512,			1.512,			5.502,			1.517,			0.893
258,	3,	267.0,	60.716,			5.488,			1.505,			1.505,			5.508,			1.488,			0.905
259,	1,	7.0,	60.749,			1.462,			0.963,			0.963,			1.453,			0.983,			0.5
260,	3,	401.2,	60.776,			5.499,			1.502,			1.502,			5.498,			1.509,			0.905
261,	3,	91.8,	60.802,			5.492,			1.507,			1.507,			5.509,			1.489,			0.899
262,	3,	152.7,	60.806,			5.498,			1.503,			1.503,			5.5,			1.495,			0.904
263,	3,	227.0,	60.898,			5.487,			1.499,			1.499,			5.494,			1.496,			0.905
264,	3,	104.8,	60.92,			5.501,			1.496,			1.496,			5.486,			1.492,			0.912
265,	3,	62.6,	60.92,			5.502,			1.498,			1.498,			5.503,			1.51,			0.901
266,	3,	124.5,	60.97,			5.507,			1.512,			1.512,			5.485,			1.496,			0.904
267,	3,	160.5,	60.976,			5.525,			1.493,			1.493,			5.522,			1.503,			0.901
268,	3,	118.2,	61.026,			5.527,			1.494,			1.494,			5.504,			1.498,			0.898
269,	3,	63.2,	61.026,			5.491,			1.507,			1.507,			5.498,			1.486,			0.893
270,	3,	137.4,	61.041,			5.482,			1.527,			1.527,			5.492,			1.515,			0.905
271,	3,	306.8,	61.058,			5.496,			1.489,			1.489,			5.498,			1.499,			0.91
272,	3,	567.1,	61.087,			5.488,			1.499,			1.499,			5.512,			1.49,			0.902
273,	3,	159.9,	61.091,			5.513,			1.492,			1.492,			5.502,			1.498,			0.894
274,	3,	59.9,	61.093,			5.505,			1.517,			1.517,			5.519,			1.497,			0.895
275,	3,	426.5,	61.136,			5.477,			1.489,			1.489,			5.499,			1.503,			0.901
276,	3,	151.8,	61.149,			5.484,			1.503,			1.503,			5.507,			1.517,			0.902
277,	3,	227.0,	61.159,			5.507,			1.51,			1.51,			5.51,			1.512,			0.888
278,	3,	239.1,	61.22,			5.5,			1.506,			1.506,			5.484,			1.493,			0.907
279,	3,	178.4,	61.344,			5.493,			1.486,			1.486,			5.492,			1.5,			0.901
280,	3,	124.5,	61.345,			5.486,			1.514,			1.514,			5.503,			1.512,			0.901
281,	3,	212.1,	61.383,			5.501,			1.494,			1.494,			5.494,			1.506,			0.9
282,	3,	91.5,	61.404,			5.481,			1.492,			1.492,			5.49,			1.503,			0.903
283,	3,	115.5,	61.445,			5.514,			1.519,			1.519,			5.512,			1.517,			0.909
284,	3,	596.6,	61.505,			5.492,			1.488,			1.488,			5.485,			1.492,			0.909
285,	3,	233.8,	61.507,			5.501,			1.503,			1.503,			5.507,			1.504,			0.9
286,	3,	336.5,	61.535,			5.497,			1.508,			1.508,			5.501,			1.497,			0.908
287,	3,	207.1,	61.573,			5.489,			1.522,			1.522,			5.497,			1.501,			0.901
288,	3,	102.4,	61.581,			5.496,			1.48,			1.48,			5.501,			1.491,			0.901
289,	3,	147.7,	61.62,			5.496,			1.527,			1.527,			5.505,			1.507,			0.906
290,	3,	596.6,	61.625,			5.502,			1.5,			1.5,			5.492,			1.52,			0.906
291,	3,	463.2,	61.658,			5.503,			1.489,			1.489,			5.503,			1.518,			0.902
292,	3,	125.5,	61.669,			5.501,			1.494,			1.494,			5.486,			1.499,			0.895
293,	3,	147.9,	61.724,			5.503,			1.5,			1.5,			5.491,			1.503,			0.906
294,	3,	94.8,	61.795,			5.504,			1.492,			1.492,			5.495,			1.506,			0.895
295,	1,	95.0,	62.279,			1.451,			0.967,			0.967,			1.478,			0.979,			0.5
296,	1,	214.0,	62.29,			1.467,			0.956,			0.956,			1.468,			0.954,			0.502
297,	1,	559.0,	64.325,			1.482,			0.95,			0.95,			1.466,			0.984,			0.5
298,	1,	126.0,	64.46,			1.441,			0.982,			0.982,			1.446,			0.979,			0.5
299,	1,	146.0,	64.663,			1.445,			0.964,			0.964,			1.47,			0.957,			0.499
300,	1,	214.0,	64.913,			1.458,			0.966,			0.966,			1.477,			0.972,			0.5
301,	1,	7.0,	65.536,			1.447,			0.995,			0.995,			1.457,			0.949,			0.5
302,	1,	447.0,	66.003,			1.456,			0.967,			0.967,			1.45,			0.948,			0.501
303,	1,	498.0,	66.333,			1.467,			0.971,			0.971,			1.444,			0.983,			0.5
304,	1,	379.0,	66.424,			1.454,			0.971,			0.971,			1.455,			0.953,			0.5
305,	1,	49.0,	67.426,			1.452,			0.974,			0.974,			1.464,			0.98,			0.5
306,	1,	7.0,	67.76,			1.447,			0.959,			0.959,			1.445,			0.987,			0.5
307,	1,	7.0,	68.987,			1.465,			0.975,			0.975,			1.458,			0.965,			0.501
