task_type,m1_1,m2_1,m3_1,m4_1
T3,0.704,7.7,22.082,34.942
T4,1.065,11.238,31.954,53.658
T2,0.482,4.278,13.845,22.433
T4,1.059,10.366,37.016,49.564
T3,0.677,7.362,21.57,35.859
T4,1.093,11.571,32.388,50.886
T4,1.122,10.244,33.142,49.967
T4,1.075,10.999,34.599,50.254
T1,0.013,0.137,0.412,0.551
T1,0.012,0.125,0.37,0.624
T3,0.733,7.949,21.289,33.352
T2,0.465,4.514,14.467,19.943
T1,0.013,0.127,0.413,0.568
T4,1.037,11.841,34.336,49.116
T1,0.014,0.129,0.384,0.566
T4,1.112,11.352,32.379,53.312
T1,0.013,0.138,0.434,0.583
T1,0.012,0.128,0.387,0.563
T2,0.462,4.503,13.665,19.4
T1,0.012,0.134,0.425,0.576
T3,0.688,8.018,23.649,36.315
T1,0.013,0.125,0.419,0.623
T2,0.466,4.406,13.211,21.66
T2,0.45,4.655,13.036,19.71
T2,0.423,4.687,13.397,21.801
T4,1.064,11.918,36.334,47.45
T2,0.492,4.548,15.084,22.472
T1,0.013,0.137,0.429,0.585
T2,0.426,4.417,13.069,22.622
T4,1.188,11.059,33.44,54.305
T3,0.713,8.05,21.24,31.908
T4,1.185,11.206,36.886,50.54
T4,1.174,10.186,32.068,51.202
T1,0.013,0.126,0.367,0.566
T4,1.006,11.783,31.29,47.639
T3,0.7,6.978,24.34,31.588
T3,0.741,7.468,24.611,36.573
T3,0.693,7.989,23.509,32.049
T4,1.108,10.657,31.852,52.46
T1,0.014,0.135,0.386,0.633
T3,0.7,6.876,22.481,30.902
T4,1.07,10.173,33.897,49.068
T3,0.75,8.001,22.426,31.919
T3,0.742,7.744,24.663,32.918
T1,0.012,0.126,0.384,0.585
T3,0.694,7.05,24.123,34.84
T3,0.716,7.091,24.991,34.0
T4,1.12,11.608,31.805,46.158
T3,0.692,7.57,23.372,32.935
T1,0.014,0.131,0.377,0.548
T1,0.012,0.125,0.434,0.546
T1,0.013,0.137,0.426,0.582
T3,0.8,7.686,22.489,33.171
T3,0.765,7.093,24.718,30.924
T4,1.014,11.128,34.266,46.642
T4,1.168,11.496,31.53,48.045
T4,1.067,11.913,34.907,53.553
T1,0.013,0.134,0.401,0.601
T1,0.012,0.14,0.393,0.618
T1,0.013,0.134,0.415,0.598
T3,0.692,7.007,24.926,30.96
T3,0.714,8.023,24.265,30.897
T4,1.081,11.142,34.201,45.998
T3,0.731,7.226,22.963,35.262
T3,0.789,7.163,24.643,30.99
T1,0.012,0.122,0.427,0.553
T4,1.016,11.554,31.277,50.247
T3,0.796,7.873,24.374,36.052
T4,1.003,11.54,31.202,47.322
T1,0.012,0.123,0.39,0.586
T1,0.013,0.122,0.411,0.542
T4,1.016,10.476,35.75,53.726
T1,0.013,0.139,0.378,0.601
T4,1.095,10.207,35.083,49.35
T1,0.014,0.128,0.423,0.586
T1,0.013,0.127,0.393,0.538
T1,0.013,0.129,0.385,0.563
T1,0.012,0.121,0.409,0.543
T4,1.004,11.368,36.301,50.298
T1,0.014,0.136,0.37,0.589
T4,1.083,11.008,35.459,47.998
T1,0.014,0.126,0.386,0.614
T4,1.105,10.168,32.337,46.312
T1,0.014,0.135,0.404,0.586
T4,1.069,11.738,36.422,49.34
T1,0.013,0.127,0.377,0.605
T4,1.172,11.272,36.432,50.671
T1,0.014,0.12,0.385,0.599
T4,1.053,11.749,36.948,45.892
T1,0.013,0.129,0.377,0.611
T1,0.012,0.121,0.392,0.569
T1,0.013,0.14,0.384,0.589
T4,1.142,11.499,34.42,47.362
T4,1.18,10.9,32.269,48.276
