task_type,m1_1,m2_1,m3_1,m4_1
T3,18.564,94.631,107.255,147.101
T2,16.1,77.421,115.604,139.167
T4,17.936,91.716,124.373,149.554
T3,18.645,90.919,121.916,141.446
T3,18.614,80.047,116.309,138.321
T2,18.507,78.241,98.444,134.157
T1,1.353,6.656,9.429,11.061
T4,18.134,91.477,121.05,149.898
T3,20.225,93.878,124.567,143.895
T2,16.676,74.989,104.011,123.684
T1,1.518,6.586,9.11,10.239
T3,17.571,90.465,126.904,151.707
T3,18.43,88.037,109.288,145.549
T1,1.529,6.944,9.198,9.998
T4,18.881,96.942,117.963,137.074
T2,17.358,83.382,106.021,138.057
T4,19.621,83.995,124.582,147.078
T4,20.484,89.879,112.525,156.763
T3,18.583,84.069,120.525,137.477
T2,15.766,74.6,116.179,135.217
T1,1.321,6.099,8.963,10.045
T2,17.084,79.24,103.725,134.039
T4,19.437,96.735,120.99,137.972
T3,17.819,84.02,112.658,138.082
T3,19.89,92.672,115.33,148.17
T4,19.381,97.582,116.946,139.514
T3,20.011,91.922,124.385,155.039
T4,18.884,83.96,119.7,160.276
T2,17.061,81.241,111.285,127.828
T4,19.865,85.008,127.457,162.512
T3,18.37,90.15,112.273,155.582
T2,16.977,80.575,104.692,135.05
T3,20.204,91.291,125.806,157.054
T4,20.504,96.575,117.113,154.777
T3,18.803,88.739,112.59,143.237
T4,19.55,91.006,129.848,147.435
T3,20.281,86.769,125.627,134.427
T3,19.153,87.172,110.952,152.175
T3,20.279,81.993,108.502,157.564
T4,18.201,84.35,121.033,149.541
T4,19.93,91.674,128.316,160.273
T2,16.382,85.046,107.967,142.126
T1,1.465,6.67,9.114,11.396
T3,18.031,82.183,111.934,142.494
T2,15.662,77.724,115.134,127.79
T2,16.135,78.198,105.853,132.028
T4,18.987,93.22,113.508,161.78
T4,17.722,93.722,125.695,152.258
T1,1.531,7.031,8.403,11.852
T1,1.388,6.825,8.928,10.319
T2,18.027,79.203,112.973,124.769
T3,19.353,80.681,119.577,142.339
T3,17.444,84.591,119.362,138.705
T1,1.393,6.245,9.161,11.624
T3,18.385,88.942,118.579,144.751
T1,1.491,6.428,9.538,11.798
T1,1.44,6.663,8.624,11.695
T2,17.126,76.162,98.993,139.199
T2,18.356,72.81,114.081,125.506
T3,17.553,81.664,126.18,135.119
T3,17.947,85.428,125.026,140.404
T2,17.304,86.318,99.876,132.254
T3,18.578,92.764,116.548,152.445
T4,19.808,86.928,115.334,144.631
T1,1.319,6.654,8.53,11.034
T3,17.56,87.706,114.995,149.657
T2,16.106,74.348,115.603,122.844
T2,16.934,78.596,101.812,128.876
T3,20.259,89.987,124.539,152.677
T4,20.122,91.011,131.131,151.235
T1,1.473,7.127,8.766,11.485
T2,17.254,74.062,108.866,126.188
T2,16.902,78.534,108.96,133.587
T1,1.45,6.088,9.013,11.543
T2,15.99,78.895,115.511,140.861
T4,20.963,95.393,120.124,150.183
T2,15.754,73.044,110.998,137.781
T3,18.235,85.566,118.324,154.366
T2,15.782,84.553,98.006,124.588
T1,1.451,6.703,8.993,11.53
T3,19.327,80.405,117.408,144.16
T2,18.549,73.921,111.322,125.922
T1,1.454,6.221,8.463,10.542
T4,20.313,97.82,124.705,142.788
T4,18.615,87.371,115.734,152.023
T1,1.417,6.809,8.888,11.295
T4,20.595,96.803,131.232,145.469
T1,1.302,6.037,9.513,10.597
T2,18.271,79.404,98.781,124.054
T4,18.471,87.036,120.053,146.109
T1,1.523,6.755,9.148,11.04
T3,18.907,82.605,126.455,139.313
T4,18.601,87.372,120.873,139.664
T2,15.824,85.269,115.11,141.34
T1,1.291,6.337,8.494,11.408
T2,18.47,76.428,102.453,126.966
T2,15.917,79.883,104.586,135.922
T4,19.699,89.168,113.713,138.91
T2,15.953,80.543,108.775,131.052
T1,1.3,6.985,9.191,11.558
T2,18.272,84.499,107.42,132.461
T2,18.003,81.412,115.181,138.035
T3,19.025,86.336,127.528,157.746
T4,18.897,85.053,122.521,149.63
T3,19.505,80.765,126.905,149.366
T2,18.453,74.583,107.666,136.79
T2,17.676,84.111,104.733,122.341
T2,15.923,84.132,106.745,138.315
T2,15.94,85.081,103.184,127.959
T3,19.853,91.22,116.18,134.329
T4,17.986,97.239,122.167,157.584
T3,18.11,85.614,113.756,149.268
T1,1.433,6.553,9.565,11.079
T4,20.944,88.369,121.328,157.567
T2,15.805,81.549,115.19,125.588
T1,1.466,6.846,8.169,10.19
T3,17.545,91.651,115.786,137.184
T3,19.395,84.522,111.748,152.582
T3,20.082,90.951,111.902,142.588
T2,15.747,83.956,112.851,132.701
T2,17.149,86.115,103.925,126.056
T1,1.509,6.03,8.25,11.615
T4,20.682,92.592,118.515,156.943
T3,17.994,89.758,114.028,149.115
T1,1.497,6.69,8.17,10.131
T3,19.517,83.097,112.404,142.416
T1,1.386,6.173,9.203,10.606
T2,17.562,79.623,109.154,141.784
T1,1.477,6.279,9.108,10.818
T1,1.478,6.756,8.396,10.743
T1,1.337,6.08,9.222,11.544
T1,1.334,6.429,9.444,11.344
T2,16.572,74.967,111.166,134.527
T2,16.6,84.706,99.649,128.234
T4,19.802,93.943,113.331,157.612
T1,1.445,6.082,8.113,11.51
T3,19.718,87.486,118.339,141.163
T2,18.281,84.341,114.569,131.619
T1,1.359,6.39,8.879,9.991
T3,18.895,84.969,120.123,132.942
T1,1.462,6.891,8.385,11.063
T1,1.508,7.084,9.003,11.144
T3,20.203,85.145,120.137,144.146
T4,20.026,90.405,127.133,162.246
T4,17.74,95.629,114.45,150.874
T4,19.154,88.401,111.815,141.146
T2,17.062,86.209,112.86,128.701
T2,16.764,81.853,114.415,123.803
T4,20.956,86.271,130.442,140.741
T3,19.149,85.953,118.166,156.242
T3,17.634,83.248,115.253,147.784
T4,20.927,83.825,126.754,148.651
T1,1.44,6.754,9.163,10.273
T2,17.346,73.161,115.507,134.5
T2,17.428,75.296,109.963,144.057
T3,20.113,88.73,108.005,157.746
T2,15.837,86.46,110.506,125.105
T2,17.523,73.121,115.931,131.623
T3,17.735,86.562,124.537,156.14
T4,20.102,92.867,113.952,162.425
T4,20.371,96.355,122.817,144.771
T2,17.46,79.754,107.337,140.982
T2,16.769,86.311,103.96,132.214
T2,17.407,73.982,110.204,142.349
T3,20.004,93.341,123.053,157.074
T4,20.597,85.267,130.491,148.074
T1,1.441,6.454,8.705,10.324
T3,18.422,91.828,126.845,140.155
T4,20.379,85.842,110.835,160.761
T3,20.233,94.311,108.994,152.936
T3,19.957,94.04,114.808,152.491
T1,1.355,6.83,9.002,11.456
T2,17.739,77.229,102.397,130.873
T4,20.423,95.689,122.33,139.878
T1,1.349,6.639,8.094,11.689
T3,17.519,86.669,107.275,150.934
T2,16.196,81.935,98.743,128.237
T2,18.098,76.602,113.227,132.699
T3,18.686,90.193,116.873,158.015
T1,1.291,6.658,8.316,10.943
T4,18.512,92.313,125.128,142.902
T3,17.654,80.598,108.351,154.812
T2,17.287,84.641,116.074,140.851
T4,19.747,87.955,112.355,155.669
T2,17.222,81.344,104.218,125.859
T4,18.992,97.938,120.82,161.782
T1,1.478,6.034,9.556,11.019
T4,18.567,91.938,125.229,157.203
T1,1.481,6.45,9.169,10.194
T2,17.201,85.276,115.4,128.112
T4,19.336,85.4,121.774,148.744
T1,1.345,6.887,9.191,10.793
T2,18.229,73.429,103.979,138.033
T3,19.664,94.85,110.531,142.564
T4,20.152,90.304,128.355,139.57
T1,1.31,6.609,8.529,10.466
T4,18.75,89.36,120.632,159.045
T2,17.962,79.97,98.964,122.325
T2,17.91,81.379,113.161,124.763
T4,18.742,82.537,118.734,153.91
T1,1.407,6.064,9.374,11.845
T4,20.542,87.749,116.549,153.704
T1,1.497,6.538,8.948,11.019
T1,1.413,6.817,9.35,11.226
T2,18.571,82.981,100.124,123.494
T3,19.769,87.993,112.591,135.043
T1,1.427,6.425,9.527,11.446
T4,20.817,89.771,120.66,154.698
T2,16.027,81.3,104.533,143.185
T4,20.218,89.508,119.396,141.75
T2,18.463,85.036,115.245,123.608
T4,19.255,84.344,127.53,151.636
T1,1.446,6.67,8.745,10.244
T1,1.379,6.216,9.144,11.287
T2,17.293,85.222,104.651,122.521
T2,18.332,76.882,109.049,141.505
T2,16.923,81.159,114.344,127.553
T3,19.169,82.451,124.341,139.915
T1,1.5,6.192,8.34,11.61
T2,16.79,82.115,108.279,140.643
T1,1.473,6.073,8.522,11.31
T2,15.765,84.24,112.237,142.435
T3,19.25,81.503,121.231,136.957
T2,17.3,85.636,104.332,140.212
T1,1.515,6.007,8.172,10.639
T3,19.475,87.52,120.267,140.982
T4,20.766,90.26,122.659,144.773
T2,17.949,78.51,103.811,130.063
T4,20.906,85.785,123.834,158.006
T3,17.531,83.157,114.763,157.526
T2,16.87,86.483,105.209,134.992
T2,17.745,81.464,115.291,142.976
T3,17.631,91.536,125.898,156.534
T1,1.509,6.714,8.734,11.688
T4,18.25,85.155,123.769,152.846
T3,19.157,89.679,124.63,157.013
T1,1.302,6.728,8.196,10.922
T2,15.839,79.528,99.291,132.862
T3,17.838,89.864,112.588,150.569
T4,18.784,91.308,113.431,160.975
T2,17.992,73.629,104.097,142.549
T4,18.685,84.227,131.398,148.692
T3,17.151,85.913,109.98,154.517
T4,19.273,94.017,114.97,152.659
T4,19.788,83.233,117.647,149.902
T4,18.955,89.369,122.819,150.762
T1,1.403,6.916,9.062,10.238
T1,1.349,6.283,8.127,11.59
T3,18.563,92.763,108.545,143.715
T2,17.374,77.684,108.778,126.725
T1,1.422,6.39,9.084,10.547
T4,18.291,96.209,121.884,147.347
T1,1.529,6.473,8.439,10.507
T4,19.602,92.239,114.937,159.936
T1,1.38,6.929,9.528,10.832
T1,1.304,6.458,8.505,10.466
T2,17.245,77.495,102.745,123.275
T1,1.362,6.742,9.348,10.691
T3,17.427,93.571,120.581,156.483
T1,1.462,6.264,9.206,11.575
T2,17.389,75.831,99.337,137.635
T2,16.807,80.117,98.016,125.243
T2,15.799,80.664,100.73,138.535
T4,18.772,96.835,128.978,142.351
T2,18.376,78.28,113.413,142.8
T1,1.446,6.883,9.433,10.874
T2,15.91,76.015,98.269,143.749
T4,20.96,89.856,118.706,162.916
T3,18.068,93.948,108.299,137.494
T4,20.892,91.053,130.938,151.619
T4,20.705,82.758,113.834,153.605
T1,1.377,6.36,8.06,10.508
T4,17.734,95.734,111.073,142.917
T3,17.728,81.439,124.106,136.117
T3,18.777,87.15,125.483,157.595
T3,17.544,93.23,119.864,138.1
T4,19.539,86.592,113.069,157.381
T1,1.503,6.794,8.48,11.759
T3,17.723,80.247,114.623,133.16
T4,18.866,82.654,120.329,147.205
T3,19.005,93.37,114.346,137.541
T3,18.794,90.379,125.751,141.847
T1,1.363,6.36,8.444,10.875
T3,17.58,82.278,122.996,150.128
T3,18.138,82.758,127.425,146.508
T4,19.748,94.312,112.901,138.473
T3,17.52,88.347,119.168,141.92
T1,1.499,6.575,8.281,10.18
T1,1.353,6.286,9.537,10.147
T1,1.398,6.867,9.369,10.82
T3,20.27,89.702,114.665,142.937
T3,19.373,82.784,126.03,133.255
T4,17.888,90.415,121.638,139.926
T4,20.606,93.404,111.926,144.134
T4,18.81,96.798,123.914,160.659
T1,1.384,6.755,8.824,11.157
T1,1.302,7.04,8.644,11.473
T1,1.379,6.753,9.12,11.104
T3,17.522,81.778,127.089,133.408
T3,18.092,93.634,123.72,133.138
T4,19.066,90.531,121.405,137.993
T3,18.503,84.326,117.085,151.946
T3,19.986,83.599,125.647,133.537
T1,1.314,6.159,9.385,10.277
T4,17.909,93.879,111.027,150.742
T3,20.152,91.883,124.278,155.352
T4,17.68,93.761,110.761,141.967
T1,1.346,6.172,8.573,10.889
T1,1.448,6.139,9.036,10.077
T4,17.926,85.121,126.905,161.177
T1,1.459,7.003,8.313,11.17
T4,19.306,82.932,124.536,148.049
T1,1.503,6.419,9.308,10.877
T1,1.455,6.404,8.641,10.002
T1,1.425,6.484,8.457,10.45
T1,1.31,6.066,8.991,10.092
T4,17.71,92.367,128.86,150.894
T1,1.481,6.86,8.139,10.942
T4,19.104,89.441,125.872,143.994
T1,1.486,6.334,8.482,11.4
T4,19.494,82.614,114.789,138.936
T1,1.484,6.769,8.869,10.886
T4,18.857,95.368,129.291,148.019
T1,1.41,6.379,8.278,11.23
T4,20.674,91.588,129.324,152.014
T1,1.481,6.038,8.471,11.131
T4,18.571,95.465,131.159,137.676
T1,1.419,6.472,8.279,11.344
T1,1.365,6.077,8.615,10.57
T1,1.471,7.04,8.444,10.938
T4,20.146,93.43,122.185,142.086
T4,20.817,88.562,114.55,144.828
